Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Indeedee,27.40349,3242,9.060,2015,8.860
2,Tornadus,26.58950,3054,8.535,1912,8.407
3,Victini,23.35854,2516,7.031,1502,6.604
4,Excadrill,23.31223,3127,8.739,1973,8.675
5,Weavile,22.14380,3010,8.412,1831,8.051
6,Blastoise,20.44883,2759,7.711,1884,8.284
7,Gigalith,15.63681,2727,7.621,1771,7.787
8,Politoed,14.59985,2981,8.331,1865,8.200
9,Spectrier,13.91218,1619,4.525,1030,4.529
10,Scrafty,13.81266,2049,5.726,1471,6.468
11,Krookodile,13.57317,3483,9.734,2281,10.029
12,Moltres-Galar,12.52851,1816,5.075,1193,5.245
13,Kingdra,12.46741,1729,4.832,1171,5.149
14,Tapu-Bulu,11.69244,1895,5.296,1271,5.588
15,Arcanine,11.13506,4179,11.679,2766,12.162
16,Cresselia,11.09005,2132,5.958,1303,5.729
17,Grimmsnarl,9.00524,3015,8.426,1820,8.002
18,Zapdos-Galar,8.03621,1250,3.493,864,3.799
19,Naganadel,7.55045,2190,6.120,1356,5.962
20,Scizor,7.15041,3089,8.633,2147,9.440
21,Dracozolt,6.64639,2178,6.087,1495,6.573
22,Scolipede,6.57481,206,0.576,112,0.492
23,Ferrothorn,6.45088,4152,11.604,2727,11.990
24,Nihilego,6.41833,980,2.739,617,2.713
25,Azumarill,6.33796,1034,2.890,623,2.739
26,Blacephalon,6.26821,1298,3.628,809,3.557
27,Mienshao,6.19311,419,1.171,305,1.341
28,Crobat,5.87504,915,2.557,558,2.453
29,Hitmontop,5.74831,3350,9.362,2393,10.522
30,Sylveon,5.74611,2400,6.707,1610,7.079
31,Volcarona,5.70472,701,1.959,444,1.952
32,Primarina,5.61736,2402,6.713,1601,7.039
33,Thwackey,5.57679,252,0.704,189,0.831
34,Dragonite,5.48396,689,1.926,444,1.952
35,Corviknight,5.41153,536,1.498,370,1.627
36,Cinderace,5.28452,3353,9.371,2166,9.523
37,Lurantis,4.96673,810,2.264,481,2.115
38,Malamar,4.94985,2943,8.225,1732,7.615
39,Alakazam,4.80995,949,2.652,593,2.607
40,Ludicolo,4.65042,1143,3.194,803,3.531
41,Weezing-Galar,4.63049,855,2.389,506,2.225
42,Comfey,4.55665,2923,8.169,1890,8.310
43,Entei,4.43150,665,1.858,472,2.075
44,Togedemaru,4.40801,878,2.454,587,2.581
45,Ninetales,4.18909,2549,7.124,1601,7.039
46,Togekiss,4.16753,4779,13.356,3078,13.533
47,Vanilluxe,4.07810,954,2.666,556,2.445
48,Chansey,3.82134,519,1.450,355,1.561
49,Clefairy,3.70354,2409,6.732,1562,6.868
50,Registeel,3.62500,326,0.911,234,1.029
51,Rotom-Wash,3.36312,478,1.336,342,1.504
52,Klefki,3.32771,722,2.018,447,1.965
53,Snorlax,3.19112,761,2.127,453,1.992
54,Toxapex,3.15488,872,2.437,651,2.862
55,Aegislash,3.02160,816,2.280,534,2.348
56,Venusaur,2.87867,1182,3.303,786,3.456
57,Mimikyu,2.80515,1032,2.884,712,3.131
58,Zygarde-10,2.76846,192,0.537,111,0.488
59,Exploud,2.76317,235,0.657,170,0.747
60,Gyarados,2.75239,894,2.498,610,2.682
61,Thundurus,2.67326,475,1.327,283,1.244
62,Garchomp,2.66506,1100,3.074,754,3.315
63,Weezing,2.51737,190,0.531,117,0.514
64,Virizion,2.47014,59,0.165,40,0.176
65,Hawlucha,2.46812,450,1.258,255,1.121
66,Chandelure,2.46049,1411,3.943,917,4.032
67,Bronzong,2.44738,962,2.689,624,2.744
68,Lapras,2.40340,481,1.344,339,1.491
69,Talonflame,2.38115,433,1.210,280,1.231
70,Duraludon,2.37903,428,1.196,304,1.337
71,Kyurem,2.35621,293,0.819,190,0.835
72,Milotic,2.29700,2580,7.210,1640,7.211
73,Araquanid,2.21093,1969,5.503,1199,5.272
74,Charizard,2.19532,1139,3.183,727,3.196
75,Hippowdon,2.03237,1038,2.901,709,3.117
76,Raichu,1.88570,989,2.764,595,2.616
77,Toxtricity,1.78322,568,1.587,380,1.671
78,Bisharp,1.69020,614,1.716,395,1.737
79,Conkeldurr,1.67515,1103,3.083,733,3.223
80,Umbreon,1.64741,808,2.258,552,2.427
81,Dusclops,1.59449,794,2.219,449,1.974
82,Suicune,1.58543,369,1.031,213,0.937
83,Ribombee,1.58096,868,2.426,491,2.159
84,Thundurus-Therian,1.58071,480,1.341,292,1.284
85,Slowpoke,1.55096,27,0.075,17,0.075
86,Decidueye,1.51709,410,1.146,280,1.231
87,Alcremie,1.50933,944,2.638,684,3.007
88,Pincurchin,1.43618,899,2.512,546,2.401
89,Marowak-Alola,1.42994,804,2.247,568,2.497
90,Oranguru,1.37674,1143,3.194,666,2.928
91,Rhyperior,1.31688,549,1.534,376,1.653
92,Terrakion,1.28937,429,1.199,248,1.090
93,Shiinotic,1.25551,130,0.363,86,0.378
94,Cradily,1.20732,1729,4.832,1151,5.061
95,Corsola-Galar,1.13318,267,0.746,167,0.734
96,Cofagrigus,1.09163,388,1.084,251,1.104
97,Skarmory,1.08219,385,1.076,254,1.117
98,Abomasnow,1.07764,685,1.914,348,1.530
99,Meowstic,1.02815,722,2.018,481,2.115
100,Kabutops,1.02252,209,0.584,138,0.607
101,Latios,0.97668,512,1.431,307,1.350
102,Coalossal,0.95684,508,1.420,283,1.244
103,Nidoking,0.95435,685,1.914,429,1.886
104,Sneasel,0.94937,72,0.201,53,0.233
105,Golisopod,0.93027,244,0.682,193,0.849
106,Aromatisse,0.90668,252,0.704,165,0.725
107,Kangaskhan,0.83311,109,0.305,75,0.330
108,Kommo-o,0.76066,344,0.961,211,0.928
109,Mandibuzz,0.75001,210,0.587,142,0.624
110,Mr.-Mime,0.74337,304,0.850,201,0.884
111,Raikou,0.71106,409,1.143,285,1.253
112,Mamoswine,0.70007,359,1.003,265,1.165
113,Arctovish,0.67271,428,1.196,305,1.341
114,Shiftry,0.65666,411,1.149,251,1.104
115,Gengar,0.65072,858,2.398,514,2.260
116,Zarude,0.62561,152,0.425,91,0.400
117,Xurkitree,0.61558,743,2.076,482,2.119
118,Aurorus,0.56481,542,1.515,350,1.539
119,Salazzle,0.55792,493,1.378,347,1.526
120,Dunsparce,0.55158,119,0.333,71,0.312
121,Darmanitan-Galar,0.55032,476,1.330,277,1.218
122,Regigigas,0.53609,956,2.672,537,2.361
123,Arctozolt,0.52139,330,0.922,233,1.024
124,Walrein,0.49181,383,1.070,290,1.275
125,Slowking-Galar,0.46111,272,0.760,157,0.690
126,Celebi,0.43586,189,0.528,115,0.506
127,Unfezant,0.41186,772,2.158,397,1.746
128,Blaziken,0.40108,631,1.763,418,1.838
129,Keldeo,0.39357,206,0.576,134,0.589
130,Lucario,0.39074,1101,3.077,625,2.748
131,Slowbro,0.37543,238,0.665,160,0.703
