Rank,Pokemon,Usage %,Raw,%,Real,%
186,Tauros,0.03710%,557,0.506%,416,0.474%
187,Poliwrath,0.03694%,471,0.428%,362,0.412%
188,Seaking,0.03455%,14,0.013%,10,0.011%
189,Morpeko,0.03152%,635,0.577%,494,0.563%
190,Virizion,0.03031%,737,0.670%,534,0.608%
191,Cherrim,0.02905%,78,0.071%,56,0.064%
192,Articuno-Galar,0.02849%,275,0.250%,206,0.235%
193,Runerigus,0.02649%,180,0.164%,163,0.186%
194,Audino,0.02638%,151,0.137%,127,0.145%
195,Shedinja,0.02452%,410,0.373%,308,0.351%
196,Noctowl,0.02301%,126,0.115%,76,0.087%
197,Kingler,0.02077%,286,0.260%,206,0.235%
198,Sceptile,0.02076%,985,0.896%,800,0.911%
199,Drifblim,0.02071%,196,0.178%,145,0.165%
200,Togedemaru,0.02063%,553,0.503%,457,0.521%
201,Silvally-Steel,0.02043%,147,0.134%,121,0.138%
202,Stoutland,0.02017%,123,0.112%,98,0.112%
203,Magmortar,0.01872%,167,0.152%,125,0.142%
204,Eldegoss,0.01866%,293,0.266%,223,0.254%
205,Thwackey,0.01686%,211,0.192%,168,0.191%
206,Altaria,0.01608%,246,0.224%,192,0.219%
207,Golbat,0.01601%,70,0.064%,50,0.057%
208,Carracosta,0.01599%,118,0.107%,91,0.104%
209,Greedent,0.01583%,89,0.081%,74,0.084%
210,Lilligant,0.01574%,118,0.107%,90,0.103%
211,Skuntank,0.01499%,65,0.059%,53,0.060%
212,Heatmor,0.01415%,41,0.037%,29,0.033%
213,Hippopotas,0.01343%,40,0.036%,27,0.031%
214,Carbink,0.01322%,129,0.117%,111,0.126%
215,Duraludon,0.01284%,296,0.269%,249,0.284%
216,Pikachu,0.01164%,325,0.296%,253,0.288%
217,Spiritomb,0.01119%,277,0.252%,231,0.263%
218,Eiscue,0.01031%,248,0.225%,188,0.214%
219,Silvally-Fairy,0.00901%,151,0.137%,103,0.117%
220,Rotom-Frost,0.00845%,115,0.105%,104,0.118%
221,Electivire,0.00833%,368,0.335%,286,0.326%
222,Persian,0.00812%,71,0.065%,63,0.072%
223,Sawk,0.00798%,56,0.051%,45,0.051%
224,Gourgeist-Small,0.00796%,31,0.028%,29,0.033%
225,Raichu,0.00722%,319,0.290%,262,0.298%
226,Boltund,0.00719%,219,0.199%,181,0.206%
227,Lapras,0.00719%,393,0.357%,300,0.342%
228,Lycanroc-Midnight,0.00665%,50,0.045%,37,0.042%
229,Jigglypuff,0.00618%,17,0.015%,14,0.016%
230,Sandslash,0.00607%,343,0.312%,303,0.345%
231,Corsola-Galar,0.00596%,556,0.506%,479,0.546%
232,Palossand,0.00588%,130,0.118%,110,0.125%
233,Swoobat,0.00532%,333,0.303%,255,0.290%
234,Cramorant,0.00521%,188,0.171%,158,0.180%
235,Tangela,0.00500%,152,0.138%,103,0.117%
236,Thievul,0.00482%,87,0.079%,61,0.069%
237,Aromatisse,0.00440%,173,0.157%,121,0.138%
238,Emolga,0.00405%,123,0.112%,101,0.115%
239,Dragonair,0.00388%,79,0.072%,58,0.066%
240,Dusclops,0.00379%,415,0.377%,333,0.379%
241,Swirlix,0.00376%,23,0.021%,19,0.022%
242,Unfezant,0.00374%,255,0.232%,199,0.227%
243,Dedenne,0.00373%,128,0.116%,96,0.109%
244,Coalossal,0.00362%,234,0.213%,199,0.227%
245,Dusknoir,0.00347%,268,0.244%,227,0.259%
246,Regice,0.00307%,410,0.373%,313,0.357%
247,Zweilous,0.00278%,34,0.031%,28,0.032%
248,Slowpoke-Galar,0.00278%,24,0.022%,17,0.019%
249,Pupitar,0.00278%,24,0.022%,15,0.017%
250,Bellossom,0.00247%,319,0.290%,229,0.261%
251,Armaldo,0.00213%,144,0.131%,118,0.134%
252,Type: Null,0.00209%,83,0.075%,61,0.069%
253,Duosion,0.00189%,47,0.043%,37,0.042%
254,Avalugg,0.00167%,227,0.206%,166,0.189%
255,Whiscash,0.00154%,39,0.035%,30,0.034%
256,Stunfisk,0.00150%,33,0.030%,30,0.034%
257,Hakamo-o,0.00143%,10,0.009%,8,0.009%
258,Corsola,0.00121%,41,0.037%,32,0.036%
259,Onix,0.00103%,26,0.024%,19,0.022%
260,Silvally-Grass,0.00102%,11,0.010%,9,0.010%
261,Mr. Rime,0.00101%,120,0.109%,77,0.088%
262,Wobbuffet,0.00098%,70,0.064%,60,0.068%
263,Luxray,0.00090%,283,0.257%,212,0.241%
264,Persian-Alola,0.00089%,225,0.205%,203,0.231%
265,Kadabra,0.00086%,58,0.053%,41,0.047%
266,Jynx,0.00081%,112,0.102%,75,0.085%
267,Drampa,0.00078%,228,0.207%,171,0.195%
268,Blipbug,0.00073%,2,0.002%,2,0.002%
269,Lopunny,0.00065%,306,0.278%,265,0.302%
270,Dunsparce,0.00065%,97,0.088%,81,0.092%
271,Wishiwashi,0.00054%,78,0.071%,55,0.063%
272,Cottonee,0.00051%,136,0.124%,104,0.118%
273,Rapidash-Galar,0.00044%,57,0.052%,40,0.046%
274,Manectric,0.00042%,158,0.144%,125,0.142%
275,Roselia,0.00041%,48,0.044%,44,0.050%
276,Golduck,0.00039%,92,0.084%,66,0.075%
277,Delibird,0.00036%,13,0.012%,9,0.010%
278,Sandshrew-Alola,0.00033%,23,0.021%,11,0.013%
279,Gothitelle,0.00029%,79,0.072%,48,0.055%
280,Klinklang,0.00029%,38,0.035%,29,0.033%
281,Clefairy,0.00029%,35,0.032%,29,0.033%
282,Vulpix-Alola,0.00027%,11,0.010%,10,0.011%
283,Beheeyem,0.00023%,36,0.033%,32,0.036%
284,Amaura,0.00020%,7,0.006%,7,0.008%
285,Falinks,0.00019%,102,0.093%,69,0.079%
286,Gloom,0.00019%,45,0.041%,31,0.035%
287,Shiinotic,0.00016%,224,0.204%,188,0.214%
288,Walrein,0.00014%,86,0.078%,72,0.082%
289,Dubwool,0.00011%,132,0.120%,85,0.097%
290,Kangaskhan,0.00008%,61,0.055%,56,0.064%
291,Lickilicky,0.00006%,85,0.077%,74,0.084%
292,Torracat,0.00006%,10,0.009%,8,0.009%
293,Aron,0.00005%,203,0.185%,156,0.178%
294,Stunfisk-Galar,0.00005%,54,0.049%,50,0.057%
295,Sliggoo,0.00004%,6,0.005%,6,0.007%
296,Magnemite,0.00004%,175,0.159%,127,0.145%
297,Regigigas,0.00004%,394,0.358%,325,0.370%
298,Wailmer,0.00004%,47,0.043%,39,0.044%
299,Yamask-Galar,0.00004%,9,0.008%,5,0.006%
300,Octillery,0.00004%,117,0.106%,92,0.105%
301,Gourgeist-Super,0.00003%,108,0.098%,87,0.099%
302,Relicanth,0.00003%,31,0.028%,26,0.030%
303,Kubfu,0.00001%,2,0.002%,2,0.002%
304,Marowak,0.00001%,67,0.061%,53,0.060%
305,Silvally-Bug,0.00001%,13,0.012%,8,0.009%
306,Poliwhirl,0.00001%,33,0.030%,24,0.027%
307,Perrserker,0.00001%,146,0.133%,108,0.123%
308,Silvally-Flying,0.00001%,17,0.015%,15,0.017%
309,Lurantis,0.00000%,288,0.262%,236,0.269%
310,Silvally-Fighting,0.00000%,22,0.020%,16,0.018%
311,Solosis,0.00000%,16,0.015%,11,0.013%
312,Snover,0.00000%,14,0.013%,13,0.015%
313,Meowstic,0.00000%,100,0.091%,87,0.099%
314,Wailord,0.00000%,134,0.122%,97,0.110%
315,Morgrem,0.00000%,6,0.005%,6,0.007%
316,Garbodor,0.00000%,65,0.059%,56,0.064%
317,Cosmoem,0.00000%,6,0.005%,6,0.007%
318,Fletchinder,0.00000%,3,0.003%,3,0.003%
319,Boldore,0.00000%,3,0.003%,3,0.003%
320,Cherubi,0.00000%,19,0.017%,12,0.014%
321,Hattrem,0.00000%,46,0.042%,40,0.046%
322,Gourgeist,0.00000%,16,0.015%,12,0.014%
323,Mr. Mime,0.00000%,43,0.039%,26,0.030%
324,Calyrex,0.00000%,9,0.008%,8,0.009%
325,Purrloin,0.00000%,2,0.002%,2,0.002%
326,Bouffalant,0.00000%,93,0.085%,76,0.087%
327,Silvally-Poison,0.00000%,21,0.019%,16,0.018%
328,Shelmet,0.00000%,36,0.033%,34,0.039%
329,Wigglytuff,0.00000%,56,0.051%,45,0.051%
330,Shelgon,0.00000%,2,0.002%,2,0.002%
331,Pinsir,0.00000%,60,0.055%,46,0.052%
332,Charjabug,0.00000%,11,0.010%,11,0.013%
333,Karrablast,0.00000%,5,0.005%,4,0.005%
334,Alcremie,0.00000%,161,0.146%,120,0.137%
335,Klang,0.00000%,20,0.018%,13,0.015%
336,Dartrix,0.00000%,13,0.012%,7,0.008%
337,Munchlax,0.00000%,21,0.019%,18,0.021%
338,Mawile,0.00000%,48,0.044%,40,0.046%
339,Cutiefly,0.00000%,12,0.011%,12,0.014%
340,Silvally-Psychic,0.00000%,2,0.002%,2,0.002%
341,Mr. Mime-Galar,0.00000%,30,0.027%,21,0.024%
342,Venipede,0.00000%,110,0.100%,109,0.124%
343,Gabite,0.00000%,20,0.018%,16,0.018%
344,Pawniard,0.00000%,43,0.039%,39,0.044%
345,Vespiquen,0.00000%,37,0.034%,33,0.038%
346,Seedot,0.00000%,2,0.002%,2,0.002%
347,Buneary,0.00000%,4,0.004%,2,0.002%
348,Eevee,0.00000%,39,0.035%,33,0.038%
349,Roggenrola,0.00000%,3,0.003%,3,0.003%
350,Cufant,0.00000%,6,0.005%,3,0.003%
351,Azurill,0.00000%,2,0.002%,2,0.002%
352,Cleffa,0.00000%,3,0.003%,3,0.003%
353,Drakloak,0.00000%,20,0.018%,17,0.019%
354,Skrelp,0.00000%,4,0.004%,4,0.005%
355,Zorua,0.00000%,5,0.005%,3,0.003%
356,Carkol,0.00000%,1,0.001%,1,0.001%
357,Squirtle,0.00000%,2,0.002%,1,0.001%
358,Whirlipede,0.00000%,5,0.005%,5,0.006%
359,Deino,0.00000%,1,0.001%,1,0.001%
360,Wooper,0.00000%,4,0.004%,4,0.005%
361,Vanillish,0.00000%,1,0.001%,1,0.001%
362,Kirlia,0.00000%,10,0.009%,10,0.011%
363,Metang,0.00000%,9,0.008%,8,0.009%
364,Togepi,0.00000%,15,0.014%,13,0.015%
365,Solrock,0.00000%,113,0.103%,73,0.083%
366,Stonjourner,0.00000%,20,0.018%,18,0.021%
367,Woobat,0.00000%,8,0.007%,7,0.008%
368,Sealeo,0.00000%,1,0.001%,1,0.001%
369,Electabuzz,0.00000%,39,0.035%,30,0.034%
370,Treecko,0.00000%,3,0.003%,2,0.002%
371,Pumpkaboo,0.00000%,13,0.012%,11,0.013%
372,Sandygast,0.00000%,1,0.001%,1,0.001%
373,Fletchling,0.00000%,1,0.001%,1,0.001%
374,Bunnelby,0.00000%,4,0.004%,2,0.002%
375,Jangmo-o,0.00000%,1,0.001%,1,0.001%
376,Sudowoodo,0.00000%,54,0.049%,42,0.048%
377,Chinchou,0.00000%,2,0.002%,2,0.002%
378,Glalie,0.00000%,7,0.006%,5,0.006%
379,Mudbray,0.00000%,1,0.001%,1,0.001%
380,Mareanie,0.00000%,2,0.002%,2,0.002%
381,Poipole,0.00000%,5,0.005%,3,0.003%
382,Wingull,0.00000%,1,0.001%,1,0.001%
383,Staryu,0.00000%,1,0.001%,1,0.001%
384,Pidove,0.00000%,1,0.001%,1,0.001%
385,Slowpoke,0.00000%,12,0.011%,12,0.014%
386,Budew,0.00000%,1,0.001%,0,0.000%
387,Dottler,0.00000%,2,0.002%,2,0.002%
388,Mudkip,0.00000%,8,0.007%,4,0.005%
389,Oranguru,0.00000%,8,0.007%,8,0.009%
390,Meowth-Galar,0.00000%,2,0.002%,2,0.002%
391,Marill,0.00000%,17,0.015%,13,0.015%
392,Bulbasaur,0.00000%,5,0.005%,5,0.006%
393,Abra,0.00000%,5,0.005%,5,0.006%
394,Corphish,0.00000%,11,0.010%,7,0.008%
395,Wartortle,0.00000%,42,0.038%,36,0.041%
396,Magikarp,0.00000%,13,0.012%,7,0.008%
397,Baltoy,0.00000%,1,0.001%,1,0.001%
398,Vulpix,0.00000%,7,0.006%,5,0.006%
399,Darumaka-Galar,0.00000%,4,0.004%,2,0.002%
400,Togetic,0.00000%,37,0.034%,29,0.033%
401,Phantump,0.00000%,7,0.006%,7,0.008%
402,Axew,0.00000%,2,0.002%,2,0.002%
403,Spheal,0.00000%,1,0.001%,1,0.001%
404,Sobble,0.00000%,1,0.001%,0,0.000%
405,Ivysaur,0.00000%,17,0.015%,15,0.017%
406,Sandshrew,0.00000%,1,0.001%,1,0.001%
407,Rolycoly,0.00000%,1,0.001%,1,0.001%
408,Carvanha,0.00000%,6,0.005%,3,0.003%
409,Elgyem,0.00000%,3,0.003%,3,0.003%
410,Pichu,0.00000%,6,0.005%,6,0.007%
411,Grookey,0.00000%,8,0.007%,6,0.007%
412,Brionne,0.00000%,2,0.002%,2,0.002%
413,Silvally-Electric,0.00000%,17,0.015%,12,0.014%
414,Riolu,0.00000%,12,0.011%,8,0.009%
415,Lombre,0.00000%,2,0.002%,0,0.000%
416,Frillish,0.00000%,2,0.002%,2,0.002%
417,Lampent,0.00000%,2,0.002%,2,0.002%
418,Musharna,0.00000%,53,0.048%,40,0.046%
419,Farfetch'd,0.00000%,5,0.005%,5,0.006%
420,Farfetch'd-Galar,0.00000%,1,0.001%,1,0.001%
421,Koffing,0.00000%,5,0.005%,5,0.006%
422,Shellder,0.00000%,4,0.004%,4,0.005%
423,Drizzile,0.00000%,5,0.005%,3,0.003%
424,Dratini,0.00000%,2,0.002%,2,0.002%
425,Shellos,0.00000%,3,0.003%,2,0.002%
426,Marshtomp,0.00000%,3,0.003%,2,0.002%
427,Toxel,0.00000%,1,0.001%,1,0.001%
428,Trubbish,0.00000%,5,0.005%,4,0.005%
429,Croagunk,0.00000%,7,0.006%,0,0.000%
430,Tyrogue,0.00000%,2,0.002%,2,0.002%
431,Raboot,0.00000%,50,0.045%,36,0.041%
432,Swablu,0.00000%,3,0.003%,3,0.003%
433,Gible,0.00000%,1,0.001%,0,0.000%
434,Lileep,0.00000%,3,0.003%,3,0.003%
435,Gastly,0.00000%,9,0.008%,7,0.008%
436,Ponyta-Galar,0.00000%,1,0.001%,0,0.000%
437,Machoke,0.00000%,32,0.029%,13,0.015%
438,Porygon,0.00000%,4,0.004%,4,0.005%
439,Drifloon,0.00000%,4,0.004%,3,0.003%
440,Wooloo,0.00000%,4,0.004%,4,0.005%
441,Timburr,0.00000%,1,0.001%,1,0.001%
442,Silvally-Dark,0.00000%,35,0.032%,27,0.031%
443,Pancham,0.00000%,1,0.001%,1,0.001%
444,Spritzee,0.00000%,1,0.001%,1,0.001%
445,Bronzor,0.00000%,5,0.005%,3,0.003%
446,Dwebble,0.00000%,1,0.001%,1,0.001%
447,Zubat,0.00000%,6,0.005%,4,0.005%
448,Charmander,0.00000%,3,0.003%,2,0.002%
449,Fraxure,0.00000%,18,0.016%,16,0.018%
450,Rockruff,0.00000%,3,0.003%,2,0.002%
451,Helioptile,0.00000%,3,0.003%,3,0.003%
452,Trapinch,0.00000%,5,0.005%,3,0.003%
453,Petilil,0.00000%,1,0.001%,1,0.001%
454,Honedge,0.00000%,1,0.001%,1,0.001%
455,Dreepy,0.00000%,3,0.003%,2,0.002%
456,Corvisquire,0.00000%,7,0.006%,3,0.003%
457,Zigzagoon,0.00000%,3,0.003%,0,0.000%
458,Impidimp,0.00000%,2,0.002%,1,0.001%
459,Oddish,0.00000%,1,0.001%,1,0.001%
460,Scraggy,0.00000%,3,0.003%,3,0.003%
461,Growlithe,0.00000%,1,0.001%,1,0.001%
462,Wynaut,0.00000%,7,0.006%,7,0.008%
463,Tentacool,0.00000%,4,0.004%,3,0.003%
464,Magmar,0.00000%,14,0.013%,11,0.013%
465,Feebas,0.00000%,1,0.001%,1,0.001%
466,Charmeleon,0.00000%,3,0.003%,1,0.001%
467,Vullaby,0.00000%,13,0.012%,10,0.011%
468,Palpitoad,0.00000%,1,0.001%,1,0.001%
469,Sizzlipede,0.00000%,6,0.005%,3,0.003%
470,Silvally-Dragon,0.00000%,35,0.032%,20,0.023%
471,Vibrava,0.00000%,4,0.004%,3,0.003%
472,Yamask,0.00000%,8,0.007%,5,0.006%
473,Lickitung,0.00000%,8,0.007%,5,0.006%
474,Silvally-Ice,0.00000%,12,0.011%,11,0.013%
475,Darumaka,0.00000%,1,0.001%,1,0.001%
476,Tyrunt,0.00000%,2,0.002%,2,0.002%
477,Silvally-Fire,0.00000%,25,0.023%,20,0.023%
478,Meowth,0.00000%,4,0.004%,2,0.002%
479,Herdier,0.00000%,2,0.002%,1,0.001%
480,Inkay,0.00000%,2,0.002%,2,0.002%
481,Skwovet,0.00000%,6,0.005%,6,0.007%
482,Mienfoo,0.00000%,4,0.004%,4,0.005%
483,Linoone-Galar,0.00000%,7,0.006%,4,0.005%
484,Anorith,0.00000%,4,0.004%,4,0.005%
485,Combee,0.00000%,1,0.001%,1,0.001%
486,Krokorok,0.00000%,7,0.006%,7,0.008%
487,Tranquill,0.00000%,3,0.003%,2,0.002%
