Rank,Pokemon,Usage %,Raw,%,Real,%
49,Pinsir-Mega,3.31564%,12093,2.133%,8591,1.982%
50,Crawdaunt,3.28483%,10830,1.910%,7938,1.831%
51,Muk-Alola,3.12896%,8481,1.496%,6683,1.542%
52,Gyarados-Mega,3.02279%,15580,2.748%,11739,2.708%
53,Dragonite,2.89438%,23528,4.149%,17136,3.953%
54,Quagsire,2.85598%,11061,1.951%,8006,1.847%
55,Weavile,2.78165%,17719,3.125%,12690,2.927%
56,Mimikyu,2.73994%,19473,3.434%,13435,3.099%
57,Hoopa-Unbound,2.71569%,13028,2.298%,9016,2.080%
58,Azumarill,2.70369%,29052,5.124%,21815,5.032%
59,Latios,2.27030%,8863,1.563%,6544,1.510%
60,Mew,1.94847%,10698,1.887%,8603,1.985%
61,Tyranitar-Mega,1.85831%,15748,2.777%,12086,2.788%
62,Bisharp,1.74689%,20864,3.680%,14917,3.441%
63,Slowbro,1.73770%,8465,1.493%,6496,1.499%
64,Cresselia,1.67893%,9012,1.589%,6939,1.601%
65,Zeraora,1.63140%,11011,1.942%,8184,1.888%
66,Reuniclus,1.59357%,6542,1.154%,4701,1.084%
67,Beedrill-Mega,1.51565%,19132,3.374%,15035,3.468%
68,Azelf,1.47883%,5076,0.895%,4740,1.093%
69,Camerupt-Mega,1.44235%,3893,0.687%,3132,0.723%
70,Ninetales-Alola,1.43636%,12726,2.244%,10260,2.367%
71,Forretress,1.42766%,5772,1.018%,5070,1.170%
72,Gyarados,1.35755%,12341,2.176%,9418,2.173%
73,Gastrodon,1.35139%,8287,1.462%,6611,1.525%
74,Heracross-Mega,1.32257%,6030,1.063%,4379,1.010%
75,Thundurus-Therian,1.25804%,7686,1.356%,5816,1.342%
76,Suicune,1.24081%,3171,0.559%,2384,0.550%
77,Keldeo,1.20422%,21860,3.855%,17533,4.045%
78,Amoonguss,1.15529%,7418,1.308%,5588,1.289%
79,Araquanid,1.15384%,4230,0.746%,3633,0.838%
80,Venusaur,1.14267%,7728,1.363%,5740,1.324%
81,Hippowdon,1.14177%,7942,1.401%,6935,1.600%
82,Starmie,1.12427%,5425,0.957%,3955,0.912%
83,Ditto,1.10526%,12904,2.276%,9320,2.150%
84,Latios-Mega,1.06353%,3606,0.636%,2719,0.627%
85,Breloom,1.03139%,14504,2.558%,10983,2.534%
86,Aerodactyl-Mega,1.01265%,4395,0.775%,3269,0.754%
87,Torkoal,0.99873%,10484,1.849%,9537,2.200%
88,Pyukumuku,0.94626%,2123,0.374%,1513,0.349%
89,Shuckle,0.93354%,10408,1.836%,9136,2.108%
90,Volcanion,0.92428%,7435,1.311%,5790,1.336%
91,Zygarde-10%,0.92253%,1790,0.316%,1347,0.311%
92,Xurkitree,0.89817%,7219,1.273%,5358,1.236%
93,Xatu,0.86778%,2118,0.374%,1579,0.364%
94,Seismitoad,0.85863%,2324,0.410%,1950,0.450%
95,Marowak-Alola,0.77853%,6957,1.227%,5192,1.198%
96,Porygon-Z,0.76245%,7210,1.272%,5186,1.196%
97,Conkeldurr,0.74083%,10245,1.807%,7493,1.729%
98,Alakazam,0.70520%,6310,1.113%,4215,0.972%
99,Banette-Mega,0.67351%,2800,0.494%,2188,0.505%
100,Hydreigon,0.65501%,10314,1.819%,7598,1.753%
101,Gardevoir-Mega,0.63091%,11807,2.082%,7862,1.814%
102,Nidoking,0.62760%,7775,1.371%,5876,1.356%
103,Gallade-Mega,0.61677%,9887,1.744%,7185,1.657%
104,Alomomola,0.60516%,3909,0.689%,2948,0.680%
105,Doublade,0.58016%,2101,0.371%,1623,0.374%
106,Venusaur-Mega,0.54622%,21318,3.760%,17302,3.991%
107,Slowbro-Mega,0.53264%,2961,0.522%,2244,0.518%
108,Crabominable,0.53126%,635,0.112%,440,0.102%
109,Togekiss,0.52621%,11683,2.060%,8640,1.993%
110,Salamence,0.52354%,9887,1.744%,7126,1.644%
111,Manectric-Mega,0.51413%,9063,1.598%,7136,1.646%
112,Kyurem,0.50235%,1776,0.313%,1353,0.312%
113,Scizor,0.50175%,14208,2.506%,10452,2.411%
114,Latias,0.49938%,4915,0.867%,3667,0.846%
115,Garchomp-Mega,0.47610%,11507,2.029%,8546,1.971%
116,Klefki,0.46128%,6099,1.076%,5184,1.196%
117,Arcanine,0.44934%,7595,1.339%,5845,1.348%
118,Gengar,0.43962%,17067,3.010%,11713,2.702%
119,Ribombee,0.39890%,4696,0.828%,4148,0.957%
120,Altaria-Mega,0.37632%,5152,0.909%,3794,0.875%
121,Blissey,0.37264%,10585,1.867%,7459,1.721%
122,Terrakion,0.34098%,1783,0.314%,1309,0.302%
123,Uxie,0.32200%,3219,0.568%,2940,0.678%
124,Hitmontop,0.28683%,1279,0.226%,951,0.219%
125,Thundurus,0.28245%,3224,0.569%,2402,0.554%
126,Mamoswine,0.27212%,7195,1.269%,5655,1.305%
127,Whimsicott,0.26774%,4732,0.835%,3566,0.823%
128,Sharpedo-Mega,0.26479%,2708,0.478%,1880,0.434%
129,Diggersby,0.25535%,3354,0.592%,2466,0.569%
130,Staraptor,0.25008%,10609,1.871%,7971,1.839%
131,Sceptile-Mega,0.23592%,7919,1.397%,5832,1.345%
132,Sceptile,0.23556%,3061,0.540%,2135,0.493%
133,Scolipede,0.23492%,4564,0.805%,3330,0.768%
134,Galvantula,0.23179%,10307,1.818%,9186,2.119%
135,Avalugg,0.23171%,1009,0.178%,679,0.157%
136,Krookodile,0.22996%,5870,1.035%,4316,0.996%
137,Kecleon,0.22265%,1855,0.327%,1384,0.319%
138,Infernape,0.22022%,17462,3.080%,13299,3.068%
139,Celebi,0.20989%,1633,0.288%,1236,0.285%
140,Absol-Mega,0.18672%,2747,0.484%,2012,0.464%
141,Buzzwole,0.18279%,4965,0.876%,3390,0.782%
142,Cloyster,0.18258%,12474,2.200%,8934,2.061%
143,Houndoom-Mega,0.17257%,3460,0.610%,2432,0.561%
144,Aerodactyl,0.17215%,2298,0.405%,2084,0.481%
145,Rotom-Heat,0.17039%,6613,1.166%,5283,1.219%
146,Mantine,0.16043%,2802,0.494%,2132,0.492%
147,Darmanitan,0.15174%,7141,1.259%,5274,1.217%
148,Mandibuzz,0.15064%,4261,0.751%,3114,0.718%
149,Diancie,0.14684%,1044,0.184%,862,0.199%
150,Cofagrigus,0.14566%,3936,0.694%,3182,0.734%
151,Hariyama,0.14502%,650,0.115%,520,0.120%
152,Linoone,0.13723%,2214,0.390%,1571,0.362%
153,Tornadus,0.13628%,540,0.095%,401,0.093%
154,Stakataka,0.13010%,2429,0.428%,1817,0.419%
155,Snorlax,0.12731%,10776,1.900%,8011,1.848%
156,Golem-Alola,0.12636%,1399,0.247%,1079,0.249%
157,Bronzong,0.12168%,3006,0.530%,2574,0.594%
158,Entei,0.12054%,1362,0.240%,1027,0.237%
159,Nihilego,0.11933%,4403,0.777%,3322,0.766%
160,Slowking,0.10390%,1727,0.305%,1336,0.308%
161,Venomoth,0.10296%,1273,0.225%,916,0.211%
162,Swellow,0.09777%,3614,0.637%,2581,0.595%
163,Mimikyu-Totem,0.09771%,553,0.098%,363,0.084%
164,Chandelure,0.09770%,10108,1.783%,7500,1.730%
165,Porygon2,0.09408%,5782,1.020%,4596,1.060%
166,Vaporeon,0.09350%,2533,0.447%,1892,0.436%
167,Audino,0.09339%,833,0.147%,624,0.144%
168,Pidgeot-Mega,0.09319%,4052,0.715%,3151,0.727%
169,Primarina,0.09219%,5020,0.885%,3841,0.886%
170,Kabutops,0.09054%,1485,0.262%,1061,0.245%
171,Aggron-Mega,0.08948%,3738,0.659%,3018,0.696%
172,Swampert,0.08711%,4442,0.783%,3691,0.851%
173,Raichu-Alola,0.08586%,2363,0.417%,1681,0.388%
174,Pangoro,0.08513%,621,0.110%,471,0.109%
175,Musharna,0.08040%,545,0.096%,403,0.093%
176,Cryogonal,0.07709%,861,0.152%,665,0.153%
177,Slurpuff,0.07531%,3910,0.690%,3058,0.705%
178,Lycanroc,0.07523%,1073,0.189%,898,0.207%
179,Metagross,0.07515%,7672,1.353%,5844,1.348%
180,Blastoise-Mega,0.07507%,3929,0.693%,2868,0.662%
181,Milotic,0.07285%,7574,1.336%,5554,1.281%
182,Umbreon,0.06907%,7619,1.344%,5466,1.261%
183,Exeggutor,0.06749%,1341,0.237%,982,0.227%
184,Feraligatr,0.06736%,4368,0.770%,3085,0.712%
185,Frogadier,0.06708%,44,0.008%,38,0.009%
186,Froakie,0.06708%,22,0.004%,20,0.005%
187,Qwilfish,0.06633%,422,0.074%,333,0.077%
188,Empoleon,0.06470%,5079,0.896%,4067,0.938%
189,Haxorus,0.06423%,6639,1.171%,4276,0.986%
190,Ludicolo,0.05874%,3932,0.693%,2779,0.641%
191,Politoed,0.05823%,2334,0.412%,1940,0.448%
192,Crustle,0.05735%,678,0.120%,573,0.132%
193,Druddigon,0.05669%,1290,0.228%,1130,0.261%
194,Rotom-Mow,0.05626%,1581,0.279%,1215,0.280%
195,Donphan,0.05621%,2746,0.484%,2247,0.518%
196,Moltres,0.05595%,1267,0.223%,967,0.223%
197,Comfey,0.05582%,1310,0.231%,907,0.209%
198,Espeon,0.05244%,10398,1.834%,7736,1.785%
199,Decidueye,0.05123%,3866,0.682%,2909,0.671%
200,Golisopod,0.04890%,3361,0.593%,2627,0.606%
201,Glalie-Mega,0.04877%,1257,0.222%,908,0.209%
202,Cinccino,0.04851%,2208,0.389%,1520,0.351%
203,Mienshao,0.04749%,4392,0.775%,2998,0.692%
204,Charizard,0.04658%,2495,0.440%,1889,0.436%
205,Audino-Mega,0.04529%,1046,0.184%,770,0.178%
206,Gligar,0.04511%,503,0.089%,405,0.093%
207,Crobat,0.04462%,6443,1.136%,4693,1.083%
208,Tangela,0.04397%,213,0.038%,156,0.036%
209,Piloswine,0.04381%,218,0.038%,182,0.042%
210,Metang,0.04372%,78,0.014%,63,0.015%
211,Incineroar,0.04363%,6332,1.117%,4933,1.138%
212,Accelgor,0.04339%,1521,0.268%,1224,0.282%
213,Lucario,0.04312%,7257,1.280%,5474,1.263%
214,Zangoose,0.04265%,1409,0.248%,982,0.227%
215,Heracross,0.04128%,2555,0.451%,1745,0.403%
216,Chesnaught,0.04064%,2673,0.471%,2000,0.461%
217,Minior,0.04003%,2749,0.485%,2066,0.477%
218,Dusclops,0.04003%,2797,0.493%,2282,0.526%
219,Electivire,0.03985%,4356,0.768%,3170,0.731%
220,Smeargle,0.03969%,3738,0.659%,3193,0.737%
221,Tsareena,0.03936%,1734,0.306%,1294,0.299%
222,Jolteon,0.03850%,5030,0.887%,3870,0.893%
223,Slaking,0.03792%,1860,0.328%,1327,0.306%
224,Tentacruel,0.03742%,5801,1.023%,4509,1.040%
225,Taillow,0.03656%,993,0.175%,646,0.149%
226,Roserade,0.03610%,5059,0.892%,3690,0.851%
227,Togedemaru,0.03551%,1967,0.347%,1491,0.344%
228,Talonflame,0.03507%,5088,0.897%,3857,0.890%
229,Ninetales,0.03500%,2832,0.499%,2096,0.484%
230,Steelix,0.03444%,1747,0.308%,1366,0.315%
231,Aggron,0.03328%,1551,0.274%,1221,0.282%
232,Blastoise,0.03194%,1950,0.344%,1480,0.341%
233,Floatzel,0.03058%,839,0.148%,620,0.143%
234,Lapras,0.02977%,1823,0.322%,1388,0.320%
235,Ursaring,0.02962%,1504,0.265%,1180,0.272%
236,Barbaracle,0.02899%,768,0.135%,521,0.120%
237,Meowstic,0.02792%,1020,0.180%,775,0.179%
238,Tyrantrum,0.02790%,2371,0.418%,1721,0.397%
239,Necrozma,0.02663%,1139,0.201%,820,0.189%
240,Registeel,0.02625%,614,0.108%,490,0.113%
241,Flygon,0.02595%,2540,0.448%,1867,0.431%
242,Lanturn,0.02588%,2060,0.363%,1638,0.378%
243,Goodra,0.02534%,7767,1.370%,5869,1.354%
244,Rhyperior,0.02519%,2336,0.412%,1769,0.408%
245,Hitmonlee,0.02506%,2533,0.447%,1744,0.402%
246,Toxicroak,0.02502%,2592,0.457%,1848,0.426%
247,Delibird,0.02340%,127,0.022%,100,0.023%
248,Honchkrow,0.02319%,2180,0.384%,1583,0.365%
249,Stoutland,0.02161%,906,0.160%,667,0.154%
250,Leafeon,0.02148%,1459,0.257%,1094,0.252%
251,Virizion,0.02060%,504,0.089%,362,0.084%
252,Dhelmise,0.02057%,971,0.171%,758,0.175%
253,Nidoqueen,0.02035%,1123,0.198%,911,0.210%
254,Rampardos,0.01994%,1334,0.235%,956,0.221%
255,Magneton,0.01951%,748,0.132%,571,0.132%
256,Heliolisk,0.01933%,2103,0.371%,1465,0.338%
257,Florges,0.01834%,2321,0.409%,1627,0.375%
258,Chimecho,0.01827%,190,0.034%,154,0.036%
259,Komala,0.01804%,1467,0.259%,1039,0.240%
260,Pikachu,0.01704%,3261,0.575%,2422,0.559%
261,Gogoat,0.01612%,416,0.073%,256,0.059%
262,Meloetta,0.01598%,1498,0.264%,1040,0.240%
263,Noivern,0.01543%,2886,0.509%,2177,0.502%
264,Zoroark,0.01538%,6236,1.100%,2669,0.616%
265,Trevenant,0.01535%,2548,0.449%,1864,0.430%
266,Spiritomb,0.01527%,1751,0.309%,1180,0.272%
267,Sylveon,0.01500%,4843,0.854%,3343,0.771%
268,Machamp,0.01450%,2521,0.445%,1933,0.446%
269,Cobalion,0.01398%,1260,0.222%,967,0.223%
270,Steelix-Mega,0.01301%,1467,0.259%,1142,0.263%
271,Sharpedo,0.01297%,1276,0.225%,920,0.212%
272,Eelektross,0.01293%,1948,0.344%,1541,0.355%
273,Victreebel,0.01282%,1472,0.260%,978,0.226%
274,Regice,0.01281%,759,0.134%,553,0.128%
275,Regirock,0.01271%,367,0.065%,285,0.066%
276,Gardevoir,0.01254%,4271,0.753%,2887,0.666%
277,Exploud,0.01243%,745,0.131%,591,0.136%
278,Lycanroc-Dusk,0.01196%,3736,0.659%,2811,0.648%
279,Pyroar,0.01192%,413,0.073%,301,0.069%
280,Froslass,0.01185%,2918,0.515%,2309,0.533%
281,Rotom,0.01155%,824,0.145%,626,0.144%
282,Durant,0.01152%,1215,0.214%,904,0.209%
283,Emboar,0.01135%,1132,0.200%,862,0.199%
284,Ambipom,0.01108%,2656,0.468%,2066,0.477%
285,Bibarel,0.01090%,622,0.110%,446,0.103%
286,Raikou,0.01075%,1283,0.226%,954,0.220%
287,Typhlosion,0.01037%,3625,0.639%,2509,0.579%
288,Jellicent,0.01026%,1362,0.240%,1030,0.238%
289,Clawitzer,0.00969%,804,0.142%,568,0.131%
290,Gumshoos,0.00955%,214,0.038%,137,0.032%
291,Magmortar,0.00942%,1419,0.250%,1042,0.240%
292,Vivillon,0.00929%,1896,0.334%,1341,0.309%
293,Dodrio,0.00924%,724,0.128%,540,0.125%
294,Vikavolt,0.00924%,1363,0.240%,1083,0.250%
295,Muk,0.00912%,488,0.086%,376,0.087%
296,Bruxish,0.00797%,236,0.042%,171,0.039%
297,Malamar,0.00779%,2225,0.392%,1551,0.358%
298,Scrafty,0.00775%,1049,0.185%,761,0.176%
299,Armaldo,0.00748%,883,0.156%,670,0.155%
300,Lurantis,0.00747%,1288,0.227%,931,0.215%
301,Mismagius,0.00746%,1331,0.235%,994,0.229%
302,Omastar,0.00695%,1050,0.185%,723,0.167%
303,Phantump,0.00675%,7,0.001%,7,0.002%
304,Medicham,0.00671%,462,0.081%,365,0.084%
305,Rotom-Frost,0.00629%,286,0.050%,236,0.054%
306,Swoobat,0.00615%,637,0.112%,436,0.101%
307,Lickilicky,0.00576%,506,0.089%,387,0.089%
308,Wishiwashi,0.00554%,596,0.105%,463,0.107%
309,Marowak-Alola-Totem,0.00541%,109,0.019%,73,0.017%
310,Dragalge,0.00540%,1300,0.229%,986,0.227%
311,Gigalith,0.00537%,1727,0.305%,1408,0.325%
312,Oricorio-Sensu,0.00513%,569,0.100%,426,0.098%
313,Sableye,0.00511%,1958,0.345%,1498,0.346%
314,Lilligant,0.00511%,821,0.145%,591,0.136%
315,Fletchinder,0.00506%,106,0.019%,67,0.015%
316,Tauros,0.00489%,1168,0.206%,849,0.196%
317,Yanmega,0.00487%,1906,0.336%,1370,0.316%
318,Passimian,0.00477%,335,0.059%,229,0.053%
319,Silvally,0.00455%,280,0.049%,218,0.050%
320,Salazzle,0.00454%,3842,0.678%,2820,0.651%
321,Sandslash-Alola,0.00430%,1290,0.228%,947,0.218%
322,Hoopa,0.00426%,458,0.081%,326,0.075%
323,Throh,0.00404%,173,0.031%,137,0.032%
324,Mudsdale,0.00387%,884,0.156%,691,0.159%
325,Luxray,0.00381%,1319,0.233%,962,0.222%
326,Emolga,0.00373%,502,0.089%,407,0.094%
327,Rhydon,0.00369%,997,0.176%,794,0.183%
328,Granbull,0.00364%,460,0.081%,371,0.086%
329,Toucannon,0.00362%,910,0.160%,654,0.151%
330,Chatot,0.00350%,648,0.114%,500,0.115%
331,Sawk,0.00341%,442,0.078%,305,0.070%
332,Miltank,0.00336%,1307,0.231%,1002,0.231%
333,Drapion,0.00328%,2124,0.375%,1615,0.373%
334,Meganium,0.00312%,979,0.173%,715,0.165%
335,Braviary,0.00311%,972,0.171%,709,0.164%
336,Articuno,0.00307%,811,0.143%,615,0.142%
337,Delphox,0.00297%,2157,0.380%,1549,0.357%
338,Aron,0.00280%,2478,0.437%,1884,0.435%
339,Escavalier,0.00280%,946,0.167%,730,0.168%
340,Bewear,0.00280%,870,0.153%,651,0.150%
341,Bastiodon,0.00268%,636,0.112%,527,0.122%
342,Numel,0.00266%,39,0.007%,32,0.007%
343,Bellossom,0.00261%,216,0.038%,159,0.037%
344,Marowak,0.00235%,388,0.068%,281,0.065%
345,Abomasnow-Mega,0.00234%,1519,0.268%,1196,0.276%
346,Cradily,0.00232%,1172,0.207%,830,0.191%
347,Sigilyph,0.00229%,1798,0.317%,1348,0.311%
348,Clamperl,0.00227%,210,0.037%,170,0.039%
349,Illumise,0.00223%,190,0.034%,135,0.031%
350,Spinda,0.00221%,477,0.084%,386,0.089%
351,Persian-Alola,0.00217%,1644,0.290%,1402,0.323%
352,Scyther,0.00216%,505,0.089%,364,0.084%
353,Ampharos-Mega,0.00213%,1973,0.348%,1427,0.329%
354,Hitmonchan,0.00212%,590,0.104%,449,0.104%
355,Drampa,0.00207%,1028,0.181%,753,0.174%
356,Liepard,0.00203%,1303,0.230%,1071,0.247%
357,Vanilluxe,0.00198%,743,0.131%,554,0.128%
358,Raticate-Alola,0.00195%,271,0.048%,199,0.046%
359,Torterra,0.00193%,2027,0.357%,1550,0.358%
360,Mesprit,0.00192%,91,0.016%,74,0.017%
361,Houndoom,0.00189%,743,0.131%,526,0.121%
362,Golem,0.00183%,1005,0.177%,768,0.177%
363,Dusknoir,0.00178%,1415,0.250%,1095,0.253%
364,Exeggutor-Alola,0.00176%,901,0.159%,585,0.135%
365,Palossand,0.00175%,1058,0.187%,764,0.176%
366,Arbok,0.00175%,596,0.105%,427,0.099%
367,Samurott,0.00165%,1243,0.219%,919,0.212%
368,Togetic,0.00164%,92,0.016%,63,0.015%
369,Magmar,0.00163%,83,0.015%,58,0.013%
370,Grimer-Alola,0.00157%,12,0.002%,11,0.003%
371,Solrock,0.00155%,239,0.042%,214,0.049%
372,Gallade,0.00154%,1075,0.190%,750,0.173%
373,Pineco,0.00151%,1070,0.189%,929,0.214%
374,Weezing,0.00150%,1487,0.262%,1190,0.275%
375,Farfetch'd,0.00149%,201,0.035%,135,0.031%
376,Electrode,0.00142%,1042,0.184%,932,0.215%
377,Dugtrio-Alola,0.00141%,432,0.076%,313,0.072%
378,Sunflora,0.00139%,197,0.035%,154,0.036%
379,Raichu,0.00136%,1553,0.274%,1195,0.276%
380,Hypno,0.00136%,187,0.033%,123,0.028%
381,Archeops,0.00136%,1060,0.187%,872,0.201%
382,Dugtrio,0.00134%,723,0.128%,588,0.136%
383,Aurorus,0.00133%,1203,0.212%,890,0.205%
384,Abomasnow,0.00123%,439,0.077%,358,0.083%
385,Rattata,0.00117%,1602,0.283%,1233,0.284%
386,Cacturne,0.00116%,605,0.107%,453,0.105%
387,Claydol,0.00112%,1435,0.253%,1136,0.262%
388,Golurk,0.00110%,914,0.161%,740,0.171%
389,Butterfree,0.00109%,744,0.131%,528,0.122%
390,Dunsparce,0.00104%,268,0.047%,195,0.045%
391,Lopunny,0.00101%,600,0.106%,449,0.104%
392,Shiftry,0.00100%,444,0.078%,318,0.073%
393,Turtonator,0.00095%,649,0.114%,475,0.110%
394,Shaymin,0.00089%,547,0.096%,403,0.093%
395,Leavanny,0.00086%,1091,0.192%,989,0.228%
396,Kangaskhan,0.00083%,362,0.064%,254,0.059%
397,Nosepass,0.00082%,862,0.152%,582,0.134%
398,Magnemite,0.00079%,1200,0.212%,705,0.163%
399,Glaceon,0.00076%,811,0.143%,593,0.137%
400,Probopass,0.00075%,281,0.050%,201,0.046%
401,Sawsbuck,0.00074%,496,0.087%,346,0.080%
402,Carbink,0.00074%,279,0.049%,264,0.061%
403,Absol,0.00074%,475,0.084%,341,0.079%
404,Kingler,0.00072%,599,0.106%,451,0.104%
405,Hippopotas,0.00069%,248,0.044%,158,0.036%
406,Castform,0.00068%,295,0.052%,200,0.046%
407,Beartic,0.00068%,430,0.076%,313,0.072%
408,Rattata-Alola,0.00066%,323,0.057%,245,0.057%
409,Mothim,0.00065%,13,0.002%,9,0.002%
410,Murkrow,0.00063%,394,0.069%,307,0.071%
411,Solosis,0.00063%,130,0.023%,73,0.017%
412,Gourgeist-Small,0.00062%,250,0.044%,213,0.049%
413,Manectric,0.00061%,530,0.093%,395,0.091%
414,Guzzlord,0.00055%,387,0.068%,286,0.066%
415,Masquerain,0.00051%,568,0.100%,491,0.113%
416,Oranguru,0.00049%,145,0.026%,106,0.024%
417,Wailord,0.00045%,406,0.072%,276,0.064%
418,Psyduck,0.00045%,16,0.003%,15,0.003%
419,Poliwrath,0.00044%,816,0.144%,591,0.136%
420,Walrein,0.00043%,388,0.068%,289,0.067%
421,Magcargo,0.00041%,504,0.089%,386,0.089%
422,Garbodor,0.00041%,385,0.068%,297,0.069%
423,Gourgeist-Super,0.00041%,610,0.108%,479,0.110%
424,Cottonee,0.00040%,1068,0.188%,719,0.166%
425,Ariados,0.00039%,890,0.157%,781,0.180%
426,Dedenne,0.00035%,336,0.059%,251,0.058%
427,Onix,0.00034%,165,0.029%,155,0.036%
428,Persian,0.00033%,302,0.053%,242,0.056%
429,Unfezant,0.00032%,427,0.075%,314,0.072%
430,Silvally-Fire,0.00029%,86,0.015%,70,0.016%
431,Simipour,0.00029%,217,0.038%,181,0.042%
432,Ninjask,0.00027%,877,0.155%,628,0.145%
433,Tropius,0.00026%,1058,0.187%,843,0.194%
434,Gourgeist,0.00025%,184,0.032%,123,0.028%
435,Basculin,0.00025%,382,0.067%,288,0.066%
436,Monferno,0.00024%,23,0.004%,22,0.005%
437,Girafarig,0.00023%,430,0.076%,219,0.051%
438,Volbeat,0.00023%,148,0.026%,116,0.027%
439,Swanna,0.00021%,212,0.037%,134,0.031%
440,Primeape,0.00021%,518,0.091%,370,0.085%
441,Parasect,0.00021%,186,0.033%,137,0.032%
442,Flareon,0.00019%,948,0.167%,729,0.168%
443,Kadabra,0.00019%,246,0.043%,191,0.044%
444,Noctowl,0.00018%,475,0.084%,357,0.082%
445,Carnivine,0.00018%,261,0.046%,199,0.046%
446,Vespiquen,0.00016%,241,0.043%,161,0.037%
447,Sudowoodo,0.00015%,285,0.050%,225,0.052%
448,Mareanie,0.00015%,9,0.002%,8,0.002%
449,Clefairy,0.00015%,147,0.026%,108,0.025%
450,Ferroseed,0.00015%,155,0.027%,127,0.029%
451,Heatmor,0.00015%,269,0.047%,171,0.039%
452,Drifblim,0.00014%,621,0.110%,426,0.098%
453,Klinklang,0.00012%,559,0.099%,431,0.099%
454,Snubbull,0.00012%,10,0.002%,8,0.002%
455,Pidgeot,0.00011%,247,0.044%,187,0.043%
456,Cherrim,0.00010%,31,0.005%,18,0.004%
457,Vileplume,0.00010%,758,0.134%,529,0.122%
458,Vigoroth,0.00009%,356,0.063%,238,0.055%
459,Silvally-Steel,0.00009%,169,0.030%,138,0.032%
460,Sneasel,0.00009%,202,0.036%,153,0.035%
461,Kricketune,0.00009%,149,0.026%,127,0.029%
462,Regigigas,0.00009%,394,0.069%,303,0.070%
463,Seaking,0.00008%,287,0.051%,220,0.051%
464,Skuntank,0.00008%,218,0.038%,161,0.037%
465,Bouffalant,0.00008%,478,0.084%,301,0.069%
466,Mudkip,0.00008%,53,0.009%,45,0.010%
467,Raticate,0.00008%,477,0.084%,328,0.076%
468,Combusken,0.00007%,234,0.041%,169,0.039%
469,Ivysaur,0.00007%,146,0.026%,120,0.028%
470,Charmander,0.00007%,39,0.007%,33,0.008%
471,Mawile,0.00007%,221,0.039%,166,0.038%
