Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Regieleki,45.08292,3714,24.067,2714,23.983
2,Blissey,36.69167,2760,17.885,2027,17.912
3,Entei,31.69279,2308,14.956,1687,14.907
4,Solgaleo,28.42392,1998,12.947,1438,12.707
5,Magearna,25.87681,1466,9.500,1062,9.385
6,Landorus-Therian,25.64652,2147,13.913,1805,15.950
7,Mew,20.67557,2020,13.090,1591,14.059
8,Zygarde,17.95869,1517,9.830,1101,9.729
9,Genesect,17.50037,1521,9.856,1055,9.323
10,Milotic,16.83338,1390,9.007,1108,9.791
11,Xerneas,14.67386,1368,8.865,928,8.200
12,Dragonite,14.16245,2382,15.435,1575,13.918
13,Slowbro,13.53574,840,5.443,676,5.974
14,Ho-Oh,13.43099,1111,7.199,867,7.661
15,Dragapult,10.63176,1581,10.245,1137,10.047
16,Zapdos-Galar,10.34448,933,6.046,694,6.133
17,Kartana,10.12035,1553,10.064,1112,9.826
18,Heatran,9.69794,1110,7.193,882,7.794
19,Rhyperior,9.64391,454,2.942,374,3.305
20,Groudon,9.19718,795,5.152,598,5.284
21,Kyurem,8.56976,699,4.530,456,4.030
22,Zeraora,8.42719,1694,10.977,1240,10.957
23,Weavile,7.41146,1057,6.849,781,6.901
24,Tapu-Lele,7.13102,885,5.735,636,5.620
25,Lunala,7.07718,663,4.296,420,3.711
26,Zapdos,6.84520,400,2.592,322,2.845
27,Shuckle,6.59411,562,3.642,507,4.480
28,Corviknight,5.97352,903,5.851,680,6.009
29,Victini,5.92027,491,3.182,370,3.270
30,Toxapex,5.82029,1069,6.927,854,7.547
31,Kommo-o,5.76051,425,2.754,323,2.854
32,Barraskewda,5.24194,693,4.491,535,4.728
33,Swampert,5.16945,568,3.681,485,4.286
34,Shiinotic,4.76160,59,0.382,45,0.398
35,Tyranitar,4.59271,622,4.031,457,4.038
36,Excadrill,4.24064,411,2.663,311,2.748
37,Cobalion,3.67023,125,0.810,102,0.901
38,Arcanine,3.56832,331,2.145,254,2.245
39,Spectrier,3.27283,524,3.396,358,3.164
40,Skarmory,3.24846,394,2.553,322,2.845
41,Hydreigon,3.15893,469,3.039,334,2.951
42,Blacephalon,3.05784,599,3.882,374,3.305
43,Hippowdon,3.00680,419,2.715,365,3.225
44,Zamazenta,2.88731,217,1.406,131,1.158
45,Amoonguss,2.68113,113,0.732,83,0.733
46,Volcanion,2.58539,466,3.020,343,3.031
47,Landorus,2.34223,183,1.186,124,1.096
48,Calyrex-Ice,2.32659,160,1.037,121,1.069
49,Stakataka,2.26202,207,1.341,157,1.387
50,Slowking-Galar,2.22772,208,1.348,149,1.317
51,Garchomp,2.20129,1022,6.623,747,6.601
52,Nihilego,2.20036,133,0.862,99,0.875
53,Reshiram,2.16615,181,1.173,144,1.272
54,Volcarona,2.14115,599,3.882,415,3.667
55,Mandibuzz,2.08793,227,1.471,166,1.467
56,Jirachi,1.97976,213,1.380,171,1.511
57,Cloyster,1.89158,216,1.400,166,1.467
58,Terrakion,1.77180,249,1.614,168,1.485
59,Mewtwo,1.73835,436,2.825,329,2.907
60,Vaporeon,1.65737,149,0.966,123,1.087
61,Cinderace,1.56734,434,2.812,340,3.004
62,Hatterene,1.55662,149,0.966,109,0.963
63,Rotom-Wash,1.55074,135,0.875,101,0.893
64,Dialga,1.48324,380,2.462,282,2.492
65,Toxtricity,1.47758,193,1.251,141,1.246
66,Spiritomb,1.41019,103,0.667,70,0.619
67,Jellicent,1.39368,66,0.428,58,0.513
68,Tapu-Koko,1.37604,387,2.508,288,2.545
69,Buzzwole,1.30866,488,3.162,360,3.181
70,Mimikyu,1.25442,564,3.655,397,3.508
71,Noivern,1.24844,391,2.534,280,2.474
72,Ribombee,1.19772,164,1.063,129,1.140
73,Necrozma,1.18138,88,0.570,66,0.583
74,Necrozma-Dusk-Mane,1.13643,179,1.160,136,1.202
75,Yveltal,1.13605,313,2.028,215,1.900
76,Glaceon,1.09059,78,0.505,57,0.504
77,Vikavolt,1.07084,115,0.745,96,0.848
78,Blaziken,1.07014,513,3.324,389,3.437
79,Lucario,1.05487,489,3.169,349,3.084
80,Tauros,1.02933,59,0.382,42,0.371
81,Haxorus,0.93036,295,1.912,214,1.891
82,Clefable,0.86233,337,2.184,231,2.041
83,Registeel,0.83331,175,1.134,131,1.158
