Rank,Pokemon,Usage %,Raw,%,Real,%
207,Magneton,0.00519%,166,0.059%,140,0.067%
208,Torkoal,0.00519%,1266,0.447%,1057,0.507%
209,Frosmoth,0.00510%,373,0.132%,250,0.120%
210,Primarina,0.00500%,1205,0.426%,890,0.427%
211,Araquanid,0.00487%,484,0.171%,432,0.207%
212,Mesprit,0.00486%,129,0.046%,104,0.050%
213,Aron,0.00486%,3754,1.326%,2984,1.431%
214,Chandelure,0.00471%,1802,0.636%,1370,0.657%
215,Articuno,0.00443%,416,0.147%,302,0.145%
216,Bewear,0.00440%,546,0.193%,399,0.191%
217,Dusclops,0.00425%,809,0.286%,615,0.295%
218,Eiscue,0.00420%,932,0.329%,667,0.320%
219,Duraludon,0.00417%,458,0.162%,345,0.165%
220,Spritzee,0.00409%,7,0.002%,7,0.003%
221,Raikou,0.00401%,477,0.168%,321,0.154%
222,Hawlucha,0.00395%,2517,0.889%,1876,0.899%
223,Cinccino,0.00389%,1256,0.444%,907,0.435%
224,Sableye,0.00380%,828,0.292%,617,0.296%
225,Xurkitree,0.00374%,934,0.330%,661,0.317%
226,Raichu,0.00373%,891,0.315%,717,0.344%
227,Hitmonlee,0.00348%,1246,0.440%,889,0.426%
228,Goodra,0.00346%,1056,0.373%,773,0.371%
229,Ninjask,0.00343%,840,0.297%,666,0.319%
230,Salazzle,0.00336%,1669,0.589%,1208,0.579%
231,Centiskorch,0.00317%,584,0.206%,439,0.210%
232,Aggron,0.00314%,1035,0.365%,813,0.390%
233,Gardevoir,0.00312%,3147,1.111%,2237,1.072%
234,Raichu-Alola,0.00310%,1104,0.390%,760,0.364%
235,Polteageist,0.00306%,2075,0.733%,1460,0.700%
236,Regigigas,0.00295%,460,0.162%,383,0.184%
237,Meowstic,0.00294%,329,0.116%,275,0.132%
238,Sandslash,0.00294%,249,0.088%,209,0.100%
239,Inteleon,0.00291%,1376,0.486%,1011,0.485%
240,Decidueye,0.00289%,1289,0.455%,969,0.465%
241,Tentacruel,0.00288%,1058,0.374%,878,0.421%
242,Sizzlipede,0.00287%,3,0.001%,2,0.001%
243,Slowbro-Galar,0.00287%,975,0.344%,691,0.331%
244,Trevenant,0.00280%,300,0.106%,224,0.107%
245,Jolteon,0.00279%,1118,0.395%,865,0.415%
246,Noivern,0.00275%,681,0.240%,545,0.261%
247,Octillery,0.00271%,769,0.272%,607,0.291%
248,Exploud,0.00266%,223,0.079%,175,0.084%
249,Pincurchin,0.00262%,414,0.146%,351,0.168%
250,Sandaconda,0.00262%,1146,0.405%,990,0.475%
251,Weezing,0.00258%,330,0.117%,257,0.123%
252,Butterfree,0.00256%,1305,0.461%,969,0.465%
253,Falinks,0.00247%,371,0.131%,286,0.137%
254,Beartic,0.00244%,178,0.063%,130,0.062%
255,Ferroseed,0.00236%,133,0.047%,118,0.057%
256,Dusknoir,0.00233%,373,0.132%,297,0.142%
257,Darumaka,0.00229%,12,0.004%,8,0.004%
258,Herdier,0.00229%,13,0.005%,6,0.003%
259,Mudsdale,0.00222%,322,0.114%,249,0.119%
260,Pikachu,0.00220%,2337,0.825%,1650,0.791%
261,Regice,0.00211%,429,0.151%,314,0.151%
262,Necrozma,0.00206%,442,0.156%,310,0.149%
263,Treecko,0.00202%,281,0.099%,203,0.097%
264,Latias,0.00191%,807,0.285%,547,0.262%
265,Vaporeon,0.00189%,768,0.271%,584,0.280%
266,Mienshao,0.00187%,628,0.222%,435,0.209%
267,Linoone,0.00182%,1108,0.391%,875,0.419%
268,Crustle,0.00180%,351,0.124%,265,0.127%
269,Silvally-Fairy,0.00176%,79,0.028%,55,0.026%
270,Golisopod,0.00171%,881,0.311%,716,0.343%
271,Copperajah,0.00171%,181,0.064%,142,0.068%
272,Regidrago,0.00170%,546,0.193%,386,0.185%
273,Cobalion,0.00164%,304,0.107%,162,0.078%
274,Ludicolo,0.00163%,880,0.311%,684,0.328%
275,Indeedee-F,0.00162%,324,0.114%,229,0.110%
276,Dedenne,0.00158%,184,0.065%,129,0.062%
277,Magnemite,0.00153%,1240,0.438%,819,0.393%
278,Persian-Alola,0.00150%,171,0.060%,148,0.071%
279,Haxorus,0.00143%,1590,0.561%,1196,0.573%
280,Alcremie,0.00134%,336,0.119%,238,0.114%
281,Stoutland,0.00134%,149,0.053%,113,0.054%
282,Oranguru,0.00133%,58,0.020%,46,0.022%
283,Wimpod,0.00132%,6,0.002%,6,0.003%
284,Aurorus,0.00130%,426,0.150%,343,0.164%
285,Tauros,0.00128%,517,0.183%,386,0.185%
286,Malamar,0.00128%,1603,0.566%,1136,0.545%
287,Scrafty,0.00125%,379,0.134%,265,0.127%
288,Moltres,0.00122%,288,0.102%,221,0.106%
289,Crobat,0.00119%,1325,0.468%,1020,0.489%
290,Heracross,0.00118%,1016,0.359%,743,0.356%
291,Eldegoss,0.00118%,382,0.135%,284,0.136%
292,Scorbunny,0.00107%,48,0.017%,44,0.021%
293,Arctovish,0.00105%,232,0.082%,179,0.086%
294,Charjabug,0.00103%,27,0.010%,26,0.012%
295,Solrock,0.00102%,85,0.030%,72,0.035%
296,Hattrem,0.00102%,16,0.006%,12,0.006%
297,Rapidash-Galar,0.00098%,386,0.136%,269,0.129%
298,Tsareena,0.00098%,540,0.191%,383,0.184%
299,Escavalier,0.00096%,192,0.068%,157,0.075%
300,Orbeetle,0.00094%,490,0.173%,404,0.194%
301,Heliolisk,0.00088%,692,0.244%,492,0.236%
302,Leafeon,0.00087%,282,0.100%,202,0.097%
303,Sandslash-Alola,0.00086%,875,0.309%,679,0.326%
304,Keldeo,0.00084%,746,0.263%,500,0.240%
305,Lanturn,0.00082%,360,0.127%,266,0.128%
306,Sharpedo,0.00081%,866,0.306%,608,0.291%
307,Starmie,0.00081%,885,0.313%,670,0.321%
308,Roserade,0.00079%,854,0.302%,663,0.318%
309,Seadra,0.00079%,33,0.012%,32,0.015%
310,Nickit,0.00079%,11,0.004%,10,0.005%
311,Mantine,0.00078%,129,0.046%,96,0.046%
312,Hitmontop,0.00076%,651,0.230%,527,0.253%
313,Dragalge,0.00075%,261,0.092%,209,0.100%
314,Rotom-Frost,0.00075%,262,0.093%,205,0.098%
315,Sigilyph,0.00074%,279,0.099%,185,0.089%
316,Shiftry,0.00073%,186,0.066%,150,0.072%
317,Silvally-Ghost,0.00070%,45,0.016%,31,0.015%
318,Vileplume,0.00070%,342,0.121%,246,0.118%
319,Altaria,0.00068%,305,0.108%,216,0.104%
320,Swoobat,0.00067%,608,0.215%,454,0.218%
321,Bellossom,0.00057%,224,0.079%,144,0.069%
322,Exeggutor,0.00057%,456,0.161%,321,0.154%
323,Omastar,0.00057%,464,0.164%,366,0.175%
324,Ninetales,0.00055%,729,0.257%,623,0.299%
325,Dragonair,0.00055%,39,0.014%,30,0.014%
326,Golbat,0.00054%,101,0.036%,72,0.035%
327,Scyther,0.00054%,382,0.135%,279,0.134%
328,Drapion,0.00054%,877,0.310%,630,0.302%
329,Diggersby,0.00053%,527,0.186%,405,0.194%
330,Gigalith,0.00053%,736,0.260%,579,0.278%
331,Sceptile,0.00052%,1258,0.444%,951,0.456%
332,Wobbuffet,0.00051%,700,0.247%,507,0.243%
333,Golurk,0.00051%,538,0.190%,377,0.181%
334,Toxicroak,0.00050%,786,0.278%,623,0.299%
335,Electivire,0.00049%,817,0.288%,583,0.279%
336,Magikarp,0.00044%,218,0.077%,164,0.079%
337,Absol,0.00044%,505,0.178%,398,0.191%
338,Riolu,0.00043%,222,0.078%,157,0.075%
339,Gurdurr,0.00043%,76,0.027%,59,0.028%
340,Duosion,0.00043%,22,0.008%,14,0.007%
341,Wailord,0.00042%,207,0.073%,151,0.072%
342,Politoed,0.00042%,687,0.243%,577,0.277%
343,Coalossal,0.00040%,931,0.329%,834,0.400%
344,Thievul,0.00038%,43,0.015%,23,0.011%
345,Arctozolt,0.00037%,751,0.265%,552,0.265%
346,Drakloak,0.00037%,8,0.003%,6,0.003%
347,Vanilluxe,0.00036%,416,0.147%,362,0.174%
348,Glaceon,0.00036%,514,0.182%,371,0.178%
349,Guzzlord,0.00032%,362,0.128%,284,0.136%
350,Nidoqueen,0.00032%,378,0.133%,282,0.135%
351,Gallade,0.00031%,1194,0.422%,894,0.429%
352,Kangaskhan,0.00030%,275,0.097%,228,0.109%
353,Dugtrio-Alola,0.00030%,91,0.032%,77,0.037%
354,Luxray,0.00028%,344,0.121%,268,0.128%
355,Wigglytuff,0.00026%,162,0.057%,124,0.059%
356,Golduck,0.00026%,169,0.060%,133,0.064%
357,Lapras,0.00026%,793,0.280%,624,0.299%
358,Lycanroc-Midnight,0.00026%,187,0.066%,154,0.074%
359,Sawk,0.00025%,468,0.165%,342,0.164%
360,Spiritomb,0.00024%,487,0.172%,405,0.194%
361,Tyrantrum,0.00023%,433,0.153%,341,0.163%
362,Tornadus,0.00022%,144,0.051%,112,0.054%
363,Cofagrigus,0.00022%,488,0.172%,413,0.198%
364,Magmortar,0.00020%,220,0.078%,167,0.080%
365,Sudowoodo,0.00019%,203,0.072%,169,0.081%
366,Fraxure,0.00019%,24,0.008%,19,0.009%
367,Raboot,0.00019%,57,0.020%,48,0.023%
368,Kadabra,0.00019%,22,0.008%,16,0.008%
369,Combusken,0.00019%,135,0.048%,107,0.051%
370,Articuno-Galar,0.00018%,367,0.130%,257,0.123%
371,Diglett,0.00017%,87,0.031%,70,0.034%
372,Dubwool,0.00016%,478,0.169%,360,0.173%
373,Machamp,0.00015%,744,0.263%,528,0.253%
374,Druddigon,0.00014%,199,0.070%,164,0.079%
375,Perrserker,0.00014%,192,0.068%,137,0.066%
376,Tentacool,0.00014%,125,0.044%,100,0.048%
377,Snom,0.00013%,41,0.014%,33,0.016%
378,Rockruff,0.00013%,22,0.008%,12,0.006%
379,Cleffa,0.00013%,34,0.012%,25,0.012%
380,Braviary,0.00013%,466,0.165%,348,0.167%
381,Tranquill,0.00013%,18,0.006%,14,0.007%
382,Silvally-Electric,0.00012%,21,0.007%,18,0.009%
383,Wynaut,0.00012%,187,0.066%,134,0.064%
384,Gastly,0.00011%,315,0.111%,229,0.110%
385,Stunfisk-Galar,0.00011%,107,0.038%,102,0.049%
386,Swinub,0.00010%,16,0.006%,12,0.006%
387,Vikavolt,0.00010%,295,0.104%,225,0.108%
388,Turtonator,0.00010%,383,0.135%,267,0.128%
389,Dhelmise,0.00009%,360,0.127%,265,0.127%
390,Onix,0.00009%,84,0.030%,66,0.032%
391,Electabuzz,0.00009%,32,0.011%,30,0.014%
392,Farfetch'd-Galar,0.00009%,50,0.018%,36,0.017%
393,Armaldo,0.00008%,116,0.041%,89,0.043%
394,Exeggutor-Alola,0.00008%,167,0.059%,131,0.063%
395,Azurill,0.00008%,38,0.013%,28,0.013%
396,Rotom-Fan,0.00007%,42,0.015%,33,0.016%
397,Marowak,0.00007%,191,0.067%,152,0.073%
398,Drifloon,0.00006%,28,0.010%,19,0.009%
399,Flareon,0.00006%,221,0.078%,168,0.081%
400,Tangela,0.00005%,43,0.015%,26,0.012%
401,Stonjourner,0.00005%,80,0.028%,59,0.028%
402,Stunfisk,0.00005%,66,0.023%,53,0.025%
403,Gothitelle,0.00005%,160,0.056%,109,0.052%
404,Persian,0.00004%,82,0.029%,59,0.028%
405,Buneary,0.00004%,190,0.067%,135,0.065%
406,Comfey,0.00004%,442,0.156%,317,0.152%
407,Heatmor,0.00004%,29,0.010%,22,0.011%
408,Mawile,0.00004%,166,0.059%,126,0.060%
409,Shiinotic,0.00004%,273,0.096%,199,0.095%
410,Greedent,0.00004%,179,0.063%,134,0.064%
411,Doublade,0.00004%,351,0.124%,254,0.122%
412,Emolga,0.00003%,219,0.077%,176,0.084%
413,Marshtomp,0.00003%,16,0.006%,11,0.005%
414,Boltund,0.00003%,373,0.132%,274,0.131%
415,Litten,0.00003%,26,0.009%,22,0.011%
416,Garbodor,0.00003%,212,0.075%,168,0.081%
417,Sneasel,0.00003%,37,0.013%,30,0.014%
418,Walrein,0.00003%,251,0.089%,200,0.096%
419,Silvally,0.00003%,123,0.043%,98,0.047%
420,Liepard,0.00003%,259,0.091%,199,0.095%
421,Solosis,0.00003%,44,0.016%,30,0.014%
422,Machoke,0.00002%,15,0.005%,10,0.005%
423,Carracosta,0.00002%,423,0.149%,349,0.167%
424,Lilligant,0.00002%,275,0.097%,199,0.095%
425,Kingler,0.00002%,118,0.042%,94,0.045%
426,Mr. Mime,0.00002%,110,0.039%,86,0.041%
427,Mr. Rime,0.00001%,134,0.047%,88,0.042%
428,Rotom-Mow,0.00001%,204,0.072%,150,0.072%
429,Throh,0.00001%,53,0.019%,45,0.022%
430,Cursola,0.00001%,113,0.040%,90,0.043%
431,Piloswine,0.00001%,28,0.010%,22,0.011%
432,Dwebble,0.00001%,128,0.045%,99,0.047%
433,Noctowl,0.00001%,84,0.030%,66,0.032%
434,Glastrier,0.00001%,238,0.084%,170,0.081%
435,Hippopotas,0.00001%,196,0.069%,145,0.070%
436,Cubone,0.00001%,33,0.012%,28,0.013%
437,Clawitzer,0.00001%,199,0.070%,155,0.074%
438,Grapploct,0.00001%,201,0.071%,145,0.070%
439,Bunnelby,0.00001%,103,0.036%,81,0.039%
440,Qwilfish,0.00001%,159,0.056%,134,0.064%
441,Wishiwashi,0.00001%,138,0.049%,113,0.054%
442,Gourgeist,0.00001%,56,0.020%,45,0.022%
443,Gourgeist-Super,0.00001%,485,0.171%,341,0.163%
444,Wooper,0.00001%,328,0.116%,262,0.126%
445,Musharna,0.00000%,98,0.035%,70,0.034%
446,Bronzor,0.00000%,22,0.008%,20,0.010%
447,Archen,0.00000%,98,0.035%,72,0.035%
448,Mudbray,0.00000%,6,0.002%,6,0.003%
449,Maractus,0.00000%,168,0.059%,122,0.058%
450,Unfezant,0.00000%,142,0.050%,93,0.045%
451,Rowlet,0.00000%,133,0.047%,116,0.056%
452,Zorua,0.00000%,22,0.008%,4,0.002%
453,Skuntank,0.00000%,107,0.038%,93,0.045%
454,Duskull,0.00000%,31,0.011%,25,0.012%
455,Pinsir,0.00000%,60,0.021%,44,0.021%
456,Loudred,0.00000%,4,0.001%,4,0.002%
457,Pangoro,0.00000%,335,0.118%,243,0.116%
458,Sandile,0.00000%,11,0.004%,11,0.005%
459,Venipede,0.00000%,115,0.041%,96,0.046%
460,Drednaw,0.00000%,169,0.060%,145,0.070%
461,Silvally-Grass,0.00000%,17,0.006%,14,0.007%
462,Trapinch,0.00000%,81,0.029%,46,0.022%
463,Klinklang,0.00000%,196,0.069%,152,0.073%
464,Purrloin,0.00000%,53,0.019%,32,0.015%
465,Rapidash,0.00000%,156,0.055%,118,0.057%
466,Virizion,0.00000%,268,0.095%,176,0.084%
467,Shellder,0.00000%,18,0.006%,11,0.005%
468,Meowth,0.00000%,32,0.011%,23,0.011%
469,Morelull,0.00000%,18,0.006%,14,0.007%
470,Cramorant,0.00000%,310,0.109%,250,0.120%
471,Cubchoo,0.00000%,17,0.006%,15,0.007%
472,Vespiquen,0.00000%,145,0.051%,118,0.057%
473,Drampa,0.00000%,241,0.085%,177,0.085%
474,Brionne,0.00000%,8,0.003%,3,0.001%
475,Wartortle,0.00000%,41,0.014%,39,0.019%
476,Silvally-Dragon,0.00000%,69,0.024%,45,0.022%
477,Whiscash,0.00000%,72,0.025%,61,0.029%
478,Marill,0.00000%,75,0.026%,74,0.035%
479,Haunter,0.00000%,79,0.028%,62,0.030%
480,Silvally-Water,0.00000%,23,0.008%,15,0.007%
