Rank,Pokemon,Usage %,Raw,%,Real,%
196,Torkoal,0.02248%,1237,0.202%,1025,0.238%
197,Hippowdon,0.02225%,1528,0.250%,1217,0.282%
198,Avalugg,0.02224%,909,0.149%,636,0.147%
199,Houndoom-Mega,0.02221%,1975,0.323%,1327,0.308%
200,Crobat,0.02190%,6112,0.999%,4319,1.001%
201,Ludicolo,0.02152%,1703,0.278%,1157,0.268%
202,Diancie,0.02121%,1559,0.255%,1087,0.252%
203,Zoroark,0.02060%,4468,0.730%,2325,0.539%
204,Nidoking,0.02043%,3739,0.611%,2619,0.607%
205,Arceus-Bug,0.02002%,791,0.129%,501,0.116%
206,Milotic,0.01922%,4227,0.691%,2974,0.689%
207,Alakazam,0.01906%,4404,0.720%,2889,0.670%
208,Goodra,0.01855%,5710,0.933%,3790,0.878%
209,Cofagrigus,0.01833%,1937,0.316%,1490,0.345%
210,Sylveon,0.01825%,5904,0.965%,3987,0.924%
211,Talonflame,0.01786%,6898,1.127%,4799,1.112%
212,Jolteon,0.01779%,6098,0.996%,4307,0.998%
213,Minior,0.01778%,1936,0.316%,1450,0.336%
214,Lucario,0.01773%,5417,0.885%,3746,0.868%
215,Durant,0.01741%,1509,0.247%,1203,0.279%
216,Kingdra,0.01734%,2521,0.412%,1725,0.400%
217,Volcanion,0.01713%,3976,0.650%,2762,0.640%
218,Nosepass,0.01697%,1616,0.264%,1300,0.301%
219,Jumpluff,0.01689%,181,0.030%,150,0.035%
220,Pidgeot-Mega,0.01678%,2119,0.346%,1476,0.342%
221,Primarina,0.01674%,4901,0.801%,3484,0.808%
222,Haxorus,0.01641%,4737,0.774%,3112,0.721%
223,Lycanroc-Midnight,0.01626%,2771,0.453%,1978,0.458%
224,Tsareena,0.01466%,1463,0.239%,930,0.216%
225,Electivire,0.01391%,4995,0.816%,3453,0.800%
226,Necrozma,0.01391%,1798,0.294%,1237,0.287%
227,Decidueye,0.01379%,7735,1.264%,5478,1.270%
228,Cinccino,0.01371%,2216,0.362%,1444,0.335%
229,Moltres,0.01361%,1816,0.297%,1294,0.300%
230,Registeel,0.01342%,925,0.151%,692,0.160%
231,Steelix-Mega,0.01323%,1685,0.275%,1181,0.274%
232,Camerupt-Mega,0.01312%,1205,0.197%,856,0.198%
233,Golisopod,0.01273%,2280,0.372%,1579,0.366%
234,Salazzle,0.01256%,2717,0.444%,1849,0.429%
235,Yanmega,0.01219%,1146,0.187%,767,0.178%
236,Hariyama,0.01198%,620,0.101%,454,0.105%
237,Audino-Mega,0.01173%,708,0.116%,450,0.104%
238,Kecleon,0.01160%,431,0.070%,332,0.077%
239,Noivern,0.01119%,4852,0.793%,3096,0.718%
240,Suicune,0.01113%,2483,0.406%,1682,0.390%
241,Rattata,0.01093%,3366,0.550%,2709,0.628%
242,Regirock,0.01074%,951,0.155%,692,0.160%
243,Liepard,0.01065%,516,0.084%,387,0.090%
244,Tornadus,0.01050%,253,0.041%,174,0.040%
245,Steelix,0.01027%,1473,0.241%,1128,0.261%
246,Blastoise-Mega,0.01021%,4727,0.772%,3440,0.797%
247,Probopass,0.01012%,974,0.159%,697,0.162%
248,Conkeldurr,0.01012%,2394,0.391%,1620,0.375%
249,Hawlucha,0.01010%,3619,0.591%,2535,0.588%
250,Machamp,0.00999%,2765,0.452%,1965,0.455%
251,Dragalge,0.00987%,1082,0.177%,734,0.170%
252,Ursaring,0.00965%,712,0.116%,482,0.112%
253,Meloetta,0.00958%,1470,0.240%,1052,0.244%
254,Darmanitan,0.00956%,2022,0.330%,1394,0.323%
255,Gigalith,0.00918%,1267,0.207%,1007,0.233%
256,Raikou,0.00902%,2078,0.339%,1411,0.327%
257,Politoed,0.00897%,1883,0.308%,1400,0.324%
258,Swampert,0.00890%,3804,0.621%,2877,0.667%
259,Golem,0.00888%,856,0.140%,644,0.149%
260,Vivillon,0.00876%,1044,0.171%,724,0.168%
261,Crawdaunt,0.00862%,1208,0.197%,845,0.196%
262,Feraligatr,0.00860%,3644,0.595%,2615,0.606%
263,Empoleon,0.00857%,3562,0.582%,2670,0.619%
264,Omastar,0.00826%,359,0.059%,276,0.064%
265,Sigilyph,0.00821%,1675,0.274%,1155,0.268%
266,Typhlosion,0.00821%,2927,0.478%,2010,0.466%
267,Sudowoodo,0.00810%,229,0.037%,175,0.041%
268,Venusaur,0.00805%,3434,0.561%,2327,0.539%
269,Tyrantrum,0.00792%,2246,0.367%,1559,0.361%
270,Lapras,0.00756%,3468,0.567%,2511,0.582%
271,Entei,0.00746%,1393,0.228%,949,0.220%
272,Slaking,0.00732%,1951,0.319%,1396,0.324%
273,Heliolisk,0.00730%,2830,0.462%,1961,0.455%
274,Slowbro,0.00707%,1157,0.189%,817,0.189%
275,Taillow,0.00705%,695,0.114%,416,0.096%
276,Celebi,0.00699%,1844,0.301%,1239,0.287%
277,Reuniclus,0.00694%,1364,0.223%,902,0.209%
278,Mienshao,0.00691%,912,0.149%,643,0.149%
279,Araquanid,0.00684%,1432,0.234%,937,0.217%
280,Articuno,0.00681%,2589,0.423%,1821,0.422%
281,Shelmet,0.00677%,57,0.009%,42,0.010%
282,Malamar,0.00641%,1829,0.299%,1235,0.286%
283,Sceptile,0.00640%,4086,0.668%,2763,0.640%
284,Xatu,0.00638%,644,0.105%,470,0.109%
285,Vikavolt,0.00632%,1965,0.321%,1392,0.323%
286,Ribombee,0.00631%,873,0.143%,563,0.130%
287,Tornadus-Therian,0.00629%,748,0.122%,514,0.119%
288,Drampa,0.00625%,539,0.088%,326,0.076%
289,Regice,0.00621%,1208,0.197%,784,0.182%
290,Heracross,0.00616%,1982,0.324%,1310,0.304%
291,Accelgor,0.00604%,1077,0.176%,806,0.187%
292,Honchkrow,0.00581%,1678,0.274%,1200,0.278%
293,Vaporeon,0.00574%,2635,0.430%,1870,0.433%
294,Charizard,0.00573%,3749,0.612%,2779,0.644%
295,Swellow,0.00573%,1649,0.269%,1161,0.269%
296,Torterra,0.00572%,2819,0.461%,1982,0.459%
297,Lycanroc,0.00565%,2293,0.375%,1683,0.390%
298,Kommo-o,0.00558%,2541,0.415%,1732,0.401%
299,Mismagius,0.00552%,1349,0.220%,979,0.227%
300,Comfey,0.00550%,395,0.065%,268,0.062%
301,Guzzlord,0.00547%,1564,0.256%,1069,0.248%
302,Skuntank,0.00530%,65,0.011%,50,0.012%
303,Scrafty,0.00525%,1820,0.297%,1304,0.302%
304,Golem-Alola,0.00520%,1141,0.186%,852,0.197%
305,Magnemite,0.00517%,1296,0.212%,950,0.220%
306,Roserade,0.00516%,2341,0.382%,1637,0.379%
307,Delphox,0.00508%,2284,0.373%,1583,0.367%
308,Magmortar,0.00504%,1270,0.207%,868,0.201%
309,Kyurem,0.00488%,882,0.144%,562,0.130%
310,Eelektross,0.00478%,2286,0.373%,1589,0.368%
311,Absol-Mega,0.00475%,2414,0.394%,1648,0.382%
312,Kricketune,0.00466%,291,0.048%,219,0.051%
313,Aggron,0.00455%,3256,0.532%,2289,0.531%
314,Incineroar,0.00451%,4399,0.719%,3146,0.729%
315,Absol,0.00450%,881,0.144%,604,0.140%
316,Wailord,0.00446%,741,0.121%,545,0.126%
317,Rhyperior,0.00443%,1768,0.289%,1194,0.277%
318,Drapion,0.00440%,2027,0.331%,1520,0.352%
319,Florges,0.00439%,1992,0.325%,1271,0.295%
320,Regigigas,0.00432%,1721,0.281%,1217,0.282%
321,Ambipom,0.00423%,1578,0.258%,1224,0.284%
322,Toxicroak,0.00421%,1238,0.202%,852,0.197%
323,Type: Null,0.00419%,468,0.076%,348,0.081%
324,Dusclops,0.00418%,1119,0.183%,780,0.181%
325,Onix,0.00415%,287,0.047%,244,0.057%
326,Luxray,0.00411%,2552,0.417%,1856,0.430%
327,Rotom-Mow,0.00411%,577,0.094%,410,0.095%
328,Slurpuff,0.00410%,1312,0.214%,879,0.204%
329,Murkrow,0.00409%,539,0.088%,403,0.093%
330,Gallade,0.00408%,2233,0.365%,1536,0.356%
331,Lanturn,0.00398%,840,0.137%,614,0.142%
332,Spiritomb,0.00395%,1158,0.189%,850,0.197%
333,Lurantis,0.00392%,706,0.115%,457,0.106%
334,Jellicent,0.00392%,615,0.100%,438,0.102%
335,Shiftry,0.00392%,576,0.094%,392,0.091%
336,Beedrill,0.00381%,329,0.054%,258,0.060%
337,Weezing,0.00379%,937,0.153%,720,0.167%
338,Linoone,0.00375%,565,0.092%,404,0.094%
339,Jigglypuff,0.00374%,152,0.025%,119,0.028%
340,Manectric,0.00372%,1076,0.176%,783,0.181%
341,Uxie,0.00365%,591,0.097%,442,0.102%
342,Blastoise,0.00362%,2725,0.445%,1939,0.449%
343,Ninetales,0.00361%,1902,0.311%,1413,0.327%
344,Cobalion,0.00359%,885,0.145%,582,0.135%
345,Dodrio,0.00343%,439,0.072%,292,0.068%
346,Electrode,0.00343%,607,0.099%,505,0.117%
347,Zangoose,0.00343%,819,0.134%,604,0.140%
348,Doublade,0.00342%,618,0.101%,417,0.097%
349,Cottonee,0.00339%,330,0.054%,256,0.059%
350,Abomasnow,0.00334%,779,0.127%,549,0.127%
351,Ninjask,0.00332%,1552,0.254%,1006,0.233%
352,Dugtrio-Alola,0.00324%,521,0.085%,359,0.083%
353,Hoopa,0.00320%,604,0.099%,435,0.101%
354,Mudsdale,0.00319%,841,0.137%,626,0.145%
355,Clawitzer,0.00312%,1292,0.211%,879,0.204%
356,Gogoat,0.00303%,279,0.046%,171,0.040%
357,Butterfree,0.00301%,636,0.104%,430,0.100%
358,Dusknoir,0.00300%,1159,0.189%,839,0.194%
359,Rampardos,0.00300%,927,0.151%,639,0.148%
360,Dhelmise,0.00298%,804,0.131%,505,0.117%
361,Leafeon,0.00297%,1086,0.177%,777,0.180%
362,Hitmontop,0.00293%,653,0.107%,480,0.111%
363,Shiinotic,0.00293%,469,0.077%,327,0.076%
364,Venomoth,0.00292%,275,0.045%,188,0.044%
365,Audino,0.00287%,321,0.052%,198,0.046%
366,Gourgeist-Super,0.00286%,412,0.067%,286,0.066%
367,Toucannon,0.00284%,1272,0.208%,913,0.212%
368,Sandslash-Alola,0.00280%,1100,0.180%,753,0.175%
369,Komala,0.00280%,486,0.079%,321,0.074%
370,Carbink,0.00279%,372,0.061%,320,0.074%
371,Pineco,0.00275%,764,0.125%,659,0.153%
372,Escavalier,0.00269%,614,0.100%,417,0.097%
373,Emboar,0.00266%,1253,0.205%,881,0.204%
374,Mothim,0.00258%,107,0.017%,72,0.017%
375,Meowstic,0.00254%,878,0.143%,669,0.155%
376,Archeops,0.00252%,1142,0.187%,840,0.195%
377,Claydol,0.00247%,502,0.082%,378,0.088%
378,Simisear,0.00239%,104,0.017%,70,0.016%
379,Raichu,0.00234%,2400,0.392%,1702,0.394%
380,Aggron-Mega,0.00233%,846,0.138%,588,0.136%
381,Riolu,0.00226%,273,0.045%,204,0.047%
382,Chesnaught,0.00220%,1803,0.295%,1222,0.283%
383,Palossand,0.00219%,640,0.105%,447,0.104%
384,Lilligant,0.00216%,514,0.084%,343,0.079%
385,Rotom-Heat,0.00215%,1026,0.168%,792,0.184%
386,Gothorita,0.00214%,169,0.028%,110,0.025%
387,Trevenant,0.00213%,2089,0.341%,1353,0.314%
388,Silvally-Fairy,0.00210%,166,0.027%,100,0.023%
389,Ariados,0.00210%,681,0.111%,603,0.140%
390,Miltank,0.00206%,919,0.150%,668,0.155%
391,Beautifly,0.00204%,322,0.053%,211,0.049%
392,Gligar,0.00204%,131,0.021%,105,0.024%
393,Golbat,0.00200%,137,0.022%,98,0.023%
394,Bewear,0.00197%,1157,0.189%,829,0.192%
395,Altaria,0.00195%,981,0.160%,661,0.153%
396,Kingler,0.00194%,387,0.063%,279,0.065%
397,Pangoro,0.00189%,927,0.151%,651,0.151%
398,Kabutops,0.00188%,659,0.108%,494,0.114%
399,Pawniard,0.00187%,36,0.006%,31,0.007%
400,Silvally-Flying,0.00187%,53,0.009%,33,0.008%
401,Exeggutor-Alola,0.00186%,1168,0.191%,775,0.180%
402,Seismitoad,0.00185%,627,0.102%,469,0.109%
403,Victreebel,0.00185%,575,0.094%,361,0.084%
404,Ampharos,0.00184%,2184,0.357%,1492,0.346%
405,Sharpedo,0.00181%,977,0.160%,680,0.158%
406,Raticate-Alola,0.00180%,206,0.034%,167,0.039%
407,Leavanny,0.00179%,635,0.104%,497,0.115%
408,Bibarel,0.00179%,375,0.061%,296,0.069%
409,Shaymin,0.00175%,496,0.081%,327,0.076%
410,Cradily,0.00175%,1028,0.168%,699,0.162%
411,Gothita,0.00175%,19,0.003%,7,0.002%
412,Slowking,0.00171%,815,0.133%,588,0.136%
413,Rotom,0.00168%,428,0.070%,334,0.077%
414,Jynx,0.00166%,295,0.048%,219,0.051%
415,Exploud,0.00165%,417,0.068%,298,0.069%
416,Rapidash,0.00163%,518,0.085%,322,0.075%
417,Persian-Alola,0.00162%,556,0.091%,450,0.104%
418,Golurk,0.00155%,1186,0.194%,809,0.188%
419,Prinplup,0.00152%,45,0.007%,33,0.008%
420,Pinsir,0.00150%,165,0.027%,125,0.029%
421,Braviary,0.00150%,1066,0.174%,722,0.167%
422,Dedenne,0.00148%,627,0.102%,459,0.106%
423,Cryogonal,0.00146%,320,0.052%,205,0.048%
424,Maractus,0.00145%,138,0.023%,92,0.021%
425,Zebstrika,0.00144%,347,0.057%,246,0.057%
426,Magneton,0.00143%,264,0.043%,204,0.047%
427,Carracosta,0.00143%,628,0.103%,506,0.117%
428,Flareon,0.00139%,882,0.144%,634,0.147%
429,Klinklang,0.00137%,392,0.064%,254,0.059%
430,Wishiwashi,0.00134%,1383,0.226%,959,0.222%
431,Pikachu-Alola,0.00133%,303,0.050%,229,0.053%
432,Pyroar,0.00127%,639,0.104%,423,0.098%
433,Aurorus,0.00127%,699,0.114%,479,0.111%
434,Primeape,0.00127%,1099,0.180%,743,0.172%
435,Bastiodon,0.00125%,468,0.076%,356,0.083%
436,Haunter,0.00125%,676,0.110%,517,0.120%
437,Diglett,0.00124%,162,0.026%,125,0.029%
438,Dunsparce,0.00120%,184,0.030%,146,0.034%
439,Rhydon,0.00120%,711,0.116%,540,0.125%
440,Tangela,0.00119%,175,0.029%,123,0.029%
441,Vileplume,0.00119%,708,0.116%,495,0.115%
442,Eevee,0.00115%,507,0.083%,389,0.090%
443,Spinda,0.00113%,233,0.038%,199,0.046%
444,Silcoon,0.00110%,33,0.005%,23,0.005%
445,Togedemaru,0.00109%,654,0.107%,516,0.120%
446,Exeggutor,0.00108%,635,0.104%,458,0.106%
447,Turtonator,0.00105%,1162,0.190%,796,0.184%
448,Drifblim,0.00105%,394,0.064%,265,0.061%
449,Floatzel,0.00099%,762,0.124%,544,0.126%
450,Sawk,0.00098%,302,0.049%,202,0.047%
451,Virizion,0.00096%,678,0.111%,435,0.101%
452,Glaceon,0.00096%,1021,0.167%,670,0.155%
453,Houndoom,0.00095%,759,0.124%,519,0.120%
454,Mightyena,0.00094%,372,0.061%,277,0.064%
455,Qwilfish,0.00094%,209,0.034%,163,0.038%
456,Scyther,0.00093%,479,0.078%,332,0.077%
457,Chimecho,0.00092%,277,0.045%,156,0.036%
458,Starly,0.00092%,570,0.093%,363,0.084%
459,Garbodor,0.00083%,215,0.035%,169,0.039%
460,Combusken,0.00083%,106,0.017%,86,0.020%
461,Lopunny,0.00081%,780,0.127%,475,0.110%
462,Vanilluxe,0.00081%,384,0.063%,277,0.064%
463,Purugly,0.00077%,212,0.035%,177,0.041%
464,Servine,0.00076%,56,0.009%,38,0.009%
465,Meganium,0.00073%,849,0.139%,563,0.130%
466,Inkay,0.00072%,50,0.008%,43,0.010%
467,Banette,0.00072%,360,0.059%,264,0.061%
