Rank,Pokemon,Usage %,Raw,%,Real,%
103,Venomoth,0.01383%,17,0.074%,14,0.076%
104,Volbeat,0.01323%,13,0.056%,4,0.022%
105,Paras,0.01315%,1,0.004%,1,0.005%
106,Surskit,0.01315%,1,0.004%,1,0.005%
107,Venonat,0.01315%,1,0.004%,1,0.005%
108,Nidoqueen,0.01300%,31,0.135%,19,0.103%
109,Piloswine,0.01288%,8,0.035%,4,0.022%
110,Sableye,0.01234%,67,0.291%,46,0.248%
111,Qwilfish,0.01103%,18,0.078%,15,0.081%
112,Ninetales,0.01083%,103,0.448%,83,0.448%
113,Tentacruel,0.00974%,204,0.886%,142,0.767%
114,Trapinch,0.00974%,7,0.030%,5,0.027%
115,Butterfree,0.00974%,75,0.326%,55,0.297%
116,Scyther,0.00878%,98,0.426%,82,0.443%
117,Raichu,0.00865%,111,0.482%,82,0.443%
118,Ampharos,0.00832%,89,0.387%,70,0.378%
119,Shelgon,0.00779%,1,0.004%,1,0.005%
120,Meditite,0.00779%,1,0.004%,0,0.000%
121,Rattata,0.00779%,1,0.004%,1,0.005%
122,Houndour,0.00779%,1,0.004%,1,0.005%
123,Poliwhirl,0.00779%,1,0.004%,0,0.000%
124,Linoone,0.00658%,134,0.582%,87,0.470%
125,Sneasel,0.00605%,47,0.204%,38,0.205%
126,Miltank,0.00593%,87,0.378%,66,0.356%
127,Granbull,0.00544%,84,0.365%,73,0.394%
128,Pupitar,0.00537%,1,0.004%,1,0.005%
129,Electabuzz,0.00445%,72,0.313%,60,0.324%
130,Jumpluff,0.00391%,51,0.222%,42,0.227%
131,Shedinja,0.00390%,97,0.421%,59,0.319%
132,Golem,0.00361%,42,0.182%,33,0.178%
133,Hitmonlee,0.00244%,122,0.530%,83,0.448%
134,Primeape,0.00244%,41,0.178%,38,0.205%
135,Manectric,0.00229%,157,0.682%,111,0.599%
136,Lanturn,0.00208%,189,0.821%,158,0.853%
137,Glalie,0.00206%,52,0.226%,36,0.194%
138,Kangaskhan,0.00199%,62,0.269%,46,0.248%
139,Clamperl,0.00187%,57,0.248%,38,0.205%
140,Zangoose,0.00169%,182,0.791%,146,0.788%
141,Flareon,0.00165%,60,0.261%,47,0.254%
142,Swellow,0.00148%,164,0.713%,122,0.659%
143,Lunatone,0.00148%,24,0.104%,18,0.097%
144,Tropius,0.00147%,37,0.161%,26,0.140%
145,Grumpig,0.00137%,46,0.200%,38,0.205%
146,Absol,0.00115%,107,0.465%,89,0.481%
147,Wailord,0.00101%,37,0.161%,29,0.157%
148,Eevee,0.00097%,11,0.048%,9,0.049%
149,Octillery,0.00089%,152,0.660%,98,0.529%
150,Chansey,0.00072%,37,0.161%,25,0.135%
151,Hitmonchan,0.00068%,16,0.070%,14,0.076%
152,Chimecho,0.00068%,11,0.048%,6,0.032%
153,Vileplume,0.00058%,104,0.452%,89,0.481%
154,Sharpedo,0.00044%,42,0.182%,32,0.173%
155,Psyduck,0.00042%,7,0.030%,7,0.038%
156,Rapidash,0.00041%,30,0.130%,30,0.162%
157,Banette,0.00040%,58,0.252%,42,0.227%
158,Gorebyss,0.00038%,38,0.165%,26,0.140%
159,Whiscash,0.00034%,10,0.043%,10,0.054%
160,Relicanth,0.00033%,12,0.052%,7,0.038%
161,Persian,0.00033%,43,0.187%,30,0.162%
162,Torkoal,0.00018%,72,0.313%,54,0.292%
163,Meganium,0.00013%,75,0.326%,66,0.356%
164,Fearow,0.00013%,55,0.239%,48,0.259%
165,Mightyena,0.00011%,18,0.078%,16,0.086%
166,Electrike,0.00011%,5,0.022%,5,0.027%
167,Altaria,0.00010%,112,0.487%,82,0.443%
168,Masquerain,0.00010%,8,0.035%,6,0.032%
169,Dunsparce,0.00009%,35,0.152%,32,0.173%
170,Slowking,0.00009%,21,0.091%,15,0.081%
171,Politoed,0.00008%,27,0.117%,22,0.119%
172,Omastar,0.00008%,39,0.169%,30,0.162%
173,Seviper,0.00008%,19,0.083%,9,0.049%
174,Stantler,0.00008%,23,0.100%,15,0.081%
175,Xatu,0.00006%,30,0.130%,21,0.113%
176,Kadabra,0.00006%,18,0.078%,14,0.076%
177,Togetic,0.00006%,44,0.191%,43,0.232%
178,Ariados,0.00005%,49,0.213%,32,0.173%
179,Girafarig,0.00005%,45,0.196%,38,0.205%
180,Quagsire,0.00005%,34,0.148%,28,0.151%
181,Dragonair,0.00003%,5,0.022%,4,0.022%
182,Azumarill,0.00003%,27,0.117%,22,0.119%
183,Murkrow,0.00003%,16,0.070%,16,0.086%
184,Victreebel,0.00002%,56,0.243%,46,0.248%
185,Golduck,0.00002%,19,0.083%,15,0.081%
186,Crawdaunt,0.00002%,15,0.065%,13,0.070%
187,Pelipper,0.00001%,45,0.196%,35,0.189%
188,Pidgeot,0.00001%,58,0.252%,36,0.194%
189,Wigglytuff,0.00001%,7,0.030%,3,0.016%
190,Feraligatr,0.00001%,23,0.100%,17,0.092%
191,Arbok,0.00001%,13,0.056%,8,0.043%
192,Nincada,0.00001%,1,0.004%,1,0.005%
193,Castform,0.00001%,6,0.026%,5,0.027%
194,Sunflora,0.00001%,17,0.074%,15,0.081%
195,Porygon,0.00000%,2,0.009%,1,0.005%
196,Dustox,0.00000%,20,0.087%,19,0.103%
197,Roselia,0.00000%,15,0.065%,10,0.054%
198,Corphish,0.00000%,26,0.113%,20,0.108%
199,Huntail,0.00000%,12,0.052%,12,0.065%
200,Delibird,0.00000%,4,0.017%,3,0.016%
201,Vigoroth,0.00000%,31,0.135%,19,0.103%
202,Aron,0.00000%,10,0.043%,7,0.038%
203,Magcargo,0.00000%,5,0.022%,4,0.022%
204,Vibrava,0.00000%,7,0.030%,6,0.032%
205,Lairon,0.00000%,7,0.030%,7,0.038%
206,Sealeo,0.00000%,6,0.026%,6,0.032%
207,Pidgey,0.00000%,2,0.009%,1,0.005%
208,Nosepass,0.00000%,15,0.065%,10,0.054%
209,Lickitung,0.00000%,1,0.004%,1,0.005%
210,Kecleon,0.00000%,25,0.109%,22,0.119%
211,Metang,0.00000%,2,0.009%,2,0.011%
212,Bulbasaur,0.00000%,20,0.087%,16,0.086%
213,Squirtle,0.00000%,11,0.048%,8,0.043%
214,Pidgeotto,0.00000%,8,0.035%,6,0.032%
215,Parasect,0.00000%,33,0.143%,15,0.081%
216,Metapod,0.00000%,4,0.017%,2,0.011%
217,Graveler,0.00000%,1,0.004%,1,0.005%
218,Corsola,0.00000%,9,0.039%,7,0.038%
219,Ivysaur,0.00000%,13,0.056%,12,0.065%
220,Charmander,0.00000%,13,0.056%,12,0.065%
221,Charmeleon,0.00000%,11,0.048%,11,0.059%
222,Ledian,0.00000%,2,0.009%,2,0.011%
223,Lombre,0.00000%,1,0.004%,1,0.005%
224,Growlithe,0.00000%,1,0.004%,0,0.000%
225,Beedrill,0.00000%,6,0.026%,4,0.022%
226,Farfetch'd,0.00000%,4,0.017%,4,0.022%
227,Grovyle,0.00000%,3,0.013%,3,0.016%
228,Minun,0.00000%,2,0.009%,1,0.005%
229,Mudkip,0.00000%,2,0.009%,1,0.005%
230,Dratini,0.00000%,1,0.004%,1,0.005%
231,Marshtomp,0.00000%,2,0.009%,2,0.011%
232,Igglybuff,0.00000%,1,0.004%,1,0.005%
233,Noctowl,0.00000%,11,0.048%,10,0.054%
234,Marill,0.00000%,1,0.004%,1,0.005%
235,Wartortle,0.00000%,2,0.009%,2,0.011%
236,Raticate,0.00000%,2,0.009%,2,0.011%
237,Magikarp,0.00000%,2,0.009%,1,0.005%
238,Plusle,0.00000%,5,0.022%,4,0.022%
239,Swalot,0.00000%,7,0.030%,5,0.027%
240,Voltorb,0.00000%,1,0.004%,1,0.005%
241,Luvdisc,0.00000%,1,0.004%,1,0.005%
242,Beautifly,0.00000%,3,0.013%,3,0.016%
243,Bayleef,0.00000%,1,0.004%,1,0.005%
244,Anorith,0.00000%,1,0.004%,1,0.005%
245,Taillow,0.00000%,1,0.004%,1,0.005%
246,Gastly,0.00000%,2,0.009%,2,0.011%
247,Yanma,0.00000%,1,0.004%,1,0.005%
248,Combusken,0.00000%,6,0.026%,6,0.032%
249,Kirlia,0.00000%,2,0.009%,2,0.011%
250,Spinda,0.00000%,3,0.013%,2,0.011%
251,Shuppet,0.00000%,1,0.004%,1,0.005%
252,Seadra,0.00000%,1,0.004%,1,0.005%
253,Shroomish,0.00000%,1,0.004%,1,0.005%
254,Slugma,0.00000%,1,0.004%,1,0.005%
255,Zubat,0.00000%,2,0.009%,2,0.011%
256,Pichu,0.00000%,1,0.004%,1,0.005%
257,Gloom,0.00000%,1,0.004%,1,0.005%
258,Togepi,0.00000%,1,0.004%,1,0.005%
259,Magby,0.00000%,1,0.004%,1,0.005%
260,Furret,0.00000%,1,0.004%,1,0.005%
261,Skitty,0.00000%,1,0.004%,1,0.005%
262,Illumise,0.00000%,1,0.004%,1,0.005%
263,Ralts,0.00000%,1,0.004%,1,0.005%
264,Treecko,0.00000%,1,0.004%,1,0.005%
265,Seaking,0.00000%,2,0.009%,2,0.011%
266,Dewgong,0.00000%,3,0.013%,2,0.011%
267,Seedot,0.00000%,1,0.004%,1,0.005%
268,Numel,0.00000%,1,0.004%,1,0.005%
269,Chinchou,0.00000%,3,0.013%,3,0.016%
270,Phanpy,0.00000%,1,0.004%,1,0.005%
271,Zigzagoon,0.00000%,1,0.004%,1,0.005%
272,Magmar,0.00000%,12,0.052%,10,0.054%
