Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Togekiss,25.76683,1881,12.249,1176,12.687
2,Hariyama,19.80467,792,5.158,515,5.556
3,Scizor-Mega,19.26498,979,6.375,657,7.088
4,Krookodile,18.18547,942,6.134,579,6.246
5,Abomasnow-Mega,17.60333,661,4.305,431,4.650
6,Victini,17.18859,609,3.966,368,3.970
7,Entei,15.41403,603,3.927,388,4.186
8,Thundurus,14.14562,509,3.315,288,3.107
9,Azumarill,14.03776,848,5.522,473,5.103
10,Aerodactyl-Mega,13.70299,957,6.232,561,6.052
11,Charizard-Mega-X,13.43542,722,4.702,392,4.229
12,Breloom,11.79769,691,4.500,447,4.822
13,Kyurem,11.76800,257,1.674,157,1.694
14,Keldeo,11.48666,334,2.175,189,2.039
15,Musharna,10.39333,543,3.536,287,3.096
16,Mew,10.20697,444,2.891,267,2.880
17,Salamence,9.61924,294,1.915,192,2.071
18,Hitmontop,9.09680,569,3.705,419,4.520
19,Porygon-Z,8.96518,571,3.718,341,3.679
20,Shaymin-Sky,8.80134,633,4.122,381,4.110
21,Gyarados,8.32871,760,4.949,486,5.243
22,Incineroar,8.03979,467,3.041,321,3.463
23,Blastoise,7.91881,290,1.889,183,1.974
24,Clefable,7.66650,613,3.992,379,4.089
25,Buzzwole,7.42365,404,2.631,255,2.751
26,Latios,6.82669,368,2.396,237,2.557
27,Xurkitree,6.75966,517,3.367,322,3.474
28,Bisharp,6.54909,396,2.579,245,2.643
29,Blastoise-Mega,6.28208,827,5.386,514,5.545
30,Gengar,6.22071,431,2.807,246,2.654
31,Nihilego,6.12029,268,1.745,169,1.823
32,Metagross,6.07005,536,3.490,342,3.689
33,Rhyperior,5.31131,428,2.787,263,2.837
34,Bronzong,5.23882,491,3.197,268,2.891
35,Mamoswine,4.80449,363,2.364,229,2.470
36,Landorus,4.72753,323,2.103,191,2.060
37,Tsareena,4.68805,574,3.738,390,4.207
38,Hydreigon,4.35579,589,3.836,365,3.938
39,Araquanid,4.31530,525,3.419,324,3.495
40,Clefairy,4.25132,297,1.934,211,2.276
41,Jellicent,3.96609,267,1.739,168,1.812
42,Deoxys,3.94873,150,0.977,87,0.939
43,Manectric-Mega,3.79248,315,2.051,214,2.309
44,Blaziken,3.77870,612,3.985,378,4.078
45,Togedemaru,3.74059,278,1.810,201,2.168
46,Ninetales,3.72490,713,4.643,381,4.110
47,Dragalge,3.69466,269,1.752,178,1.920
48,Heracross-Mega,3.64101,222,1.446,154,1.661
49,Serperior,3.46590,551,3.588,303,3.269
50,Magnezone,3.41638,226,1.472,144,1.553
51,Raichu,3.31919,653,4.252,409,4.412
52,Swampert,3.20397,353,2.299,224,2.416
53,Primarina,3.16535,609,3.966,361,3.894
54,Infernape,3.11447,644,4.194,374,4.035
55,Zygarde-10,3.05376,167,1.088,96,1.036
56,Hoopa,2.93933,104,0.677,56,0.604
57,Goodra,2.91788,300,1.954,194,2.093
58,Cofagrigus,2.91121,560,3.647,340,3.668
59,Omastar,2.77928,73,0.475,56,0.604
60,Chandelure,2.76156,524,3.412,347,3.743
