Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Gyarados-Mega,30.53475,30031,10.876,9147,20.339
2,Tapu-Koko,21.27790,20760,7.518,6761,15.034
3,Marshadow,19.71634,38706,14.018,16887,37.550
4,Aegislash,18.36138,8545,3.095,2974,6.613
5,Kyurem-Black,17.01953,33724,12.213,11616,25.829
6,Charizard-Mega-X,9.72518,22054,7.987,8132,18.082
7,Magnezone,9.12252,11715,4.243,4264,9.481
8,Lopunny-Mega,8.36784,17937,6.496,7351,16.346
9,Charizard-Mega-Y,7.99507,19531,7.073,6726,14.956
10,Tapu-Lele,6.97739,16338,5.917,5173,11.503
11,Metagross-Mega,6.45760,9953,3.605,2910,6.471
12,Mimikyu,6.22454,14129,5.117,5276,11.732
13,Donphan,5.85619,8815,3.192,3323,7.389
14,Mawile-Mega,5.72632,12494,4.525,4407,9.799
15,Dragonite,4.32018,9955,3.605,4008,8.912
16,Landorus-Therian,4.28908,5264,1.906,1921,4.272
17,Magearna,3.74441,7601,2.753,2533,5.632
18,Greninja,3.46436,11338,4.106,3606,8.018
19,Porygon-Z,3.25273,10297,3.729,3312,7.365
20,Garchomp,3.06815,7555,2.736,2543,5.655
21,Jirachi,2.94149,6593,2.388,2413,5.366
22,Venusaur-Mega,2.89981,8485,3.073,2628,5.844
23,Primarina,2.67939,3134,1.135,1118,2.486
24,Genesect,2.49786,3279,1.188,1084,2.410
25,Alakazam-Mega,2.44817,10173,3.684,3184,7.080
26,Crustle,2.20599,2512,0.910,896,1.992
27,Heracross-Mega,1.95787,6599,2.390,2169,4.823
28,Celesteela,1.93969,5949,2.154,2113,4.698
29,Ferrothorn,1.66588,5034,1.823,1755,3.902
30,Tyranitar-Mega,1.63876,2918,1.057,854,1.899
31,Golem,1.53046,3787,1.371,1476,3.282
32,Scizor-Mega,1.52386,4620,1.673,1469,3.266
33,Gardevoir-Mega,1.47306,7160,2.593,2414,5.368
34,Deoxys-Defense,1.39848,4598,1.665,1716,3.816
35,Togekiss,1.39493,5283,1.913,1983,4.409
36,Tapu-Fini,1.35926,4247,1.538,1422,3.162
37,Smeargle,1.33249,6691,2.423,2814,6.257
38,Hoopa-Unbound,1.30595,3120,1.130,1060,2.357
39,Volcarona,1.25202,1514,0.548,422,0.938
40,Tapu-Bulu,1.23649,4036,1.462,1011,2.248
41,Victini,1.21105,3613,1.308,1407,3.129
42,Blastoise-Mega,1.18492,4296,1.556,1530,3.402
43,Medicham-Mega,1.17364,3592,1.301,1311,2.915
44,Kartana,1.17146,5129,1.857,1462,3.251
45,Sableye-Mega,1.14621,5048,1.828,1471,3.271
46,Pinsir-Mega,1.09389,3434,1.244,1008,2.241
47,Gallade-Mega,1.03426,6464,2.341,2058,4.576
48,Probopass,1.03108,2681,0.971,1108,2.464
49,Whimsicott,1.01428,4519,1.637,1626,3.616
50,Meloetta,0.96697,2944,1.066,1221,2.715
51,Excadrill,0.96339,3292,1.192,1038,2.308
52,Gengar-Mega,0.95514,2883,1.044,1159,2.577
53,Mew,0.94299,3825,1.385,1432,3.184
54,Sawk,0.92938,1724,0.624,652,1.450
55,Arcanine,0.90474,2063,0.747,727,1.617
56,Toxapex,0.82605,2366,0.857,737,1.639
57,Aron,0.80775,4514,1.635,1826,4.060
58,Pheromosa,0.78826,2956,1.071,961,2.137
59,Gyarados,0.78070,1066,0.386,343,0.763
60,Snorlax,0.78052,5311,1.923,1906,4.238
61,Chansey,0.76900,3878,1.404,1077,2.395
62,Keldeo,0.75370,1729,0.626,450,1.001
63,Blaziken-Mega,0.72312,8670,3.140,3095,6.882
64,Nihilego,0.70775,2206,0.799,597,1.327
65,Haxorus,0.69786,2111,0.765,825,1.834
66,Landorus,0.68444,1106,0.401,371,0.825
67,Slowbro-Mega,0.65286,3560,1.289,1021,2.270
68,Heatran,0.64774,2932,1.062,852,1.894
69,Blaziken,0.64096,3001,1.087,1321,2.937
70,Garchomp-Mega,0.62284,3512,1.272,1146,2.548
71,Tsareena,0.60235,1003,0.363,305,0.678
72,Azumarill,0.60015,2264,0.820,845,1.879
73,Durant,0.59660,1485,0.538,517,1.150
74,Slaking,0.58833,1937,0.701,830,1.846
75,Avalugg,0.58806,2033,0.736,846,1.881
76,Volcanion,0.58431,1668,0.604,679,1.510
77,Swampert-Mega,0.57429,3697,1.339,1416,3.149
78,Rotom-Wash,0.53887,1137,0.412,358,0.796
79,Latios,0.53360,2368,0.858,698,1.552
80,Talonflame,0.49855,2033,0.736,693,1.541
81,Camerupt-Mega,0.48381,2049,0.742,677,1.505
82,Aggron,0.48232,2595,0.940,1139,2.533
83,Jumpluff,0.47169,1369,0.496,482,1.072
84,Salamence,0.46576,1871,0.678,639,1.421
85,Shedinja,0.46294,2453,0.888,810,1.801
86,Steelix-Mega,0.45540,2483,0.899,871,1.937
87,Marowak-Alola,0.44725,2115,0.766,703,1.563
88,Darmanitan,0.43889,1875,0.679,723,1.608
89,Staraptor,0.43324,2010,0.728,630,1.401
90,Zygarde,0.41016,1495,0.541,457,1.016
91,Necrozma,0.40638,764,0.277,354,0.787
92,Clefable,0.40513,2302,0.834,730,1.623
93,Lucario-Mega,0.39046,4041,1.463,1359,3.022
94,Xurkitree,0.38173,1882,0.682,669,1.488
95,Nidoking,0.37799,1314,0.476,657,1.461
96,Gengar,0.37349,3801,1.377,1034,2.299
97,Relicanth,0.36769,1077,0.390,505,1.123
98,Swampert,0.36615,1598,0.579,546,1.214
99,Tyranitar,0.34779,1324,0.479,337,0.749
100,Breloom,0.34754,2253,0.816,753,1.674
101,Sceptile-Mega,0.34610,2290,0.829,741,1.648
102,Magnemite,0.33707,4954,1.794,2165,4.814
103,Greninja-Ash,0.30993,3503,1.269,1103,2.453
104,Cloyster,0.30158,1751,0.634,680,1.512
105,Banette-Mega,0.29087,3205,1.161,1086,2.415
106,Bisharp,0.28009,2454,0.889,639,1.421
107,Mandibuzz,0.27594,335,0.121,121,0.269
108,Nosepass,0.27125,1657,0.600,791,1.759
109,Conkeldurr,0.25643,1190,0.431,360,0.800
110,Golisopod,0.25297,1004,0.364,340,0.756
111,Terrakion,0.24889,392,0.142,88,0.196
112,Cinccino,0.24799,1951,0.707,727,1.617
113,Sylveon,0.24756,1202,0.435,434,0.965
114,Manaphy,0.24594,1475,0.534,483,1.074
115,Machamp,0.23547,1314,0.476,433,0.963
116,Braviary,0.23416,337,0.122,115,0.256
117,Abomasnow-Mega,0.22994,1477,0.535,475,1.056
118,Dusclops,0.22564,879,0.318,313,0.696
119,Suicune,0.22511,987,0.357,274,0.609
120,Beedrill-Mega,0.22313,1820,0.659,494,1.098
121,Shuckle,0.21946,2635,0.954,1116,2.482
122,Pyroar,0.21214,192,0.070,48,0.107
123,Malamar,0.20787,435,0.158,175,0.389
124,Gardevoir,0.20562,328,0.119,112,0.249
125,Blissey,0.20262,1662,0.602,466,1.036
126,Chesnaught,0.20179,482,0.175,139,0.309
127,Wobbuffet,0.20031,1635,0.592,671,1.492
128,Manectric-Mega,0.19860,1791,0.649,549,1.221
129,Ditto,0.19378,2036,0.737,864,1.921
130,Sableye,0.18800,480,0.174,158,0.351
131,Lapras,0.18731,415,0.150,109,0.242
132,Carracosta,0.18693,753,0.273,284,0.631
133,Deoxys-Speed,0.18525,1951,0.707,813,1.808
134,Heracross,0.17817,196,0.071,88,0.196
135,Absol-Mega,0.17489,1216,0.440,276,0.614
136,Tauros,0.17172,226,0.082,128,0.285
137,Houndoom-Mega,0.16839,857,0.310,326,0.725
138,Golem-Alola,0.16814,798,0.289,316,0.703
139,Starmie,0.16717,380,0.138,155,0.345
140,Araquanid,0.16285,502,0.182,180,0.400
141,Hitmonlee,0.16171,1187,0.430,529,1.176
142,Kyurem,0.16013,160,0.058,57,0.127
143,Wigglytuff,0.15608,142,0.051,56,0.125
144,Gliscor,0.15604,1961,0.710,757,1.683
145,Thundurus-Therian,0.15467,1066,0.386,356,0.792
146,Ambipom,0.15281,1032,0.374,352,0.783
147,Sudowoodo,0.15262,202,0.073,48,0.107
148,Serperior,0.14813,2676,0.969,832,1.850
149,Entei,0.14649,381,0.138,149,0.331
150,Pyukumuku,0.14484,1657,0.600,698,1.552
151,Umbreon,0.14431,1109,0.402,352,0.783
152,Scolipede,0.13946,708,0.256,192,0.427
153,Nidoqueen,0.13789,212,0.077,80,0.178
154,Mienshao,0.13443,339,0.123,135,0.300
155,Zapdos,0.13334,1260,0.456,462,1.027
156,Espeon,0.13037,941,0.341,233,0.518
157,Aerodactyl-Mega,0.12928,1300,0.471,475,1.056
158,Infernape,0.12855,1561,0.565,537,1.194
159,Rampardos,0.12793,597,0.216,215,0.478
160,Medicham,0.12475,188,0.068,93,0.207
161,Porygon2,0.12419,1070,0.388,305,0.678
162,Cutiefly,0.12165,65,0.024,11,0.024
163,Registeel,0.11954,393,0.142,137,0.305
164,Tornadus-Therian,0.11874,225,0.081,78,0.173
165,Typhlosion,0.11864,835,0.302,290,0.645
166,Salazzle,0.11710,1450,0.525,492,1.094
167,Decidueye,0.11588,1620,0.587,573,1.274
168,Muk-Alola,0.11125,767,0.278,271,0.603
169,Swellow,0.10999,290,0.105,132,0.294
170,Bastiodon,0.10923,463,0.168,159,0.354
171,Pidgeot-Mega,0.10919,1313,0.476,469,1.043
172,Weavile,0.10516,1062,0.385,292,0.649
173,Swalot,0.10416,104,0.038,39,0.087
174,Ducklett,0.10043,94,0.034,21,0.047
175,Regirock,0.10016,345,0.125,125,0.278
176,Vivillon,0.09938,798,0.289,272,0.605
177,Buzzwole,0.09847,823,0.298,268,0.596
178,Chandelure,0.09743,1088,0.394,359,0.798
179,Minior,0.09339,865,0.313,306,0.680
180,Hydreigon,0.09290,554,0.201,196,0.436
181,Dodrio,0.08869,628,0.227,256,0.569
182,Milotic,0.08614,768,0.278,203,0.451
183,Piloswine,0.08520,29,0.011,7,0.016
184,Magneton,0.08368,356,0.129,107,0.238
185,Steelix,0.08361,266,0.096,85,0.189
186,Sharpedo-Mega,0.08333,1055,0.382,439,0.976
187,Metagross,0.08195,595,0.215,220,0.489
188,Electivire,0.07935,707,0.256,257,0.571
189,Mamoswine,0.07852,396,0.143,158,0.351
190,Tangela,0.07782,415,0.150,142,0.316
191,Trevenant,0.07765,817,0.296,292,0.649
192,Hawlucha,0.07673,790,0.286,299,0.665
193,Barbaracle,0.07325,309,0.112,77,0.171
194,Archeops,0.07311,422,0.153,156,0.347
195,Empoleon,0.07197,813,0.294,243,0.540
196,Ninetales,0.07047,406,0.147,152,0.338
197,Skarmory,0.06962,986,0.357,380,0.845
198,Reuniclus,0.06902,239,0.087,80,0.178
199,Klinklang,0.06896,257,0.093,77,0.171
200,Exploud,0.06846,319,0.116,136,0.302
201,Gigalith,0.06813,272,0.099,116,0.258
202,Togedemaru,0.06803,487,0.176,226,0.503
203,Cradily,0.06720,298,0.108,78,0.173
204,Cresselia,0.06651,226,0.082,72,0.160
205,Scizor,0.06369,565,0.205,185,0.411
206,Jolteon,0.06229,466,0.169,150,0.334
207,Ninetales-Alola,0.06075,1020,0.369,293,0.652
208,Charizard,0.06059,1184,0.429,470,1.045
209,Rhyperior,0.06020,641,0.232,272,0.605
210,Glalie-Mega,0.05802,384,0.139,106,0.236
211,Krookodile,0.05741,518,0.188,167,0.371
212,Drampa,0.05704,278,0.101,119,0.265
213,Bruxish,0.05675,160,0.058,41,0.091
214,Gastrodon,0.05495,421,0.152,172,0.382
215,Shaymin,0.05413,204,0.074,59,0.131
216,Incineroar,0.05362,1071,0.388,361,0.803
217,Eevee,0.05338,684,0.248,368,0.818
218,Furfrou,0.05294,246,0.089,82,0.182
219,Hippowdon,0.05234,178,0.064,60,0.133
220,Vikavolt,0.05157,528,0.191,189,0.420
221,Ampharos,0.05144,1031,0.373,309,0.687
222,Roserade,0.04874,426,0.154,170,0.378
223,Bewear,0.04859,469,0.170,144,0.320
224,Latias,0.04855,400,0.145,114,0.253
225,Regice,0.04777,332,0.120,76,0.169
226,Dugtrio,0.04716,503,0.182,139,0.309
227,Raikou,0.04675,465,0.168,140,0.311
228,Flareon,0.04659,289,0.105,122,0.271
229,Pikachu,0.04653,1253,0.454,465,1.034
230,Gourgeist-Super,0.04624,546,0.198,176,0.391
231,Ursaring,0.04517,524,0.190,231,0.514
232,Noivern,0.04504,599,0.217,186,0.414
233,Murkrow,0.04500,401,0.145,123,0.274
234,Raichu-Alola,0.04465,959,0.347,370,0.823
