Rank,Pokemon,Usage %,Raw,%,Real,%
172,Skuntank,0.07179%,75,0.205%,57,0.199%
173,Incineroar,0.06928%,377,1.030%,320,1.117%
174,Delphox,0.06890%,167,0.456%,131,0.457%
175,Golem,0.06556%,71,0.194%,52,0.181%
176,Tauros,0.06531%,554,1.514%,454,1.584%
177,Rampardos,0.06122%,380,1.038%,298,1.040%
178,Eelektross,0.05849%,251,0.686%,202,0.705%
179,Kingdra,0.05847%,270,0.738%,217,0.757%
180,Articuno,0.05479%,234,0.639%,184,0.642%
181,Torterra,0.05218%,242,0.661%,197,0.687%
182,Dusclops,0.04800%,505,1.380%,414,1.445%
183,Golbat,0.04748%,178,0.486%,139,0.485%
184,Samurott,0.04747%,327,0.894%,261,0.911%
185,Carbink,0.04501%,42,0.115%,36,0.126%
186,Rhydon,0.04440%,111,0.303%,88,0.307%
187,Whimsicott,0.04415%,310,0.847%,264,0.921%
188,Scyther,0.04381%,226,0.618%,185,0.646%
189,Durant,0.04378%,395,1.079%,296,1.033%
190,Audino,0.04375%,40,0.109%,30,0.105%
191,Regice,0.04335%,163,0.445%,122,0.426%
192,Cryogonal,0.04326%,107,0.292%,73,0.255%
193,Lurantis,0.04225%,103,0.281%,77,0.269%
194,Dragalge,0.04081%,146,0.399%,109,0.380%
195,Carracosta,0.03801%,80,0.219%,68,0.237%
196,Ribombee,0.03689%,372,1.017%,298,1.040%
197,Pikachu,0.03650%,122,0.333%,93,0.325%
198,Cradily,0.03528%,139,0.380%,115,0.401%
199,Gurdurr,0.03497%,29,0.079%,27,0.094%
200,Hitmonlee,0.03495%,176,0.481%,128,0.447%
201,Cinccino,0.03442%,96,0.262%,81,0.283%
202,Drampa,0.03171%,42,0.115%,31,0.108%
203,Sandslash-Alola,0.03057%,108,0.295%,85,0.297%
204,Dhelmise,0.02955%,199,0.544%,141,0.492%
205,Noivern,0.02910%,647,1.768%,520,1.815%
206,Floatzel,0.02857%,66,0.180%,51,0.178%
207,Ninetales,0.02851%,105,0.287%,82,0.286%
208,Pidgeot,0.02767%,49,0.134%,40,0.140%
209,Medicham,0.02763%,96,0.262%,75,0.262%
210,Kingler,0.02636%,129,0.352%,99,0.345%
211,Klinklang,0.02619%,98,0.268%,79,0.276%
212,Drifblim,0.02448%,180,0.492%,132,0.461%
213,Accelgor,0.02414%,153,0.418%,121,0.422%
214,Komala,0.02371%,126,0.344%,88,0.307%
215,Ferroseed,0.02286%,287,0.784%,216,0.754%
216,Magmortar,0.02215%,308,0.842%,244,0.851%
217,Claydol,0.02164%,190,0.519%,163,0.569%
218,Steelix,0.01919%,291,0.795%,250,0.872%
219,Glalie-Mega,0.01863%,478,1.306%,378,1.319%
220,Malamar,0.01759%,281,0.768%,216,0.754%
221,Vivillon,0.01708%,162,0.443%,123,0.429%
222,Combusken,0.01695%,63,0.172%,53,0.185%
223,Abomasnow-Mega,0.01614%,150,0.410%,117,0.408%
224,Mismagius,0.01608%,314,0.858%,245,0.855%
225,Zangoose,0.01543%,130,0.355%,99,0.345%
226,Scrafty,0.01536%,250,0.683%,204,0.712%
227,Ninjask,0.01467%,117,0.320%,98,0.342%
228,Escavalier,0.01426%,165,0.451%,131,0.457%
229,Granbull,0.01418%,148,0.404%,108,0.377%
230,Lycanroc-Midnight,0.01408%,129,0.352%,112,0.391%
231,Aromatisse,0.01398%,69,0.189%,51,0.178%
232,Minior,0.01387%,366,1.000%,273,0.953%
233,Archeops,0.01339%,359,0.981%,278,0.970%
234,Sharpedo,0.01329%,160,0.437%,119,0.415%
235,Drapion,0.01251%,299,0.817%,238,0.831%
236,Raticate-Alola,0.01240%,25,0.068%,22,0.077%
237,Kabutops,0.01209%,95,0.260%,72,0.251%
238,Omastar,0.01197%,139,0.380%,91,0.318%
239,Poipole,0.01176%,9,0.025%,7,0.024%
240,Cacturne,0.01164%,114,0.312%,95,0.332%
241,Oricorio-Pom-Pom,0.01132%,19,0.052%,14,0.049%
242,Exploud,0.01124%,246,0.672%,191,0.667%
243,Barbaracle,0.01120%,90,0.246%,66,0.230%
244,Bastiodon,0.01110%,271,0.741%,231,0.806%
245,Trevenant,0.01080%,125,0.342%,82,0.286%
246,Aggron,0.01049%,400,1.093%,353,1.232%
247,Dodrio,0.01039%,90,0.246%,76,0.265%
248,Golurk,0.01004%,125,0.342%,97,0.338%
249,Armaldo,0.00993%,72,0.197%,53,0.185%
250,Probopass,0.00977%,78,0.213%,72,0.251%
251,Decidueye,0.00944%,365,0.997%,264,0.921%
252,Luxray,0.00939%,127,0.347%,104,0.363%
253,Sigilyph,0.00928%,316,0.863%,240,0.838%
254,Liepard,0.00922%,77,0.210%,71,0.248%
255,Volbeat,0.00885%,25,0.068%,20,0.070%
256,Ampharos,0.00873%,108,0.295%,85,0.297%
257,Magcargo,0.00838%,52,0.142%,48,0.168%
258,Altaria,0.00824%,54,0.148%,47,0.164%
259,Gulpin,0.00726%,4,0.011%,3,0.010%
260,Jynx,0.00695%,81,0.221%,46,0.161%
261,Sunflora,0.00663%,10,0.027%,10,0.035%
262,Sableye,0.00652%,272,0.743%,221,0.771%
263,Flareon,0.00647%,168,0.459%,132,0.461%
264,Clawitzer,0.00636%,189,0.516%,143,0.499%
265,Mightyena,0.00635%,73,0.199%,55,0.192%
266,Gumshoos,0.00608%,46,0.126%,36,0.126%
267,Mawile,0.00582%,41,0.112%,34,0.119%
268,Silvally-Water,0.00582%,23,0.063%,23,0.080%
269,Gorebyss,0.00530%,13,0.036%,12,0.042%
270,Torkoal,0.00526%,63,0.172%,52,0.181%
271,Smeargle,0.00514%,211,0.577%,194,0.677%
272,Vanilluxe,0.00480%,65,0.178%,54,0.188%
273,Houndoom,0.00462%,89,0.243%,72,0.251%
274,Blastoise,0.00450%,205,0.560%,170,0.593%
275,Muk,0.00448%,405,1.107%,357,1.246%
276,Leavanny,0.00445%,395,1.079%,329,1.148%
277,Bruxish,0.00403%,77,0.210%,53,0.185%
278,Beartic,0.00386%,80,0.219%,65,0.227%
279,Stunfisk,0.00379%,71,0.194%,67,0.234%
280,Swirlix,0.00371%,10,0.027%,9,0.031%
281,Persian-Alola,0.00356%,207,0.566%,145,0.506%
282,Chatot,0.00347%,90,0.246%,70,0.244%
283,Octillery,0.00340%,47,0.128%,35,0.122%
284,Sudowoodo,0.00338%,18,0.049%,13,0.045%
285,Guzzlord,0.00319%,67,0.183%,44,0.154%
286,Toucannon,0.00306%,35,0.096%,30,0.105%
287,Politoed,0.00303%,42,0.115%,36,0.126%
288,Bouffalant,0.00275%,54,0.148%,39,0.136%
289,Raticate,0.00270%,40,0.109%,27,0.094%
290,Crustle,0.00269%,76,0.208%,65,0.227%
291,Tangela,0.00239%,37,0.101%,31,0.108%
292,Misdreavus,0.00235%,40,0.109%,30,0.105%
293,Kecleon,0.00225%,147,0.402%,134,0.468%
294,Gothitelle,0.00207%,39,0.107%,32,0.112%
295,Arbok,0.00207%,79,0.216%,61,0.213%
296,Swoobat,0.00207%,41,0.112%,37,0.129%
297,Furret,0.00204%,42,0.115%,26,0.091%
298,Regigigas,0.00200%,100,0.273%,87,0.304%
299,Druddigon,0.00198%,96,0.262%,77,0.269%
300,Shiinotic,0.00192%,37,0.101%,33,0.115%
301,Persian,0.00168%,29,0.079%,24,0.084%
302,Silvally-Fairy,0.00154%,15,0.041%,9,0.031%
303,Hariyama,0.00153%,55,0.150%,41,0.143%
304,Vikavolt,0.00147%,168,0.459%,120,0.419%
305,Abomasnow,0.00140%,69,0.189%,56,0.195%
306,Silvally-Steel,0.00140%,17,0.046%,11,0.038%
307,Prinplup,0.00138%,18,0.049%,15,0.052%
308,Piloswine,0.00137%,139,0.380%,122,0.426%
309,Beheeyem,0.00131%,67,0.183%,50,0.174%
310,Kadabra,0.00130%,14,0.038%,12,0.042%
311,Lilligant,0.00125%,85,0.232%,61,0.213%
312,Zebstrika,0.00124%,41,0.112%,32,0.112%
313,Electivire,0.00119%,279,0.762%,215,0.750%
314,Sawsbuck,0.00118%,58,0.158%,37,0.129%
315,Sawk,0.00117%,52,0.142%,41,0.143%
316,Ludicolo,0.00115%,83,0.227%,69,0.241%
317,Oranguru,0.00113%,28,0.077%,23,0.080%
318,Lapras,0.00096%,155,0.424%,122,0.426%
319,Emolga,0.00095%,97,0.265%,86,0.300%
320,Eevee,0.00087%,23,0.063%,16,0.056%
321,Avalugg,0.00086%,98,0.268%,68,0.237%
322,Clefairy,0.00084%,56,0.153%,44,0.154%
323,Walrein,0.00083%,44,0.120%,35,0.122%
324,Lairon,0.00083%,9,0.025%,6,0.021%
325,Gourgeist-Super,0.00082%,94,0.257%,81,0.283%
326,Glaceon,0.00078%,128,0.350%,99,0.345%
327,Absol,0.00073%,113,0.309%,98,0.342%
328,Crabominable,0.00073%,56,0.153%,38,0.133%
329,Butterfree,0.00071%,40,0.109%,30,0.105%
330,Rotom-Frost,0.00061%,57,0.156%,45,0.157%
331,Throh,0.00060%,19,0.052%,16,0.056%
332,Heatmor,0.00059%,5,0.014%,3,0.010%
333,Solrock,0.00059%,29,0.079%,26,0.091%
334,Dusknoir,0.00058%,72,0.197%,63,0.220%
335,Golduck,0.00057%,82,0.224%,68,0.237%
336,Swanna,0.00056%,24,0.066%,19,0.066%
337,Marowak,0.00056%,52,0.142%,44,0.154%
338,Pyroar,0.00048%,35,0.096%,29,0.101%
339,Lickilicky,0.00045%,63,0.172%,49,0.171%
340,Shiftry,0.00045%,22,0.060%,18,0.063%
341,Furfrou,0.00044%,23,0.063%,16,0.056%
342,Togetic,0.00039%,62,0.169%,46,0.161%
343,Musharna,0.00039%,41,0.112%,34,0.119%
344,Wishiwashi,0.00038%,57,0.156%,42,0.147%
345,Passimian,0.00036%,62,0.169%,51,0.178%
346,Golem-Alola,0.00034%,59,0.161%,44,0.154%
347,Jumpluff,0.00032%,59,0.161%,46,0.161%
348,Poliwrath,0.00030%,176,0.481%,132,0.461%
349,Mr. Mime,0.00029%,147,0.402%,109,0.380%
350,Kangaskhan,0.00029%,45,0.123%,42,0.147%
351,Duosion,0.00029%,33,0.090%,27,0.094%
352,Manectric,0.00028%,53,0.145%,38,0.133%
353,Oricorio-Sensu,0.00027%,17,0.046%,15,0.052%
354,Dugtrio-Alola,0.00026%,64,0.175%,56,0.195%
355,Emboar,0.00026%,91,0.249%,73,0.255%
356,Gourgeist,0.00025%,48,0.131%,38,0.133%
357,Shedinja,0.00023%,71,0.194%,55,0.192%
358,Gourgeist-Small,0.00022%,11,0.030%,10,0.035%
359,Sandslash,0.00021%,120,0.328%,99,0.345%
360,Electrode,0.00021%,83,0.227%,73,0.255%
361,Magnemite,0.00019%,14,0.038%,9,0.031%
362,Raichu-Alola,0.00018%,208,0.568%,148,0.516%
363,Whiscash,0.00018%,25,0.068%,21,0.073%
364,Munchlax,0.00016%,16,0.044%,15,0.052%
365,Turtonator,0.00016%,39,0.107%,32,0.112%
366,Cottonee,0.00015%,25,0.068%,14,0.049%
367,Aron,0.00015%,25,0.068%,17,0.059%
368,Rattata,0.00015%,29,0.079%,22,0.077%
369,Yamask,0.00015%,3,0.008%,3,0.010%
370,Camerupt,0.00015%,45,0.123%,35,0.122%
371,Masquerain,0.00015%,153,0.418%,117,0.408%
372,Chimecho,0.00014%,39,0.107%,30,0.105%
373,Tropius,0.00014%,128,0.350%,91,0.318%
374,Graveler,0.00014%,5,0.014%,5,0.017%
375,Ariados,0.00014%,84,0.230%,77,0.269%
376,Murkrow,0.00011%,9,0.025%,7,0.024%
377,Haunter,0.00011%,43,0.117%,31,0.108%
378,Servine,0.00011%,22,0.060%,16,0.056%
379,Mesprit,0.00010%,49,0.134%,42,0.147%
380,Monferno,0.00009%,12,0.033%,9,0.031%
381,Carnivine,0.00009%,19,0.052%,12,0.042%
382,Exeggutor,0.00008%,93,0.254%,72,0.251%
383,Krokorok,0.00008%,58,0.158%,37,0.129%
384,Bibarel,0.00007%,34,0.093%,28,0.098%
385,Meowstic,0.00007%,106,0.290%,87,0.304%
386,Wobbuffet,0.00007%,30,0.082%,24,0.084%
387,Victreebel,0.00006%,109,0.298%,89,0.311%
388,Noctowl,0.00006%,84,0.230%,67,0.234%
389,Dugtrio,0.00005%,72,0.197%,66,0.230%
390,Wingull,0.00004%,19,0.052%,17,0.059%
391,Stunky,0.00004%,7,0.019%,5,0.017%
392,Shinx,0.00004%,5,0.014%,3,0.010%
393,Gogoat,0.00003%,21,0.057%,17,0.059%
394,Charmeleon,0.00003%,7,0.019%,2,0.007%
395,Beautifly,0.00003%,14,0.038%,12,0.042%
396,Squirtle,0.00002%,18,0.049%,14,0.049%
397,Silvally-Ghost,0.00002%,18,0.049%,14,0.049%
398,Type: Null,0.00002%,327,0.894%,273,0.953%
399,Girafarig,0.00002%,43,0.117%,37,0.129%
400,Magikarp,0.00002%,19,0.052%,17,0.059%
401,Spinda,0.00001%,25,0.068%,25,0.087%
402,Marowak-Alola-Totem,0.00001%,5,0.014%,5,0.017%
403,Rapidash,0.00001%,52,0.142%,38,0.133%
404,Castform,0.00001%,47,0.128%,38,0.133%
405,Regirock,0.00001%,52,0.142%,40,0.140%
406,Chinchou,0.00001%,14,0.038%,12,0.042%
407,Farfetch'd,0.00001%,22,0.060%,16,0.056%
408,Ekans,0.00001%,17,0.046%,12,0.042%
409,Simisage,0.00001%,12,0.033%,12,0.042%
410,Dewgong,0.00001%,30,0.082%,29,0.101%
411,Magmar,0.00001%,13,0.036%,10,0.035%
412,Dragonair,0.00001%,17,0.046%,14,0.049%
413,Lunatone,0.00001%,6,0.016%,6,0.021%
414,Plusle,0.00001%,49,0.134%,31,0.108%
415,Basculin,0.00001%,33,0.090%,25,0.087%
416,Illumise,0.00001%,16,0.044%,11,0.038%
417,Relicanth,0.00000%,39,0.107%,34,0.119%
418,Machoke,0.00000%,13,0.036%,11,0.038%
419,Salandit,0.00000%,11,0.030%,8,0.028%
420,Ralts,0.00000%,19,0.052%,12,0.042%
421,Miltank,0.00000%,72,0.197%,64,0.223%
422,Hypno,0.00000%,46,0.126%,33,0.115%
423,Wormadam-Trash,0.00000%,106,0.290%,105,0.366%
424,Natu,0.00000%,19,0.052%,12,0.042%
425,Unfezant,0.00000%,11,0.030%,8,0.028%
426,Purugly,0.00000%,22,0.060%,16,0.056%
427,Quilava,0.00000%,3,0.008%,2,0.007%
428,Chikorita,0.00000%,2,0.005%,2,0.007%
429,Slowpoke,0.00000%,2,0.005%,2,0.007%
430,Simisear,0.00000%,29,0.079%,22,0.077%
431,Grumpig,0.00000%,25,0.068%,22,0.077%
432,Ribombee-Totem,0.00000%,6,0.016%,4,0.014%
433,Lopunny,0.00000%,31,0.085%,25,0.087%
434,Graveler-Alola,0.00000%,5,0.014%,5,0.017%
435,Grimer-Alola,0.00000%,5,0.014%,5,0.017%
436,Silvally-Dark,0.00000%,6,0.016%,6,0.021%
437,Mantyke,0.00000%,17,0.046%,11,0.038%
438,Mienfoo,0.00000%,13,0.036%,7,0.024%
439,Glalie,0.00000%,3,0.008%,2,0.007%
440,Stantler,0.00000%,3,0.008%,2,0.007%
441,Pawniard,0.00000%,7,0.019%,7,0.024%
442,Gourgeist-Large,0.00000%,26,0.071%,17,0.059%
443,Seviper,0.00000%,8,0.022%,8,0.028%
444,Electabuzz,0.00000%,10,0.027%,8,0.028%
445,Onix,0.00000%,24,0.066%,18,0.063%
446,Porygon,0.00000%,2,0.005%,2,0.007%
447,Aipom,0.00000%,4,0.011%,4,0.014%
448,Yanma,0.00000%,2,0.005%,2,0.007%
449,Simipour,0.00000%,10,0.027%,9,0.031%
450,Banette,0.00000%,26,0.071%,26,0.091%
451,Pineco,0.00000%,37,0.101%,37,0.129%
452,Silvally-Bug,0.00000%,38,0.104%,28,0.098%
453,Frogadier,0.00000%,3,0.008%,3,0.010%
454,Beedrill,0.00000%,15,0.041%,13,0.045%
455,Rotom,0.00000%,14,0.038%,13,0.045%
456,Bonsly,0.00000%,13,0.036%,13,0.045%
457,Wormadam-Sandy,0.00000%,5,0.014%,4,0.014%
458,Bellossom,0.00000%,32,0.087%,20,0.070%
459,Honedge,0.00000%,5,0.014%,5,0.017%
460,Garbodor,0.00000%,33,0.090%,25,0.087%
461,Seaking,0.00000%,5,0.014%,3,0.010%
462,Huntail,0.00000%,12,0.033%,8,0.028%
463,Silvally-Poison,0.00000%,3,0.008%,2,0.007%
464,Sliggoo,0.00000%,3,0.008%,3,0.010%
465,Hakamo-o,0.00000%,5,0.014%,4,0.014%
466,Herdier,0.00000%,2,0.005%,1,0.003%
467,Roselia,0.00000%,16,0.044%,12,0.042%
468,Togepi,0.00000%,4,0.011%,2,0.007%
469,Smoochum,0.00000%,4,0.011%,3,0.010%
470,Pinsir,0.00000%,18,0.049%,16,0.056%
471,Gothita,0.00000%,2,0.005%,2,0.007%
472,Bounsweet,0.00000%,1,0.003%,1,0.003%
473,Floette,0.00000%,2,0.005%,1,0.003%
474,Nosepass,0.00000%,8,0.022%,8,0.028%
475,Clamperl,0.00000%,9,0.025%,8,0.028%
476,Cubone,0.00000%,6,0.016%,5,0.017%
477,Delcatty,0.00000%,13,0.036%,8,0.028%
478,Vigoroth,0.00000%,13,0.036%,11,0.038%
479,Dunsparce,0.00000%,12,0.033%,10,0.035%
480,Fletchinder,0.00000%,1,0.003%,1,0.003%
481,Torracat,0.00000%,5,0.014%,2,0.007%
482,Vulpix-Alola,0.00000%,7,0.019%,6,0.021%
483,Psyduck,0.00000%,17,0.046%,15,0.052%
484,Zorua,0.00000%,4,0.011%,0,0.000%
485,Ledian,0.00000%,32,0.087%,26,0.091%
486,Pansear,0.00000%,1,0.003%,0,0.000%
487,Doduo,0.00000%,2,0.005%,0,0.000%
488,Vespiquen,0.00000%,7,0.019%,5,0.017%
489,Deino,0.00000%,1,0.003%,1,0.003%
490,Archen,0.00000%,4,0.011%,3,0.010%
