Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Machoke,54.62027,408,37.091,322,36.591
2,Piloswine,48.15799,324,29.455,272,30.909
3,Vullaby,34.37401,188,17.091,158,17.955
4,Tangela,33.22279,178,16.182,139,15.795
5,Mareanie,33.03080,137,12.455,118,13.409
6,Corsola-Galar,28.85624,298,27.091,249,28.295
7,Raboot,27.24528,370,33.636,308,35.000
8,Pikachu,26.11935,245,22.273,197,22.386
9,Thwackey,23.97573,277,25.182,213,24.205
10,Hattrem,22.64624,163,14.818,130,14.773
11,Duosion,19.06415,80,7.273,54,6.136
12,Seadra,17.93213,53,4.818,40,4.545
13,Kadabra,17.54047,369,33.545,270,30.682
14,Roselia,17.28571,98,8.909,82,9.318
15,Clefairy,16.11978,195,17.727,152,17.273
16,Wartortle,14.79786,144,13.091,113,12.841
17,Ferroseed,14.16077,207,18.818,190,21.591
18,Klang,12.72842,113,10.273,98,11.136
19,Gloom,10.59049,56,5.091,46,5.227
20,Morgrem,9.99922,123,11.182,97,11.023
21,Charjabug,9.94690,169,15.364,154,17.500
22,Lampent,9.03201,185,16.818,145,16.477
23,Hakamo-o,8.57969,50,4.545,41,4.659
24,Porygon,8.17551,42,3.818,34,3.864
25,Koffing,8.02020,34,3.091,32,3.636
26,Linoone-Galar,7.83145,114,10.364,96,10.909
27,Togetic,6.39062,108,9.818,86,9.773
28,Lickitung,5.45363,23,2.091,20,2.273
29,Carkol,5.21714,101,9.182,87,9.886
30,Krokorok,4.31441,76,6.909,55,6.250
31,Trapinch,3.95063,20,1.818,16,1.818
32,Fraxure,3.76011,153,13.909,111,12.614
33,Hippopotas,3.65790,10,0.909,9,1.023
34,Shellos,2.86615,2,0.182,1,0.114
35,Gothorita,2.82928,15,1.364,12,1.364
36,Honedge,2.82928,3,0.273,3,0.341
37,Magnemite,2.52382,13,1.182,12,1.364
38,Slowpoke,2.44407,17,1.545,15,1.705
39,Gastly,2.41651,44,4.000,31,3.523
40,Vibrava,1.98505,42,3.818,29,3.295
41,Dusclops,1.70321,85,7.727,71,8.068
42,Fletchinder,1.67451,54,4.909,41,4.659
43,Dwebble,1.40417,8,0.727,7,0.795
44,Darumaka-Galar,1.19279,7,0.636,6,0.682
45,Meowth,1.19279,3,0.273,3,0.341
46,Brionne,1.10002,50,4.545,38,4.318
47,Staryu,0.81723,9,0.818,9,1.023
48,Bunnelby,0.75099,3,0.273,2,0.227
49,Boldore,0.73286,16,1.455,13,1.477
50,Drakloak,0.72259,78,7.091,66,7.500
