Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Vullaby,62.63984,20309,34.068,16747,35.397
2,Mienfoo,51.67714,16515,27.703,14255,30.130
3,Abra,32.40366,21895,36.728,15915,33.639
4,Pawniard,32.37784,10192,17.097,8170,17.269
5,Ferroseed,32.21819,12317,20.661,10856,22.946
6,Diglett,30.56230,9741,16.340,7382,15.603
7,Onix,29.86747,13556,22.740,11416,24.129
8,Staryu,24.12425,7503,12.586,6169,13.039
9,Timburr,23.89347,8421,14.126,6819,14.413
10,Mareanie,21.96665,4928,8.267,3992,8.438
11,Spritzee,19.16376,7218,12.108,5580,11.794
12,Grookey,18.14031,8453,14.180,6931,14.650
13,Porygon,16.00206,6796,11.400,5146,10.877
14,Mudbray,14.97459,5227,8.768,4383,9.264
15,Foongus,14.55733,6361,10.670,5090,10.758
16,Ponyta,12.40673,7928,13.299,6174,13.050
17,Dewpider,10.74624,4446,7.458,4041,8.541
18,Magnemite,8.78654,5665,9.503,4479,9.467
19,Trapinch,7.96939,3243,5.440,2647,5.595
20,Koffing,7.91070,2325,3.900,1952,4.126
21,Vulpix,7.01208,2295,3.850,1900,4.016
22,Shellder,6.71679,4104,6.884,3170,6.700
23,Munchlax,5.79539,3099,5.198,2395,5.062
24,Chinchou,5.47293,5819,9.761,4643,9.814
25,Natu,5.23277,2002,3.358,1586,3.352
26,Carvanha,5.09948,6394,10.726,4957,10.477
27,Scorbunny,4.78158,7143,11.982,5505,11.636
28,Wingull,4.77453,1193,2.001,942,1.991
29,Drilbur,4.71794,5205,8.731,4106,8.679
30,Litten,4.20058,1687,2.830,1430,3.023
31,Woobat,3.95442,1557,2.612,1184,2.503
32,Corphish,3.77642,3126,5.244,2396,5.064
33,Scraggy,3.64040,2883,4.836,2205,4.661
34,Larvesta,3.62181,2426,4.070,1974,4.172
35,Dwebble,3.28394,3447,5.782,2912,6.155
36,Honedge,3.03252,2569,4.309,2031,4.293
37,Croagunk,2.86005,3688,6.186,2953,6.242
38,Frillish,2.85715,2362,3.962,1849,3.908
39,Axew,2.75740,3393,5.692,2538,5.364
40,Slowpoke,2.58925,1733,2.907,1424,3.010
41,Farfetch'd-Galar,2.45749,5151,8.641,3936,8.319
42,Skrelp,2.17906,808,1.355,678,1.433
43,Meowth,1.85372,2872,4.818,2500,5.284
44,Oddish,1.76773,1522,2.553,1256,2.655
45,Buneary,1.48325,1240,2.080,1040,2.198
46,Darumaka,1.42610,1545,2.592,1249,2.640
47,Pumpkaboo-Large,1.30343,204,0.342,170,0.359
48,Krabby,1.28649,2664,4.469,2026,4.282
49,Cufant,1.22764,1464,2.456,1194,2.524
50,Wynaut,1.22550,1228,2.060,962,2.033
51,Ponyta-Galar,1.21297,2909,4.880,2177,4.601
52,Snover,1.17897,812,1.362,707,1.494
53,Zigzagoon,1.09796,2349,3.940,1771,3.743
54,Bunnelby,0.95142,1710,2.868,1279,2.703
55,Cottonee,0.92176,2490,4.177,2060,4.354
56,Mantyke,0.86842,1278,2.144,1047,2.213
57,Shellos,0.80622,609,1.022,487,1.029
58,Pumpkaboo,0.79604,383,0.642,311,0.657
59,Azurill,0.74598,1374,2.305,1045,2.209
60,Stunky,0.71190,741,1.243,600,1.268
61,Diglett-Alola,0.57412,723,1.213,612,1.294
62,Salandit,0.56380,1691,2.837,1283,2.712
63,Sandshrew-Alola,0.56038,813,1.364,661,1.397
64,Sandshrew,0.53362,245,0.411,195,0.412
65,Cubone,0.51405,1908,3.201,1435,3.033
66,Lickitung,0.48830,1181,1.981,929,1.964
67,Gossifleur,0.48648,568,0.953,444,0.938
68,Grubbin,0.47818,417,0.700,398,0.841
69,Fomantis,0.45863,788,1.322,584,1.234
70,Budew,0.44059,415,0.696,338,0.714
