Rank,Pokemon,Usage %,Raw,%,Real,%
36,Heracross,4.73626%,34186,6.704%,26410,6.401%
37,Necrozma,4.49008%,27667,5.426%,20789,5.038%
38,Mamoswine,4.41853%,14329,2.810%,11575,2.805%
39,Bronzong,4.36253%,27294,5.352%,24342,5.899%
40,Escavalier,4.31903%,13453,2.638%,11122,2.696%
41,Chandelure,4.30373%,52723,10.339%,40386,9.788%
42,Sharpedo,4.12522%,17248,3.382%,13083,3.171%
43,Scyther,4.08363%,42920,8.417%,33481,8.114%
44,Reuniclus,4.03971%,15100,2.961%,11802,2.860%
45,Seismitoad,4.02999%,21708,4.257%,19300,4.678%
46,Dragalge,4.00198%,21085,4.135%,17043,4.131%
47,Roserade,3.93495%,31024,6.084%,24887,6.032%
48,Conkeldurr,3.93491%,17400,3.412%,14151,3.430%
49,Mantine,3.89357%,23406,4.590%,19398,4.701%
50,Druddigon,3.75462%,21540,4.224%,19254,4.666%
51,Cloyster,3.72963%,31009,6.081%,22558,5.467%
52,Tangela,3.62045%,2574,0.505%,2164,0.524%
53,Quagsire,3.51722%,5523,1.083%,4476,1.085%
54,Scolipede,3.48273%,22760,4.463%,17110,4.147%
55,Magneton,3.40328%,14128,2.771%,11923,2.890%
56,Polteageist,3.26061%,24834,4.870%,18179,4.406%
57,Darmanitan,3.19370%,52831,10.360%,42190,10.225%
58,Gardevoir,3.18554%,28134,5.517%,21289,5.160%
59,Passimian,2.75172%,2909,0.570%,2388,0.579%
60,Decidueye,2.66499%,3009,0.590%,2402,0.582%
61,Flygon,2.62931%,42861,8.405%,34262,8.304%
62,Toxicroak,2.53220%,3632,0.712%,2843,0.689%
63,Tsareena,2.28054%,34524,6.770%,27619,6.694%
64,Torkoal,2.23436%,11502,2.256%,10692,2.591%
65,Gengar,2.23133%,14445,2.833%,10805,2.619%
66,Comfey,2.18220%,15824,3.103%,12283,2.977%
67,Copperajah,2.13905%,13738,2.694%,11344,2.749%
68,Golurk,2.10008%,3787,0.743%,3123,0.757%
69,Barraskewda,2.06648%,30607,6.002%,24614,5.965%
70,Heliolisk,2.02911%,11638,2.282%,9460,2.293%
71,Blastoise,1.96722%,24681,4.840%,19561,4.741%
72,Slowbro-Galar,1.95307%,18740,3.675%,14674,3.556%
73,Charizard,1.94106%,9118,1.788%,6896,1.671%
74,Araquanid,1.87060%,31726,6.222%,27824,6.743%
75,Venusaur,1.83689%,5223,1.024%,4293,1.040%
76,Indeedee,1.68929%,24427,4.790%,18945,4.591%
77,Bewear,1.64300%,5473,1.073%,3961,0.960%
78,Ditto,1.64212%,6249,1.225%,4534,1.099%
79,Qwilfish,1.64161%,1491,0.292%,1285,0.311%
80,Arcanine,1.62255%,38619,7.573%,31656,7.672%
81,Zoroark,1.62070%,15136,2.968%,6080,1.474%
82,Ribombee,1.59193%,10945,2.146%,9852,2.388%
83,Diggersby,1.57049%,4363,0.856%,3434,0.832%
84,Lucario,1.43913%,24742,4.852%,18489,4.481%
85,Umbreon,1.38528%,21888,4.292%,17389,4.214%
86,Sirfetch'd,1.37222%,19067,3.739%,15172,3.677%
87,Hitmonlee,1.36487%,5199,1.020%,3781,0.916%
88,Steelix,1.26779%,12128,2.378%,10319,2.501%
89,Milotic,1.21843%,25344,4.970%,20749,5.029%
90,Centiskorch,1.20840%,3741,0.734%,2910,0.705%
91,Durant,1.17198%,2730,0.535%,2220,0.538%
92,Poliwrath,1.13301%,7102,1.393%,5737,1.390%
93,Gastrodon,1.07851%,4540,0.890%,3770,0.914%
94,Froslass,1.03161%,3847,0.754%,3523,0.854%
95,Hitmontop,1.02594%,3834,0.752%,3122,0.757%
96,Trevenant,1.00118%,1550,0.304%,1217,0.295%
97,Dhelmise,0.95104%,5654,1.109%,4757,1.153%
98,Slurpuff,0.91248%,7960,1.561%,6152,1.491%
99,Barbaracle,0.90004%,3945,0.774%,2931,0.710%
100,Lycanroc,0.86763%,7447,1.460%,6125,1.484%
101,Pincurchin,0.84289%,10070,1.975%,9017,2.185%
102,Pangoro,0.84151%,10755,2.109%,8637,2.093%
103,Raichu-Alola,0.82140%,10465,2.052%,8321,2.017%
104,Porygon2,0.82047%,8479,1.663%,6977,1.691%
105,Vikavolt,0.81334%,4516,0.886%,3819,0.926%
106,Whimsicott,0.80652%,5757,1.129%,4740,1.149%
107,Vaporeon,0.78280%,7149,1.402%,5854,1.419%
108,Drapion,0.73424%,4137,0.811%,3382,0.820%
109,Gigalith,0.72320%,10587,2.076%,9186,2.226%
110,Clawitzer,0.64771%,13410,2.630%,10349,2.508%
111,Linoone,0.63187%,2897,0.568%,2094,0.507%
112,Shuckle,0.60440%,5836,1.144%,5396,1.308%
113,Virizion,0.60225%,3516,0.690%,2778,0.673%
114,Exploud,0.59994%,14446,2.833%,11064,2.681%
115,Inteleon,0.58261%,10141,1.989%,7767,1.882%
116,Snorlax,0.57301%,10915,2.140%,8564,2.076%
117,Claydol,0.55746%,3735,0.732%,3147,0.763%
118,Goodra,0.53544%,11588,2.272%,9052,2.194%
119,Braviary,0.50579%,4015,0.787%,3088,0.748%
120,Shedinja,0.46933%,1675,0.328%,1162,0.282%
121,Jellicent,0.45593%,2721,0.534%,2231,0.541%
122,Accelgor,0.44652%,4254,0.834%,3815,0.925%
123,Galvantula,0.43200%,11150,2.187%,10037,2.433%
124,Vileplume,0.43101%,4282,0.840%,3542,0.858%
125,Machamp,0.41656%,7846,1.539%,6431,1.559%
126,Salazzle,0.41368%,5935,1.164%,4563,1.106%
127,Coalossal,0.34892%,2657,0.521%,2264,0.549%
128,Espeon,0.34714%,12908,2.531%,10135,2.456%
129,Tauros,0.33647%,1461,0.287%,1104,0.268%
130,Mudsdale,0.32722%,1706,0.335%,1437,0.348%
131,Shiftry,0.25959%,5216,1.023%,4210,1.020%
132,Duraludon,0.25169%,2557,0.501%,2061,0.500%
133,Sigilyph,0.24319%,3928,0.770%,2985,0.723%
134,Stoutland,0.23478%,1718,0.337%,1359,0.329%
135,Runerigus,0.22168%,3925,0.770%,3423,0.830%
136,Xatu,0.22155%,4562,0.895%,3701,0.897%
137,Sandslash,0.20625%,1552,0.304%,1253,0.304%
138,Rillaboom,0.19911%,564,0.111%,488,0.118%
139,Jolteon,0.15745%,5146,1.009%,4155,1.007%
140,Eldegoss,0.15422%,1686,0.331%,1385,0.336%
141,Cofagrigus,0.14839%,1573,0.308%,1256,0.304%
142,Avalugg,0.14668%,2479,0.486%,1918,0.465%
143,Silvally-Fairy,0.13526%,1057,0.207%,886,0.215%
144,Thwackey,0.12892%,1486,0.291%,1280,0.310%
145,Ninetales,0.12351%,5625,1.103%,4788,1.160%
146,Cursola,0.12019%,1483,0.291%,1164,0.282%
147,Musharna,0.11522%,331,0.065%,245,0.059%
148,Corsola-Galar,0.11043%,5438,1.066%,4469,1.083%
149,Togedemaru,0.10822%,1306,0.256%,1111,0.269%
150,Pyukumuku,0.10356%,1361,0.267%,1116,0.270%
151,Gourgeist-Small,0.09461%,101,0.020%,86,0.021%
152,Stunfisk-Galar,0.09078%,702,0.138%,627,0.152%
153,Silvally-Grass,0.08959%,106,0.021%,86,0.021%
154,Aromatisse,0.08882%,751,0.147%,597,0.145%
155,Sableye,0.08544%,2402,0.471%,1853,0.449%
156,Dugtrio-Alola,0.08277%,1372,0.269%,1096,0.266%
157,Crustle,0.07524%,777,0.152%,627,0.152%
158,Silvally-Steel,0.07308%,531,0.104%,439,0.106%
159,Haunter,0.06934%,1065,0.209%,794,0.192%
160,Leafeon,0.06726%,2759,0.541%,2234,0.541%
161,Mr. Rime,0.06266%,793,0.156%,543,0.132%
162,Falinks,0.05797%,801,0.157%,595,0.144%
163,Indeedee-F,0.05544%,2334,0.458%,1749,0.424%
164,Exeggutor-Alola,0.05302%,1657,0.325%,1308,0.317%
165,Lanturn,0.05177%,1236,0.242%,1016,0.246%
166,Piloswine,0.05062%,394,0.077%,337,0.082%
167,Sandaconda,0.04676%,1288,0.253%,1097,0.266%
168,Cinccino,0.04616%,3058,0.600%,2420,0.587%
169,Frosmoth,0.04504%,2465,0.483%,1831,0.444%
170,Maractus,0.04213%,407,0.080%,323,0.078%
171,Scrafty,0.03963%,1914,0.375%,1544,0.374%
172,Malamar,0.03913%,2209,0.433%,1721,0.417%
173,Gallade,0.03649%,1916,0.376%,1469,0.356%
174,Luxray,0.03549%,2627,0.515%,2058,0.499%
175,Rotom-Fan,0.03496%,717,0.141%,600,0.145%
176,Eiscue,0.03479%,646,0.127%,489,0.119%
177,Drampa,0.03471%,2078,0.408%,1518,0.368%
178,Vanilluxe,0.03462%,1664,0.326%,1437,0.348%
179,Fraxure,0.03325%,121,0.024%,80,0.019%
180,Lurantis,0.03238%,1831,0.359%,1467,0.356%
181,Klinklang,0.03114%,825,0.162%,646,0.157%
182,Swoobat,0.03068%,991,0.194%,762,0.185%
183,Marowak,0.02977%,889,0.174%,709,0.172%
184,Arctovish,0.02814%,467,0.092%,366,0.089%
185,Raboot,0.02798%,459,0.090%,363,0.088%
186,Abomasnow,0.02774%,1180,0.231%,1003,0.243%
187,Wigglytuff,0.02735%,465,0.091%,359,0.087%
188,Rhydon,0.02699%,1391,0.273%,1130,0.274%
189,Pikachu,0.02660%,1111,0.218%,903,0.219%
190,Morpeko,0.02509%,2239,0.439%,1813,0.439%
191,Drifblim,0.02480%,1228,0.241%,980,0.238%
192,Lickilicky,0.02442%,435,0.085%,359,0.087%
193,Kingler,0.02441%,992,0.195%,749,0.182%
194,Drednaw,0.02414%,348,0.068%,289,0.070%
195,Clefairy,0.02394%,380,0.075%,302,0.073%
196,Dugtrio,0.02340%,654,0.128%,516,0.125%
197,Hakamo-o,0.02320%,83,0.016%,61,0.015%
198,Basculin,0.02283%,602,0.118%,484,0.117%
199,Flareon,0.02191%,1382,0.271%,1079,0.262%
200,Dusclops,0.02132%,1511,0.296%,1227,0.297%
201,Sneasel,0.02117%,758,0.149%,594,0.144%
202,Silvally,0.02059%,459,0.090%,387,0.094%
203,Gurdurr,0.02051%,375,0.074%,300,0.073%
204,Skuntank,0.02046%,360,0.071%,285,0.069%
205,Orbeetle,0.02038%,1394,0.273%,1171,0.284%
206,Kangaskhan,0.02014%,524,0.103%,455,0.110%
207,Sandslash-Alola,0.01948%,1794,0.352%,1486,0.360%
208,Gourgeist-Super,0.01945%,690,0.135%,566,0.137%
209,Exeggutor,0.01915%,616,0.121%,468,0.113%
210,Rapidash-Galar,0.01908%,671,0.132%,480,0.116%
211,Glaceon,0.01836%,979,0.192%,799,0.194%
212,Porygon,0.01813%,96,0.019%,84,0.020%
213,Butterfree,0.01807%,605,0.119%,441,0.107%
214,Mr. Mime,0.01755%,166,0.033%,126,0.031%
215,Liepard,0.01744%,1501,0.294%,1226,0.297%
216,Ferroseed,0.01679%,478,0.094%,422,0.102%
217,Weezing,0.01625%,704,0.138%,590,0.143%
218,Gourgeist-Large,0.01580%,144,0.028%,126,0.031%
219,Meowstic,0.01530%,902,0.177%,738,0.179%
220,Zweilous,0.01462%,59,0.012%,43,0.010%
221,Dubwool,0.01427%,893,0.175%,687,0.167%
222,Pinsir,0.01313%,430,0.084%,315,0.076%
223,Ivysaur,0.01179%,452,0.089%,391,0.095%
224,Rapidash,0.01106%,558,0.109%,431,0.104%
225,Appletun,0.01026%,1254,0.246%,987,0.239%
226,Ninjask,0.00996%,1444,0.283%,1124,0.272%
227,Stunfisk,0.00971%,184,0.036%,149,0.036%
228,Boltund,0.00960%,1516,0.297%,1190,0.288%
229,Throh,0.00950%,241,0.047%,192,0.047%
230,Bouffalant,0.00932%,656,0.129%,511,0.124%
231,Dusknoir,0.00913%,1086,0.213%,880,0.213%
232,Alcremie,0.00884%,763,0.150%,560,0.136%
233,Cramorant,0.00871%,1425,0.279%,1166,0.283%
234,Rufflet,0.00836%,21,0.004%,16,0.004%
235,Perrserker,0.00774%,860,0.169%,721,0.175%
236,Raichu,0.00743%,635,0.125%,476,0.115%
237,Lilligant,0.00738%,496,0.097%,362,0.088%
238,Lycanroc-Midnight,0.00704%,675,0.132%,560,0.136%
239,Turtonator,0.00651%,1120,0.220%,910,0.221%
240,Flapple,0.00641%,709,0.139%,529,0.128%
241,Arctozolt,0.00635%,688,0.135%,530,0.128%
242,Ludicolo,0.00628%,725,0.142%,575,0.139%
243,Silvally-Ghost,0.00615%,298,0.058%,243,0.059%
244,Glalie,0.00602%,346,0.068%,257,0.062%
245,Togetic,0.00596%,340,0.067%,270,0.065%
246,Garbodor,0.00589%,464,0.091%,389,0.094%
247,Drakloak,0.00571%,237,0.046%,190,0.046%
248,Persian,0.00562%,439,0.086%,377,0.091%
249,Emolga,0.00550%,413,0.081%,347,0.084%
250,Sawk,0.00545%,360,0.071%,276,0.067%
251,Silvally-Fire,0.00542%,117,0.023%,88,0.021%
252,Solrock,0.00523%,128,0.025%,105,0.025%
253,Miltank,0.00514%,821,0.161%,619,0.150%
254,Dottler,0.00490%,55,0.011%,50,0.012%
255,Persian-Alola,0.00465%,692,0.136%,599,0.145%
256,Silvally-Ground,0.00451%,277,0.054%,222,0.054%
257,Munna,0.00446%,11,0.002%,7,0.002%
258,Rotom,0.00398%,243,0.048%,193,0.047%
259,Grapploct,0.00397%,391,0.077%,294,0.071%
260,Politoed,0.00372%,1024,0.201%,870,0.211%
261,Kadabra,0.00358%,270,0.053%,198,0.048%
262,Silvally-Poison,0.00356%,188,0.037%,158,0.038%
263,Rotom-Frost,0.00323%,333,0.065%,271,0.066%
264,Type: Null,0.00318%,348,0.068%,294,0.071%
265,Unfezant,0.00310%,608,0.119%,455,0.110%
266,Carvanha,0.00303%,22,0.004%,19,0.005%
267,Cottonee,0.00296%,283,0.055%,212,0.051%
268,Dedenne,0.00291%,298,0.058%,237,0.057%
269,Charjabug,0.00290%,239,0.047%,229,0.056%
270,Mawile,0.00280%,222,0.044%,174,0.042%
271,Wishiwashi,0.00262%,386,0.076%,322,0.078%
272,Hippopotas,0.00260%,100,0.020%,94,0.023%
273,Thievul,0.00240%,500,0.098%,375,0.091%
274,Onix,0.00240%,195,0.038%,179,0.043%
275,Corsola,0.00233%,154,0.030%,130,0.032%
276,Lunatone,0.00233%,385,0.075%,293,0.071%
277,Carkol,0.00231%,85,0.017%,75,0.018%
278,Silvally-Flying,0.00225%,178,0.035%,140,0.034%
279,Wailord,0.00219%,292,0.057%,224,0.054%
280,Golduck,0.00211%,271,0.053%,227,0.055%
281,Lopunny,0.00210%,372,0.073%,279,0.068%
282,Seadra,0.00207%,47,0.009%,38,0.009%
283,Roselia,0.00193%,54,0.011%,45,0.011%
284,Lapras,0.00172%,680,0.133%,510,0.124%
285,Heatmor,0.00167%,282,0.055%,230,0.056%
286,Wobbuffet,0.00166%,205,0.040%,108,0.026%
287,Mr. Mime-Galar,0.00155%,510,0.100%,391,0.095%
288,Diglett,0.00136%,29,0.006%,19,0.005%
289,Magnemite,0.00135%,58,0.011%,38,0.009%
290,Beartic,0.00134%,494,0.097%,372,0.090%
291,Oranguru,0.00132%,157,0.031%,108,0.026%
292,Silvally-Fighting,0.00122%,101,0.020%,73,0.018%
293,Noctowl,0.00118%,271,0.053%,208,0.050%
294,Greedent,0.00114%,425,0.083%,317,0.077%
295,Bellossom,0.00112%,582,0.114%,443,0.107%
296,Hattrem,0.00104%,62,0.012%,47,0.011%
297,Sliggoo,0.00102%,33,0.006%,28,0.007%
298,Whiscash,0.00102%,227,0.045%,176,0.043%
299,Abra,0.00091%,71,0.014%,49,0.012%
300,Hitmonchan,0.00085%,468,0.092%,365,0.088%
301,Manectric,0.00075%,282,0.055%,218,0.053%
302,Silvally-Water,0.00075%,81,0.016%,71,0.017%
303,Delibird,0.00068%,158,0.031%,114,0.028%
304,Morgrem,0.00062%,157,0.031%,139,0.034%
305,Wartortle,0.00061%,82,0.016%,62,0.015%
306,Eevee,0.00061%,95,0.019%,80,0.019%
307,Octillery,0.00059%,121,0.024%,103,0.025%
308,Gothitelle,0.00054%,152,0.030%,115,0.028%
309,Cherrim,0.00053%,106,0.021%,79,0.019%
310,Exeggcute,0.00050%,9,0.002%,9,0.002%
311,Dewpider,0.00046%,26,0.005%,23,0.006%
312,Vulpix-Alola,0.00046%,36,0.007%,34,0.008%
313,Silvally-Rock,0.00045%,75,0.015%,67,0.016%
314,Cosmoem,0.00044%,98,0.019%,76,0.018%
315,Yamask,0.00043%,11,0.002%,11,0.003%
316,Riolu,0.00043%,174,0.034%,138,0.033%
317,Pawniard,0.00041%,77,0.015%,56,0.014%
318,Natu,0.00038%,51,0.010%,46,0.011%
319,Trapinch,0.00031%,25,0.005%,16,0.004%
320,Lickitung,0.00030%,54,0.011%,38,0.009%
321,Palpitoad,0.00029%,36,0.007%,31,0.008%
322,Meowth,0.00028%,29,0.006%,27,0.007%
323,Duosion,0.00027%,39,0.008%,26,0.006%
324,Dunsparce,0.00025%,257,0.050%,191,0.046%
325,Gloom,0.00025%,74,0.015%,68,0.016%
326,Stonjourner,0.00023%,229,0.045%,196,0.048%
327,Impidimp,0.00021%,105,0.021%,95,0.023%
328,Corphish,0.00020%,45,0.009%,33,0.008%
329,Machoke,0.00019%,47,0.009%,35,0.008%
330,Silvally-Dark,0.00018%,193,0.038%,142,0.034%
331,Drilbur,0.00018%,45,0.009%,36,0.009%
332,Corvisquire,0.00017%,27,0.005%,23,0.006%
333,Vespiquen,0.00017%,197,0.039%,144,0.035%
334,Mantyke,0.00016%,84,0.016%,72,0.017%
335,Cutiefly,0.00016%,25,0.005%,24,0.006%
336,Shiinotic,0.00015%,278,0.055%,199,0.048%
337,Salandit,0.00015%,3,0.001%,2,0.000%
338,Swirlix,0.00014%,84,0.016%,76,0.018%
339,Mareanie,0.00014%,69,0.014%,59,0.014%
340,Farfetch'd,0.00014%,142,0.028%,106,0.026%
341,Applin,0.00013%,7,0.001%,6,0.001%
342,Sudowoodo,0.00013%,146,0.029%,127,0.031%
343,Dartrix,0.00013%,80,0.016%,63,0.015%
344,Boldore,0.00010%,17,0.003%,16,0.004%
345,Ponyta,0.00010%,21,0.004%,15,0.004%
346,Bonsly,0.00009%,27,0.005%,25,0.006%
347,Sinistea,0.00009%,33,0.006%,20,0.005%
348,Farfetch'd-Galar,0.00008%,24,0.005%,21,0.005%
349,Foongus,0.00008%,8,0.002%,5,0.001%
350,Sandygast,0.00008%,6,0.001%,5,0.001%
351,Linoone-Galar,0.00007%,26,0.005%,24,0.006%
352,Munchlax,0.00007%,70,0.014%,59,0.014%
353,Fletchinder,0.00006%,15,0.003%,13,0.003%
354,Remoraid,0.00006%,26,0.005%,21,0.005%
355,Vulpix,0.00006%,20,0.004%,16,0.004%
356,Herdier,0.00005%,17,0.003%,10,0.002%
357,Frillish,0.00004%,11,0.002%,10,0.002%
358,Silvally-Psychic,0.00004%,16,0.003%,9,0.002%
359,Solosis,0.00004%,22,0.004%,21,0.005%
360,Meowth-Galar,0.00004%,6,0.001%,5,0.001%
361,Vibrava,0.00003%,14,0.003%,13,0.003%
362,Silvally-Bug,0.00003%,29,0.006%,19,0.005%
363,Roggenrola,0.00003%,121,0.024%,77,0.019%
364,Charmeleon,0.00003%,28,0.005%,21,0.005%
365,Vullaby,0.00003%,64,0.013%,49,0.012%
366,Torracat,0.00002%,31,0.006%,29,0.007%
367,Darumaka,0.00002%,12,0.002%,10,0.002%
368,Gastly,0.00002%,40,0.008%,33,0.008%
369,Dwebble,0.00002%,58,0.011%,57,0.014%
370,Whirlipede,0.00002%,53,0.010%,45,0.011%
371,Pupitar,0.00002%,18,0.004%,17,0.004%
372,Beheeyem,0.00002%,124,0.024%,105,0.025%
373,Swinub,0.00001%,12,0.002%,7,0.002%
374,Purrloin,0.00001%,23,0.005%,20,0.005%
375,Krokorok,0.00001%,20,0.004%,14,0.003%
376,Meowth-Alola,0.00001%,10,0.002%,7,0.002%
377,Pumpkaboo,0.00001%,7,0.001%,3,0.001%
378,Phantump,0.00001%,21,0.004%,12,0.003%
379,Koffing,0.00001%,27,0.005%,23,0.006%
380,Slowpoke,0.00001%,19,0.004%,17,0.004%
381,Baltoy,0.00001%,17,0.003%,16,0.004%
382,Grubbin,0.00000%,11,0.002%,9,0.002%
383,Brionne,0.00000%,20,0.004%,15,0.004%
384,Drifloon,0.00000%,118,0.023%,114,0.028%
385,Larvesta,0.00000%,15,0.003%,13,0.003%
386,Silvally-Ice,0.00000%,68,0.013%,38,0.009%
387,Happiny,0.00000%,6,0.001%,6,0.001%
388,Inkay,0.00000%,9,0.002%,9,0.002%
389,Shinx,0.00000%,8,0.002%,7,0.002%
390,Gourgeist,0.00000%,125,0.025%,82,0.020%
391,Bergmite,0.00000%,17,0.003%,11,0.003%
392,Wooloo,0.00000%,44,0.009%,35,0.008%
393,Tyrogue,0.00000%,11,0.002%,8,0.002%
394,Lampent,0.00000%,25,0.005%,20,0.005%
395,Seaking,0.00000%,100,0.020%,86,0.021%
396,Bronzor,0.00000%,42,0.008%,36,0.009%
397,Steenee,0.00000%,7,0.001%,5,0.001%
398,Pidove,0.00000%,8,0.002%,7,0.002%
399,Stunky,0.00000%,2,0.000%,1,0.000%
400,Marill,0.00000%,27,0.005%,23,0.006%
401,Buneary,0.00000%,46,0.009%,24,0.006%
402,Squirtle,0.00000%,45,0.009%,34,0.008%
403,Drizzile,0.00000%,20,0.004%,17,0.004%
404,Rolycoly,0.00000%,5,0.001%,4,0.001%
405,Popplio,0.00000%,3,0.001%,3,0.001%
406,Klang,0.00000%,14,0.003%,11,0.003%
407,Joltik,0.00000%,8,0.002%,6,0.001%
408,Metapod,0.00000%,35,0.007%,20,0.005%
409,Scraggy,0.00000%,27,0.005%,22,0.005%
410,Axew,0.00000%,6,0.001%,6,0.001%
411,Chewtle,0.00000%,13,0.003%,11,0.003%
412,Lotad,0.00000%,6,0.001%,5,0.001%
413,Minccino,0.00000%,31,0.006%,20,0.005%
414,Silvally-Dragon,0.00000%,138,0.027%,112,0.027%
415,Shellder,0.00000%,5,0.001%,5,0.001%
416,Pichu,0.00000%,33,0.006%,33,0.008%
417,Trubbish,0.00000%,22,0.004%,19,0.005%
418,Cleffa,0.00000%,8,0.002%,8,0.002%
419,Ponyta-Galar,0.00000%,10,0.002%,8,0.002%
420,Pelipper,0.00000%,2,0.000%,2,0.000%
421,Wimpod,0.00000%,3,0.001%,2,0.000%
422,Tranquill,0.00000%,14,0.003%,12,0.003%
423,Golett,0.00000%,8,0.002%,8,0.002%
424,Horsea,0.00000%,22,0.004%,21,0.005%
425,Bulbasaur,0.00000%,27,0.005%,21,0.005%
426,Mienfoo,0.00000%,17,0.003%,16,0.004%
427,Igglybuff,0.00000%,17,0.003%,8,0.002%
428,Krabby,0.00000%,2,0.000%,2,0.000%
429,Kirlia,0.00000%,13,0.003%,7,0.002%
430,Snom,0.00000%,13,0.003%,10,0.002%
431,Woobat,0.00000%,4,0.001%,2,0.000%
432,Lillipup,0.00000%,2,0.000%,2,0.000%
433,Venipede,0.00000%,2,0.000%,2,0.000%
434,Wailmer,0.00000%,11,0.002%,9,0.002%
435,Karrablast,0.00000%,4,0.001%,4,0.001%
436,Wynaut,0.00000%,8,0.002%,6,0.001%
437,Togepi,0.00000%,7,0.001%,6,0.001%
438,Morelull,0.00000%,5,0.001%,5,0.001%
439,Wooper,0.00000%,35,0.007%,29,0.007%
440,Cufant,0.00000%,14,0.003%,6,0.001%
441,Vanillish,0.00000%,13,0.003%,9,0.002%
442,Silvally-Electric,0.00000%,59,0.012%,48,0.012%
443,Stufful,0.00000%,6,0.001%,4,0.001%
444,Slowpoke-Galar,0.00000%,13,0.003%,9,0.002%
445,Bunnelby,0.00000%,11,0.002%,6,0.001%
446,Mudbray,0.00000%,7,0.001%,6,0.001%
447,Wingull,0.00000%,4,0.001%,3,0.001%
448,Zorua,0.00000%,25,0.005%,10,0.002%
449,Clobbopus,0.00000%,7,0.001%,7,0.002%
450,Magikarp,0.00000%,36,0.007%,23,0.006%
451,Feebas,0.00000%,4,0.001%,4,0.001%
452,Grookey,0.00000%,13,0.003%,10,0.002%
453,Silicobra,0.00000%,17,0.003%,14,0.003%
454,Hatenna,0.00000%,12,0.002%,6,0.001%
455,Litwick,0.00000%,17,0.003%,13,0.003%
456,Litten,0.00000%,13,0.003%,11,0.003%
457,Tentacool,0.00000%,30,0.006%,30,0.007%
458,Rhyhorn,0.00000%,17,0.003%,16,0.004%
459,Azurill,0.00000%,21,0.004%,21,0.005%
460,Mime Jr.,0.00000%,24,0.005%,24,0.006%
461,Budew,0.00000%,23,0.005%,23,0.006%
462,Pumpkaboo-Large,0.00000%,6,0.001%,5,0.001%
463,Rockruff,0.00000%,3,0.001%,2,0.000%
464,Psyduck,0.00000%,29,0.006%,10,0.002%
465,Toxel,0.00000%,3,0.001%,1,0.000%
466,Spritzee,0.00000%,3,0.001%,1,0.000%
467,Nickit,0.00000%,4,0.001%,3,0.001%
468,Gothorita,0.00000%,9,0.002%,5,0.001%
469,Dreepy,0.00000%,9,0.002%,8,0.002%
470,Klink,0.00000%,2,0.000%,2,0.000%
471,Skrelp,0.00000%,1,0.000%,1,0.000%
472,Sandshrew-Alola,0.00000%,2,0.000%,1,0.000%
473,Goldeen,0.00000%,3,0.001%,2,0.000%
474,Poliwhirl,0.00000%,2,0.000%,2,0.000%
475,Espurr,0.00000%,15,0.003%,14,0.003%
476,Diglett-Alola,0.00000%,5,0.001%,5,0.001%
477,Fletchling,0.00000%,2,0.000%,2,0.000%
478,Cherubi,0.00000%,2,0.000%,1,0.000%
479,Jangmo-o,0.00000%,2,0.000%,2,0.000%
480,Clauncher,0.00000%,4,0.001%,3,0.001%
