Rank,Pokemon,Usage %,Raw,%,Real,%
64,Krookodile,1.19988%,7967,2.007%,5751,2.073%
65,Umbreon,1.19365%,5749,1.448%,4094,1.476%
66,Togekiss,1.13893%,15655,3.943%,10585,3.815%
67,Marowak-Alola,1.13013%,7199,1.813%,5092,1.835%
68,Venusaur,1.12102%,17084,4.303%,11764,4.240%
69,Porygon2,1.10879%,3326,0.838%,2356,0.849%
70,Vaporeon,1.03981%,4505,1.135%,3357,1.210%
71,Kingdra,0.96606%,7946,2.002%,5440,1.961%
72,Mantine,0.93985%,1487,0.375%,1142,0.412%
73,Hippowdon,0.92547%,5700,1.436%,4607,1.661%
74,Zeraora,0.88439%,24852,6.260%,17586,6.339%
75,Ninjask,0.85983%,14547,3.664%,12332,4.445%
76,Jirachi,0.84113%,4500,1.134%,3207,1.156%
77,Cloyster,0.84040%,10167,2.561%,7331,2.642%
78,Slurpuff,0.82475%,2532,0.638%,1818,0.655%
79,Hydreigon,0.78827%,9675,2.437%,6524,2.351%
80,Runerigus,0.78166%,3879,0.977%,3127,1.127%
81,Copperajah,0.77652%,3908,0.984%,2816,1.015%
82,Lapras,0.73547%,12751,3.212%,8513,3.068%
83,Kommo-o,0.70938%,6630,1.670%,4521,1.630%
84,Lycanroc-Dusk,0.66866%,5846,1.473%,4085,1.472%
85,Bellossom,0.65096%,1333,0.336%,911,0.328%
86,Mimikyu,0.63056%,11271,2.839%,7842,2.827%
87,Rotom-Heat,0.62027%,8041,2.025%,5956,2.147%
88,Solgaleo,0.60977%,8393,2.114%,5890,2.123%
89,Centiskorch,0.58259%,8735,2.200%,6213,2.239%
90,Corsola-Galar,0.55453%,11052,2.784%,8617,3.106%
91,Conkeldurr,0.52252%,5597,1.410%,3706,1.336%
92,Aegislash,0.49121%,12829,3.232%,9029,3.254%
93,Sharpedo,0.47665%,2448,0.617%,1742,0.628%
94,Espeon,0.47462%,6450,1.625%,4465,1.609%
95,Indeedee,0.45457%,3584,0.903%,2556,0.921%
96,Slowbro,0.42330%,3573,0.900%,2584,0.931%
97,Incineroar,0.42092%,6698,1.687%,5077,1.830%
98,Weezing-Galar,0.37279%,2876,0.724%,2122,0.765%
99,Magnezone,0.36698%,5332,1.343%,3738,1.347%
100,Scizor,0.35407%,11751,2.960%,8231,2.967%
101,Snorlax,0.34763%,13076,3.294%,8968,3.232%
102,Inteleon,0.33586%,17229,4.340%,11718,4.224%
103,Doublade,0.31999%,1285,0.324%,909,0.328%
104,Talonflame,0.31757%,5713,1.439%,4065,1.465%
105,Hawlucha,0.31248%,7441,1.874%,5023,1.810%
106,Primarina,0.31141%,4440,1.118%,3047,1.098%
107,Wobbuffet,0.30255%,4202,1.058%,3089,1.113%
108,Pyukumuku,0.29869%,3919,0.987%,2749,0.991%
109,Araquanid,0.26344%,2923,0.736%,2397,0.864%
110,Malamar,0.25344%,4169,1.050%,2979,1.074%
111,Sableye,0.25271%,2961,0.746%,2300,0.829%
112,Alakazam,0.25248%,10302,2.595%,6612,2.383%
113,Toxtricity,0.24675%,17050,4.295%,11313,4.078%
114,Slowbro-Galar,0.23928%,7014,1.767%,4995,1.800%
115,Heracross,0.23273%,3353,0.845%,2262,0.815%
116,Gengar,0.22688%,16721,4.212%,11374,4.100%
117,Delibird,0.22646%,385,0.097%,268,0.097%
118,Terrakion,0.22283%,1311,0.330%,886,0.319%
119,Mienshao,0.22139%,1196,0.301%,851,0.307%
120,Accelgor,0.22073%,3046,0.767%,2408,0.868%
121,Ninetales,0.21650%,5431,1.368%,4225,1.523%
122,Mamoswine,0.21398%,2513,0.633%,1836,0.662%
123,Azumarill,0.20851%,8947,2.254%,6520,2.350%
124,Crawdaunt,0.19801%,1600,0.403%,1201,0.433%
125,Raichu-Alola,0.19660%,4901,1.235%,3526,1.271%
126,Flygon,0.19125%,4032,1.016%,2875,1.036%
127,Pincurchin,0.18629%,4015,1.011%,3407,1.228%
128,Butterfree,0.18480%,5464,1.376%,3859,1.391%
129,Politoed,0.18318%,1860,0.469%,1509,0.544%
130,Gigalith,0.17709%,1433,0.361%,1149,0.414%
131,Zoroark,0.17703%,5532,1.393%,2524,0.910%
132,Whimsicott,0.17114%,4269,1.075%,3218,1.160%
133,Bronzong,0.16926%,1368,0.345%,1135,0.409%
134,Rhyperior,0.16751%,4143,1.044%,3017,1.087%
135,Lycanroc,0.16278%,1281,0.323%,1004,0.362%
136,Coalossal,0.15951%,5929,1.493%,4437,1.599%
137,Bisharp,0.15486%,7379,1.859%,5247,1.891%
138,Amoonguss,0.15440%,5528,1.392%,3761,1.356%
139,Magnemite,0.15267%,472,0.119%,276,0.099%
140,Silvally-Ghost,0.14565%,283,0.071%,177,0.064%
141,Ninetales-Alola,0.14304%,6372,1.605%,4965,1.790%
142,Haxorus,0.13969%,6223,1.568%,4166,1.502%
143,Gastrodon,0.13901%,3628,0.914%,2608,0.940%
144,Type: Null,0.13405%,391,0.098%,269,0.097%
145,Dracozolt,0.11817%,4321,1.088%,3079,1.110%
146,Sylveon,0.11784%,5221,1.315%,3437,1.239%
147,Rotom-Mow,0.11678%,1355,0.341%,909,0.328%
148,Sandslash,0.11468%,561,0.141%,437,0.158%
149,Weavile,0.11239%,6338,1.596%,4601,1.658%
150,Chandelure,0.10598%,6048,1.523%,4368,1.574%
151,Poliwrath,0.10523%,1115,0.281%,812,0.293%
152,Pikachu,0.10355%,6815,1.717%,4751,1.712%
153,Shedinja,0.10114%,4936,1.243%,3340,1.204%
154,Claydol,0.09657%,647,0.163%,492,0.177%
155,Orbeetle,0.08923%,4303,1.084%,3189,1.149%
156,Liepard,0.08841%,1597,0.402%,1069,0.385%
157,Hitmonlee,0.08783%,4187,1.055%,2811,1.013%
158,Dusclops,0.08593%,1975,0.497%,1559,0.562%
159,Wigglytuff,0.08257%,572,0.144%,335,0.121%
160,Qwilfish,0.08188%,434,0.109%,371,0.134%
161,Swoobat,0.08175%,2490,0.627%,1744,0.629%
162,Obstagoon,0.08090%,4567,1.150%,3205,1.155%
163,Decidueye,0.08080%,2692,0.678%,1877,0.677%
164,Froslass,0.08045%,1436,0.362%,1136,0.409%
165,Porygon-Z,0.08040%,2769,0.697%,1767,0.637%
166,Heliolisk,0.07904%,1623,0.409%,1075,0.387%
167,Ludicolo,0.07650%,1800,0.453%,1214,0.438%
168,Barbaracle,0.07605%,1293,0.326%,994,0.358%
169,Steelix,0.06887%,2861,0.721%,2107,0.759%
170,Togedemaru,0.06756%,1827,0.460%,1416,0.510%
171,Darmanitan,0.06519%,2877,0.725%,2002,0.722%
172,Duraludon,0.06519%,5709,1.438%,4064,1.465%
173,Sandaconda,0.06334%,3687,0.929%,2671,0.963%
174,Braviary,0.06167%,1721,0.434%,1155,0.416%
175,Milotic,0.05981%,3952,0.995%,2828,1.019%
176,Diggersby,0.05900%,1316,0.331%,947,0.341%
177,Golisopod,0.05864%,3151,0.794%,2423,0.873%
178,Machamp,0.05615%,4734,1.192%,3341,1.204%
179,Eldegoss,0.05586%,932,0.235%,634,0.229%
180,Keldeo,0.05445%,2202,0.555%,1511,0.545%
181,Lucario,0.05222%,7724,1.946%,5449,1.964%
182,Sigilyph,0.05090%,1129,0.284%,775,0.279%
183,Shelmet,0.05048%,28,0.007%,16,0.006%
184,Vikavolt,0.05028%,1954,0.492%,1482,0.534%
185,Sirfetch'd,0.04773%,3991,1.005%,2842,1.024%
186,Cobalion,0.04748%,803,0.202%,538,0.194%
187,Drifblim,0.04669%,1659,0.418%,1197,0.431%
188,Oranguru,0.04639%,363,0.091%,250,0.090%
189,Lunatone,0.04484%,652,0.164%,467,0.168%
190,Starmie,0.04311%,2208,0.556%,1456,0.525%
191,Alcremie,0.04203%,3687,0.929%,2397,0.864%
192,Celebi,0.04128%,1611,0.406%,1075,0.387%
193,Rotom-Fan,0.04083%,609,0.153%,426,0.154%
194,Gardevoir,0.04076%,6081,1.532%,4025,1.451%
195,Tentacruel,0.03986%,1661,0.418%,1256,0.453%
196,Silvally-Ground,0.03911%,437,0.110%,320,0.115%
197,Trevenant,0.03802%,1289,0.325%,781,0.281%
198,Durant,0.03640%,4056,1.022%,3091,1.114%
199,Glalie,0.03637%,1431,0.360%,1018,0.367%
200,Sawk,0.03587%,796,0.201%,529,0.191%
201,Noivern,0.03524%,3028,0.763%,2113,0.762%
202,Boltund,0.03414%,2103,0.530%,1570,0.566%
203,Appletun,0.03414%,3339,0.841%,2198,0.792%
204,Goodra,0.03297%,3446,0.868%,2251,0.811%
205,Cursola,0.03170%,1478,0.372%,1027,0.370%
206,Linoone,0.03071%,1520,0.383%,1037,0.374%
207,Maractus,0.02766%,989,0.249%,594,0.214%
208,Mr. Mime,0.02760%,845,0.213%,571,0.206%
209,Frosmoth,0.02755%,1896,0.478%,1186,0.427%
210,Avalugg,0.02708%,1173,0.295%,774,0.279%
211,Morpeko,0.02647%,2575,0.649%,1881,0.678%
212,Necrozma,0.02522%,1193,0.301%,850,0.306%
213,Jellicent,0.02471%,926,0.233%,674,0.243%
214,Turtonator,0.02439%,1138,0.287%,846,0.305%
215,Eiscue,0.02413%,3887,0.979%,2709,0.976%
216,Jolteon,0.02356%,3398,0.856%,2573,0.927%
217,Dragalge,0.02317%,1748,0.440%,1200,0.433%
218,Cottonee,0.02285%,1340,0.338%,940,0.339%
219,Reuniclus,0.02236%,1813,0.457%,1246,0.449%
220,Tangela,0.02144%,434,0.109%,297,0.107%
221,Clawitzer,0.02066%,2370,0.597%,1615,0.582%
222,Slowking,0.01909%,472,0.119%,336,0.121%
223,Meowstic,0.01857%,1291,0.325%,1028,0.371%
224,Weezing,0.01835%,413,0.104%,313,0.113%
225,Drapion,0.01809%,2093,0.527%,1483,0.535%
226,Kingler,0.01802%,2544,0.641%,1690,0.609%
227,Lurantis,0.01784%,2131,0.537%,1400,0.505%
228,Drampa,0.01736%,1683,0.424%,1043,0.376%
229,Scyther,0.01626%,2393,0.603%,1598,0.576%
230,Flapple,0.01615%,2578,0.649%,1600,0.577%
231,Hitmontop,0.01598%,1939,0.488%,1375,0.496%
232,Toxicroak,0.01594%,1472,0.371%,1055,0.380%
233,Pangoro,0.01404%,813,0.205%,597,0.215%
234,Emolga,0.01395%,811,0.204%,610,0.220%
235,Roserade,0.01356%,2215,0.558%,1636,0.590%
236,Lanturn,0.01324%,1025,0.258%,730,0.263%
237,Bewear,0.01271%,930,0.234%,656,0.236%
238,Palossand,0.01246%,1831,0.461%,1367,0.493%
239,Crustle,0.01243%,1054,0.265%,840,0.303%
240,Thievul,0.01242%,930,0.234%,645,0.232%
241,Gallade,0.01215%,2062,0.519%,1457,0.525%
242,Comfey,0.01209%,1847,0.465%,1197,0.431%
243,Vullaby,0.01176%,62,0.016%,45,0.016%
244,Mareanie,0.01169%,132,0.033%,108,0.039%
245,Sandslash-Alola,0.01146%,1333,0.336%,923,0.333%
246,Cofagrigus,0.01141%,1200,0.302%,973,0.351%
247,Dugtrio-Alola,0.01097%,726,0.183%,516,0.186%
248,Leafeon,0.01075%,1455,0.367%,1002,0.361%
249,Garbodor,0.01070%,2366,0.596%,1757,0.633%
250,Raichu,0.01064%,1429,0.360%,1027,0.370%
251,Kyurem,0.01030%,952,0.240%,603,0.217%
252,Dusknoir,0.01027%,777,0.196%,546,0.197%
253,Grapploct,0.01026%,922,0.232%,663,0.239%
254,Shiftry,0.01019%,686,0.173%,450,0.162%
255,Exeggutor-Alola,0.01010%,989,0.249%,728,0.262%
256,Miltank,0.01010%,1048,0.264%,767,0.276%
257,Virizion,0.00971%,819,0.206%,515,0.186%
258,Solrock,0.00927%,314,0.079%,222,0.080%
259,Scrafty,0.00926%,1405,0.354%,965,0.348%
260,Heatmor,0.00914%,289,0.073%,208,0.075%
261,Wynaut,0.00895%,515,0.130%,355,0.128%
262,Persian-Alola,0.00888%,470,0.118%,331,0.119%
263,Cinccino,0.00887%,1727,0.435%,1208,0.435%
264,Rapidash-Galar,0.00880%,2141,0.539%,1492,0.538%
265,Exeggutor,0.00858%,621,0.156%,415,0.150%
266,Lickilicky,0.00850%,543,0.137%,378,0.136%
267,Vanilluxe,0.00846%,920,0.232%,704,0.254%
268,Marowak,0.00843%,788,0.198%,513,0.185%
269,Shiinotic,0.00832%,770,0.194%,548,0.198%
270,Gourgeist-Large,0.00829%,84,0.021%,56,0.020%
271,Silvally,0.00802%,510,0.128%,336,0.121%
272,Wartortle,0.00763%,297,0.075%,226,0.081%
273,Exploud,0.00760%,1143,0.288%,814,0.293%
274,Arctovish,0.00738%,775,0.195%,558,0.201%
275,Vileplume,0.00720%,1239,0.312%,834,0.301%
276,Tsareena,0.00690%,1259,0.317%,837,0.302%
277,Dunsparce,0.00654%,457,0.115%,325,0.117%
278,Luxray,0.00640%,3181,0.801%,2319,0.836%
279,Abomasnow,0.00632%,993,0.250%,769,0.277%
280,Silvally-Flying,0.00609%,204,0.051%,134,0.048%
281,Escavalier,0.00608%,1087,0.274%,780,0.281%
282,Mr. Rime,0.00605%,1512,0.381%,1043,0.376%
283,Beartic,0.00600%,544,0.137%,359,0.129%
284,Eevee,0.00589%,1379,0.347%,934,0.337%
285,Cleffa,0.00582%,187,0.047%,101,0.036%
286,Silvally-Grass,0.00571%,117,0.029%,90,0.032%
287,Dhelmise,0.00571%,1064,0.268%,668,0.241%
288,Cramorant,0.00564%,1346,0.339%,990,0.357%
289,Silvally-Water,0.00552%,317,0.080%,228,0.082%
290,Abra,0.00539%,200,0.050%,148,0.053%
291,Hippopotas,0.00529%,53,0.013%,40,0.014%
292,Growlithe,0.00529%,80,0.020%,70,0.025%
293,Persian,0.00527%,474,0.119%,336,0.121%
294,Musharna,0.00502%,625,0.157%,422,0.152%
295,Glaceon,0.00490%,953,0.240%,675,0.243%
296,Rhydon,0.00482%,572,0.144%,413,0.149%
297,Druddigon,0.00476%,1078,0.272%,809,0.292%
298,Noctowl,0.00475%,822,0.207%,565,0.204%
299,Aromatisse,0.00468%,182,0.046%,135,0.049%
300,Octillery,0.00454%,696,0.175%,529,0.191%
301,Mantyke,0.00442%,82,0.021%,62,0.022%
302,Tauros,0.00440%,779,0.196%,574,0.207%
303,Lilligant,0.00437%,914,0.230%,650,0.234%
304,Golurk,0.00437%,1270,0.320%,952,0.343%
305,Togetic,0.00426%,204,0.051%,139,0.050%
306,Bouffalant,0.00423%,608,0.153%,427,0.154%
307,Dedenne,0.00403%,683,0.172%,507,0.183%
308,Stonjourner,0.00403%,684,0.172%,520,0.187%
309,Greedent,0.00393%,941,0.237%,620,0.223%
310,Falinks,0.00389%,2096,0.528%,1349,0.486%
311,Arctozolt,0.00388%,1095,0.276%,749,0.270%
312,Perrserker,0.00351%,960,0.242%,690,0.249%
313,Gothorita,0.00351%,128,0.032%,82,0.030%
314,Stunfisk-Galar,0.00351%,484,0.122%,394,0.142%
315,Dottler,0.00350%,85,0.021%,73,0.026%
316,Wailord,0.00342%,680,0.171%,498,0.179%
317,Stoutland,0.00336%,466,0.117%,325,0.117%
318,Golduck,0.00324%,528,0.133%,397,0.143%
319,Whiscash,0.00312%,424,0.107%,308,0.111%
320,Gourgeist-Super,0.00310%,427,0.108%,322,0.116%
321,Gourgeist,0.00310%,202,0.051%,158,0.057%
322,Lycanroc-Midnight,0.00308%,1711,0.431%,1206,0.435%
323,Cutiefly,0.00306%,256,0.064%,219,0.079%
324,Roselia,0.00305%,89,0.022%,69,0.025%
325,Rapidash,0.00303%,863,0.217%,602,0.217%
326,Piloswine,0.00302%,282,0.071%,201,0.072%
327,Whirlipede,0.00293%,135,0.034%,109,0.039%
328,Silvally-Dragon,0.00291%,411,0.104%,278,0.100%
329,Lopunny,0.00280%,944,0.238%,673,0.243%
330,Sudowoodo,0.00270%,370,0.093%,288,0.104%
331,Wishiwashi,0.00270%,427,0.108%,313,0.113%
332,Silvally-Fire,0.00268%,396,0.100%,290,0.105%
333,Silvally-Rock,0.00266%,92,0.023%,69,0.025%
334,Silvally-Steel,0.00256%,207,0.052%,149,0.054%
335,Sinistea,0.00253%,139,0.035%,91,0.033%
336,Stunfisk,0.00250%,477,0.120%,390,0.141%
337,Inkay,0.00248%,106,0.027%,66,0.024%
338,Rotom-Frost,0.00245%,444,0.112%,302,0.109%
339,Mawile,0.00227%,415,0.105%,324,0.117%
340,Silvally-Fairy,0.00226%,313,0.079%,215,0.077%
341,Mr. Mime-Galar,0.00223%,618,0.156%,356,0.128%
342,Duosion,0.00214%,135,0.034%,94,0.034%
343,Farfetch'd,0.00213%,383,0.096%,267,0.096%
344,Wailmer,0.00199%,64,0.016%,47,0.017%
345,Basculin,0.00193%,237,0.060%,156,0.056%
346,Diglett,0.00186%,358,0.090%,274,0.099%
347,Kadabra,0.00181%,168,0.042%,125,0.045%
348,Magneton,0.00174%,470,0.118%,346,0.125%
349,Clefairy,0.00168%,379,0.095%,260,0.094%
350,Manectric,0.00160%,864,0.218%,616,0.222%
351,Flareon,0.00148%,1454,0.366%,1097,0.395%
352,Thwackey,0.00148%,142,0.036%,108,0.039%
353,Rotom,0.00147%,545,0.137%,453,0.163%
354,Vespiquen,0.00144%,324,0.082%,209,0.075%
355,Onix,0.00141%,342,0.086%,291,0.105%
356,Snom,0.00127%,252,0.063%,151,0.054%
357,Haunter,0.00123%,229,0.058%,165,0.059%
358,Klinklang,0.00123%,721,0.182%,507,0.183%
359,Trapinch,0.00121%,347,0.087%,271,0.098%
360,Pichu,0.00121%,548,0.138%,287,0.103%
361,Gloom,0.00117%,122,0.031%,73,0.026%
362,Skuntank,0.00114%,479,0.121%,405,0.146%
363,Raboot,0.00111%,446,0.112%,349,0.126%
364,Cherrim,0.00109%,277,0.070%,185,0.067%
365,Machoke,0.00107%,136,0.034%,77,0.028%
366,Sneasel,0.00104%,168,0.042%,100,0.036%
367,Silvally-Electric,0.00102%,245,0.062%,174,0.063%
368,Morgrem,0.00100%,92,0.023%,83,0.030%
369,Beheeyem,0.00099%,308,0.078%,173,0.062%
370,Swirlix,0.00098%,557,0.140%,459,0.165%
371,Charjabug,0.00092%,226,0.057%,201,0.072%
372,Riolu,0.00091%,910,0.229%,658,0.237%
373,Hitmonchan,0.00082%,717,0.181%,522,0.188%
374,Kangaskhan,0.00078%,698,0.176%,482,0.174%
375,Bunnelby,0.00071%,146,0.037%,111,0.040%
376,Gastly,0.00070%,162,0.041%,129,0.046%
377,Hattrem,0.00066%,122,0.031%,94,0.034%
378,Silvally-Fighting,0.00066%,93,0.023%,70,0.025%
379,Pinsir,0.00063%,404,0.102%,243,0.088%
380,Caterpie,0.00063%,296,0.075%,120,0.043%
381,Gurdurr,0.00063%,267,0.067%,219,0.079%
382,Unfezant,0.00061%,1220,0.307%,894,0.322%
383,Silvally-Ice,0.00061%,99,0.025%,67,0.024%
384,Dwebble,0.00061%,234,0.059%,196,0.071%
385,Wooloo,0.00060%,146,0.037%,97,0.035%
386,Sliggoo,0.00059%,70,0.018%,50,0.018%
387,Jigglypuff,0.00057%,168,0.042%,111,0.040%
388,Honedge,0.00056%,55,0.014%,34,0.012%
389,Corsola,0.00055%,170,0.043%,132,0.048%
390,Meowth,0.00055%,226,0.057%,155,0.056%
391,Krokorok,0.00053%,83,0.021%,63,0.023%
392,Sandile,0.00052%,28,0.007%,13,0.005%
393,Dreepy,0.00052%,128,0.032%,61,0.022%
394,Goldeen,0.00051%,12,0.003%,7,0.003%
395,Tympole,0.00051%,58,0.015%,47,0.017%
396,Lillipup,0.00049%,11,0.003%,8,0.003%
397,Zweilous,0.00047%,100,0.025%,76,0.027%
398,Passimian,0.00044%,285,0.072%,178,0.064%
399,Lampent,0.00044%,89,0.022%,65,0.023%
400,Bulbasaur,0.00043%,323,0.081%,257,0.093%
401,Silvally-Bug,0.00042%,61,0.015%,38,0.014%
402,Dewpider,0.00042%,39,0.010%,34,0.012%
403,Drakloak,0.00042%,141,0.036%,114,0.041%
404,Marill,0.00041%,72,0.018%,44,0.016%
405,Lickitung,0.00038%,56,0.014%,47,0.017%
406,Drifloon,0.00038%,166,0.042%,121,0.044%
407,Bonsly,0.00036%,96,0.024%,75,0.027%
408,Rowlet,0.00034%,236,0.059%,184,0.066%
409,Corphish,0.00034%,139,0.035%,78,0.028%
410,Porygon,0.00034%,88,0.022%,41,0.015%
411,Pawniard,0.00031%,52,0.013%,38,0.014%
412,Grookey,0.00030%,240,0.060%,143,0.052%
413,Duskull,0.00029%,80,0.020%,67,0.024%
414,Squirtle,0.00029%,295,0.074%,215,0.077%
415,Ivysaur,0.00027%,350,0.088%,220,0.079%
416,Munchlax,0.00027%,180,0.045%,139,0.050%
417,Seadra,0.00025%,23,0.006%,19,0.007%
418,Ferroseed,0.00025%,263,0.066%,227,0.082%
419,Carvanha,0.00023%,80,0.020%,61,0.022%
420,Swinub,0.00023%,101,0.025%,58,0.021%
421,Nuzleaf,0.00023%,17,0.004%,16,0.006%
422,Seaking,0.00022%,328,0.083%,216,0.078%
423,Luxio,0.00021%,13,0.003%,11,0.004%
424,Farfetch'd-Galar,0.00021%,440,0.111%,336,0.121%
425,Magikarp,0.00021%,614,0.155%,435,0.157%
426,Ralts,0.00021%,107,0.027%,80,0.029%
427,Diglett-Alola,0.00020%,42,0.011%,30,0.011%
428,Salandit,0.00020%,116,0.029%,83,0.030%
429,Shellos,0.00020%,140,0.035%,83,0.030%
430,Frillish,0.00019%,49,0.012%,43,0.015%
431,Buneary,0.00018%,265,0.067%,176,0.063%
432,Cosmoem,0.00017%,60,0.015%,50,0.018%
433,Purrloin,0.00017%,225,0.057%,144,0.052%
434,Zigzagoon,0.00017%,101,0.025%,68,0.025%
435,Corvisquire,0.00017%,54,0.014%,43,0.015%
436,Igglybuff,0.00016%,28,0.007%,25,0.009%
437,Gothita,0.00016%,52,0.013%,27,0.010%
438,Croagunk,0.00016%,113,0.028%,80,0.029%
439,Snorunt,0.00015%,47,0.012%,32,0.012%
440,Herdier,0.00015%,16,0.004%,11,0.004%
441,Trubbish,0.00015%,72,0.018%,64,0.023%
442,Silvally-Dark,0.00015%,183,0.046%,125,0.045%
443,Litten,0.00015%,34,0.009%,24,0.009%
444,Slowpoke,0.00014%,40,0.010%,33,0.012%
445,Staryu,0.00014%,66,0.017%,48,0.017%
446,Yamask-Galar,0.00011%,167,0.042%,120,0.043%
447,Torracat,0.00011%,278,0.070%,205,0.074%
448,Zorua,0.00011%,265,0.067%,92,0.033%
449,Scorbunny,0.00010%,160,0.040%,95,0.034%
450,Throh,0.00010%,150,0.038%,102,0.037%
451,Scraggy,0.00009%,34,0.009%,25,0.009%
452,Carkol,0.00009%,191,0.048%,156,0.056%
453,Fletchinder,0.00008%,114,0.029%,86,0.031%
454,Darumaka,0.00007%,51,0.013%,46,0.017%
455,Sobble,0.00007%,165,0.042%,105,0.038%
456,Silvally-Poison,0.00007%,207,0.052%,95,0.034%
457,Psyduck,0.00006%,51,0.013%,35,0.013%
458,Phantump,0.00006%,25,0.006%,19,0.007%
459,Vulpix-Alola,0.00006%,103,0.026%,75,0.027%
460,Tyrogue,0.00006%,15,0.004%,14,0.005%
461,Wooper,0.00006%,35,0.009%,30,0.011%
462,Charmander,0.00006%,118,0.030%,86,0.031%
463,Silicobra,0.00006%,27,0.007%,25,0.009%
464,Kubfu,0.00005%,303,0.076%,208,0.075%
465,Fletchling,0.00005%,56,0.014%,39,0.014%
466,Solosis,0.00005%,78,0.020%,50,0.018%
467,Roggenrola,0.00004%,265,0.067%,169,0.061%
468,Hakamo-o,0.00004%,50,0.013%,36,0.013%
469,Morelull,0.00004%,83,0.021%,67,0.024%
470,Drilbur,0.00004%,21,0.005%,14,0.005%
471,Exeggcute,0.00004%,20,0.005%,16,0.006%
472,Ponyta-Galar,0.00004%,106,0.027%,80,0.029%
473,Meltan,0.00004%,129,0.032%,89,0.032%
474,Happiny,0.00003%,76,0.019%,40,0.014%
475,Darumaka-Galar,0.00003%,66,0.017%,46,0.017%
