Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Giratina,52.46466,2605,11.404,1585,12.935
2,Deoxys-Speed,31.81525,8500,37.212,4949,40.388
3,Gyarados-Mega,31.74446,2518,11.024,1666,13.596
4,Mewtwo-Mega-X,29.94191,5192,22.730,2611,21.308
5,Mewtwo-Mega-Y,27.45884,4525,19.810,2307,18.827
6,Groudon-Primal,23.62219,3241,14.189,1885,15.383
7,Rayquaza-Mega,22.05031,7818,34.226,3978,32.464
8,Aerodactyl-Mega,20.29107,1104,4.833,716,5.843
9,Diancie-Mega,20.12800,2137,9.356,1289,10.519
10,Gengar-Mega,19.72619,2891,12.657,1768,14.429
11,Chansey,19.40994,2468,10.805,1588,12.960
12,Audino-Mega,17.24812,875,3.831,571,4.660
13,Slowbro-Mega,16.29306,460,2.014,319,2.603
14,Scizor-Mega,15.98597,1687,7.386,1082,8.830
15,Xerneas,14.62865,1123,4.916,649,5.296
16,Regigigas,14.27427,1519,6.650,910,7.426
17,Yveltal,13.17253,679,2.973,399,3.256
18,Arceus,12.47463,1758,7.696,962,7.851
19,Kyogre-Primal,11.24860,2024,8.861,1147,9.361
20,Sableye-Mega,10.92010,842,3.686,602,4.913
21,Manectric-Mega,10.64005,2252,9.859,1415,11.548
22,Swampert-Mega,9.16453,1223,5.354,806,6.578
23,Shedinja,8.79924,7485,32.769,4136,33.754
24,Kyurem-Black,7.33976,1493,6.536,911,7.435
25,Ferrothorn,7.33293,531,2.325,337,2.750
26,Metagross-Mega,7.04902,1008,4.413,601,4.905
27,Slaking,6.50668,1770,7.749,862,7.035
28,Steelix-Mega,6.19402,409,1.791,254,2.073
29,Arceus-Electric,5.92748,1526,6.681,1027,8.381
30,Sceptile-Mega,5.47821,861,3.769,543,4.431
31,Chesnaught,5.08251,120,0.525,78,0.637
32,Blissey,5.07368,1835,8.033,910,7.426
33,Arceus-Fighting,4.88221,107,0.468,82,0.669
34,Banette-Mega,4.83955,433,1.896,259,2.114
35,Venusaur-Mega,4.77154,587,2.570,348,2.840
36,Latios-Mega,4.37591,1090,4.772,571,4.660
37,Mawile-Mega,3.88302,210,0.919,132,1.077
38,Arceus-Ghost,3.86746,342,1.497,243,1.983
39,Landorus-Therian,3.64819,349,1.528,150,1.224
40,Registeel,3.64761,450,1.970,290,2.367
41,Groudon,3.10968,75,0.328,40,0.326
42,Arceus-Fairy,3.02077,131,0.574,84,0.686
43,Spiritomb,2.62029,948,4.150,582,4.750
44,Beedrill-Mega,2.49811,384,1.681,241,1.967
45,Arceus-Fire,2.46373,146,0.639,76,0.620
46,Altaria-Mega,2.41260,443,1.939,266,2.171
47,Drapion,2.31238,754,3.301,490,3.999
48,Latias-Mega,1.75080,282,1.235,150,1.224
49,Heracross-Mega,1.61226,712,3.117,360,2.938
50,Dialga,1.38298,369,1.615,220,1.795
51,Arceus-Bug,1.36956,70,0.306,56,0.457
52,Tyranitar-Mega,1.33196,818,3.581,445,3.632
53,Landorus,1.24627,63,0.276,31,0.253
54,Hoopa-Unbound,1.21792,234,1.024,138,1.126
55,Giratina-Origin,1.08882,371,1.624,223,1.820
56,Electrode,1.06281,733,3.209,518,4.227
57,Dusclops,1.04403,51,0.223,27,0.220
58,Deoxys-Attack,1.01273,1296,5.674,649,5.296
59,Deoxys-Defense,0.98908,797,3.489,483,3.942
60,Ampharos-Mega,0.93192,226,0.989,161,1.314
61,Shuckle,0.90216,1424,6.234,964,7.867
62,Skuntank,0.88870,67,0.293,31,0.253
63,Ninjask,0.81419,1083,4.741,611,4.986
64,Raikou,0.79959,1017,4.452,581,4.742
65,Alakazam-Mega,0.76939,690,3.021,349,2.848
66,Arceus-Water,0.72806,66,0.289,39,0.318
67,Ho-Oh,0.56149,173,0.757,123,1.004
68,Eelektross,0.52458,564,2.469,349,2.848
