Rank,Pokemon,Usage %,Raw,%,Real,%
92,Klefki,0.36012%,42023,1.173%,36816,1.310%
93,Shiftry,0.33646%,10476,0.292%,7627,0.271%
94,Salazzle,0.33345%,44454,1.241%,34889,1.241%
95,Gardevoir,0.33168%,47839,1.335%,35209,1.252%
96,Shedinja,0.33166%,13339,0.372%,9192,0.327%
97,Golurk,0.33163%,17981,0.502%,14689,0.522%
98,Pincurchin,0.32158%,56817,1.586%,50689,1.803%
99,Mimikyu,0.32041%,82860,2.312%,59257,2.108%
100,Araquanid,0.31437%,41385,1.155%,35418,1.260%
101,Jellicent,0.31280%,13028,0.364%,10081,0.359%
102,Snorlax,0.30667%,41283,1.152%,31521,1.121%
103,Palossand,0.30534%,20337,0.568%,16177,0.575%
104,Slowking,0.29925%,16772,0.468%,12993,0.462%
105,Mienshao,0.29446%,29590,0.826%,23787,0.846%
106,Scyther,0.28465%,41286,1.152%,30474,1.084%
107,Vanilluxe,0.26972%,5523,0.154%,4518,0.161%
108,Accelgor,0.26653%,38578,1.077%,35577,1.265%
109,Tentacruel,0.25587%,38723,1.081%,31069,1.105%
110,Raichu-Alola,0.24101%,49154,1.372%,36608,1.302%
111,Abomasnow,0.23585%,5554,0.155%,4517,0.161%
112,Milotic,0.23099%,42433,1.184%,32594,1.159%
113,Porygon2,0.22372%,40223,1.122%,32163,1.144%
114,Incineroar,0.21899%,55376,1.545%,46739,1.663%
115,Pyukumuku,0.21171%,14166,0.395%,11330,0.403%
116,Goodra,0.20840%,62576,1.746%,47748,1.698%
117,Exploud,0.18841%,32497,0.907%,25403,0.904%
118,Comfey,0.18109%,25979,0.725%,19267,0.685%
119,Poliwrath,0.17198%,21823,0.609%,16349,0.582%
120,Heliolisk,0.15619%,26458,0.738%,19679,0.700%
121,Coalossal,0.15390%,17134,0.478%,13695,0.487%
122,Stunfisk,0.14462%,3683,0.103%,3178,0.113%
123,Claydol,0.14285%,11620,0.324%,9427,0.335%
124,Golisopod,0.13538%,21450,0.599%,16898,0.601%
125,Cobalion,0.13178%,11726,0.327%,9572,0.340%
126,Slurpuff,0.13043%,27467,0.767%,21065,0.749%
127,Celebi,0.12762%,14493,0.404%,10862,0.386%
128,Sylveon,0.12452%,38199,1.066%,27635,0.983%
129,Obstagoon,0.12109%,34607,0.966%,25943,0.923%
130,Inteleon,0.11970%,49753,1.388%,36185,1.287%
131,Flygon,0.11162%,36180,1.010%,28087,0.999%
132,Avalugg,0.10692%,10860,0.303%,8180,0.291%
133,Blastoise,0.10375%,38566,1.076%,28685,1.020%
134,Indeedee-F,0.10145%,14465,0.404%,11603,0.413%
135,Espeon,0.09740%,34253,0.956%,25898,0.921%
136,Bronzong,0.09671%,33188,0.926%,29942,1.065%
137,Sigilyph,0.09654%,11664,0.326%,8544,0.304%
138,Zoroark,0.09319%,35515,0.991%,14623,0.520%
139,Corsola-Galar,0.09235%,37845,1.056%,30121,1.071%
140,Garbodor,0.09190%,3798,0.106%,3099,0.110%
141,Noivern,0.09167%,23603,0.659%,18101,0.644%
142,Politoed,0.08954%,24466,0.683%,21046,0.749%
143,Centiskorch,0.08651%,24244,0.677%,19487,0.693%
144,Lucario,0.08509%,34938,0.975%,25588,0.910%
145,Beheeyem,0.08339%,1623,0.045%,1154,0.041%
146,Polteageist,0.07819%,30117,0.840%,21274,0.757%
147,Galvantula,0.07512%,43445,1.212%,38489,1.369%
148,Sirfetch'd,0.07094%,26523,0.740%,20029,0.712%
149,Vikavolt,0.06800%,14275,0.398%,11213,0.399%
150,Froslass,0.06554%,10340,0.289%,8769,0.312%
151,Gigalith,0.06398%,12639,0.353%,10709,0.381%
152,Frosmoth,0.06228%,13016,0.363%,8672,0.308%
153,Runerigus,0.05835%,24255,0.677%,20896,0.743%
154,Steelix,0.05551%,20897,0.583%,17550,0.624%
155,Copperajah,0.05254%,12975,0.362%,10077,0.358%
156,Lapras,0.05001%,12791,0.357%,9416,0.335%
157,Whimsicott,0.04909%,26159,0.730%,20551,0.731%
158,Persian-Alola,0.04753%,4507,0.126%,3807,0.135%
159,Tsareena,0.04416%,16804,0.469%,12481,0.444%
160,Exeggutor-Alola,0.04318%,16401,0.458%,12727,0.453%
161,Clawitzer,0.03827%,27405,0.765%,20014,0.712%
162,Shiinotic,0.03726%,3145,0.088%,2447,0.087%
163,Sharpedo,0.03672%,22669,0.633%,17119,0.609%
164,Miltank,0.03555%,12359,0.345%,9570,0.340%
165,Toxicroak,0.03512%,19027,0.531%,14395,0.512%
166,Thievul,0.03485%,3878,0.108%,2726,0.097%
167,Drednaw,0.03454%,7716,0.215%,5640,0.201%
168,Rotom-Mow,0.03292%,16997,0.474%,13704,0.487%
169,Drifblim,0.03167%,7131,0.199%,5191,0.185%
170,Jolteon,0.03159%,22979,0.641%,17860,0.635%
171,Lycanroc,0.03075%,12951,0.361%,10423,0.371%
172,Rotom-Fan,0.02974%,4003,0.112%,3167,0.113%
173,Pangoro,0.02948%,7935,0.221%,5939,0.211%
174,Eiscue,0.02948%,10229,0.285%,7221,0.257%
175,Mudsdale,0.02866%,9235,0.258%,7492,0.266%
176,Decidueye,0.02626%,10245,0.286%,7713,0.274%
177,Drapion,0.02599%,14182,0.396%,11297,0.402%
178,Roserade,0.02547%,20753,0.579%,15874,0.565%
179,Luxray,0.02524%,16672,0.465%,12509,0.445%
180,Duraludon,0.02518%,13264,0.370%,9983,0.355%
181,Sandaconda,0.02240%,10679,0.298%,8872,0.316%
182,Delibird,0.02238%,984,0.027%,782,0.028%
183,Pikachu,0.02051%,11048,0.308%,8260,0.294%
184,Doublade,0.02048%,6795,0.190%,5190,0.185%
185,Sableye,0.02007%,13499,0.377%,10859,0.386%
186,Dhelmise,0.01990%,11789,0.329%,8967,0.319%
187,Eldegoss,0.01935%,6177,0.172%,4634,0.165%
188,Noctowl,0.01923%,3213,0.090%,2255,0.080%
189,Gallade,0.01881%,14807,0.413%,10754,0.383%
190,Morpeko,0.01805%,11636,0.325%,8838,0.314%
191,Turtonator,0.01788%,9007,0.251%,7144,0.254%
192,Durant,0.01663%,18168,0.507%,13712,0.488%
193,Braviary,0.01657%,9466,0.264%,7001,0.249%
194,Cursola,0.01648%,7348,0.205%,5497,0.196%
195,Silvally-Ground,0.01637%,4685,0.131%,3717,0.132%
196,Bewear,0.01572%,10147,0.283%,7188,0.256%
197,Cinccino,0.01527%,12926,0.361%,9493,0.338%
198,Escavalier,0.01520%,9929,0.277%,7694,0.274%
199,Lopunny,0.01423%,4846,0.135%,3820,0.136%
200,Leafeon,0.01355%,8732,0.244%,6600,0.235%
201,Cofagrigus,0.01318%,8138,0.227%,6525,0.232%
202,Hitmontop,0.01309%,14196,0.396%,11184,0.398%
203,Dusclops,0.01248%,10760,0.300%,8488,0.302%
204,Machamp,0.01231%,16154,0.451%,12730,0.453%
205,Dusknoir,0.01156%,8738,0.244%,7020,0.250%
206,Qwilfish,0.01096%,3849,0.107%,3206,0.114%
207,Tauros,0.01079%,6319,0.176%,4766,0.170%
208,Barbaracle,0.01077%,6580,0.184%,4443,0.158%
209,Ludicolo,0.01074%,12071,0.337%,9037,0.321%
210,Hitmonlee,0.01050%,14062,0.392%,10078,0.358%
211,Togedemaru,0.01017%,8278,0.231%,6437,0.229%
212,Drampa,0.00988%,6705,0.187%,4911,0.175%
213,Stunfisk-Galar,0.00982%,2716,0.076%,2289,0.081%
214,Vileplume,0.00972%,9177,0.256%,6958,0.248%
215,Bouffalant,0.00919%,10671,0.298%,7623,0.271%
216,Magneton,0.00877%,4018,0.112%,3210,0.114%
217,Stoutland,0.00829%,4486,0.125%,3296,0.117%
218,Weezing,0.00757%,4072,0.114%,3226,0.115%
219,Kingler,0.00756%,4240,0.118%,3117,0.111%
220,Linoone,0.00753%,7153,0.200%,5213,0.185%
221,Sandslash,0.00740%,3946,0.110%,3161,0.112%
222,Lurantis,0.00734%,11923,0.333%,8912,0.317%
223,Ninjask,0.00734%,8727,0.244%,6653,0.237%
224,Tangela,0.00700%,3265,0.091%,2411,0.086%
225,Emolga,0.00664%,5653,0.158%,4570,0.163%
226,Marowak,0.00659%,4589,0.128%,3650,0.130%
227,Musharna,0.00622%,2366,0.066%,1686,0.060%
228,Boltund,0.00622%,8110,0.226%,6046,0.215%
229,Malamar,0.00606%,11995,0.335%,9086,0.323%
230,Meowstic,0.00598%,6790,0.189%,5509,0.196%
231,Orbeetle,0.00590%,9142,0.255%,7121,0.253%
232,Scrafty,0.00583%,9235,0.258%,6941,0.247%
233,Dugtrio-Alola,0.00543%,2937,0.082%,2401,0.085%
234,Raboot,0.00533%,1144,0.032%,891,0.032%
235,Basculin,0.00516%,2297,0.064%,1779,0.063%
236,Virizion,0.00502%,5419,0.151%,3965,0.141%
237,Falinks,0.00496%,4919,0.137%,3427,0.122%
238,Wishiwashi,0.00490%,7463,0.208%,5606,0.199%
239,Dubwool,0.00483%,7264,0.203%,5344,0.190%
240,Octillery,0.00440%,1283,0.036%,962,0.034%
241,Rufflet,0.00436%,191,0.005%,143,0.005%
242,Dunsparce,0.00427%,2862,0.080%,2179,0.078%
243,Butterfree,0.00425%,6915,0.193%,5103,0.182%
244,Swoobat,0.00420%,7435,0.207%,5292,0.188%
245,Flapple,0.00416%,6379,0.178%,4547,0.162%
246,Liepard,0.00412%,5293,0.148%,4151,0.148%
247,Arctovish,0.00387%,3558,0.099%,2696,0.096%
248,Rhydon,0.00386%,5338,0.149%,4321,0.154%
249,Flareon,0.00370%,6287,0.175%,4987,0.177%
250,Passimian,0.00367%,2199,0.061%,1618,0.058%
251,Lycanroc-Midnight,0.00362%,6967,0.194%,5142,0.183%
252,Beartic,0.00359%,5499,0.153%,3873,0.138%
253,Mr. Rime,0.00356%,4386,0.122%,3044,0.108%
254,Rapidash-Galar,0.00355%,5890,0.164%,4119,0.147%
255,Piloswine,0.00331%,1385,0.039%,1108,0.039%
256,Greedent,0.00320%,3465,0.097%,2482,0.088%
257,Trevenant,0.00305%,5989,0.167%,4163,0.148%
258,Exeggutor,0.00295%,5109,0.143%,3580,0.127%
259,Appletun,0.00286%,9809,0.274%,7131,0.254%
260,Kangaskhan,0.00285%,2500,0.070%,1957,0.070%
261,Stonjourner,0.00284%,1878,0.052%,1429,0.051%
262,Togetic,0.00284%,1557,0.043%,1178,0.042%
263,Raichu,0.00282%,5435,0.152%,4076,0.145%
264,Silvally-Dragon,0.00279%,736,0.021%,534,0.019%
265,Farfetch'd-Galar,0.00276%,402,0.011%,319,0.011%
266,Dugtrio,0.00256%,4983,0.139%,3862,0.137%
267,Clefairy,0.00254%,1288,0.036%,931,0.033%
268,Ferroseed,0.00247%,862,0.024%,721,0.026%
269,Golduck,0.00232%,3122,0.087%,2378,0.085%
270,Glaceon,0.00221%,4329,0.121%,3220,0.115%
271,Alcremie,0.00219%,4944,0.138%,3528,0.125%
272,Type: Null,0.00213%,1952,0.054%,1511,0.054%
273,Lanturn,0.00210%,6905,0.193%,5483,0.195%
274,Sawk,0.00204%,3127,0.087%,2286,0.081%
275,Crustle,0.00196%,3587,0.100%,2698,0.096%
276,Cramorant,0.00196%,6609,0.184%,5193,0.185%
277,Maractus,0.00187%,2064,0.058%,1564,0.056%
278,Gurdurr,0.00183%,1683,0.047%,1271,0.045%
279,Silvally-Steel,0.00182%,973,0.027%,760,0.027%
280,Manectric,0.00174%,4322,0.121%,3442,0.122%
281,Unfezant,0.00172%,2982,0.083%,2303,0.082%
282,Arctozolt,0.00169%,2880,0.080%,2126,0.076%
283,Shelmet,0.00168%,537,0.015%,419,0.015%
284,Cosmoem,0.00168%,154,0.004%,129,0.005%
285,Throh,0.00167%,1993,0.056%,1453,0.052%
286,Lunatone,0.00161%,2366,0.066%,1751,0.062%
287,Rotom-Frost,0.00159%,2079,0.058%,1601,0.057%
288,Rapidash,0.00158%,2519,0.070%,1933,0.069%
289,Silvally,0.00156%,2050,0.057%,1628,0.058%
290,Munchlax,0.00154%,430,0.012%,336,0.012%
291,Swirlix,0.00150%,741,0.021%,659,0.023%
292,Gourgeist-Super,0.00149%,2156,0.060%,1677,0.060%
293,Vespiquen,0.00149%,1723,0.048%,1254,0.045%
294,Cherrim,0.00144%,953,0.027%,660,0.023%
295,Corsola,0.00139%,1040,0.029%,791,0.028%
296,Wigglytuff,0.00134%,4159,0.116%,3143,0.112%
297,Hitmonchan,0.00134%,4076,0.114%,3041,0.108%
298,Pinsir,0.00132%,1569,0.044%,1152,0.041%
299,Wobbuffet,0.00128%,2507,0.070%,1897,0.067%
300,Wailord,0.00127%,1856,0.052%,1369,0.049%
301,Perrserker,0.00120%,3282,0.092%,2488,0.088%
302,Lilligant,0.00119%,4334,0.121%,2846,0.101%
303,Mr. Mime-Galar,0.00118%,2040,0.057%,1348,0.048%
304,Sudowoodo,0.00115%,1740,0.049%,1363,0.048%
305,Gourgeist-Small,0.00112%,866,0.024%,692,0.025%
306,Silvally-Ghost,0.00109%,1127,0.031%,855,0.030%
307,Grapploct,0.00109%,3625,0.101%,2695,0.096%
308,Lickilicky,0.00106%,4901,0.137%,3666,0.130%
309,Steenee,0.00101%,42,0.001%,26,0.001%
310,Silvally-Poison,0.00100%,629,0.018%,468,0.017%
311,Heatmor,0.00094%,1395,0.039%,1096,0.039%
312,Farfetch'd,0.00091%,682,0.019%,520,0.018%
313,Seaking,0.00090%,1973,0.055%,1553,0.055%
314,Rotom,0.00089%,1192,0.033%,950,0.034%
315,Gothitelle,0.00088%,1290,0.036%,958,0.034%
316,Carkol,0.00085%,421,0.012%,357,0.013%
317,Skorupi,0.00084%,171,0.005%,148,0.005%
318,Mawile,0.00080%,2232,0.062%,1688,0.060%
319,Persian,0.00078%,1539,0.043%,1280,0.046%
320,Bellossom,0.00077%,2681,0.075%,1931,0.069%
321,Hippopotas,0.00077%,393,0.011%,327,0.012%
322,Kadabra,0.00076%,707,0.020%,519,0.018%
323,Silvally-Flying,0.00075%,629,0.018%,513,0.018%
324,Haunter,0.00072%,1512,0.042%,1175,0.042%
325,Aromatisse,0.00072%,1888,0.053%,1392,0.050%
326,Cottonee,0.00072%,959,0.027%,712,0.025%
327,Torracat,0.00071%,505,0.014%,429,0.015%
328,Metapod,0.00069%,88,0.002%,65,0.002%
329,Linoone-Galar,0.00067%,454,0.013%,382,0.014%
330,Dedenne,0.00067%,3228,0.090%,2401,0.085%
331,Skuntank,0.00064%,2308,0.064%,1746,0.062%
332,Wooper,0.00062%,151,0.004%,125,0.004%
333,Silvally-Fairy,0.00059%,2358,0.066%,1847,0.066%
334,Klinklang,0.00055%,2689,0.075%,1944,0.069%
335,Sneasel,0.00053%,529,0.015%,397,0.014%
336,Silvally-Grass,0.00051%,582,0.016%,441,0.016%
337,Charjabug,0.00048%,719,0.020%,630,0.022%
338,Silvally-Water,0.00048%,1055,0.029%,858,0.031%
339,Hattrem,0.00044%,381,0.011%,279,0.010%
340,Thwackey,0.00044%,938,0.026%,711,0.025%
341,Scorbunny,0.00042%,250,0.007%,196,0.007%
342,Grookey,0.00040%,619,0.017%,390,0.014%
343,Ivysaur,0.00035%,558,0.016%,463,0.016%
344,Drilbur,0.00034%,70,0.002%,47,0.002%
345,Darumaka-Galar,0.00033%,238,0.007%,163,0.006%
346,Gourgeist-Large,0.00032%,437,0.012%,343,0.012%
347,Zweilous,0.00031%,338,0.009%,273,0.010%
348,Morgrem,0.00030%,567,0.016%,509,0.018%
349,Mareanie,0.00029%,257,0.007%,211,0.008%
350,Cosmog,0.00026%,18,0.001%,12,0.000%
351,Lickitung,0.00026%,388,0.011%,292,0.010%
352,Dottler,0.00024%,400,0.011%,282,0.010%
353,Silvally-Fire,0.00023%,1342,0.037%,1039,0.037%
354,Solrock,0.00023%,1012,0.028%,801,0.028%
355,Glalie,0.00023%,786,0.022%,571,0.020%
356,Fraxure,0.00022%,378,0.011%,268,0.010%
357,Magnemite,0.00021%,862,0.024%,564,0.020%
358,Lampent,0.00020%,208,0.006%,186,0.007%
359,Frillish,0.00020%,176,0.005%,97,0.003%
360,Mienfoo,0.00019%,127,0.004%,105,0.004%
361,Riolu,0.00018%,1104,0.031%,804,0.029%
362,Wartortle,0.00018%,688,0.019%,550,0.020%
363,Goldeen,0.00018%,110,0.003%,86,0.003%
364,Whiscash,0.00018%,1569,0.044%,1241,0.044%
365,Gourgeist,0.00017%,730,0.020%,569,0.020%
366,Kubfu,0.00016%,235,0.007%,185,0.007%
367,Roselia,0.00015%,468,0.013%,366,0.013%
368,Solosis,0.00015%,203,0.006%,168,0.006%
369,Scraggy,0.00014%,82,0.002%,68,0.002%
370,Slowpoke,0.00013%,90,0.003%,62,0.002%
371,Seedot,0.00013%,21,0.001%,18,0.001%
372,Silvally-Ice,0.00013%,318,0.009%,242,0.009%
373,Fletchinder,0.00012%,188,0.005%,142,0.005%
374,Drakloak,0.00012%,337,0.009%,247,0.009%
375,Mr. Mime,0.00011%,1687,0.047%,1245,0.044%
376,Onix,0.00010%,1106,0.031%,939,0.033%
377,Palpitoad,0.00010%,403,0.011%,356,0.013%
378,Duosion,0.00010%,416,0.012%,278,0.010%
379,Herdier,0.00009%,38,0.001%,26,0.001%
380,Oranguru,0.00009%,830,0.023%,670,0.024%
381,Gloom,0.00008%,332,0.009%,251,0.009%
382,Dwebble,0.00008%,217,0.006%,183,0.007%
383,Abra,0.00008%,295,0.008%,229,0.008%
384,Vullaby,0.00008%,158,0.004%,122,0.004%
385,Silvally-Dark,0.00007%,334,0.009%,231,0.008%
386,Mudbray,0.00007%,151,0.004%,124,0.004%
387,Silvally-Electric,0.00007%,851,0.024%,695,0.025%
388,Whirlipede,0.00007%,472,0.013%,390,0.014%
389,Meowth,0.00006%,174,0.005%,146,0.005%
390,Ponyta,0.00006%,133,0.004%,100,0.004%
391,Klang,0.00006%,316,0.009%,247,0.009%
392,Cleffa,0.00006%,80,0.002%,56,0.002%
393,Silvally-Rock,0.00005%,238,0.007%,171,0.006%
394,Silvally-Bug,0.00005%,133,0.004%,94,0.003%
395,Ralts,0.00005%,164,0.005%,134,0.005%
396,Porygon,0.00004%,328,0.009%,270,0.010%
397,Salandit,0.00004%,217,0.006%,177,0.006%
398,Sandygast,0.00003%,74,0.002%,62,0.002%
399,Oddish,0.00003%,93,0.003%,76,0.003%
400,Pidove,0.00003%,14,0.000%,12,0.000%
401,Pupitar,0.00003%,99,0.003%,81,0.003%
402,Exeggcute,0.00003%,37,0.001%,25,0.001%
403,Pawniard,0.00003%,222,0.006%,180,0.006%
404,Shellos,0.00003%,53,0.001%,44,0.002%
405,Koffing,0.00002%,168,0.005%,131,0.005%
406,Trapinch,0.00002%,178,0.005%,133,0.005%
407,Roggenrola,0.00002%,888,0.025%,620,0.022%
408,Jigglypuff,0.00002%,225,0.006%,194,0.007%
409,Ponyta-Galar,0.00002%,108,0.003%,75,0.003%
410,Kirlia,0.00002%,246,0.007%,159,0.006%
411,Cutiefly,0.00002%,137,0.004%,85,0.003%
412,Duskull,0.00002%,109,0.003%,81,0.003%
413,Pichu,0.00002%,383,0.011%,274,0.010%
414,Corphish,0.00002%,234,0.007%,172,0.006%
415,Bonsly,0.00001%,207,0.006%,108,0.004%
416,Pancham,0.00001%,76,0.002%,57,0.002%
417,Klink,0.00001%,28,0.001%,24,0.001%
418,Boldore,0.00001%,262,0.007%,229,0.008%
419,Seadra,0.00001%,272,0.008%,198,0.007%
420,Purrloin,0.00001%,206,0.006%,161,0.006%
421,Marill,0.00001%,148,0.004%,133,0.005%
422,Rowlet,0.00001%,161,0.004%,130,0.005%
423,Sizzlipede,0.00001%,60,0.002%,48,0.002%
424,Larvesta,0.00001%,82,0.002%,71,0.003%
425,Eevee,0.00001%,667,0.019%,487,0.017%
426,Elgyem,0.00001%,57,0.002%,47,0.002%
427,Rolycoly,0.00001%,55,0.002%,46,0.002%
428,Machoke,0.00001%,375,0.010%,287,0.010%
429,Sliggoo,0.00001%,246,0.007%,189,0.007%
430,Vibrava,0.00001%,155,0.004%,111,0.004%
431,Gastly,0.00001%,248,0.007%,187,0.007%
432,Barboach,0.00001%,43,0.001%,37,0.001%
433,Zorua,0.00001%,160,0.004%,67,0.002%
434,Diglett,0.00001%,113,0.003%,91,0.003%
435,Wooloo,0.00001%,134,0.004%,102,0.004%
436,Squirtle,0.00001%,380,0.011%,277,0.010%
437,Corvisquire,0.00001%,93,0.003%,71,0.003%
438,Psyduck,0.00001%,221,0.006%,181,0.006%
439,Bulbasaur,0.00001%,368,0.010%,285,0.010%
440,Cubone,0.00000%,118,0.003%,94,0.003%
441,Rookidee,0.00000%,62,0.002%,46,0.002%
442,Carvanha,0.00000%,111,0.003%,88,0.003%
443,Yamask,0.00000%,101,0.003%,78,0.003%
444,Cufant,0.00000%,44,0.001%,31,0.001%
445,Rockruff,0.00000%,62,0.002%,50,0.002%
446,Stufful,0.00000%,53,0.001%,41,0.001%
447,Dewpider,0.00000%,165,0.005%,119,0.004%
448,Charmander,0.00000%,249,0.007%,149,0.005%
449,Natu,0.00000%,142,0.004%,124,0.004%
450,Machop,0.00000%,19,0.001%,13,0.000%
451,Caterpie,0.00000%,88,0.002%,72,0.003%
452,Snom,0.00000%,218,0.006%,156,0.006%
453,Silvally-Fighting,0.00000%,160,0.004%,110,0.004%
454,Horsea,0.00000%,51,0.001%,38,0.001%
455,Vulpix-Alola,0.00000%,125,0.003%,101,0.004%
456,Tentacool,0.00000%,54,0.002%,48,0.002%
457,Growlithe,0.00000%,77,0.002%,51,0.002%
458,Drizzile,0.00000%,110,0.003%,81,0.003%
459,Cubchoo,0.00000%,45,0.001%,30,0.001%
460,Meltan,0.00000%,206,0.006%,150,0.005%
461,Wingull,0.00000%,47,0.001%,37,0.001%
462,Drifloon,0.00000%,103,0.003%,89,0.003%
463,Trubbish,0.00000%,112,0.003%,102,0.004%
464,Jangmo-o,0.00000%,61,0.002%,55,0.002%
465,Clobbopus,0.00000%,39,0.001%,28,0.001%
466,Deino,0.00000%,36,0.001%,29,0.001%
467,Hakamo-o,0.00000%,266,0.007%,190,0.007%
468,Electrike,0.00000%,30,0.001%,23,0.001%
469,Cherubi,0.00000%,40,0.001%,22,0.001%
470,Mantyke,0.00000%,113,0.003%,87,0.003%
