Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Magearna,42.72592,29793,23.034,23233,23.306
2,Rillaboom,34.24633,23891,18.471,18275,18.333
3,Cinderace,30.25114,38582,29.829,30330,30.426
4,Urshifu,28.05942,22115,17.098,16389,16.441
5,Dragapult,22.39162,29848,23.076,21174,21.241
6,Toxapex,21.13134,16452,12.719,13340,13.382
7,Ferrothorn,19.67318,20491,15.842,17528,17.583
8,Clefable,18.70645,16654,12.876,12486,12.525
9,Zeraora,17.85286,24479,18.925,18845,18.904
10,Mandibuzz,17.80307,12511,9.673,9686,9.717
11,Hawlucha,16.84408,13372,10.338,8993,9.021
12,Chansey,16.48258,8169,6.316,6093,6.112
13,Pelipper,16.10377,13663,10.563,12520,12.560
14,Excadrill,13.49219,21753,16.818,17247,17.301
15,Kingdra,13.10744,10081,7.794,7503,7.527
16,Rotom-Heat,12.09099,10659,8.241,8732,8.760
17,Volcarona,10.94132,19963,15.434,14468,14.514
18,Azumarill,10.35502,14960,11.566,11368,11.404
19,Slowbro,9.16575,7540,5.829,5868,5.887
20,Hippowdon,9.13374,9805,7.580,8578,8.605
21,Tangrowth,7.87216,6336,4.898,4942,4.958
22,Scizor,7.81145,11919,9.215,9193,9.222
23,Kommo-o,7.70297,9984,7.719,7764,7.789
24,Urshifu-Rapid-Strike,7.21097,11512,8.900,8791,8.819
25,Magnezone,7.00262,8711,6.735,6802,6.823
26,Vaporeon,6.95605,1069,0.826,851,0.854
27,Marowak-Alola,6.62711,9261,7.160,7357,7.380
28,Amoonguss,6.50745,6395,4.944,5157,5.173
29,Alakazam,6.37461,11532,8.916,7803,7.828
30,Corviknight,6.13695,13422,10.377,10108,10.140
31,Hydreigon,5.69287,9048,6.995,6513,6.534
32,Torkoal,5.59773,4967,3.840,4647,4.662
33,Crawdaunt,5.59184,5203,4.023,3861,3.873
34,Barraskewda,5.01584,5895,4.558,4422,4.436
35,Seismitoad,4.97471,5983,4.626,5016,5.032
36,Togekiss,4.96585,11633,8.994,8806,8.834
37,Gengar,4.77524,6306,4.875,4607,4.622
38,Bisharp,4.00185,7450,5.760,5262,5.279
39,Kyurem,3.82151,2938,2.271,2004,2.010
40,Venusaur,3.75914,4938,3.818,3844,3.856
41,Mantine,3.72213,1992,1.540,1661,1.666
42,Mew,3.60246,7477,5.781,6309,6.329
43,Lycanroc-Dusk,3.43999,4051,3.132,3111,3.121
44,Quagsire,3.21961,956,0.739,744,0.746
45,Gyarados,3.02369,5039,3.896,3786,3.798
46,Blissey,2.75138,4085,3.158,3099,3.109
47,Tyranitar,2.66266,6410,4.956,5080,5.096
48,Hatterene,2.65822,5073,3.922,3856,3.868
49,Ninetales-Alola,2.55479,2809,2.172,2360,2.367
50,Skarmory,2.39910,3974,3.072,3169,3.179
51,Aegislash,2.30240,6014,4.650,4378,4.392
52,Jirachi,2.26853,3569,2.759,2822,2.831
53,Grimmsnarl,2.22686,6448,4.985,5396,5.413
54,Weavile,2.18370,4261,3.294,3099,3.109
55,Talonflame,2.16990,2489,1.924,1854,1.860
56,Ditto,2.04061,3104,2.400,2092,2.099
57,Araquanid,2.00392,1687,1.304,1444,1.449
58,Cloyster,1.87485,6931,5.358,4713,4.728
59,Primarina,1.84216,2853,2.206,2189,2.196
60,Sylveon,1.82079,1112,0.860,812,0.815
61,Weezing-Galar,1.63610,2465,1.906,1965,1.971
62,Accelgor,1.61036,1956,1.512,1841,1.847
63,Conkeldurr,1.57280,5713,4.417,4378,4.392
64,Scolipede,1.55092,3928,3.037,2776,2.785
65,Sandslash-Alola,1.51110,431,0.333,331,0.332
66,Terrakion,1.49474,2596,2.007,2264,2.271
67,Mimikyu,1.44948,5239,4.050,4078,4.091
68,Rotom-Wash,1.42136,4571,3.534,3809,3.821
69,Indeedee,1.40060,2691,2.080,2154,2.161
70,Porygon-Z,1.37495,2375,1.836,1747,1.753
71,Rhyperior,1.33784,1442,1.115,1149,1.153
72,Mamoswine,1.22981,1851,1.431,1484,1.489
73,Shuckle,1.16711,3206,2.479,2907,2.916
74,Charizard,1.16485,2923,2.260,2163,2.170
75,Goodra,1.11097,1379,1.066,1012,1.015
76,Noctowl,1.11033,274,0.212,184,0.185
77,Necrozma,1.06017,917,0.709,630,0.632
78,Krookodile,0.92015,3010,2.327,2492,2.500
79,Chandelure,0.90694,2307,1.784,1870,1.876
80,Tentacruel,0.86634,1573,1.216,1269,1.273
81,Porygon2,0.78577,1374,1.062,1070,1.073
82,Dragalge,0.76045,891,0.689,677,0.679
83,Dracozolt,0.74536,2182,1.687,1659,1.664
84,Arcanine,0.72766,1622,1.254,1336,1.340
85,Haxorus,0.66787,2693,2.082,1904,1.910
86,Blastoise,0.65835,1916,1.481,1400,1.404
87,Slowbro-Galar,0.63177,2116,1.636,1527,1.532
88,Pincurchin,0.61962,2668,2.063,2393,2.401
89,Darmanitan,0.61269,2306,1.783,1769,1.775
90,Raichu-Alola,0.57107,2192,1.695,1612,1.617
91,Salazzle,0.55556,1266,0.979,1012,1.015
92,Cobalion,0.53213,1304,1.008,998,1.001
93,Cofagrigus,0.52249,323,0.250,293,0.294
94,Noivern,0.46906,788,0.609,568,0.570
95,Sirfetch'd,0.46864,988,0.764,705,0.707
96,Heracross,0.44992,1452,1.123,995,0.998
97,Ninetales,0.44249,1350,1.044,1124,1.128
98,Diggersby,0.43417,1648,1.274,1301,1.305
99,Poliwrath,0.42461,718,0.555,537,0.539
100,Toxtricity,0.42375,2209,1.708,1651,1.656
101,Centiskorch,0.40478,1042,0.806,839,0.842
102,Exploud,0.38346,1211,0.936,877,0.880
103,Comfey,0.37537,904,0.699,626,0.628
104,Cursola,0.34805,239,0.185,191,0.192
105,Klefki,0.33678,1418,1.096,1241,1.245
106,Grapploct,0.32743,107,0.083,85,0.085
107,Bronzong,0.32120,1040,0.804,970,0.973
108,Mienshao,0.31916,895,0.692,727,0.729
109,Polteageist,0.31350,2177,1.683,1577,1.582
110,Slowking,0.30892,442,0.342,340,0.341
111,Hitmonlee,0.29590,772,0.597,538,0.540
112,Druddigon,0.27396,1218,0.942,1115,1.119
113,Keldeo,0.25610,1401,1.083,1083,1.086
114,Incineroar,0.24880,1424,1.101,1187,1.191
115,Ribombee,0.24818,1248,0.965,1123,1.127
116,Sharpedo,0.24176,823,0.636,626,0.628
117,Milotic,0.24150,938,0.725,729,0.731
118,Snorlax,0.23884,1083,0.837,848,0.851
119,Frosmoth,0.23561,376,0.291,238,0.239
120,Jellicent,0.22637,399,0.308,306,0.307
121,Zoroark,0.22466,1193,0.922,460,0.461
122,Politoed,0.20348,997,0.771,835,0.838
123,Scyther,0.20055,1180,0.912,869,0.872
124,Lucario,0.19988,1766,1.365,1271,1.275
125,Corsola-Galar,0.19451,1569,1.213,1214,1.218
126,Steelix,0.19170,878,0.679,715,0.717
127,Cosmoem,0.18378,20,0.015,20,0.020
128,Claydol,0.18112,394,0.305,309,0.310
129,Froslass,0.17861,402,0.311,335,0.336
130,Obstagoon,0.17512,1389,1.074,1036,1.039
131,Flygon,0.16127,1103,0.853,864,0.867
132,Decidueye,0.15827,452,0.349,356,0.357
133,Jolteon,0.13238,754,0.583,569,0.571
134,Vileplume,0.12959,678,0.524,534,0.536
135,Starmie,0.12013,1142,0.883,812,0.815
136,Runerigus,0.11965,672,0.520,580,0.582
137,Whimsicott,0.11831,1433,1.108,1106,1.109
138,Reuniclus,0.11643,1072,0.829,717,0.719
139,Inteleon,0.11551,1933,1.494,1426,1.431
140,Shiftry,0.10826,667,0.516,455,0.456
141,Avalugg,0.10636,394,0.305,322,0.323
142,Golurk,0.10510,509,0.394,391,0.392
143,Virizion,0.10327,220,0.170,166,0.167
144,Galvantula,0.10295,1676,1.296,1512,1.517
145,Toxicroak,0.09367,382,0.295,290,0.291
146,Xatu,0.08262,435,0.336,311,0.312
147,Gallade,0.08247,675,0.522,463,0.464
148,Exeggutor-Alola,0.08203,506,0.391,389,0.390
149,Slurpuff,0.07970,1358,1.050,870,0.873
150,Vikavolt,0.07713,858,0.663,699,0.701
151,Umbreon,0.07578,1764,1.364,1311,1.315
152,Gastrodon,0.07463,1722,1.331,1396,1.400
153,Luxray,0.07342,656,0.507,491,0.493
154,Palossand,0.07339,391,0.302,311,0.312
155,Hitmontop,0.07208,415,0.321,342,0.343
156,Linoone,0.06910,215,0.166,149,0.149
157,Weezing,0.06728,83,0.064,62,0.062
158,Mudsdale,0.06521,235,0.182,198,0.199
159,Copperajah,0.06401,475,0.367,362,0.363
160,Indeedee-F,0.06086,436,0.337,342,0.343
161,Grookey,0.06065,14,0.011,8,0.008
162,Espeon,0.06038,1581,1.222,1203,1.207
163,Drednaw,0.05895,262,0.203,187,0.188
164,Gardevoir,0.05759,1545,1.194,1147,1.151
165,Falinks,0.05458,394,0.305,227,0.228
166,Tauros,0.05426,226,0.175,178,0.179
167,Lycanroc,0.05342,436,0.337,321,0.322
168,Tsareena,0.05184,880,0.680,679,0.681
169,Coalossal,0.05113,311,0.240,252,0.253
170,Golisopod,0.05040,578,0.447,466,0.467
171,Dhelmise,0.04822,272,0.210,203,0.204
172,Morpeko,0.04526,463,0.358,370,0.371
173,Durant,0.04396,567,0.438,453,0.454
174,Machamp,0.04355,634,0.490,486,0.488
175,Lanturn,0.04324,305,0.236,244,0.245
176,Clawitzer,0.04267,865,0.669,631,0.633
177,Bewear,0.04236,501,0.387,355,0.356
178,Roserade,0.03749,369,0.285,281,0.282
179,Eldegoss,0.03682,137,0.106,120,0.120
180,Trevenant,0.03509,300,0.232,223,0.224
181,Lopunny,0.03469,131,0.101,110,0.110
182,Ludicolo,0.03196,1621,1.253,1243,1.247
183,Heliolisk,0.03010,903,0.698,667,0.669
184,Drapion,0.03005,417,0.322,318,0.319
185,Rotom-Mow,0.02971,423,0.327,327,0.328
186,Bouffalant,0.02815,309,0.239,227,0.228
187,Orbeetle,0.02657,323,0.250,263,0.264
188,Cinccino,0.02590,387,0.299,298,0.299
189,Turtonator,0.02528,692,0.535,612,0.614
190,Eiscue,0.02407,270,0.209,197,0.198
191,Dubwool,0.02361,175,0.135,137,0.137
192,Malamar,0.02318,437,0.338,346,0.347
193,Garbodor,0.02270,39,0.030,32,0.032
194,Pikachu,0.02222,394,0.305,310,0.311
195,Lapras,0.02150,447,0.346,318,0.319
196,Shiinotic,0.02133,192,0.148,153,0.153
197,Glaceon,0.02015,91,0.070,74,0.074
198,Silvally-Ground,0.01900,63,0.049,44,0.044
199,Meowstic,0.01851,155,0.120,128,0.128
200,Celebi,0.01837,472,0.365,342,0.343
201,Cramorant,0.01818,157,0.121,127,0.127
202,Dugtrio-Alola,0.01796,120,0.093,102,0.102
203,Crustle,0.01754,203,0.157,144,0.144
204,Beartic,0.01741,264,0.204,196,0.197
205,Sandaconda,0.01711,258,0.199,204,0.205
206,Gothitelle,0.01696,23,0.018,12,0.012
207,Swoobat,0.01614,225,0.174,153,0.153
208,Doublade,0.01607,220,0.170,169,0.170
209,Liepard,0.01581,399,0.308,297,0.298
210,Lurantis,0.01572,217,0.168,159,0.160
211,Persian-Alola,0.01527,65,0.050,54,0.054
212,Klinklang,0.01499,73,0.056,64,0.064
213,Rapidash-Galar,0.01467,214,0.165,156,0.156
214,Barbaracle,0.01461,164,0.127,101,0.101
215,Boltund,0.01363,217,0.168,154,0.154
216,Dugtrio,0.01176,125,0.097,81,0.081
217,Duraludon,0.01153,374,0.289,293,0.294
218,Basculin,0.01123,269,0.208,239,0.240
219,Dusclops,0.01120,224,0.173,173,0.174
220,Shedinja,0.01111,566,0.438,414,0.415
221,Pyukumuku,0.01102,521,0.403,426,0.427
222,Miltank,0.00984,501,0.387,384,0.385
223,Gigalith,0.00963,449,0.347,397,0.398
224,Vullaby,0.00928,3,0.002,2,0.002
225,Sandslash,0.00925,85,0.066,69,0.069
226,Abomasnow,0.00921,316,0.244,270,0.271
227,Qwilfish,0.00898,177,0.137,141,0.141
228,Hitmonchan,0.00839,106,0.082,81,0.081
229,Rotom-Fan,0.00754,316,0.244,296,0.297
230,Arctovish,0.00744,120,0.093,88,0.088
231,Kingler,0.00732,71,0.055,57,0.057
232,Ninjask,0.00730,244,0.189,189,0.190
233,Sigilyph,0.00703,490,0.379,348,0.349
234,Sableye,0.00700,362,0.280,288,0.289
235,Drifblim,0.00682,417,0.322,332,0.333
236,Lycanroc-Midnight,0.00670,248,0.192,185,0.186
237,Vanilluxe,0.00645,149,0.115,109,0.109
238,Corsola,0.00628,31,0.024,22,0.022
239,Marowak,0.00611,268,0.207,209,0.210
240,Appletun,0.00555,177,0.137,141,0.141
241,Tangela,0.00501,115,0.089,80,0.080
242,Raichu,0.00494,225,0.174,172,0.173
243,Gourgeist-Super,0.00490,70,0.054,54,0.054
244,Drampa,0.00489,114,0.088,89,0.089
245,Flapple,0.00483,130,0.101,97,0.097
246,Scrafty,0.00480,183,0.141,134,0.134
247,Silvally-Ghost,0.00476,35,0.027,26,0.026
248,Braviary,0.00463,157,0.121,116,0.116
249,Stunfisk,0.00441,58,0.045,40,0.040
250,Mr.-Mime,0.00434,70,0.054,49,0.049
251,Butterfree,0.00417,664,0.513,523,0.525
252,Swirlix,0.00409,20,0.015,20,0.020
253,Emolga,0.00398,335,0.259,304,0.305
254,Exeggutor,0.00369,292,0.226,203,0.204
255,Stoutland,0.00368,230,0.178,167,0.168
256,Silvally-Electric,0.00351,44,0.034,34,0.034
257,Piloswine,0.00350,48,0.037,43,0.043
258,Rhydon,0.00329,173,0.134,153,0.153
259,Stonjourner,0.00322,48,0.037,38,0.038
260,Rufflet,0.00315,3,0.002,3,0.003
261,Silvally-Flying,0.00306,20,0.015,14,0.014
262,Unfezant,0.00295,105,0.081,80,0.080
263,Flareon,0.00279,125,0.097,107,0.107
264,Escavalier,0.00265,106,0.082,81,0.081
265,Shelmet,0.00243,26,0.020,20,0.020
266,Lickitung,0.00239,11,0.009,6,0.006
267,Gloom,0.00228,21,0.016,19,0.019
268,Sawk,0.00225,65,0.050,56,0.056
269,Arctozolt,0.00206,107,0.083,79,0.079
270,Thievul,0.00201,107,0.083,75,0.075
271,Togetic,0.00195,35,0.027,26,0.026
272,Vibrava,0.00184,16,0.012,10,0.010
273,Greedent,0.00179,414,0.320,289,0.290
274,Bellossom,0.00172,185,0.143,137,0.137
275,Dusknoir,0.00165,317,0.245,250,0.251
276,Wigglytuff,0.00151,75,0.058,62,0.062
277,Sneasel,0.00149,40,0.031,34,0.034
278,Stunfisk-Galar,0.00147,65,0.050,53,0.053
279,Pangoro,0.00138,195,0.151,146,0.146
280,Maractus,0.00135,73,0.056,46,0.046
281,Aromatisse,0.00131,22,0.017,20,0.020
282,Delibird,0.00130,19,0.015,15,0.015
283,Lickilicky,0.00128,108,0.083,77,0.077
284,Mr.-Rime,0.00128,460,0.356,311,0.312
285,Wailord,0.00124,47,0.036,36,0.036
286,Throh,0.00118,122,0.094,98,0.098
287,Lilligant,0.00110,111,0.086,77,0.077
288,Leafeon,0.00108,360,0.278,264,0.265
289,Golduck,0.00099,87,0.067,68,0.068
290,Silvally-Dragon,0.00097,53,0.041,29,0.029
291,Lunatone,0.00095,91,0.070,74,0.074
292,Thwackey,0.00095,26,0.020,23,0.023
293,Alcremie,0.00074,68,0.053,36,0.036
294,Glalie,0.00069,26,0.020,19,0.019
295,Rapidash,0.00059,27,0.021,21,0.021
296,Seaking,0.00059,19,0.015,12,0.012
297,Wishiwashi,0.00054,135,0.104,101,0.101
298,Raboot,0.00051,25,0.019,21,0.021
299,Oranguru,0.00049,15,0.012,13,0.013
300,Silvally-Fairy,0.00044,80,0.062,60,0.060
301,Vespiquen,0.00042,48,0.037,34,0.034
302,Togedemaru,0.00042,227,0.175,194,0.195
303,Skuntank,0.00040,81,0.063,54,0.054
304,Mr.-Mime-Galar,0.00033,111,0.086,81,0.081
305,Mareanie,0.00031,5,0.004,5,0.005
306,Gurdurr,0.00031,6,0.005,6,0.006
307,Squirtle,0.00031,36,0.028,31,0.031
308,Mawile,0.00029,37,0.029,30,0.030
309,Clefairy,0.00027,72,0.056,55,0.055
310,Morgrem,0.00027,13,0.010,8,0.008
311,Dunsparce,0.00027,107,0.083,94,0.094
312,Musharna,0.00027,45,0.035,36,0.036
313,Carkol,0.00024,14,0.011,13,0.013
314,Silvally-Poison,0.00020,48,0.037,33,0.033
315,Ivysaur,0.00017,9,0.007,7,0.007
