Rank,Pokemon,Usage %,Raw,%,Real,%
123,Aggron,0.01153%,963,0.724%,780,0.709%
124,Jynx,0.01106%,270,0.203%,246,0.223%
125,Floatzel,0.01074%,608,0.457%,459,0.417%
126,Wailord,0.01072%,96,0.072%,83,0.075%
127,Pikachu,0.01066%,697,0.524%,585,0.531%
128,Umbreon,0.01064%,2741,2.062%,2168,1.969%
129,Clamperl,0.01013%,63,0.047%,48,0.044%
130,Typhlosion,0.00913%,1595,1.200%,1235,1.122%
131,Sceptile,0.00858%,1561,1.174%,1211,1.100%
132,Relicanth,0.00823%,201,0.151%,156,0.142%
133,Politoed,0.00819%,111,0.083%,98,0.089%
134,Pidgeot,0.00740%,204,0.153%,169,0.154%
135,Rapidash,0.00724%,266,0.200%,226,0.205%
136,Haunter,0.00724%,145,0.109%,134,0.122%
137,Mismagius,0.00676%,797,0.600%,605,0.550%
138,Slaking,0.00544%,213,0.160%,151,0.137%
139,Armaldo,0.00540%,313,0.235%,245,0.223%
140,Torterra,0.00482%,1982,1.491%,1581,1.436%
141,Marshtomp,0.00470%,2,0.002%,2,0.002%
142,Sunflora,0.00452%,27,0.020%,24,0.022%
143,Sudowoodo,0.00452%,73,0.055%,56,0.051%
144,Rampardos,0.00443%,513,0.386%,380,0.345%
145,Golem,0.00408%,308,0.232%,263,0.239%
146,Espeon,0.00388%,579,0.436%,443,0.402%
147,Poliwrath,0.00348%,482,0.363%,406,0.369%
148,Magmortar,0.00322%,862,0.648%,670,0.609%
149,Houndoom,0.00307%,1184,0.891%,905,0.822%
150,Ursaring,0.00300%,377,0.284%,304,0.276%
151,Leafeon,0.00296%,257,0.193%,207,0.188%
152,Lopunny,0.00292%,145,0.109%,108,0.098%
153,Hypno,0.00292%,201,0.151%,148,0.134%
154,Lapras,0.00274%,660,0.496%,515,0.468%
155,Volbeat,0.00249%,22,0.017%,18,0.016%
156,Kangaskhan,0.00242%,163,0.123%,132,0.120%
157,Chansey,0.00223%,81,0.061%,70,0.064%
158,Tropius,0.00221%,56,0.042%,36,0.033%
159,Ampharos,0.00221%,409,0.308%,332,0.302%
160,Linoone,0.00204%,304,0.229%,229,0.208%
161,Vespiquen,0.00202%,69,0.052%,47,0.043%
162,Glaceon,0.00196%,194,0.146%,139,0.126%
163,Electabuzz,0.00194%,69,0.052%,53,0.048%
164,Ninjask,0.00180%,378,0.284%,288,0.262%
165,Solrock,0.00179%,249,0.187%,248,0.225%
166,Rotom,0.00178%,46,0.035%,40,0.036%
167,Tangrowth,0.00166%,382,0.287%,301,0.273%
168,Regigigas,0.00165%,250,0.188%,214,0.194%
169,Shuckle,0.00143%,264,0.199%,240,0.218%
170,Kingler,0.00123%,106,0.080%,88,0.080%
171,Persian,0.00122%,113,0.085%,96,0.087%
172,Mantine,0.00117%,73,0.055%,48,0.044%
173,Luxray,0.00106%,619,0.466%,501,0.455%
174,Absol,0.00073%,632,0.475%,467,0.424%
175,Gardevoir,0.00071%,571,0.430%,439,0.399%
176,Scyther,0.00070%,206,0.155%,157,0.143%
177,Torkoal,0.00069%,231,0.174%,202,0.183%
178,Manectric,0.00054%,178,0.134%,128,0.116%
179,Victreebel,0.00046%,284,0.214%,213,0.193%
180,Butterfree,0.00046%,158,0.119%,143,0.130%
181,Ninetales,0.00045%,312,0.235%,227,0.206%
182,Delcatty,0.00044%,63,0.047%,55,0.050%
183,Drifblim,0.00044%,171,0.129%,106,0.096%
184,Pinsir,0.00037%,41,0.031%,35,0.032%
185,Dustox,0.00036%,30,0.023%,26,0.024%
186,Purugly,0.00036%,181,0.136%,174,0.158%
187,Altaria,0.00028%,232,0.175%,174,0.158%
188,Tauros,0.00026%,214,0.161%,182,0.165%
189,Jumpluff,0.00022%,401,0.302%,385,0.350%
190,Phione,0.00021%,10,0.008%,5,0.005%
191,Zangoose,0.00019%,86,0.065%,79,0.072%
192,Meganium,0.00016%,299,0.225%,219,0.199%
193,Cleffa,0.00016%,13,0.010%,9,0.008%
194,Furret,0.00013%,23,0.017%,21,0.019%
195,Kricketune,0.00008%,21,0.016%,19,0.017%
196,Carnivine,0.00007%,63,0.047%,47,0.043%
197,Mr. Mime,0.00007%,22,0.017%,21,0.019%
198,Pachirisu,0.00006%,45,0.034%,30,0.027%
199,Snover,0.00005%,130,0.098%,113,0.103%
200,Magcargo,0.00005%,32,0.024%,28,0.025%
201,Dusclops,0.00005%,74,0.056%,61,0.055%
202,Roselia,0.00004%,13,0.010%,13,0.012%
203,Ariados,0.00004%,68,0.051%,58,0.053%
204,Whiscash,0.00004%,139,0.105%,103,0.094%
205,Glalie,0.00003%,97,0.073%,80,0.073%
206,Golduck,0.00003%,116,0.087%,103,0.094%
207,Primeape,0.00003%,601,0.452%,446,0.405%
208,Wormadam-Trash,0.00002%,8,0.006%,6,0.005%
209,Pichu,0.00002%,10,0.008%,10,0.009%
210,Octillery,0.00002%,35,0.026%,31,0.028%
211,Corsola,0.00002%,25,0.019%,24,0.022%
212,Noctowl,0.00002%,83,0.062%,64,0.058%
213,Shiftry,0.00002%,152,0.114%,128,0.116%
214,Bibarel,0.00002%,61,0.046%,51,0.046%
215,Crawdaunt,0.00001%,62,0.047%,47,0.043%
216,Sableye,0.00001%,200,0.150%,159,0.144%
217,Chimecho,0.00001%,43,0.032%,34,0.031%
218,Dodrio,0.00001%,97,0.073%,70,0.064%
219,Dewgong,0.00001%,260,0.196%,249,0.226%
220,Muk,0.00001%,130,0.098%,109,0.099%
221,Starly,0.00001%,11,0.008%,8,0.007%
222,Sneasel,0.00001%,33,0.025%,24,0.022%
223,Aron,0.00001%,74,0.056%,63,0.057%
224,Dunsparce,0.00001%,331,0.249%,191,0.173%
225,Raichu,0.00001%,391,0.294%,249,0.226%
226,Beedrill,0.00001%,80,0.060%,71,0.064%
227,Rattata,0.00001%,65,0.049%,56,0.051%
228,Beautifly,0.00001%,15,0.011%,9,0.008%
229,Pelipper,0.00001%,22,0.017%,15,0.014%
230,Wormadam,0.00001%,10,0.008%,7,0.006%
231,Vileplume,0.00001%,256,0.193%,209,0.190%
232,Piloswine,0.00001%,13,0.010%,13,0.012%
233,Raticate,0.00001%,62,0.047%,49,0.045%
234,Kecleon,0.00001%,104,0.078%,101,0.092%
235,Farfetch'd,0.00000%,13,0.010%,7,0.006%
236,Parasect,0.00000%,65,0.049%,57,0.052%
237,Bastiodon,0.00000%,91,0.068%,72,0.065%
238,Articuno,0.00000%,185,0.139%,137,0.124%
239,Delibird,0.00000%,138,0.104%,138,0.125%
240,Seviper,0.00000%,20,0.015%,15,0.014%
241,Chatot,0.00000%,23,0.017%,19,0.017%
242,Stantler,0.00000%,16,0.012%,11,0.010%
243,Granbull,0.00000%,66,0.050%,43,0.039%
244,Buizel,0.00000%,85,0.064%,70,0.064%
245,Machoke,0.00000%,7,0.005%,5,0.005%
246,Exploud,0.00000%,21,0.016%,15,0.014%
247,Eevee,0.00000%,12,0.009%,11,0.010%
248,Lumineon,0.00000%,8,0.006%,7,0.006%
249,Golbat,0.00000%,12,0.009%,10,0.009%
250,Dragonair,0.00000%,410,0.308%,226,0.205%
251,Fearow,0.00000%,39,0.029%,29,0.026%
252,Castform,0.00000%,24,0.018%,14,0.013%
253,Banette,0.00000%,118,0.089%,88,0.080%
254,Lairon,0.00000%,5,0.004%,5,0.005%
255,Skiploom,0.00000%,2,0.002%,2,0.002%
256,Croconaw,0.00000%,2,0.002%,2,0.002%
257,Silcoon,0.00000%,1,0.001%,1,0.001%
258,Magmar,0.00000%,63,0.047%,43,0.039%
259,Bellossom,0.00000%,124,0.093%,95,0.086%
260,Treecko,0.00000%,21,0.016%,19,0.017%
261,Buneary,0.00000%,5,0.004%,4,0.004%
262,Doduo,0.00000%,12,0.009%,7,0.006%
263,Taillow,0.00000%,6,0.005%,5,0.005%
264,Phanpy,0.00000%,25,0.019%,17,0.015%
265,Swinub,0.00000%,19,0.014%,16,0.015%
266,Sentret,0.00000%,7,0.005%,7,0.006%
267,Onix,0.00000%,30,0.023%,24,0.022%
268,Bidoof,0.00000%,18,0.014%,16,0.015%
269,Cherrim,0.00000%,20,0.015%,15,0.014%
270,Mightyena,0.00000%,32,0.024%,29,0.026%
271,Spinda,0.00000%,17,0.013%,16,0.015%
272,Rhydon,0.00000%,31,0.023%,22,0.020%
273,Shelgon,0.00000%,16,0.012%,14,0.013%
274,Kadabra,0.00000%,16,0.012%,8,0.007%
275,Flareon,0.00000%,43,0.032%,31,0.028%
276,Mawile,0.00000%,35,0.026%,25,0.023%
277,Shellder,0.00000%,2,0.002%,2,0.002%
278,Poliwhirl,0.00000%,20,0.015%,14,0.013%
279,Wormadam-Sandy,0.00000%,1,0.001%,0,0.000%
280,Gligar,0.00000%,2,0.002%,1,0.001%
281,Hippopotas,0.00000%,11,0.008%,10,0.009%
282,Clefairy,0.00000%,5,0.004%,5,0.005%
283,Luxio,0.00000%,2,0.002%,2,0.002%
284,Cranidos,0.00000%,8,0.006%,5,0.005%
285,Arbok,0.00000%,60,0.045%,48,0.044%
286,Girafarig,0.00000%,25,0.019%,14,0.013%
287,Plusle,0.00000%,2,0.002%,2,0.002%
288,Wigglytuff,0.00000%,34,0.026%,28,0.025%
289,Aipom,0.00000%,6,0.005%,4,0.004%
290,Totodile,0.00000%,9,0.007%,6,0.005%
291,Bayleef,0.00000%,14,0.011%,12,0.011%
292,Quilava,0.00000%,19,0.014%,15,0.014%
293,Masquerain,0.00000%,11,0.008%,9,0.008%
294,Lunatone,0.00000%,32,0.024%,25,0.023%
295,Trapinch,0.00000%,10,0.008%,6,0.005%
296,Luvdisc,0.00000%,27,0.020%,23,0.021%
297,Corphish,0.00000%,5,0.004%,5,0.005%
298,Gorebyss,0.00000%,55,0.041%,40,0.036%
299,Misdreavus,0.00000%,8,0.006%,7,0.006%
300,Tangela,0.00000%,24,0.018%,22,0.020%
301,Magnemite,0.00000%,4,0.003%,4,0.004%
302,Bronzor,0.00000%,1,0.001%,1,0.001%
303,Mankey,0.00000%,2,0.002%,1,0.001%
304,Snubbull,0.00000%,1,0.001%,1,0.001%
305,Ledian,0.00000%,4,0.003%,4,0.004%
306,Huntail,0.00000%,152,0.114%,102,0.093%
307,Squirtle,0.00000%,4,0.003%,4,0.004%
308,Zubat,0.00000%,14,0.011%,14,0.013%
309,Lickitung,0.00000%,55,0.041%,54,0.049%
310,Snorunt,0.00000%,1,0.001%,1,0.001%
311,Goldeen,0.00000%,27,0.020%,27,0.025%
312,Pidgey,0.00000%,4,0.003%,4,0.004%
313,Yanma,0.00000%,1,0.001%,1,0.001%
314,Shuppet,0.00000%,28,0.021%,28,0.025%
315,Sealeo,0.00000%,4,0.003%,4,0.004%
316,Chinchou,0.00000%,12,0.009%,6,0.005%
317,Gulpin,0.00000%,1,0.001%,1,0.001%
318,Prinplup,0.00000%,13,0.010%,12,0.011%
319,Grotle,0.00000%,2,0.002%,2,0.002%
320,Grovyle,0.00000%,1,0.001%,1,0.001%
321,Budew,0.00000%,1,0.001%,1,0.001%
322,Marill,0.00000%,1,0.001%,1,0.001%
323,Piplup,0.00000%,9,0.007%,7,0.006%
324,Bulbasaur,0.00000%,3,0.002%,3,0.003%
325,Wartortle,0.00000%,2,0.002%,2,0.002%
326,Magikarp,0.00000%,4,0.003%,4,0.004%
327,Vulpix,0.00000%,2,0.002%,1,0.001%
328,Nosepass,0.00000%,3,0.002%,3,0.003%
329,Spearow,0.00000%,4,0.003%,1,0.001%
330,Vigoroth,0.00000%,12,0.009%,12,0.011%
331,Duskull,0.00000%,28,0.021%,20,0.018%
332,Metapod,0.00000%,56,0.042%,56,0.051%
333,Spheal,0.00000%,3,0.002%,3,0.003%
334,Ivysaur,0.00000%,104,0.078%,99,0.090%
335,Beldum,0.00000%,2,0.002%,2,0.002%
336,Kakuna,0.00000%,79,0.059%,76,0.069%
337,Seaking,0.00000%,4,0.003%,4,0.004%
338,Cyndaquil,0.00000%,1,0.001%,1,0.001%
339,Staravia,0.00000%,2,0.002%,1,0.001%
340,Riolu,0.00000%,1,0.001%,1,0.001%
341,Sunkern,0.00000%,6,0.005%,4,0.004%
342,Koffing,0.00000%,3,0.002%,3,0.003%
343,Skorupi,0.00000%,6,0.005%,1,0.001%
344,Pineco,0.00000%,1,0.001%,1,0.001%
345,Geodude,0.00000%,3,0.002%,2,0.002%
346,Croagunk,0.00000%,5,0.004%,5,0.005%
347,Hoothoot,0.00000%,3,0.002%,3,0.003%
348,Kricketot,0.00000%,1,0.001%,1,0.001%
349,Ekans,0.00000%,104,0.078%,104,0.094%
350,Voltorb,0.00000%,1,0.001%,0,0.000%
351,Gastly,0.00000%,13,0.010%,13,0.012%
352,Mothim,0.00000%,2,0.002%,2,0.002%
353,Teddiursa,0.00000%,1,0.001%,1,0.001%
354,Drifloon,0.00000%,1,0.001%,1,0.001%
355,Chimchar,0.00000%,1,0.001%,1,0.001%
356,Charmander,0.00000%,79,0.059%,76,0.069%
357,Turtwig,0.00000%,2,0.002%,2,0.002%
358,Glameow,0.00000%,9,0.007%,8,0.007%
359,Bagon,0.00000%,2,0.002%,2,0.002%
360,Unown,0.00000%,125,0.094%,123,0.112%
361,Growlithe,0.00000%,2,0.002%,2,0.002%
362,Wurmple,0.00000%,3,0.002%,3,0.003%
363,Tentacool,0.00000%,119,0.090%,119,0.108%
364,Charmeleon,0.00000%,3,0.002%,3,0.003%
365,Meowth,0.00000%,21,0.016%,21,0.019%
366,Swalot,0.00000%,36,0.027%,26,0.024%
367,Anorith,0.00000%,35,0.026%,28,0.025%
368,Murkrow,0.00000%,19,0.014%,16,0.015%
369,Krabby,0.00000%,1,0.001%,1,0.001%
370,Hoppip,0.00000%,3,0.002%,3,0.003%
371,Gloom,0.00000%,3,0.002%,3,0.003%
372,Natu,0.00000%,1,0.001%,0,0.000%
373,Munchlax,0.00000%,1,0.001%,1,0.001%
374,Caterpie,0.00000%,1,0.001%,0,0.000%
375,Rhyhorn,0.00000%,3,0.002%,2,0.002%
