Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Chien-Pao,26.75635,329,5.894,91,9.740
2,Volcanion,14.65795,189,3.386,43,4.602
3,Talonflame,14.32667,151,2.705,32,3.425
4,Dragonite,14.20664,371,6.646,111,11.880
5,Flutter-Mane,12.93228,545,9.764,130,13.914
6,Ursaluna,12.68384,214,3.834,78,8.348
7,Ting-Lu,12.42652,180,3.225,45,4.816
8,Rillaboom,12.20593,196,3.511,57,6.101
9,Landorus,11.89159,77,1.379,20,2.141
10,Scizor,9.86659,95,1.702,17,1.819
11,Indeedee-F,9.39406,343,6.145,104,11.131
12,Cresselia,9.14228,224,4.013,60,6.422
13,Regieleki,9.13863,204,3.655,58,6.208
14,Diancie,9.00871,121,2.168,29,3.104
15,Iron-Valiant,7.96997,151,2.705,26,2.783
16,Gholdengo,7.79221,259,4.640,58,6.208
17,Amoonguss,7.18001,480,8.599,123,13.164
18,Torkoal,7.12733,447,8.008,130,13.914
19,Mimikyu,6.85134,214,3.834,126,13.486
20,Medicham,6.18896,100,1.791,15,1.605
21,Arcanine,6.02520,200,3.583,44,4.709
22,Sableye,5.94219,555,9.943,243,26.008
23,Iron-Hands,5.48844,190,3.404,55,5.887
24,Hoopa-Unbound,5.04934,80,1.433,13,1.391
25,Sneasler,4.99393,90,1.612,15,1.605
26,Iron-Bundle,4.73081,127,2.275,32,3.425
27,Tauros-Paldea-Aqua,4.43164,28,0.502,12,1.284
28,Regidrago,4.34748,106,1.899,32,3.425
29,Basculegion,4.23307,97,1.738,24,2.569
30,Azelf,4.04932,26,0.466,6,0.642
31,Landorus-Therian,3.82221,183,3.278,42,4.495
32,Gallade,3.72219,263,4.712,52,5.565
33,Scream-Tail,3.71573,44,0.788,11,1.177
34,Gyarados,3.46413,116,2.078,25,2.676
35,Great-Tusk,3.40724,128,2.293,29,3.104
36,Dragapult,2.93156,338,6.055,98,10.489
37,Annihilape,2.92455,207,3.708,66,7.064
38,Walking-Wake,2.80021,244,4.371,71,7.599
39,Hatterene,2.78052,111,1.989,38,4.067
40,Abomasnow,2.74640,81,1.451,18,1.927
41,Thundurus,2.62176,62,1.111,16,1.712
42,Grimmsnarl,2.57497,782,14.009,466,49.875
43,Armarouge,2.52390,387,6.933,107,11.452
44,Cetitan,2.44670,21,0.376,5,0.535
45,Farigiraf,2.44410,224,4.013,44,4.709
46,Sawsbuck,2.38988,254,4.550,11,1.177
47,Bisharp,2.38986,255,4.568,16,1.712
48,Iron-Moth,2.38499,64,1.147,17,1.819
49,Slowking,2.34253,14,0.251,2,0.214
50,Garchomp,2.01742,485,8.689,167,17.874
51,Muk-Alola,2.01205,32,0.573,6,0.642
52,Ursaring,1.98745,9,0.161,2,0.214
53,Enamorus-Therian,1.97397,30,0.537,8,0.856
54,Tropius,1.84025,14,0.251,4,0.428
55,Zapdos-Galar,1.83330,14,0.251,2,0.214
56,Perrserker,1.77799,11,0.197,7,0.749
57,Clawitzer,1.74714,14,0.251,4,0.428
58,Murkrow,1.73069,74,1.326,22,2.355
