Rank,Pokemon,Usage %,Raw,%,Real,%
42,Xatu,3.24484%,2395,2.297%,1970,2.386%
43,Amoonguss,2.62187%,1703,1.634%,1350,1.635%
44,Blissey,2.49880%,3276,3.143%,2594,3.142%
45,Gastrodon,2.40546%,5529,5.304%,4544,5.504%
46,Hydreigon,2.31779%,8057,7.729%,6190,7.497%
47,Aerodactyl,2.27692%,1405,1.348%,1307,1.583%
48,Ninetales,2.24438%,4056,3.891%,3595,4.354%
49,Bronzong,1.74672%,1572,1.508%,1377,1.668%
50,Clefable,1.71210%,1177,1.129%,968,1.172%
51,Mienshao,1.62909%,2708,2.598%,2227,2.697%
52,Lucario,1.57276%,3537,3.393%,2687,3.254%
53,Cresselia,1.50144%,849,0.814%,657,0.796%
54,Zapdos,1.27009%,1106,1.061%,954,1.155%
55,Kyurem,1.21339%,508,0.487%,382,0.463%
56,Donphan,1.08954%,2352,2.256%,2076,2.514%
57,Mew,0.98422%,1310,1.257%,1093,1.324%
58,Abomasnow,0.92548%,1064,1.021%,959,1.162%
59,Scrafty,0.84277%,2519,2.416%,1877,2.273%
60,Victini,0.82940%,1087,1.043%,865,1.048%
61,Azelf,0.82901%,976,0.936%,923,1.118%
62,Infernape,0.65958%,4230,4.058%,3319,4.020%
63,Escavalier,0.63735%,280,0.269%,209,0.253%
64,Sharpedo,0.60106%,577,0.554%,436,0.528%
65,Ditto,0.58652%,1066,1.023%,768,0.930%
66,Metagross,0.56005%,3952,3.791%,3130,3.791%
67,Quagsire,0.55244%,793,0.761%,629,0.762%
68,Alomomola,0.54940%,332,0.318%,291,0.352%
69,Slowking,0.54710%,1136,1.090%,900,1.090%
70,Weavile,0.52470%,3132,3.004%,2277,2.758%
71,Gallade,0.52214%,1010,0.969%,747,0.905%
72,Haxorus,0.52016%,3533,3.389%,2705,3.276%
73,Seismitoad,0.50053%,892,0.856%,780,0.945%
74,Dusclops,0.40780%,1590,1.525%,1352,1.638%
75,Sableye,0.35734%,2266,2.174%,1829,2.215%
76,Meloetta,0.31194%,323,0.310%,262,0.317%
77,Lapras,0.27235%,490,0.470%,408,0.494%
78,Espeon,0.25982%,2284,2.191%,1792,2.170%
79,Azumarill,0.25512%,718,0.689%,551,0.667%
80,Froslass,0.25381%,931,0.893%,784,0.950%
81,Archeops,0.23142%,739,0.709%,603,0.730%
82,Empoleon,0.22721%,1038,0.996%,855,1.036%
83,Jolteon,0.21920%,2553,2.449%,1945,2.356%
84,Chandelure,0.21383%,4183,4.013%,3164,3.832%
85,Rotom-Heat,0.20182%,800,0.767%,684,0.828%
86,Milotic,0.19649%,2024,1.942%,1603,1.942%
87,Feraligatr,0.19559%,240,0.230%,201,0.243%
88,Ludicolo,0.16604%,421,0.404%,344,0.417%
89,Scolipede,0.14886%,378,0.363%,308,0.373%
90,Togekiss,0.14218%,2432,2.333%,1950,2.362%
91,Rotom,0.13930%,169,0.162%,141,0.171%
92,Uxie,0.13273%,190,0.182%,173,0.210%
93,Virizion,0.12851%,339,0.325%,256,0.310%
94,Venomoth,0.11577%,226,0.217%,184,0.223%
95,Whimsicott,0.11458%,900,0.863%,747,0.905%
96,Darmanitan,0.11238%,2615,2.509%,2058,2.493%
97,Staraptor,0.10839%,1367,1.311%,1038,1.257%
98,Sigilyph,0.10663%,1334,1.280%,1013,1.227%
99,Kingdra,0.10425%,1004,0.963%,751,0.910%
100,Bisharp,0.10299%,1664,1.596%,1266,1.533%
101,Raikou,0.09493%,495,0.475%,397,0.481%
102,Porygon2,0.09167%,1325,1.271%,1063,1.287%
103,Nidoking,0.08922%,1233,1.183%,1048,1.269%
104,Tangrowth,0.08678%,592,0.568%,465,0.563%
105,Moltres,0.08560%,280,0.269%,238,0.288%
106,Mothim,0.08501%,15,0.014%,7,0.008%
107,Snorlax,0.07626%,1163,1.116%,932,1.129%
108,Clamperl,0.07532%,90,0.086%,68,0.082%
109,Magneton,0.07116%,293,0.281%,234,0.283%
110,Vaporeon,0.07050%,936,0.898%,731,0.885%
111,Serperior,0.06853%,948,0.909%,744,0.901%
112,Cobalion,0.06783%,291,0.279%,242,0.293%
113,Dustox,0.06653%,306,0.294%,154,0.187%
114,Nidoqueen,0.06418%,146,0.140%,126,0.153%
115,Lanturn,0.06387%,197,0.189%,146,0.177%
116,Omastar,0.05925%,295,0.283%,214,0.259%
117,Heracross,0.05363%,939,0.901%,697,0.844%
118,Medicham,0.05157%,192,0.184%,140,0.170%
119,Crawdaunt,0.05017%,400,0.384%,301,0.365%
120,Swampert,0.04964%,1078,1.034%,868,1.051%
121,Rotom-Mow,0.04891%,831,0.797%,659,0.798%
122,Rhyperior,0.04227%,489,0.469%,377,0.457%
123,Ambipom,0.04227%,893,0.857%,712,0.862%
124,Machamp,0.04134%,1193,1.144%,1016,1.231%
125,Flygon,0.04126%,837,0.803%,610,0.739%
126,Zoroark,0.04084%,1786,1.713%,686,0.831%
127,Roserade,0.04048%,843,0.809%,603,0.730%
128,Cofagrigus,0.04008%,2087,2.002%,1666,2.018%
129,Luxray,0.03998%,208,0.200%,148,0.179%
130,Aggron,0.03837%,473,0.454%,380,0.460%
131,Lilligant,0.03741%,314,0.301%,241,0.292%
132,Arcanine,0.03667%,1982,1.901%,1565,1.895%
133,Whiscash,0.03596%,245,0.235%,170,0.206%
134,Masquerain,0.03573%,320,0.307%,193,0.234%
135,Crobat,0.03518%,997,0.956%,817,0.990%
136,Steelix,0.03500%,384,0.368%,312,0.378%
137,Jynx,0.03437%,83,0.080%,63,0.076%
138,Golurk,0.03190%,525,0.504%,415,0.503%
139,Umbreon,0.03039%,1967,1.887%,1559,1.888%
140,Venusaur,0.02995%,1272,1.220%,916,1.109%
141,Gigalith,0.02964%,183,0.176%,142,0.172%
142,Yanmega,0.02826%,786,0.754%,562,0.681%
143,Exeggutor,0.02546%,224,0.215%,174,0.211%
144,Claydol,0.02492%,462,0.443%,381,0.461%
145,Volbeat,0.02387%,29,0.028%,24,0.029%
146,Golem,0.02370%,160,0.153%,132,0.160%
147,Samurott,0.02264%,1102,1.057%,845,1.023%
148,Corsola,0.02239%,30,0.029%,27,0.033%
149,Linoone,0.02079%,186,0.178%,149,0.180%
150,Charizard,0.01799%,687,0.659%,518,0.627%
151,Spiritomb,0.01775%,631,0.605%,536,0.649%
152,Drifblim,0.01722%,157,0.151%,117,0.142%
153,Accelgor,0.01614%,608,0.583%,398,0.482%
154,Electabuzz,0.01583%,70,0.067%,62,0.075%
155,Mismagius,0.01492%,536,0.514%,420,0.509%
156,Gardevoir,0.01435%,508,0.487%,392,0.475%
157,Meganium,0.01410%,95,0.091%,72,0.087%
158,Dugtrio,0.01409%,233,0.224%,200,0.242%
159,Hitmontop,0.01323%,968,0.929%,786,0.952%
160,Krookodile,0.01308%,1720,1.650%,1347,1.631%
161,Riolu,0.01300%,104,0.100%,77,0.093%
162,Porygon-Z,0.01214%,890,0.854%,689,0.835%
163,Tauros,0.01206%,215,0.206%,154,0.187%
164,Lopunny,0.01168%,177,0.170%,152,0.184%
165,Seviper,0.01132%,51,0.049%,41,0.050%
166,Smeargle,0.01111%,197,0.189%,181,0.219%
167,Glaceon,0.01005%,216,0.207%,163,0.197%
168,Mandibuzz,0.00983%,370,0.355%,306,0.371%
169,Sceptile,0.00971%,696,0.668%,502,0.608%
170,Kabutops,0.00962%,253,0.243%,171,0.207%
171,Swoobat,0.00913%,354,0.340%,235,0.285%
172,Durant,0.00888%,186,0.178%,145,0.176%
173,Honchkrow,0.00864%,991,0.951%,726,0.879%
174,Eelektross,0.00822%,1533,1.471%,1283,1.554%
175,Cinccino,0.00762%,692,0.664%,553,0.670%
176,Swanna,0.00743%,154,0.148%,128,0.155%
177,Scyther,0.00710%,375,0.360%,314,0.380%
178,Electivire,0.00701%,1188,1.140%,926,1.122%
179,Marowak,0.00692%,240,0.230%,177,0.214%
180,Altaria,0.00670%,223,0.214%,149,0.180%
181,Miltank,0.00656%,256,0.246%,209,0.253%
182,Floatzel,0.00646%,208,0.200%,163,0.197%
183,Swellow,0.00630%,423,0.406%,320,0.388%
184,Shaymin,0.00609%,214,0.205%,174,0.211%
185,Typhlosion,0.00609%,579,0.555%,438,0.530%
186,Shedinja,0.00582%,232,0.223%,136,0.165%
187,Qwilfish,0.00573%,64,0.061%,56,0.068%
188,Zebstrika,0.00564%,495,0.475%,402,0.487%
189,Dusknoir,0.00516%,375,0.360%,296,0.359%
190,Pikachu,0.00477%,345,0.331%,271,0.328%
191,Unfezant,0.00469%,195,0.187%,160,0.194%
192,Emboar,0.00449%,900,0.863%,685,0.830%
193,Walrein,0.00433%,262,0.251%,195,0.236%
194,Stunfisk,0.00433%,58,0.056%,41,0.050%
195,Cradily,0.00401%,267,0.256%,209,0.253%
196,Registeel,0.00393%,203,0.195%,170,0.206%
197,Entei,0.00353%,121,0.116%,96,0.116%
198,Kadabra,0.00339%,18,0.017%,16,0.019%
199,Torterra,0.00329%,544,0.522%,418,0.506%
200,Cacturne,0.00327%,315,0.302%,251,0.304%
201,Poliwrath,0.00311%,288,0.276%,231,0.280%
202,Sawk,0.00308%,227,0.218%,188,0.228%
203,Galvantula,0.00291%,713,0.684%,532,0.644%
204,Rampardos,0.00279%,188,0.180%,140,0.170%
205,Regigigas,0.00243%,36,0.035%,31,0.038%
206,Ursaring,0.00232%,441,0.423%,339,0.411%
207,Simisear,0.00230%,109,0.105%,86,0.104%
208,Crustle,0.00226%,282,0.271%,233,0.282%
209,Hariyama,0.00212%,268,0.257%,223,0.270%
210,Gligar,0.00210%,98,0.094%,81,0.098%
211,Duosion,0.00201%,15,0.014%,8,0.010%
212,Simipour,0.00186%,164,0.157%,135,0.164%
213,Probopass,0.00183%,79,0.076%,65,0.079%
214,Slaking,0.00183%,181,0.174%,146,0.177%
215,Bouffalant,0.00182%,309,0.296%,247,0.299%
216,Aron,0.00175%,415,0.398%,334,0.405%
217,Weezing,0.00161%,139,0.133%,103,0.125%
218,Druddigon,0.00154%,613,0.588%,531,0.643%
219,Suicune,0.00142%,401,0.385%,316,0.383%
220,Cryogonal,0.00138%,142,0.136%,98,0.119%
221,Sunflora,0.00130%,70,0.067%,53,0.064%
222,Vanilluxe,0.00128%,123,0.118%,94,0.114%
223,Lickilicky,0.00128%,89,0.085%,73,0.088%
224,Golduck,0.00128%,84,0.081%,72,0.087%
225,Murkrow,0.00124%,300,0.288%,200,0.242%
226,Leavanny,0.00115%,271,0.260%,224,0.271%
227,Skuntank,0.00115%,118,0.113%,86,0.104%
228,Armaldo,0.00114%,397,0.381%,341,0.413%
229,Audino,0.00114%,186,0.178%,146,0.177%
230,Noctowl,0.00106%,34,0.033%,32,0.039%
231,Bibarel,0.00106%,117,0.112%,88,0.107%
232,Raticate,0.00105%,84,0.081%,65,0.079%
233,Watchog,0.00104%,48,0.046%,44,0.053%
234,Braviary,0.00102%,236,0.226%,196,0.237%
235,Musharna,0.00101%,102,0.098%,83,0.101%
236,Hitmonlee,0.00100%,415,0.398%,298,0.361%
237,Wormadam,0.00099%,16,0.015%,15,0.018%
238,Klinklang,0.00098%,159,0.153%,120,0.145%
239,Ampharos,0.00098%,176,0.169%,148,0.179%
240,Dodrio,0.00081%,67,0.064%,47,0.057%
241,Absol,0.00077%,229,0.220%,178,0.216%
242,Garbodor,0.00076%,81,0.078%,66,0.080%
243,Gothitelle,0.00076%,86,0.082%,67,0.081%
244,Shuckle,0.00069%,350,0.336%,309,0.374%
245,Banette,0.00065%,211,0.202%,135,0.164%
246,Magmortar,0.00061%,419,0.402%,339,0.411%
247,Carracosta,0.00059%,252,0.242%,194,0.235%
248,Drapion,0.00057%,437,0.419%,327,0.396%
249,Zangoose,0.00052%,183,0.176%,150,0.182%
250,Tropius,0.00048%,55,0.053%,42,0.051%
251,Pelipper,0.00046%,86,0.082%,72,0.087%
252,Magnemite,0.00042%,82,0.079%,66,0.080%
253,Liepard,0.00039%,127,0.122%,105,0.127%
254,Golbat,0.00037%,43,0.041%,37,0.045%
255,Octillery,0.00036%,57,0.055%,53,0.064%
256,Rotom-Frost,0.00036%,161,0.154%,126,0.153%
257,Castform,0.00035%,91,0.087%,84,0.102%
258,Regice,0.00034%,74,0.071%,58,0.070%
259,Houndoom,0.00034%,318,0.305%,215,0.260%
260,Dewgong,0.00034%,256,0.246%,175,0.212%
261,Furret,0.00033%,45,0.043%,40,0.048%
262,Piloswine,0.00032%,101,0.097%,87,0.105%
263,Regirock,0.00030%,52,0.050%,44,0.053%
264,Persian,0.00028%,64,0.061%,57,0.069%
265,Pachirisu,0.00027%,71,0.068%,57,0.069%
266,Emolga,0.00026%,158,0.152%,131,0.159%
267,Cottonee,0.00023%,51,0.049%,47,0.057%
268,Shiftry,0.00022%,42,0.040%,31,0.038%
269,Rapidash,0.00021%,81,0.078%,64,0.078%
270,Bastiodon,0.00020%,73,0.070%,58,0.070%
271,Mantine,0.00018%,165,0.158%,134,0.162%
272,Beheeyem,0.00018%,157,0.151%,134,0.162%
273,Togetic,0.00017%,25,0.024%,22,0.027%
274,Victreebel,0.00017%,35,0.034%,32,0.039%
275,Mawile,0.00015%,8,0.008%,4,0.005%
276,Sawsbuck,0.00015%,117,0.112%,79,0.096%
277,Manectric,0.00013%,146,0.140%,106,0.128%
278,Munchlax,0.00013%,58,0.056%,48,0.058%
279,Torkoal,0.00012%,259,0.248%,203,0.246%
280,Butterfree,0.00011%,60,0.058%,46,0.056%
281,Sudowoodo,0.00010%,47,0.045%,38,0.046%
282,Simisage,0.00010%,40,0.038%,29,0.035%
283,Camerupt,0.00010%,167,0.160%,141,0.171%
284,Misdreavus,0.00010%,59,0.057%,54,0.065%
285,Throh,0.00010%,449,0.431%,384,0.465%
286,Pawniard,0.00009%,24,0.023%,20,0.024%
287,Ferroseed,0.00009%,28,0.027%,23,0.028%
288,Sealeo,0.00009%,6,0.006%,5,0.006%
289,Electrode,0.00009%,154,0.148%,129,0.156%
290,Gorebyss,0.00009%,29,0.028%,14,0.017%
291,Bronzor,0.00009%,29,0.028%,27,0.033%
292,Muk,0.00009%,43,0.041%,36,0.044%
293,Delibird,0.00008%,30,0.029%,24,0.029%
294,Jumpluff,0.00008%,64,0.061%,55,0.067%
295,Vileplume,0.00008%,60,0.058%,47,0.057%
296,Shieldon,0.00008%,11,0.011%,10,0.012%
297,Magcargo,0.00008%,20,0.019%,13,0.016%
298,Granbull,0.00007%,214,0.205%,185,0.224%
299,Solosis,0.00007%,4,0.004%,2,0.002%
300,Snover,0.00007%,8,0.008%,7,0.008%
301,Flareon,0.00005%,146,0.140%,98,0.119%
302,Frillish,0.00005%,9,0.009%,9,0.011%
303,Tangela,0.00004%,83,0.080%,62,0.075%
304,Rhydon,0.00004%,73,0.070%,58,0.070%
305,Relicanth,0.00004%,7,0.007%,4,0.005%
306,Rattata,0.00003%,198,0.190%,152,0.184%
307,Swalot,0.00003%,13,0.012%,11,0.013%
308,Beartic,0.00003%,30,0.029%,25,0.030%
309,Karrablast,0.00003%,1,0.001%,1,0.001%
310,Mightyena,0.00003%,25,0.024%,20,0.024%
311,Wobbuffet,0.00003%,143,0.137%,116,0.140%
312,Vigoroth,0.00003%,11,0.011%,10,0.012%
313,Mr. Mime,0.00003%,167,0.160%,112,0.136%
314,Hippopotas,0.00002%,65,0.062%,36,0.044%
315,Seaking,0.00002%,24,0.023%,16,0.019%
316,Pidgeot,0.00002%,47,0.045%,33,0.040%
317,Ninjask,0.00002%,59,0.057%,49,0.059%
318,Articuno,0.00002%,100,0.096%,75,0.091%
319,Nosepass,0.00002%,60,0.058%,42,0.051%
320,Heatmor,0.00002%,90,0.086%,65,0.079%
321,Leafeon,0.00002%,112,0.107%,79,0.096%
322,Hitmonchan,0.00001%,96,0.092%,75,0.091%
323,Kecleon,0.00001%,58,0.056%,45,0.055%
324,Rotom-Fan,0.00001%,17,0.016%,14,0.017%
325,Wormadam-Trash,0.00001%,32,0.031%,28,0.034%
326,Prinplup,0.00001%,7,0.007%,5,0.006%
327,Onix,0.00001%,64,0.061%,43,0.052%
328,Kangaskhan,0.00001%,73,0.070%,54,0.065%
329,Lumineon,0.00001%,13,0.012%,9,0.011%
330,Purugly,0.00001%,42,0.040%,36,0.044%
331,Koffing,0.00001%,9,0.009%,5,0.006%
332,Herdier,0.00001%,3,0.003%,2,0.002%
333,Cherrim,0.00001%,8,0.008%,7,0.008%
334,Tyrogue,0.00001%,13,0.012%,7,0.008%
335,Pignite,0.00001%,82,0.079%,68,0.082%
336,Gurdurr,0.00001%,55,0.053%,50,0.061%
337,Stoutland,0.00001%,71,0.068%,57,0.069%
338,Pineco,0.00000%,18,0.017%,14,0.017%
339,Raichu,0.00000%,157,0.151%,139,0.168%
340,Solrock,0.00000%,19,0.018%,16,0.019%
341,Oshawott,0.00000%,82,0.079%,73,0.088%
342,Azurill,0.00000%,8,0.008%,4,0.005%
343,Vulpix,0.00000%,13,0.012%,12,0.015%
344,Skitty,0.00000%,13,0.012%,11,0.013%
345,Zorua,0.00000%,18,0.017%,3,0.004%
346,Gible,0.00000%,19,0.018%,14,0.017%
347,Sunkern,0.00000%,9,0.009%,6,0.007%
348,Tirtouga,0.00000%,75,0.072%,52,0.063%
349,Dwebble,0.00000%,12,0.012%,9,0.011%
350,Combusken,0.00000%,19,0.018%,15,0.018%
351,Chikorita,0.00000%,9,0.009%,8,0.010%
352,Litwick,0.00000%,7,0.007%,7,0.008%
353,Pichu,0.00000%,9,0.009%,8,0.010%
354,Swinub,0.00000%,6,0.006%,4,0.005%
355,Phione,0.00000%,5,0.005%,2,0.002%
356,Lampent,0.00000%,28,0.027%,24,0.029%
357,Pupitar,0.00000%,8,0.008%,7,0.008%
358,Caterpie,0.00000%,9,0.009%,3,0.004%
359,Boldore,0.00000%,35,0.034%,27,0.033%
360,Kricketune,0.00000%,20,0.019%,18,0.022%
361,Scraggy,0.00000%,53,0.051%,51,0.062%
362,Pansage,0.00000%,52,0.050%,47,0.057%
363,Arbok,0.00000%,63,0.060%,54,0.065%
364,Dunsparce,0.00000%,63,0.060%,62,0.075%
365,Darumaka,0.00000%,9,0.009%,9,0.011%
366,Farfetch'd,0.00000%,24,0.023%,21,0.025%
367,Larvesta,0.00000%,4,0.004%,3,0.004%
368,Mesprit,0.00000%,20,0.019%,15,0.018%
369,Wailord,0.00000%,30,0.029%,26,0.031%
370,Klang,0.00000%,1,0.001%,1,0.001%
371,Magikarp,0.00000%,20,0.019%,14,0.017%
372,Feebas,0.00000%,3,0.003%,0,0.000%
373,Fraxure,0.00000%,4,0.004%,4,0.005%
374,Hoothoot,0.00000%,18,0.017%,17,0.021%
375,Wartortle,0.00000%,56,0.054%,49,0.059%
376,Flaaffy,0.00000%,44,0.042%,40,0.048%
377,Bayleef,0.00000%,39,0.037%,36,0.044%
378,Hypno,0.00000%,54,0.052%,28,0.034%
379,Basculin,0.00000%,45,0.043%,31,0.038%
380,Geodude,0.00000%,20,0.019%,16,0.019%
381,Ariados,0.00000%,10,0.010%,8,0.010%
382,Dewott,0.00000%,30,0.029%,23,0.028%
383,Corphish,0.00000%,26,0.025%,22,0.027%
384,Vespiquen,0.00000%,20,0.019%,18,0.022%
385,Treecko,0.00000%,18,0.017%,10,0.012%
386,Dragonair,0.00000%,53,0.051%,44,0.053%
387,Haunter,0.00000%,43,0.041%,34,0.041%
388,Yamask,0.00000%,16,0.015%,12,0.015%
389,Palpitoad,0.00000%,29,0.028%,26,0.031%
390,Snivy,0.00000%,41,0.039%,32,0.039%
391,Girafarig,0.00000%,62,0.059%,44,0.053%
392,Cyndaquil,0.00000%,6,0.006%,5,0.006%
393,Golett,0.00000%,7,0.007%,7,0.008%
394,Tepig,0.00000%,9,0.009%,9,0.011%
395,Zweilous,0.00000%,10,0.010%,8,0.010%
396,Taillow,0.00000%,19,0.018%,10,0.012%
397,Starly,0.00000%,11,0.011%,4,0.005%
398,Squirtle,0.00000%,18,0.017%,17,0.021%
399,Doduo,0.00000%,13,0.012%,6,0.007%
400,Archen,0.00000%,5,0.005%,0,0.000%
401,Whirlipede,0.00000%,7,0.007%,7,0.008%
402,Maractus,0.00000%,46,0.044%,29,0.035%
403,Illumise,0.00000%,15,0.014%,14,0.017%
404,Shroomish,0.00000%,1,0.001%,1,0.001%
405,Beautifly,0.00000%,4,0.004%,3,0.004%
406,Trapinch,0.00000%,6,0.006%,2,0.002%
407,Parasect,0.00000%,12,0.012%,8,0.010%
408,Kingler,0.00000%,26,0.025%,15,0.018%
409,Wigglytuff,0.00000%,14,0.013%,13,0.016%
410,Exploud,0.00000%,15,0.014%,12,0.015%
411,Servine,0.00000%,4,0.004%,2,0.002%
412,Ledian,0.00000%,71,0.068%,49,0.059%
413,Huntail,0.00000%,11,0.011%,9,0.011%
414,Fearow,0.00000%,11,0.011%,9,0.011%
415,Lunatone,0.00000%,2,0.002%,2,0.002%
416,Gloom,0.00000%,5,0.005%,5,0.006%
417,Staravia,0.00000%,5,0.005%,1,0.001%
418,Wailmer,0.00000%,3,0.003%,2,0.002%
419,Goldeen,0.00000%,2,0.002%,2,0.002%
420,Carnivine,0.00000%,18,0.017%,13,0.016%
421,Plusle,0.00000%,19,0.018%,14,0.017%
422,Glalie,0.00000%,10,0.010%,8,0.010%
423,Sentret,0.00000%,23,0.022%,19,0.023%
424,Delcatty,0.00000%,46,0.044%,39,0.047%
425,Magmar,0.00000%,263,0.252%,216,0.262%
426,Bagon,0.00000%,1,0.001%,1,0.001%
427,Eevee,0.00000%,19,0.018%,17,0.021%
428,Purrloin,0.00000%,1,0.001%,1,0.001%
429,Primeape,0.00000%,50,0.048%,43,0.052%
430,Spinda,0.00000%,81,0.078%,67,0.081%
431,Axew,0.00000%,3,0.003%,3,0.004%
432,Numel,0.00000%,1,0.001%,1,0.001%
433,Duskull,0.00000%,1,0.001%,1,0.001%
434,Tympole,0.00000%,2,0.002%,2,0.002%
435,Slugma,0.00000%,35,0.034%,28,0.034%
436,Graveler,0.00000%,4,0.004%,1,0.001%
437,Charmander,0.00000%,2,0.002%,0,0.000%
438,Larvitar,0.00000%,1,0.001%,1,0.001%
439,Rhyhorn,0.00000%,1,0.001%,1,0.001%
440,Vibrava,0.00000%,4,0.004%,2,0.002%
441,Sneasel,0.00000%,10,0.010%,9,0.011%
442,Luxio,0.00000%,2,0.002%,2,0.002%
443,Bidoof,0.00000%,12,0.012%,10,0.012%
444,Chatot,0.00000%,8,0.008%,7,0.008%
445,Roselia,0.00000%,6,0.006%,5,0.006%
446,Beedrill,0.00000%,9,0.009%,7,0.008%
447,NidoranF,0.00000%,3,0.003%,1,0.001%
448,Pidove,0.00000%,4,0.004%,4,0.005%
449,Dratini,0.00000%,3,0.003%,3,0.004%
450,Tranquill,0.00000%,2,0.002%,2,0.002%
451,Nidorina,0.00000%,1,0.001%,1,0.001%
452,Minun,0.00000%,2,0.002%,2,0.002%
453,Baltoy,0.00000%,4,0.004%,4,0.005%
454,Roggenrola,0.00000%,1,0.001%,1,0.001%
455,Lillipup,0.00000%,1,0.001%,1,0.001%
456,Cleffa,0.00000%,1,0.001%,1,0.001%
457,Psyduck,0.00000%,1,0.001%,1,0.001%
458,Gabite,0.00000%,5,0.005%,5,0.006%
459,Pansear,0.00000%,2,0.002%,2,0.002%
460,Remoraid,0.00000%,3,0.003%,2,0.002%
461,Totodile,0.00000%,2,0.002%,2,0.002%
462,Wooper,0.00000%,8,0.008%,7,0.008%
463,Aipom,0.00000%,6,0.006%,6,0.007%
464,Metang,0.00000%,1,0.001%,1,0.001%
465,Nidorino,0.00000%,5,0.005%,5,0.006%
466,Weepinbell,0.00000%,1,0.001%,1,0.001%
467,NidoranM,0.00000%,2,0.002%,0,0.000%
468,Phanpy,0.00000%,1,0.001%,1,0.001%
469,Wormadam-Sandy,0.00000%,3,0.003%,2,0.002%
470,Mareep,0.00000%,3,0.003%,3,0.004%
471,Grotle,0.00000%,2,0.002%,2,0.002%
472,Slowpoke,0.00000%,7,0.007%,7,0.008%
473,Mudkip,0.00000%,5,0.005%,5,0.006%
474,Metapod,0.00000%,1,0.001%,1,0.001%
475,Piplup,0.00000%,2,0.002%,1,0.001%
476,Bulbasaur,0.00000%,2,0.002%,2,0.002%
477,Abra,0.00000%,1,0.001%,1,0.001%
478,Ralts,0.00000%,2,0.002%,1,0.001%
479,Marshtomp,0.00000%,1,0.001%,0,0.000%
480,Bellsprout,0.00000%,1,0.001%,0,0.000%
481,Luvdisc,0.00000%,6,0.006%,5,0.006%
482,Pinsir,0.00000%,31,0.030%,28,0.034%
483,Quilava,0.00000%,3,0.003%,3,0.004%
484,Chimecho,0.00000%,3,0.003%,3,0.004%
485,Magby,0.00000%,6,0.006%,6,0.007%
486,Staryu,0.00000%,1,0.001%,1,0.001%
487,Lombre,0.00000%,1,0.001%,1,0.001%
488,Unown,0.00000%,2,0.002%,2,0.002%
489,Lairon,0.00000%,7,0.007%,6,0.007%
490,Bonsly,0.00000%,3,0.003%,3,0.004%
491,Igglybuff,0.00000%,3,0.003%,3,0.004%
492,Shelgon,0.00000%,7,0.007%,5,0.006%
493,Voltorb,0.00000%,3,0.003%,2,0.002%
494,Panpour,0.00000%,1,0.001%,1,0.001%
495,Gastly,0.00000%,3,0.003%,3,0.004%
496,Machoke,0.00000%,8,0.008%,6,0.007%
