Rank,Pokemon,Usage %,Raw,%,Real,%
142,Xurkitree,0.03959,46,1.839,40,2.023
143,Flygon,0.03879,25,0.999,16,0.809
144,Golisopod,0.03879,17,0.679,15,0.759
145,Unfezant,0.02740,5,0.200,4,0.202
146,Vanilluxe,0.02323,14,0.560,11,0.556
147,Stoutland,0.01930,2,0.080,1,0.051
148,Accelgor,0.01930,7,0.280,7,0.354
149,Absol,0.01521,9,0.360,7,0.354
150,Whimsicott,0.01385,11,0.440,7,0.354
151,Flareon,0.01372,3,0.120,3,0.152
152,Galvantula,0.01176,29,1.159,25,1.264
153,Froslass,0.01136,14,0.560,13,0.657
154,Rapidash,0.00984,5,0.200,4,0.202
155,Dugtrio-Alola,0.00984,5,0.200,3,0.152
156,Cinccino,0.00935,15,0.600,12,0.607
157,Linoone,0.00664,12,0.480,9,0.455
158,Palossand,0.00592,24,0.959,23,1.163
159,Boltund,0.00580,5,0.200,5,0.253
160,Gallade,0.00552,10,0.400,10,0.506
161,Porygon-Z,0.00387,18,0.719,17,0.860
162,Uxie,0.00378,13,0.520,13,0.657
163,Machamp,0.00351,11,0.440,9,0.455
164,Grimmsnarl,0.00279,13,0.520,13,0.657
165,Clawitzer,0.00243,8,0.320,8,0.405
166,Gurdurr,0.00228,11,0.440,5,0.253
167,Thwackey,0.00216,9,0.360,6,0.303
168,Raboot,0.00216,11,0.440,6,0.303
169,Ivysaur,0.00216,14,0.560,8,0.405
170,Vileplume,0.00202,2,0.080,2,0.101
171,Ninjask,0.00202,4,0.160,3,0.152
172,Tangela,0.00201,9,0.360,6,0.303
173,Magmortar,0.00190,4,0.160,4,0.202
174,Sandslash,0.00172,5,0.200,5,0.253
175,Gigalith,0.00172,10,0.400,9,0.455
176,Wishiwashi,0.00172,6,0.240,5,0.253
177,Centiskorch,0.00160,16,0.639,11,0.556
178,Sableye,0.00128,2,0.080,1,0.051
179,Pikachu,0.00121,38,1.519,36,1.821
180,Bouffalant,0.00110,2,0.080,2,0.101
181,Frosmoth,0.00110,3,0.120,3,0.152
182,Avalugg,0.00110,1,0.040,1,0.051
183,Togedemaru,0.00110,6,0.240,6,0.303
184,Hitmonlee,0.00089,7,0.280,6,0.303
185,Orbeetle,0.00075,9,0.360,7,0.354
186,Rapidash-Galar,0.00064,6,0.240,4,0.202
187,Zoroark,0.00064,10,0.400,4,0.202
188,Drednaw,0.00064,9,0.360,6,0.303
189,Throh,0.00063,1,0.040,1,0.051
190,Stunfisk-Galar,0.00063,1,0.040,1,0.051
191,Cryogonal,0.00063,1,0.040,1,0.051
192,Lycanroc-Midnight,0.00062,6,0.240,5,0.253
193,Pyukumuku,0.00042,11,0.440,10,0.506
194,Duosion,0.00016,3,0.120,3,0.152
195,Turtonator,0.00015,7,0.280,7,0.354
196,Spritzee,0.00013,5,0.200,4,0.202
197,Ludicolo,0.00013,11,0.440,10,0.506
198,Archeops,0.00006,14,0.560,11,0.556
199,Indeedee-F,0.00005,7,0.280,6,0.303
200,Steelix,0.00004,5,0.200,3,0.152
201,Raichu,0.00004,4,0.160,2,0.101
202,Kingler,0.00003,11,0.440,9,0.455
203,Lycanroc,0.00002,11,0.440,10,0.506
204,Pincurchin,0.00002,15,0.600,15,0.759
205,Silvally-Water,0.00001,17,0.679,15,0.759
206,Duraludon,0.00000,10,0.400,9,0.455
207,Copperajah,0.00000,8,0.320,6,0.303
208,Escavalier,0.00000,3,0.120,2,0.101
209,Swoobat,0.00000,2,0.080,2,0.101
210,Raichu-Alola,0.00000,5,0.200,5,0.253
211,Spiritomb,0.00000,3,0.120,3,0.152
212,Walrein,0.00000,5,0.200,4,0.202
213,Liepard,0.00000,2,0.080,2,0.101
214,Gourgeist-Super,0.00000,1,0.040,1,0.051
215,Mawile,0.00000,1,0.040,1,0.051
216,Regirock,0.00000,2,0.080,2,0.101
217,Krabby,0.00000,1,0.040,1,0.051
218,Emolga,0.00000,1,0.040,0,0.000
219,Butterfree,0.00000,2,0.080,2,0.101
220,Wobbuffet,0.00000,1,0.040,1,0.051
221,Aurorus,0.00000,4,0.160,3,0.152
222,Rowlet,0.00000,1,0.040,1,0.051
223,Farfetch'd,0.00000,6,0.240,5,0.253
224,Appletun,0.00000,1,0.040,1,0.051
225,Eldegoss,0.00000,4,0.160,3,0.152
226,Persian-Alola,0.00000,1,0.040,1,0.051
227,Scrafty,0.00000,2,0.080,2,0.101
228,Lilligant,0.00000,1,0.040,1,0.051
229,Mudkip,0.00000,2,0.080,1,0.051
230,Mesprit,0.00000,1,0.040,1,0.051
231,Lapras,0.00000,3,0.120,1,0.051
232,Eiscue,0.00000,1,0.040,1,0.051
233,Regidrago,0.00000,11,0.440,11,0.556
234,Kadabra,0.00000,2,0.080,2,0.101
235,Arcanine,0.00000,9,0.360,9,0.455
236,Leafeon,0.00000,1,0.040,1,0.051
237,Heliolisk,0.00000,16,0.639,14,0.708
238,Roselia,0.00000,1,0.040,1,0.051
239,Pangoro,0.00000,2,0.080,1,0.051
240,Araquanid,0.00000,9,0.360,9,0.455
241,Tauros,0.00000,1,0.040,1,0.051
242,Drakloak,0.00000,1,0.040,1,0.051
243,Silvally-Dragon,0.00000,2,0.080,2,0.101
244,Garbodor,0.00000,1,0.040,1,0.051
245,Squirtle,0.00000,5,0.200,4,0.202
246,Boldore,0.00000,1,0.040,1,0.051
247,Guzzlord,0.00000,5,0.200,5,0.253
248,Magikarp,0.00000,1,0.040,1,0.051
249,Morpeko,0.00000,2,0.080,2,0.101
250,Poliwrath,0.00000,3,0.120,2,0.101
251,Lurantis,0.00000,2,0.080,2,0.101
252,Vespiquen,0.00000,1,0.040,1,0.051
253,Altaria,0.00000,1,0.040,1,0.051
254,Gothitelle,0.00000,1,0.040,1,0.051
255,Kabutops,0.00000,4,0.160,4,0.202
256,Gabite,0.00000,1,0.040,1,0.051
257,Relicanth,0.00000,1,0.040,1,0.051
258,Exploud,0.00000,3,0.120,2,0.101
259,Mr. Mime,0.00000,1,0.040,1,0.051
260,Jolteon,0.00000,5,0.200,3,0.152
261,Aron,0.00000,6,0.240,5,0.253
262,Flapple,0.00000,6,0.240,5,0.253
263,Musharna,0.00000,3,0.120,3,0.152
264,Golduck,0.00000,2,0.080,2,0.101
265,Scyther,0.00000,4,0.160,4,0.202
266,Stonjourner,0.00000,1,0.040,1,0.051
267,Dragalge,0.00000,3,0.120,1,0.051
268,Greedent,0.00000,1,0.040,1,0.051
269,Grapploct,0.00000,4,0.160,4,0.202
270,Rotom-Fan,0.00000,4,0.160,4,0.202
271,Pinsir,0.00000,6,0.240,4,0.202
272,Sizzlipede,0.00000,4,0.160,3,0.152
273,Barbaracle,0.00000,9,0.360,6,0.303
274,Druddigon,0.00000,1,0.040,1,0.051
275,Rhydon,0.00000,2,0.080,2,0.101
276,Haunter,0.00000,2,0.080,2,0.101
277,Gastly,0.00000,1,0.040,1,0.051
278,Lopunny,0.00000,1,0.040,1,0.051
279,Porygon,0.00000,1,0.040,1,0.051
280,Audino,0.00000,6,0.240,4,0.202
281,Armaldo,0.00000,3,0.120,2,0.101
282,Combusken,0.00000,2,0.080,0,0.000
283,Regigigas,0.00000,6,0.240,5,0.253
284,Sawk,0.00000,1,0.040,1,0.051
285,Glalie,0.00000,4,0.160,4,0.202
286,Poipole,0.00000,2,0.080,1,0.051
287,Diglett-Alola,0.00000,1,0.040,1,0.051
288,Electivire,0.00000,3,0.120,2,0.101
289,Tirtouga,0.00000,1,0.040,1,0.051
290,Persian,0.00000,1,0.040,1,0.051
291,Zubat,0.00000,1,0.040,1,0.051
292,Grovyle,0.00000,1,0.040,1,0.051
293,Diancie,0.00000,12,0.480,11,0.556
294,Abra,0.00000,1,0.040,1,0.051
295,Carbink,0.00000,1,0.040,0,0.000
296,Alcremie,0.00000,5,0.200,5,0.253
297,Magby,0.00000,1,0.040,1,0.051
298,Solrock,0.00000,1,0.040,1,0.051
299,Comfey,0.00000,1,0.040,1,0.051
300,Shelmet,0.00000,1,0.040,1,0.051
301,Passimian,0.00000,1,0.040,1,0.051
302,Falinks,0.00000,2,0.080,1,0.051
303,Trevenant,0.00000,2,0.080,2,0.101
304,Silvally,0.00000,1,0.040,1,0.051
305,Jynx,0.00000,3,0.120,3,0.152
306,Abomasnow,0.00000,2,0.080,2,0.101
307,Seaking,0.00000,3,0.120,2,0.101
308,Hitmonchan,0.00000,2,0.080,2,0.101
309,Fletchling,0.00000,1,0.040,1,0.051
310,Luxray,0.00000,3,0.120,3,0.152
311,Qwilfish,0.00000,3,0.120,3,0.152
312,Beartic,0.00000,1,0.040,1,0.051
313,Claydol,0.00000,3,0.120,2,0.101
314,Malamar,0.00000,5,0.200,5,0.253
315,Yamper,0.00000,2,0.080,2,0.101
316,Regice,0.00000,2,0.080,2,0.101
317,Wooloo,0.00000,1,0.040,1,0.051
318,Sandaconda,0.00000,3,0.120,3,0.152
319,Dunsparce,0.00000,1,0.040,0,0.000
320,Runerigus,0.00000,3,0.120,1,0.051
321,Onix,0.00000,2,0.080,1,0.051
322,Clefairy,0.00000,1,0.040,0,0.000
323,Riolu,0.00000,1,0.040,1,0.051
324,Dusclops,0.00000,3,0.120,3,0.152
325,Rotom-Frost,0.00000,1,0.040,1,0.051
326,Tranquill,0.00000,1,0.040,0,0.000
327,Carracosta,0.00000,1,0.040,0,0.000
328,Miltank,0.00000,2,0.080,2,0.101
329,Hitmontop,0.00000,3,0.120,3,0.152
330,Indeedee,0.00000,6,0.240,3,0.152
