Rank,Pokemon,Usage %,Raw,%,Real,%
1,Snorlax,97.28666,1807,72.863,1643,78.795
2,Mewtwo,93.53382,1822,73.468,1510,72.416
3,Cloyster,76.84147,915,36.895,826,39.613
4,Mew,71.47781,1490,60.081,1157,55.487
5,Tyranitar,70.34051,741,29.879,615,29.494
6,Jolteon,62.72371,301,12.137,243,11.654
7,Forretress,20.01630,857,34.556,771,36.975
8,Lugia,19.67722,862,34.758,668,32.036
9,Zapdos,17.42853,725,29.234,627,30.070
10,Raikou,12.47357,249,10.040,209,10.023
11,Gengar,9.98481,281,11.331,248,11.894
12,Vaporeon,7.56333,97,3.911,86,4.124
13,Steelix,7.50971,428,17.258,365,17.505
14,Umbreon,6.24246,388,15.645,354,16.977
15,Celebi,5.77823,903,36.411,714,34.242
16,Golem,4.11621,381,15.363,301,14.435
17,Smeargle,3.85146,89,3.589,88,4.220
18,Ho-Oh,3.15849,757,30.524,624,29.926
19,Charizard,2.15080,62,2.500,44,2.110
20,Ursaring,1.57416,75,3.024,75,3.597
21,Scizor,1.24128,53,2.137,49,2.350
22,Skarmory,1.23671,112,4.516,103,4.940
23,Rhydon,0.90417,157,6.331,125,5.995
24,Exeggutor,0.80003,38,1.532,37,1.774
25,Porygon2,0.62820,50,2.016,49,2.350
26,Blissey,0.61460,104,4.194,85,4.076
27,Persian,0.27649,16,0.645,16,0.767
28,Omastar,0.12915,9,0.363,7,0.336
29,Machamp,0.09609,72,2.903,63,3.021
30,Heracross,0.09401,81,3.266,70,3.357
31,Quagsire,0.06743,29,1.169,27,1.295
32,Starmie,0.04042,59,2.379,49,2.350
33,Shuckle,0.03668,8,0.323,6,0.288
34,Jynx,0.02826,27,1.089,23,1.103
35,Muk,0.02172,9,0.363,9,0.432
36,Marowak,0.01664,57,2.298,45,2.158
37,Houndoom,0.01335,44,1.774,37,1.774
38,Misdreavus,0.00810,42,1.694,36,1.726
39,Blastoise,0.00693,75,3.024,55,2.638
40,Suicune,0.00352,70,2.823,56,2.686
41,Lapras,0.00241,16,0.645,12,0.575
42,Slowbro,0.00200,5,0.202,5,0.240
43,Dragonite,0.00111,25,1.008,20,0.959
44,Meganium,0.00078,15,0.605,13,0.623
45,Venusaur,0.00032,27,1.089,19,0.911
46,Miltank,0.00018,31,1.250,27,1.295
47,Tentacruel,0.00014,5,0.202,5,0.240
48,Scyther,0.00001,12,0.484,10,0.480
49,Aerodactyl,0.00001,20,0.806,16,0.767
50,Nidoking,0.00000,18,0.726,13,0.623
51,Poliwrath,0.00000,2,0.081,2,0.096
52,Entei,0.00000,15,0.605,10,0.480
53,Donphan,0.00000,11,0.444,10,0.480
54,Granbull,0.00000,9,0.363,7,0.336
55,Corsola,0.00000,7,0.282,4,0.192
56,Hitmonlee,0.00000,4,0.161,3,0.144
57,Raichu,0.00000,4,0.161,4,0.192
58,Wobbuffet,0.00000,2,0.081,2,0.096
59,Chansey,0.00000,5,0.202,4,0.192
60,Gligar,0.00000,5,0.202,2,0.096
61,Farfetch'd,0.00000,1,0.040,1,0.048
62,Parasect,0.00000,6,0.242,5,0.240
63,Ditto,0.00000,2,0.081,2,0.096
64,Mantine,0.00000,2,0.081,2,0.096
65,Charmeleon,0.00000,1,0.040,1,0.048
66,Ampharos,0.00000,8,0.323,4,0.192
67,Rattata,0.00000,1,0.040,1,0.048
68,Girafarig,0.00000,5,0.202,4,0.192
69,Articuno,0.00000,8,0.323,6,0.288
70,Tauros,0.00000,2,0.081,2,0.096
71,Piloswine,0.00000,1,0.040,1,0.048
72,Wigglytuff,0.00000,1,0.040,1,0.048
73,Arcanine,0.00000,4,0.161,3,0.144
74,Crobat,0.00000,1,0.040,1,0.048
75,Graveler,0.00000,1,0.040,1,0.048
76,Geodude,0.00000,1,0.040,1,0.048
77,Bellossom,0.00000,1,0.040,0,0.000
78,Politoed,0.00000,2,0.081,2,0.096
79,Primeape,0.00000,3,0.121,3,0.144
80,Totodile,0.00000,2,0.081,2,0.096
81,Togetic,0.00000,3,0.121,2,0.096
82,Alakazam,0.00000,14,0.565,12,0.575
83,Kabutops,0.00000,5,0.202,4,0.192
84,Feraligatr,0.00000,7,0.282,4,0.192
85,Mr. Mime,0.00000,2,0.081,1,0.048
86,Voltorb,0.00000,1,0.040,0,0.000
87,Gyarados,0.00000,4,0.161,2,0.096
88,Bayleef,0.00000,1,0.040,1,0.048
89,Aipom,0.00000,2,0.081,0,0.000
90,Vileplume,0.00000,4,0.161,4,0.192
91,Slowking,0.00000,1,0.040,1,0.048
92,Hypno,0.00000,1,0.040,1,0.048
93,Jumpluff,0.00000,3,0.121,3,0.144
94,Victreebel,0.00000,2,0.081,1,0.048
95,Pidgeot,0.00000,3,0.121,2,0.096
96,Dugtrio,0.00000,1,0.040,1,0.048
97,Typhlosion,0.00000,37,1.492,29,1.391
98,Dodrio,0.00000,4,0.161,3,0.144
99,Delibird,0.00000,2,0.081,1,0.048
100,Charmander,0.00000,1,0.040,1,0.048
101,Electrode,0.00000,6,0.242,6,0.288
102,Moltres,0.00000,12,0.484,10,0.480
103,Flareon,0.00000,2,0.081,2,0.096
104,Furret,0.00000,1,0.040,1,0.048
105,Xatu,0.00000,2,0.081,1,0.048
106,Noctowl,0.00000,2,0.081,2,0.096
107,Pikachu,0.00000,18,0.726,18,0.863
108,Dewgong,0.00000,2,0.081,2,0.096
109,Qwilfish,0.00000,1,0.040,1,0.048
110,Sudowoodo,0.00000,3,0.121,2,0.096
111,Cyndaquil,0.00000,3,0.121,3,0.144
112,Espeon,0.00000,21,0.847,14,0.671
113,Ninetales,0.00000,7,0.282,6,0.288
114,Quilava,0.00000,2,0.081,2,0.096
115,Onix,0.00000,4,0.161,4,0.192
116,Magneton,0.00000,3,0.121,3,0.144
117,Venomoth,0.00000,1,0.040,0,0.000
118,Sunflora,0.00000,2,0.081,1,0.048
119,Hitmontop,0.00000,2,0.081,1,0.048
120,Kingdra,0.00000,15,0.605,13,0.623
