Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Zacian-Crowned,66.32787,9715,32.704,6747,34.151
2,Chansey,50.65138,6471,21.783,4786,24.225
3,Giratina,46.92972,6974,23.477,4961,25.111
4,Dondozo,35.09123,2689,9.052,2050,10.376
5,Arceus-Ground,28.10692,1968,6.625,1479,7.486
6,Mewtwo-Mega-Y,26.30685,5978,20.124,3671,18.581
7,Ting-Lu,25.50533,2669,8.985,2227,11.272
8,Dialga-Origin,22.70042,3750,12.624,2700,13.666
9,Arceus-Water,17.40569,1832,6.167,1405,7.112
10,Groudon-Primal,17.26382,2834,9.540,1945,9.845
11,Gengar-Mega,16.69293,3389,11.408,2252,11.399
12,Zamazenta-Crowned,14.45285,3383,11.388,2406,12.178
13,Xerneas,13.09290,1106,3.723,771,3.903
14,Arceus-Ghost,11.83973,1520,5.117,1038,5.254
15,Regigigas,11.25154,4141,13.940,2705,13.692
16,Deoxys-Attack,11.15220,3965,13.347,2654,13.434
17,Audino-Mega,9.57821,916,3.084,763,3.862
18,Miraidon,9.50431,3279,11.038,2064,10.447
19,Eternatus,9.42536,1226,4.127,879,4.449
20,Blissey,9.36586,3232,10.880,2314,11.713
21,Ho-Oh,8.63736,1735,5.841,1188,6.013
22,Gyarados-Mega,8.20120,1702,5.729,1249,6.322
23,Slowbro-Mega,8.08823,984,3.312,754,3.816
24,Mewtwo-Mega-X,6.86430,5020,16.899,3066,15.519
25,Arceus-Fairy,6.55612,1017,3.424,680,3.442
26,Kyogre-Primal,6.49909,3468,11.674,2298,11.632
27,Yveltal,6.15109,1363,4.588,904,4.576
28,Groudon,5.45005,903,3.040,712,3.604
29,Arceus-Dark,5.11118,1056,3.555,710,3.594
30,Kyurem-Black,4.78460,2136,7.190,1460,7.390
31,Melmetal,4.09780,638,2.148,433,2.192
32,Guzzlord,3.74960,587,1.976,415,2.101
33,Slaking,3.57766,1212,4.080,861,4.358
34,Swampert-Mega,3.24984,776,2.612,537,2.718
35,Lugia,2.94412,1178,3.966,821,4.156
36,Arceus-Steel,2.82869,616,2.074,465,2.354
37,Flutter-Mane,2.74436,1220,4.107,728,3.685
38,Palafin,2.42027,2536,8.537,1713,8.671
39,Altaria-Mega,2.26484,126,0.424,87,0.440
40,Pheromosa,2.20756,800,2.693,577,2.921
41,Tyranitar-Mega,2.17342,828,2.787,629,3.184
42,Marowak-Alola,2.09213,292,0.983,196,0.992
43,Solgaleo,2.07525,339,1.141,246,1.245
44,Calyrex-Ice,1.94533,1118,3.764,698,3.533
45,Regieleki,1.93875,4639,15.616,3892,19.700
46,Diancie-Mega,1.77656,1108,3.730,745,3.771
47,Registeel,1.73624,317,1.067,219,1.108
48,Steelix-Mega,1.67964,584,1.966,475,2.404
49,Kartana,1.65993,2281,7.679,1456,7.370
50,Arceus-Electric,1.52000,684,2.303,441,2.232
51,Palkia-Origin,1.41400,740,2.491,452,2.288
52,Celesteela,1.37378,222,0.747,156,0.790
53,Dragapult,1.29432,959,3.228,701,3.548
54,Ferrothorn,1.27195,378,1.272,285,1.443
55,Aegislash,1.24167,452,1.522,349,1.767
56,Venusaur-Mega,1.11555,455,1.532,294,1.488
57,Ursaluna,1.03841,741,2.494,482,2.440
58,Arceus-Fire,0.98216,334,1.124,243,1.230
59,Kingambit,0.96012,320,1.077,171,0.866
60,Palkia,0.84524,161,0.542,109,0.552
61,Metagross-Mega,0.82614,550,1.851,371,1.878
62,Arceus-Flying,0.82139,572,1.926,302,1.529
63,Rhydon,0.80609,48,0.162,37,0.187
64,Muk-Alola,0.79897,101,0.340,73,0.369
65,Aggron-Mega,0.77765,1303,4.386,1013,5.127
66,Hoopa-Unbound,0.77448,890,2.996,550,2.784
67,Kyurem-White,0.68784,764,2.572,512,2.592
68,Arceus,0.65669,1653,5.565,1091,5.522
69,Rayquaza,0.60642,1575,5.302,991,5.016
70,Blaziken-Mega,0.59367,1055,3.551,709,3.589
71,Regirock,0.58101,100,0.337,75,0.380
72,Sceptile-Mega,0.51118,1340,4.511,795,4.024
73,Tapu-Fini,0.49043,137,0.461,115,0.582
74,Necrozma-Dawn-Wings,0.48523,280,0.943,183,0.926
75,Heracross-Mega,0.48191,612,2.060,399,2.020
76,Charizard-Mega-Y,0.48026,720,2.424,457,2.313
77,Shuckle,0.46114,1485,4.999,1199,6.069
78,Necrozma-Ultra,0.41941,1294,4.356,751,3.801
79,Goodra-Hisui,0.40290,418,1.407,297,1.503
80,Giratina-Origin,0.37294,573,1.929,396,2.004
81,Zoroark-Hisui,0.35947,768,2.585,477,2.414
82,Necrozma-Dusk-Mane,0.35746,851,2.865,538,2.723
83,Garchomp-Mega,0.34121,659,2.218,464,2.349
84,Cresselia,0.32211,250,0.842,133,0.673
85,Lopunny-Mega,0.32057,588,1.979,392,1.984
86,Lunala,0.30953,401,1.350,273,1.382
87,Kangaskhan-Mega,0.28654,407,1.370,254,1.286
88,Obstagoon,0.28611,118,0.397,74,0.375
89,Corviknight,0.24949,160,0.539,115,0.582
90,Darmanitan-Zen,0.23140,72,0.242,60,0.304
91,Zekrom,0.19942,353,1.188,232,1.174
92,Magearna,0.18217,509,1.713,360,1.822
93,Iron-Bundle,0.17635,511,1.720,322,1.630
94,Landorus-Therian,0.17292,235,0.791,154,0.779
95,Charizard-Mega-X,0.16274,287,0.966,182,0.921
96,Kyogre,0.16212,80,0.269,59,0.299
97,Banette-Mega,0.15365,195,0.656,110,0.557
98,Dialga,0.14314,176,0.592,125,0.633
99,Wo-Chien,0.14232,118,0.397,91,0.461
100,Chi-Yu,0.14171,172,0.579,96,0.486
101,Deoxys-Speed,0.14052,554,1.865,444,2.247
102,Gardevoir-Mega,0.13705,515,1.734,369,1.868
103,Blacephalon,0.13697,186,0.626,120,0.607
104,Xurkitree,0.13686,415,1.397,253,1.281
105,Pinsir-Mega,0.13543,315,1.060,196,0.992
106,Ampharos-Mega,0.12984,459,1.545,300,1.518
107,Koraidon,0.11293,581,1.956,375,1.898
108,Thundurus-Therian,0.11120,338,1.138,247,1.250
109,Reshiram,0.11075,304,1.023,203,1.028
110,Sableye-Mega,0.10410,197,0.663,145,0.734
111,Darmanitan,0.10384,124,0.417,79,0.400
112,Chien-Pao,0.10222,594,2.000,396,2.004
113,Dusclops,0.09919,79,0.266,57,0.289
114,Snorlax,0.08970,162,0.545,129,0.653
115,Volcanion,0.08455,130,0.438,85,0.430
116,Meloetta,0.08389,124,0.417,87,0.440
117,Zacian,0.08170,53,0.178,39,0.197
118,Zamazenta,0.07561,57,0.192,40,0.202
119,Arceus-Poison,0.07411,148,0.498,116,0.587
120,Enamorus-Therian,0.07067,209,0.704,147,0.744
121,Salamence-Mega,0.07052,414,1.394,281,1.422
122,Beedrill-Mega,0.06772,334,1.124,235,1.189
123,Alakazam-Mega,0.06697,1078,3.629,688,3.482
124,Umbreon,0.05937,132,0.444,85,0.430
125,Lucario-Mega,0.05715,471,1.586,305,1.544
126,Porygon2,0.05575,64,0.215,44,0.223
127,Doublade,0.05545,32,0.108,25,0.127
128,Marshadow,0.05081,599,2.016,410,2.075
129,Aerodactyl-Mega,0.04557,246,0.828,191,0.967
130,Mewtwo,0.04412,55,0.185,30,0.152
131,Toxapex,0.04151,383,1.289,284,1.438
132,Barraskewda,0.04058,201,0.677,146,0.739
133,Iron-Hands,0.04022,193,0.650,142,0.719
134,Type:-Null,0.03398,42,0.141,35,0.177
135,Arceus-Rock,0.03309,48,0.162,31,0.157
136,Escavalier,0.03232,137,0.461,91,0.461
137,Regidrago,0.03053,287,0.966,215,1.088
