Rank,Pokemon,Usage %,Raw,%,Real,%
47,Arcanine,0.03732%,522,1.268%,437,1.253%
48,Machamp,0.03081%,521,1.265%,428,1.227%
49,Nidoking,0.02911%,655,1.591%,545,1.563%
50,Flareon,0.02823%,278,0.675%,231,0.662%
51,Aerodactyl,0.02816%,562,1.365%,480,1.376%
52,Vaporeon,0.02697%,363,0.882%,304,0.872%
53,Omastar,0.02617%,297,0.721%,267,0.766%
54,Dewgong,0.02315%,89,0.216%,77,0.221%
55,Gyarados,0.02315%,818,1.986%,685,1.964%
56,Tentacruel,0.02030%,388,0.942%,289,0.829%
57,Onix,0.01991%,225,0.546%,196,0.562%
58,Ninetales,0.01762%,354,0.860%,294,0.843%
59,Primeape,0.01585%,158,0.384%,130,0.373%
60,Magmar,0.01208%,97,0.236%,78,0.224%
61,Muk,0.01138%,163,0.396%,140,0.401%
62,Poliwrath,0.00927%,441,1.071%,358,1.027%
63,Haunter,0.00852%,173,0.420%,148,0.424%
64,Hitmonlee,0.00590%,203,0.493%,146,0.419%
65,Hitmonchan,0.00568%,109,0.265%,86,0.247%
66,Blastoise,0.00463%,605,1.469%,516,1.480%
67,Venomoth,0.00426%,153,0.372%,133,0.381%
68,Beedrill,0.00335%,161,0.391%,133,0.381%
69,Magneton,0.00307%,124,0.301%,107,0.307%
70,Rapidash,0.00280%,181,0.440%,155,0.444%
71,Seaking,0.00194%,18,0.044%,14,0.040%
72,Butterfree,0.00143%,217,0.527%,198,0.568%
73,Seadra,0.00098%,20,0.049%,16,0.046%
74,Abra,0.00057%,14,0.034%,13,0.037%
75,Golduck,0.00054%,173,0.420%,133,0.381%
76,Mr. Mime,0.00048%,149,0.362%,129,0.370%
77,Marowak,0.00047%,69,0.168%,57,0.163%
78,Fearow,0.00045%,118,0.287%,90,0.258%
79,Pidgeot,0.00040%,239,0.580%,204,0.585%
80,Pikachu,0.00034%,325,0.789%,293,0.840%
81,Golbat,0.00031%,397,0.964%,313,0.897%
82,Vileplume,0.00028%,123,0.299%,95,0.272%
83,Geodude,0.00027%,14,0.034%,14,0.040%
84,Scyther,0.00023%,216,0.525%,167,0.479%
85,Eevee,0.00017%,27,0.066%,21,0.060%
86,Farfetch'd,0.00012%,47,0.114%,35,0.100%
87,Drowzee,0.00010%,8,0.019%,4,0.011%
88,Rhyhorn,0.00008%,29,0.070%,26,0.075%
89,Machoke,0.00006%,41,0.100%,28,0.080%
90,Ivysaur,0.00005%,62,0.151%,58,0.166%
91,Poliwhirl,0.00005%,31,0.075%,30,0.086%
92,Bulbasaur,0.00004%,128,0.311%,101,0.290%
93,Squirtle,0.00003%,113,0.274%,92,0.264%
94,Gastly,0.00002%,46,0.112%,42,0.120%
95,Exeggcute,0.00001%,17,0.041%,16,0.046%
96,Magikarp,0.00001%,11,0.027%,11,0.032%
97,Graveler,0.00001%,14,0.034%,11,0.032%
98,Slowpoke,0.00001%,8,0.019%,8,0.023%
99,Voltorb,0.00000%,43,0.104%,40,0.115%
100,Meowth,0.00000%,15,0.036%,15,0.043%
101,Staryu,0.00000%,13,0.032%,13,0.037%
102,Vulpix,0.00000%,19,0.046%,15,0.043%
103,Jigglypuff,0.00000%,15,0.036%,13,0.037%
104,Charmander,0.00000%,23,0.056%,21,0.060%
105,Dratini,0.00000%,7,0.017%,7,0.020%
106,Bellsprout,0.00000%,7,0.017%,7,0.020%
107,Pidgeotto,0.00000%,39,0.095%,36,0.103%
108,Growlithe,0.00000%,17,0.041%,17,0.049%
109,Zubat,0.00000%,7,0.017%,7,0.020%
110,Charmeleon,0.00000%,23,0.056%,20,0.057%
111,Wartortle,0.00000%,24,0.058%,21,0.060%
112,Metapod,0.00000%,13,0.032%,12,0.034%
113,Kakuna,0.00000%,11,0.027%,9,0.026%
114,Omanyte,0.00000%,9,0.022%,6,0.017%
115,Kabuto,0.00000%,2,0.005%,2,0.006%
116,Rattata,0.00000%,12,0.029%,12,0.034%
117,Nidorina,0.00000%,1,0.002%,1,0.003%
118,Spearow,0.00000%,4,0.010%,4,0.011%
119,Sandshrew,0.00000%,8,0.019%,8,0.023%
120,Ekans,0.00000%,2,0.005%,2,0.006%
121,Gloom,0.00000%,7,0.017%,5,0.014%
122,Clefairy,0.00000%,6,0.015%,6,0.017%
123,Pidgey,0.00000%,9,0.022%,9,0.026%
124,NidoranM,0.00000%,6,0.015%,6,0.017%
125,Caterpie,0.00000%,9,0.022%,9,0.026%
126,Paras,0.00000%,8,0.019%,7,0.020%
127,Psyduck,0.00000%,4,0.010%,4,0.011%
128,Oddish,0.00000%,2,0.005%,1,0.003%
129,Diglett,0.00000%,9,0.022%,3,0.009%
130,Tentacool,0.00000%,2,0.005%,2,0.006%
131,Magnemite,0.00000%,12,0.029%,10,0.029%
132,Koffing,0.00000%,2,0.005%,2,0.006%
133,Shellder,0.00000%,21,0.051%,19,0.054%
134,Mankey,0.00000%,13,0.032%,13,0.037%
135,Doduo,0.00000%,1,0.002%,1,0.003%
136,Ponyta,0.00000%,3,0.007%,3,0.009%
137,Poliwag,0.00000%,3,0.007%,2,0.006%
138,Nidorino,0.00000%,5,0.012%,5,0.014%
139,Weepinbell,0.00000%,5,0.012%,3,0.009%
140,Krabby,0.00000%,1,0.002%,1,0.003%
141,NidoranF,0.00000%,3,0.007%,2,0.006%
142,Weedle,0.00000%,7,0.017%,6,0.017%
143,Machop,0.00000%,1,0.002%,1,0.003%
144,Cubone,0.00000%,5,0.012%,3,0.009%
145,Venonat,0.00000%,1,0.002%,1,0.003%
146,Seel,0.00000%,2,0.005%,2,0.006%
