Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Rayquaza-Mega,59.40617,153633,16.975,94557,16.368
2,Groudon-Primal,46.57097,115851,12.800,83230,14.407
3,Marshadow,38.87256,93656,10.348,60427,10.460
4,Necrozma-Dusk-Mane,34.66887,55536,6.136,35699,6.179
5,Arceus-Fairy,33.24192,31692,3.502,21841,3.781
6,Arceus,33.22327,55271,6.107,32635,5.649
7,Yveltal,24.47347,44890,4.960,30206,5.229
8,Xerneas,22.04571,67050,7.408,41567,7.195
9,Smeargle,18.51956,87123,9.626,54508,9.435
10,Arceus-Ground,16.78063,16233,1.794,12071,2.089
11,Kyogre-Primal,15.45611,79879,8.826,51094,8.844
12,Arceus-Dark,12.74314,9638,1.065,6748,1.168
13,Arceus-Steel,11.52610,17280,1.909,11464,1.984
14,Deoxys-Attack,11.04335,27893,3.082,14056,2.433
15,Zygarde,9.19841,39425,4.356,24875,4.306
16,Ho-Oh,8.77720,19313,2.134,13030,2.255
17,Arceus-Ghost,7.31535,11487,1.269,7339,1.270
18,Gengar-Mega,7.19063,35358,3.907,23660,4.095
19,Ferrothorn,6.84010,42665,4.714,32922,5.699
20,Kyogre,6.41767,11657,1.288,7356,1.273
21,Arceus-Water,6.08222,7647,0.845,5026,0.870
22,Lugia,5.56434,32208,3.559,20415,3.534
23,Deoxys-Speed,5.47423,16102,1.779,13389,2.318
24,Tapu-Lele,4.97369,10370,1.146,6922,1.198
25,Arceus-Poison,4.83141,6174,0.682,4017,0.695
26,Shuckle,4.31778,40483,4.473,27023,4.678
27,Mewtwo-Mega-Y,3.67792,31306,3.459,19885,3.442
28,Mewtwo,3.59253,17749,1.961,10277,1.779
29,Chansey,3.53591,30922,3.417,17973,3.111
30,Ditto,3.48230,41361,4.570,15046,2.604
31,Salamence-Mega,3.36618,19704,2.177,12646,2.189
32,Lunala,3.16956,11254,1.243,7047,1.220
33,Magearna,3.08292,10377,1.147,6869,1.189
34,Giratina,2.89478,7105,0.785,4397,0.761
35,Celesteela,2.86875,15835,1.750,10398,1.800
36,Sableye-Mega,2.75374,17608,1.945,13481,2.334
37,Arceus-Rock,2.71386,1971,0.218,1416,0.245
38,Necrozma-Dawn-Wings,2.42039,22837,2.523,14226,2.462
39,Espeon,2.38273,41308,4.564,25127,4.349
40,Scolipede,2.22607,32648,3.607,25171,4.357
41,Skarmory,2.16896,24558,2.713,18959,3.282
42,Shaymin-Sky,2.08441,18822,2.080,11518,1.994
43,Darkrai,2.05755,40472,4.472,26120,4.521
44,Tyranitar,1.96371,21984,2.429,15390,2.664
45,Tapu-Koko,1.79656,19278,2.130,13498,2.336
46,Aegislash,1.78889,54301,6.000,35342,6.118
47,Vivillon,1.61655,5836,0.645,3717,0.643
48,Excadrill,1.58789,18737,2.070,12837,2.222
49,Giratina-Origin,1.57774,15311,1.692,9700,1.679
50,Greninja,1.50887,40852,4.514,27195,4.707
51,Arceus-Grass,1.45776,3335,0.368,2223,0.385
52,Arceus-Flying,1.44318,2937,0.325,1931,0.334
53,Pheromosa,1.34389,13471,1.488,8270,1.432
54,Blaziken,1.29256,32618,3.604,22472,3.890
55,Drifblim,1.28142,19276,2.130,13808,2.390
56,Mimikyu,1.27985,41053,4.536,27905,4.830
57,Clefable,1.24641,32802,3.624,19235,3.330
58,Kyurem-White,1.24238,10108,1.117,6191,1.072
59,Blissey,1.23063,17847,1.972,10994,1.903
60,Zekrom,1.20180,10061,1.112,6223,1.077
61,Gothitelle,1.19068,5361,0.592,3213,0.556
62,Eevee,1.18520,34455,3.807,27463,4.754
63,Kartana,1.15867,23102,2.553,14835,2.568
64,Toxapex,1.12932,28266,3.123,19676,3.406
65,Zeraora,1.08316,29176,3.224,18757,3.247
66,Klefki,1.08053,11243,1.242,7402,1.281
67,Lucario-Mega,1.00344,31352,3.464,20860,3.611
68,Mewtwo-Mega-X,1.00148,17863,1.974,11649,2.016
69,Dialga,0.98961,14185,1.567,9092,1.574
70,Kangaskhan-Mega,0.97897,18548,2.049,13054,2.260
71,Gliscor,0.97571,41201,4.552,27761,4.805
72,Thundurus,0.96713,3610,0.399,2472,0.428
73,Genesect,0.96578,11948,1.320,7456,1.291
74,Landorus-Therian,0.91858,17945,1.983,12729,2.203
75,Greninja-Ash,0.88680,54182,5.986,36674,6.348
76,Arceus-Electric,0.88383,4859,0.537,3071,0.532
77,Blaziken-Mega,0.87770,34745,3.839,23658,4.095
78,Garchomp,0.86963,43958,4.857,29230,5.060
79,Cloyster,0.85339,29268,3.234,19924,3.449
80,Naganadel,0.84657,16925,1.870,10698,1.852
81,Whimsicott,0.84538,13635,1.507,9633,1.667
82,Stakataka,0.80928,6394,0.706,4211,0.729
83,Forretress,0.78053,15896,1.756,13433,2.325
84,Arceus-Fire,0.77221,3448,0.381,2223,0.385
85,Diancie-Mega,0.75151,10466,1.156,7522,1.302
86,Weavile,0.73297,25343,2.800,18448,3.193
87,Aron,0.72427,8062,0.891,4285,0.742
88,Dugtrio,0.70962,9731,1.075,6978,1.208
89,Solgaleo,0.69677,7575,0.837,4905,0.849
90,Mew,0.69457,27901,3.083,16306,2.823
91,Arceus-Dragon,0.68941,4193,0.463,2717,0.470
92,Mr.-Mime,0.68116,5406,0.597,2907,0.503
93,Groudon,0.67200,3064,0.339,2151,0.372
94,Slurpuff,0.65292,6493,0.717,4104,0.710
95,Vaporeon,0.63495,16972,1.875,10875,1.882
96,Krookodile,0.62503,17062,1.885,11057,1.914
97,Ninjask,0.60015,29065,3.211,22557,3.905
98,Deoxys-Defense,0.58606,11196,1.237,7727,1.338
99,Jirachi,0.54779,14364,1.587,8477,1.467
100,Gengar,0.51632,25834,2.854,16764,2.902
101,Lopunny-Mega,0.50810,16979,1.876,11792,2.041
102,Dragonite,0.48669,34429,3.804,22030,3.813
103,Rotom-Wash,0.47653,13687,1.512,9238,1.599
104,Wailord,0.47578,3346,0.370,2058,0.356
105,Mamoswine,0.47394,14788,1.634,8357,1.447
106,Snorlax,0.47120,34816,3.847,22143,3.833
107,Gyarados-Mega,0.45509,11927,1.318,8158,1.412
108,Palkia,0.44981,8903,0.984,5597,0.969
109,Aerodactyl,0.44236,5683,0.628,4296,0.744
110,Metagross-Mega,0.43958,23352,2.580,15691,2.716
111,Serperior,0.43857,28611,3.161,18287,3.165
112,Charizard-Mega-Y,0.43403,24014,2.653,16217,2.807
113,Infernape,0.42988,24625,2.721,17334,3.000
114,Glalie,0.40107,2982,0.329,1427,0.247
115,Scizor,0.40067,15396,1.701,10295,1.782
116,Galvantula,0.40006,15025,1.660,12643,2.188
117,Xurkitree,0.37833,9340,1.032,6065,1.050
118,Tapu-Fini,0.37822,7150,0.790,4958,0.858
119,Heatran,0.37778,11740,1.297,7962,1.378
120,Quagsire,0.37615,7062,0.780,4593,0.795
121,Breloom,0.37552,22284,2.462,14623,2.531
122,Pyukumuku,0.36715,8993,0.994,5009,0.867
123,Umbreon,0.36430,23541,2.601,14864,2.573
124,Volcarona,0.36393,30586,3.379,18887,3.269
125,Reshiram,0.36133,6757,0.747,4366,0.756
126,Chandelure,0.35565,15575,1.721,10520,1.821
127,Mawile-Mega,0.35288,11225,1.240,7533,1.304
128,Scizor-Mega,0.34981,17942,1.982,12183,2.109
129,Venusaur-Mega,0.33910,18458,2.039,11790,2.041
130,Zapdos,0.33009,12370,1.367,8260,1.430
131,Zoroark,0.32451,15801,1.746,6829,1.182
132,Tapu-Bulu,0.29697,7366,0.814,4415,0.764
133,Muk-Alola,0.29424,11624,1.284,7872,1.363
134,Togekiss,0.28564,27416,3.029,17469,3.024
135,Sylveon,0.28198,20055,2.216,12551,2.173
136,Latios,0.28122,6653,0.735,4072,0.705
137,Charizard-Mega-X,0.27929,37211,4.111,25313,4.382
138,Amoonguss,0.27392,10338,1.142,6519,1.128
139,Victini,0.27098,9918,1.096,6123,1.060
140,Beedrill-Mega,0.26555,16685,1.844,11150,1.930
141,Arceus-Ice,0.26547,2250,0.249,1437,0.249
142,Rayquaza,0.25782,5440,0.601,2984,0.517
143,Salamence,0.25753,13998,1.547,8926,1.545
144,Landorus,0.25391,4082,0.451,2651,0.459
145,Ninetales-Alola,0.25112,18459,2.040,12583,2.178
146,Salazzle,0.24740,11485,1.269,7917,1.370
147,Solrock,0.24574,866,0.096,647,0.112
148,Hoopa-Unbound,0.24447,9913,1.095,6231,1.079
149,Slowbro-Mega,0.23713,3950,0.436,2450,0.424
150,Durant,0.22923,8529,0.942,6164,1.067
151,Bibarel,0.22621,4378,0.484,2066,0.358
152,Cinccino,0.22569,8125,0.898,5229,0.905
153,Porygon-Z,0.21662,14677,1.622,8925,1.545
