Rank,Pokemon,Usage %,Raw,%,Real,%
34,Jolteon,6.64351%,17286,9.594%,13522,9.528%
35,Chesnaught,6.58259%,12564,6.973%,9892,6.970%
36,Honchkrow,6.48385%,14812,8.221%,11165,7.867%
37,Marowak-Alola,6.28940%,8497,4.716%,6830,4.813%
38,Cresselia,6.20982%,12227,6.786%,9311,6.561%
39,Pangoro,5.35969%,7336,4.071%,5785,4.076%
40,Dragalge,5.22392%,8204,4.553%,6612,4.659%
41,Rotom-Heat,5.17401%,16248,9.018%,13726,9.672%
42,Donphan,5.11124%,16741,9.291%,14197,10.003%
43,Rotom-Mow,5.05130%,9649,5.355%,7894,5.562%
44,Barbaracle,4.96564%,3291,1.826%,2325,1.638%
45,Ampharos-Mega,4.76719%,14459,8.025%,10907,7.685%
46,Yanmega,4.76532%,9843,5.463%,7436,5.240%
47,Porygon2,4.76374%,12522,6.950%,9843,6.936%
48,Kingdra,4.22906%,4827,2.679%,3716,2.618%
49,Bewear,4.22465%,8936,4.959%,6602,4.652%
50,Machamp,4.11272%,14022,7.782%,11003,7.753%
51,Quagsire,4.08048%,5933,3.293%,4701,3.312%
52,Slowbro-Mega,3.68125%,3494,1.939%,2720,1.917%
53,Swellow,3.64516%,14213,7.888%,10701,7.540%
54,Araquanid,3.53841%,16474,9.143%,13863,9.768%
55,Linoone,3.48356%,7034,3.904%,4952,3.489%
56,Goodra,3.37811%,11922,6.617%,9192,6.477%
57,Galvantula,3.25693%,15661,8.692%,13702,9.655%
58,Ninetales,3.24091%,4832,2.682%,4025,2.836%
59,Cloyster,3.20343%,17701,9.824%,13242,9.331%
60,Moltres,3.12565%,5776,3.206%,4715,3.322%
61,Banette-Mega,2.61390%,11083,6.151%,8436,5.944%
62,Aerodactyl,2.59841%,7781,4.318%,6454,4.548%
63,Venusaur,2.48750%,4692,2.604%,3736,2.632%
64,Slowbro,2.39634%,3023,1.678%,2332,1.643%
65,Lycanroc-Dusk,2.27678%,10697,5.937%,8205,5.781%
66,Emboar,1.97802%,6956,3.861%,5386,3.795%
67,Tsareena,1.97494%,7136,3.960%,5618,3.959%
68,Gigalith,1.95150%,3904,2.167%,3547,2.499%
69,Archeops,1.93893%,1119,0.621%,1002,0.706%
70,Klinklang,1.88499%,1436,0.797%,1079,0.760%
71,Glalie-Mega,1.82846%,7509,4.167%,5520,3.889%
72,Hoopa,1.76198%,3876,2.151%,2860,2.015%
73,Torkoal,1.75449%,3126,1.735%,2919,2.057%
74,Golbat,1.74293%,1322,0.734%,1047,0.738%
75,Aromatisse,1.73745%,860,0.477%,650,0.458%
76,Abomasnow-Mega,1.68670%,2206,1.224%,1772,1.249%
77,Shedinja,1.64356%,499,0.277%,326,0.230%
78,Uxie,1.64336%,2498,1.386%,2303,1.623%
79,Sigilyph,1.55049%,2396,1.330%,1799,1.268%
80,Diancie,1.53805%,2690,1.493%,2214,1.560%
81,Miltank,1.50053%,790,0.438%,638,0.450%
82,Cofagrigus,1.49191%,3504,1.945%,2893,2.038%
83,Slowking,1.45399%,1635,0.907%,1321,0.931%
84,Decidueye,1.43709%,7667,4.255%,5886,4.147%
85,Slurpuff,1.36472%,3880,2.153%,2876,2.026%
86,Typhlosion,1.34065%,1395,0.774%,1037,0.731%
87,Lapras,1.33112%,915,0.508%,701,0.494%
88,Dhelmise,1.28029%,5303,2.943%,4179,2.945%
89,Mismagius,1.14347%,2240,1.243%,1709,1.204%
90,Xatu,1.13772%,1278,0.709%,995,0.701%
91,Charizard,1.13413%,1849,1.026%,1445,1.018%
92,Sneasel,1.09310%,1240,0.688%,965,0.680%
93,Comfey,1.08138%,2110,1.171%,1559,1.099%
94,Bruxish,1.07503%,2594,1.440%,1895,1.335%
95,Jellicent,1.06636%,1543,0.856%,1238,0.872%
96,Ribombee,1.03038%,3649,2.025%,2898,2.042%
97,Exploud,0.99762%,2650,1.471%,2060,1.452%
98,Vaporeon,0.99677%,2286,1.269%,1825,1.286%
99,Whimsicott,0.98429%,2853,1.583%,2250,1.585%
100,Camerupt-Mega,0.98101%,2845,1.579%,2201,1.551%
101,Marowak-Alola-Totem,0.97494%,138,0.077%,111,0.078%
102,Pyukumuku,0.91838%,1109,0.615%,856,0.603%
103,Medicham,0.90288%,1311,0.728%,1011,0.712%
104,Heliolisk,0.86221%,3053,1.694%,2290,1.614%
105,Vanilluxe,0.85750%,598,0.332%,452,0.318%
106,Gastrodon,0.85004%,676,0.375%,552,0.389%
107,Vivillon,0.84248%,664,0.369%,496,0.349%
108,Shiftry,0.81179%,616,0.342%,489,0.345%
109,Vikavolt,0.70684%,1230,0.683%,995,0.701%
110,Persian-Alola,0.63692%,847,0.470%,709,0.500%
111,Houndoom,0.59855%,1096,0.608%,817,0.576%
112,Accelgor,0.59241%,1300,0.721%,1065,0.750%
113,Braviary,0.59183%,938,0.521%,750,0.528%
114,Electrode,0.55245%,655,0.364%,566,0.399%
115,Stoutland,0.50980%,1304,0.724%,980,0.691%
116,Hitmonlee,0.48818%,2403,1.334%,1784,1.257%
117,Lycanroc,0.47112%,624,0.346%,529,0.373%
118,Smeargle,0.46288%,1023,0.568%,941,0.663%
119,Leafeon,0.45547%,1714,0.951%,1339,0.943%
120,Meowstic,0.44410%,644,0.357%,533,0.376%
121,Malamar,0.43270%,1886,1.047%,1473,1.038%
122,Delphox,0.42596%,1510,0.838%,1188,0.837%
123,Aurorus,0.42299%,824,0.457%,659,0.464%
124,Carbink,0.41987%,275,0.153%,256,0.180%
125,Flareon,0.41050%,1251,0.694%,993,0.700%
126,Scrafty,0.39992%,1576,0.875%,1194,0.841%
127,Silvally-Steel,0.37907%,699,0.388%,576,0.406%
128,Cryogonal,0.35298%,903,0.501%,679,0.478%
129,Froslass,0.35043%,1649,0.915%,1441,1.015%
130,Audino-Mega,0.34546%,841,0.467%,632,0.445%
131,Rampardos,0.34470%,780,0.433%,601,0.423%
132,Omastar,0.33707%,640,0.355%,501,0.353%
133,Ditto,0.33606%,1284,0.713%,961,0.677%
134,Incineroar,0.32511%,3220,1.787%,2655,1.871%
135,Guzzlord,0.30205%,567,0.315%,458,0.323%
136,Swoobat,0.27934%,354,0.196%,255,0.180%
137,Ferroseed,0.27893%,255,0.142%,240,0.169%
138,Blastoise,0.27610%,1863,1.034%,1492,1.051%
139,Audino,0.26590%,273,0.152%,218,0.154%
140,Electivire,0.23776%,1080,0.599%,832,0.586%
141,Hitmontop,0.23742%,1352,0.750%,1085,0.765%
142,Spiritomb,0.22495%,474,0.263%,385,0.271%
143,Articuno,0.20851%,408,0.226%,315,0.222%
144,Cinccino,0.20231%,1735,0.963%,1341,0.945%
145,Qwilfish,0.18673%,1065,0.591%,912,0.643%
146,Lanturn,0.18465%,684,0.380%,548,0.386%
147,Sawk,0.17706%,350,0.194%,276,0.194%
148,Ursaring,0.17073%,923,0.512%,717,0.505%
149,Golem-Alola,0.16219%,410,0.228%,334,0.235%
150,Hariyama,0.15076%,850,0.472%,690,0.486%
151,Palossand,0.15001%,742,0.412%,586,0.413%
152,Marill,0.14883%,41,0.023%,36,0.025%
153,Ambipom,0.14600%,2913,1.617%,2354,1.659%
154,Poliwrath,0.14399%,438,0.243%,349,0.246%
155,Exeggutor,0.13822%,500,0.277%,361,0.254%
156,Probopass,0.13638%,325,0.180%,282,0.199%
157,Minior,0.13229%,1176,0.653%,839,0.591%
158,Druddigon,0.13077%,784,0.435%,670,0.472%
159,Claydol,0.12375%,627,0.348%,499,0.352%
160,Gallade,0.12075%,888,0.493%,659,0.464%
161,Shuckle,0.11729%,1582,0.878%,1446,1.019%
162,Primeape,0.11670%,838,0.465%,585,0.412%
163,Slaking,0.11554%,1248,0.693%,896,0.631%
164,Piloswine,0.11099%,851,0.472%,732,0.516%
165,Magmortar,0.10892%,659,0.366%,482,0.340%
166,Cradily,0.10635%,772,0.428%,651,0.459%
167,Rhydon,0.10438%,640,0.355%,533,0.376%
168,Lycanroc-Midnight,0.10304%,408,0.226%,321,0.226%
169,Sceptile,0.09399%,1122,0.623%,809,0.570%
170,Sandslash,0.09395%,678,0.376%,515,0.363%
171,Victreebel,0.09272%,635,0.352%,488,0.344%
172,Mudsdale,0.09137%,456,0.253%,376,0.265%
173,Weezing,0.08486%,564,0.313%,486,0.342%
174,Regice,0.08464%,405,0.225%,299,0.211%
175,Liepard,0.07903%,798,0.443%,639,0.450%
176,Mesprit,0.07710%,266,0.148%,246,0.173%
177,Passimian,0.07638%,350,0.194%,293,0.206%
178,Eelektross,0.07191%,1065,0.591%,864,0.609%
179,Rotom,0.07071%,303,0.168%,228,0.161%
180,Pinsir,0.06547%,316,0.175%,225,0.159%
181,Vigoroth,0.06337%,461,0.256%,373,0.263%
182,Lurantis,0.06090%,612,0.340%,479,0.338%
183,Tauros,0.05989%,707,0.392%,521,0.367%
184,Sableye,0.05969%,1069,0.593%,818,0.576%
185,Bastiodon,0.05969%,207,0.115%,165,0.116%
186,Exeggutor-Alola,0.05852%,578,0.321%,438,0.309%
187,Toucannon,0.05668%,400,0.222%,305,0.215%
188,Sandslash-Alola,0.05662%,464,0.258%,349,0.246%
189,Scyther,0.05440%,1327,0.736%,997,0.703%
190,Rotom-Frost,0.05375%,215,0.119%,172,0.121%
191,Skuntank,0.05136%,406,0.225%,326,0.230%
192,Purugly,0.04956%,665,0.369%,497,0.350%
193,Lilligant,0.04925%,540,0.300%,399,0.281%
194,Steelix,0.04870%,832,0.462%,674,0.475%
195,Regirock,0.04766%,462,0.256%,384,0.271%
196,Jynx,0.04683%,215,0.119%,166,0.117%
197,Kingler,0.04623%,419,0.233%,321,0.226%
198,Sawsbuck,0.04547%,355,0.197%,246,0.173%
199,Vileplume,0.04477%,869,0.482%,688,0.485%
200,Dodrio,0.04396%,530,0.294%,380,0.268%
201,Trevenant,0.04348%,670,0.372%,529,0.373%
202,Golurk,0.04116%,404,0.224%,333,0.235%
203,Silvally-Ghost,0.03864%,289,0.160%,237,0.167%
204,Phione,0.03842%,30,0.017%,25,0.018%
205,Pikachu,0.03823%,841,0.467%,644,0.454%
206,Clamperl,0.03310%,41,0.023%,31,0.022%
207,Komala,0.03306%,591,0.328%,440,0.310%
208,Glaceon,0.03187%,492,0.273%,370,0.261%
209,Hitmonchan,0.03183%,536,0.297%,398,0.280%
210,Silvally-Fairy,0.03160%,162,0.090%,135,0.095%
211,Armaldo,0.03079%,212,0.118%,164,0.116%
212,Kecleon,0.02901%,918,0.509%,755,0.532%
213,Manectric,0.02899%,301,0.167%,242,0.171%
214,Raticate,0.02862%,178,0.099%,131,0.092%
215,Noctowl,0.02809%,281,0.156%,209,0.147%
216,Aggron,0.02774%,705,0.391%,554,0.390%
217,Granbull,0.02672%,180,0.100%,139,0.098%
218,Araquanid-Totem,0.02572%,141,0.078%,118,0.083%
219,Haunter,0.02546%,344,0.191%,261,0.184%
220,Torterra,0.02502%,581,0.322%,480,0.338%
221,Simipour,0.02449%,43,0.024%,36,0.025%
222,Hippopotas,0.02420%,38,0.021%,35,0.025%
223,Zangoose,0.02398%,797,0.442%,624,0.440%
224,Furfrou,0.02236%,97,0.054%,70,0.049%
225,Bibarel,0.02202%,336,0.186%,243,0.171%
226,Drampa,0.02173%,558,0.310%,413,0.291%
227,Volbeat,0.02131%,133,0.074%,115,0.081%
228,Dugtrio-Alola,0.02128%,288,0.160%,210,0.148%
229,Silvally-Water,0.02120%,117,0.065%,91,0.064%
230,Dragonair,0.02052%,95,0.053%,72,0.051%
231,Cacturne,0.02030%,395,0.219%,316,0.223%
232,Abomasnow,0.02003%,231,0.128%,177,0.125%
233,Mareanie,0.01972%,63,0.035%,54,0.038%
234,Beartic,0.01928%,369,0.205%,272,0.192%
235,Vespiquen,0.01884%,114,0.063%,85,0.060%
236,Raichu-Alola,0.01827%,542,0.301%,400,0.282%
237,Ludicolo,0.01808%,367,0.204%,298,0.210%
238,Togedemaru,0.01753%,535,0.297%,465,0.328%
239,Combusken,0.01751%,180,0.100%,125,0.088%
240,Silvally,0.01745%,182,0.101%,152,0.107%
241,Kabutops,0.01742%,589,0.327%,453,0.319%
242,Frogadier,0.01730%,137,0.076%,110,0.078%
243,Silvally-Flying,0.01672%,122,0.068%,95,0.067%
244,Mr. Mime,0.01649%,189,0.105%,144,0.101%
245,Swanna,0.01641%,147,0.082%,123,0.087%
246,Type: Null,0.01537%,203,0.113%,168,0.118%
247,Gourgeist-Super,0.01498%,278,0.154%,218,0.154%
248,Wishiwashi,0.01490%,98,0.054%,76,0.054%
249,Crustle,0.01401%,265,0.147%,213,0.150%
250,Clawitzer,0.01375%,785,0.436%,618,0.435%
251,Absol,0.01359%,433,0.240%,335,0.236%
252,Throh,0.01358%,118,0.065%,93,0.066%
253,Garbodor,0.01344%,290,0.161%,257,0.181%
254,Ampharos,0.01340%,174,0.097%,133,0.094%
255,Tangela,0.01309%,327,0.181%,254,0.179%
256,Gourgeist-Large,0.01267%,52,0.029%,41,0.029%
257,Avalugg,0.01246%,339,0.188%,228,0.161%
258,Camerupt,0.01225%,186,0.103%,163,0.115%
259,Octillery,0.01182%,147,0.082%,103,0.073%
260,Turtonator,0.01169%,493,0.274%,379,0.267%
261,Altaria,0.01164%,255,0.142%,197,0.139%
262,Crabominable,0.01150%,175,0.097%,118,0.083%
263,Mawile,0.01143%,216,0.120%,170,0.120%
264,Meganium,0.01089%,326,0.181%,254,0.179%
265,Golem,0.01038%,281,0.156%,221,0.156%
266,Kadabra,0.01022%,117,0.065%,87,0.061%
267,Raichu,0.00997%,276,0.153%,205,0.144%
268,Carracosta,0.00966%,494,0.274%,361,0.254%
269,Bellossom,0.00962%,215,0.119%,135,0.095%
270,Gothitelle,0.00933%,127,0.070%,93,0.066%
271,Murkrow,0.00908%,210,0.117%,159,0.112%
272,Gurdurr,0.00901%,227,0.126%,187,0.132%
273,Whirlipede,0.00888%,44,0.024%,43,0.030%
274,Rotom-Fan,0.00828%,125,0.069%,105,0.074%
275,Salazzle-Totem,0.00810%,123,0.068%,78,0.055%
276,Duosion,0.00777%,81,0.045%,63,0.044%
277,Jumpluff,0.00773%,349,0.194%,262,0.185%
278,Lickilicky,0.00765%,157,0.087%,114,0.080%
279,Shiinotic,0.00759%,157,0.087%,117,0.082%
280,Masquerain,0.00753%,137,0.076%,117,0.082%
281,Wartortle,0.00752%,46,0.026%,40,0.028%
282,Beautifly,0.00751%,44,0.024%,33,0.023%
283,Munchlax,0.00749%,20,0.011%,14,0.010%
284,Samurott,0.00739%,202,0.112%,166,0.117%
285,Walrein,0.00738%,170,0.094%,141,0.099%
286,Dewgong,0.00684%,66,0.037%,53,0.037%
287,Zebstrika,0.00601%,103,0.057%,84,0.059%
288,Luxray,0.00601%,400,0.222%,326,0.230%
289,Fearow,0.00579%,145,0.080%,96,0.068%
290,Regigigas,0.00569%,269,0.149%,201,0.142%
291,Ninjask,0.00552%,406,0.225%,331,0.233%
292,Mothim,0.00542%,28,0.016%,22,0.016%
293,Stunfisk,0.00516%,313,0.174%,258,0.182%
294,Dusclops,0.00516%,781,0.433%,649,0.457%
295,Chatot,0.00514%,247,0.137%,192,0.135%
296,Leavanny,0.00512%,395,0.219%,317,0.223%
297,Monferno,0.00468%,58,0.032%,55,0.039%
298,Lopunny,0.00429%,293,0.163%,244,0.172%
299,Clefairy,0.00390%,247,0.137%,210,0.148%
300,Arbok,0.00383%,305,0.169%,218,0.154%
301,Misdreavus,0.00382%,102,0.057%,85,0.060%
302,Chimecho,0.00368%,150,0.083%,112,0.079%
303,Pyroar,0.00361%,409,0.227%,304,0.214%
304,Gourgeist,0.00304%,53,0.029%,45,0.032%
305,Simisage,0.00298%,69,0.038%,54,0.038%
306,Dedenne,0.00297%,112,0.062%,72,0.051%
307,Grumpig,0.00296%,117,0.065%,94,0.066%
308,Rapidash,0.00282%,324,0.180%,240,0.169%
309,Aron,0.00278%,103,0.057%,77,0.054%
310,Marshtomp,0.00274%,72,0.040%,59,0.042%
311,Politoed,0.00265%,200,0.111%,165,0.116%
312,Beedrill,0.00261%,93,0.052%,72,0.051%
313,Seaking,0.00253%,59,0.033%,44,0.031%
314,Metang,0.00252%,104,0.058%,76,0.054%
315,Simisear,0.00251%,58,0.032%,36,0.025%
316,Dugtrio,0.00251%,206,0.114%,149,0.105%
317,Illumise,0.00249%,71,0.039%,62,0.044%
318,Silvally-Dark,0.00244%,48,0.027%,30,0.021%
319,Corphish,0.00241%,22,0.012%,16,0.011%
320,Seviper,0.00237%,113,0.063%,92,0.065%
321,Dusknoir,0.00235%,318,0.176%,271,0.191%
322,Silvally-Poison,0.00227%,38,0.021%,24,0.017%
323,Gogoat,0.00221%,140,0.078%,108,0.076%
324,Venipede,0.00219%,12,0.007%,11,0.008%
325,Swalot,0.00212%,67,0.037%,47,0.033%
326,Togetic,0.00205%,185,0.103%,146,0.103%
327,Muk,0.00201%,272,0.151%,220,0.155%
328,Pineco,0.00199%,153,0.085%,134,0.094%
329,Sandshrew,0.00189%,22,0.012%,22,0.016%
330,Marowak,0.00189%,230,0.128%,177,0.125%
331,Oranguru,0.00182%,85,0.047%,64,0.045%
332,Mightyena,0.00173%,112,0.062%,87,0.061%
333,Huntail,0.00172%,69,0.038%,56,0.039%
334,Glalie,0.00171%,27,0.015%,24,0.017%
335,Servine,0.00167%,29,0.016%,21,0.015%
336,Eevee,0.00159%,194,0.108%,135,0.095%
337,Floatzel,0.00158%,261,0.145%,203,0.143%
338,Kangaskhan,0.00155%,81,0.045%,63,0.044%
339,Wigglytuff,0.00146%,250,0.139%,180,0.127%
340,Hakamo-o,0.00144%,78,0.043%,61,0.043%
341,Wailord,0.00142%,123,0.068%,93,0.066%
342,Silvally-Ground,0.00142%,35,0.019%,18,0.013%
343,Magmar,0.00138%,44,0.024%,32,0.023%
344,Lunatone,0.00130%,22,0.012%,18,0.013%
345,Tentacool,0.00130%,81,0.045%,70,0.049%
346,Oricorio-Sensu,0.00129%,125,0.069%,96,0.068%
347,Raticate-Alola,0.00125%,134,0.074%,108,0.076%
348,Dustox,0.00119%,96,0.053%,73,0.051%
349,Wormadam-Trash,0.00118%,101,0.056%,79,0.056%
350,Koffing,0.00109%,57,0.032%,57,0.040%
351,Bouffalant,0.00107%,208,0.115%,157,0.111%
352,Pawniard,0.00103%,37,0.021%,24,0.017%
353,Natu,0.00101%,75,0.042%,63,0.044%
354,Silvally-Dragon,0.00098%,26,0.014%,22,0.016%
355,Silvally-Electric,0.00090%,43,0.024%,34,0.024%
356,Solrock,0.00088%,51,0.028%,42,0.030%
357,Drifblim,0.00084%,243,0.135%,198,0.140%
358,Parasect,0.00081%,174,0.097%,152,0.107%
359,Riolu,0.00077%,80,0.044%,55,0.039%
360,Pachirisu,0.00075%,30,0.017%,27,0.019%
361,Krokorok,0.00074%,24,0.013%,23,0.016%
362,Watchog,0.00072%,40,0.022%,31,0.022%
363,Mantyke,0.00072%,24,0.013%,17,0.012%
364,Ariados,0.00071%,361,0.200%,302,0.213%
365,Machoke,0.00066%,55,0.031%,41,0.029%
366,Persian,0.00065%,230,0.128%,170,0.120%
367,Grotle,0.00065%,37,0.021%,33,0.023%
368,Grimer-Alola,0.00062%,9,0.005%,9,0.006%
369,Snorunt,0.00060%,3,0.002%,3,0.002%
370,Fletchinder,0.00055%,50,0.028%,41,0.029%
371,Graveler-Alola,0.00054%,18,0.010%,16,0.011%
372,Gourgeist-Small,0.00053%,27,0.015%,19,0.013%
373,Ivysaur,0.00050%,116,0.064%,87,0.061%
374,Sunflora,0.00048%,47,0.026%,36,0.025%
375,Whiscash,0.00048%,84,0.047%,65,0.046%
376,Emolga,0.00047%,151,0.084%,131,0.092%
377,Relicanth,0.00046%,157,0.087%,124,0.087%
378,Banette,0.00043%,72,0.040%,63,0.044%
379,Tropius,0.00042%,208,0.115%,169,0.119%
380,Pichu,0.00042%,11,0.006%,5,0.004%
381,Maractus,0.00040%,63,0.035%,51,0.036%
382,Croconaw,0.00039%,47,0.026%,37,0.026%
383,Oricorio-Pom-Pom,0.00039%,21,0.012%,18,0.013%
384,Braixen,0.00039%,32,0.018%,25,0.018%
385,Butterfree,0.00038%,187,0.104%,133,0.094%
386,Gumshoos,0.00037%,135,0.075%,96,0.068%
387,Plusle,0.00037%,24,0.013%,22,0.016%
388,Beheeyem,0.00036%,97,0.054%,67,0.047%
389,Roselia,0.00035%,148,0.082%,111,0.078%
390,Musharna,0.00034%,114,0.063%,78,0.055%
391,Spinda,0.00030%,163,0.090%,131,0.092%
392,Staravia,0.00024%,5,0.003%,4,0.003%
393,Lampent,0.00024%,24,0.013%,16,0.011%
394,Magcargo,0.00024%,73,0.041%,63,0.044%
395,Numel,0.00024%,18,0.010%,12,0.008%
396,Sudowoodo,0.00022%,48,0.027%,39,0.027%
397,Quilladin,0.00020%,9,0.005%,7,0.005%
398,Wobbuffet,0.00020%,170,0.094%,146,0.103%
399,Dunsparce,0.00020%,77,0.043%,64,0.045%
400,Hypno,0.00018%,107,0.059%,76,0.054%
401,Swadloon,0.00018%,23,0.013%,16,0.011%
402,Cubone,0.00017%,14,0.008%,9,0.006%
403,Nosepass,0.00017%,79,0.044%,62,0.044%
404,Unown,0.00016%,9,0.005%,7,0.005%
405,Heatmor,0.00016%,76,0.042%,57,0.040%
406,Lairon,0.00016%,17,0.009%,15,0.011%
407,Solosis,0.00016%,34,0.019%,22,0.016%
408,Palpitoad,0.00016%,23,0.013%,17,0.012%
409,Girafarig,0.00015%,32,0.018%,27,0.019%
410,Silvally-Ice,0.00015%,12,0.007%,12,0.008%
411,Silvally-Fire,0.00014%,35,0.019%,27,0.019%
412,Basculin,0.00014%,122,0.068%,98,0.069%
413,Vikavolt-Totem,0.00013%,8,0.004%,7,0.005%
414,Furret,0.00013%,92,0.051%,76,0.054%
415,Farfetch'd,0.00012%,72,0.040%,53,0.037%
416,Delibird,0.00012%,79,0.044%,65,0.046%
417,Charmeleon,0.00012%,40,0.022%,28,0.020%
418,Gastly,0.00012%,25,0.014%,24,0.017%
419,Golduck,0.00011%,117,0.065%,85,0.060%
420,Swinub,0.00011%,20,0.011%,18,0.013%
421,Cleffa,0.00011%,11,0.006%,8,0.006%
422,Sliggoo,0.00011%,21,0.012%,16,0.011%
423,Yamask,0.00011%,6,0.003%,6,0.004%
424,Unfezant,0.00010%,97,0.054%,86,0.061%
425,Magnemite,0.00010%,58,0.032%,35,0.025%
426,Silvally-Psychic,0.00010%,5,0.003%,5,0.004%
427,Spinarak,0.00010%,4,0.002%,4,0.003%
428,Gabite,0.00007%,14,0.008%,12,0.008%
429,Lumineon,0.00007%,38,0.021%,34,0.024%
430,Vullaby,0.00007%,62,0.034%,53,0.037%
431,Silvally-Rock,0.00006%,11,0.006%,9,0.006%
432,Kricketune,0.00006%,40,0.022%,35,0.025%
433,Bulbasaur,0.00006%,51,0.028%,39,0.027%
434,Silcoon,0.00005%,5,0.003%,3,0.002%
435,Taillow,0.00005%,45,0.025%,29,0.020%
436,Salandit,0.00005%,5,0.003%,5,0.004%
437,Cottonee,0.00005%,105,0.058%,70,0.049%
438,Poipole,0.00005%,54,0.030%,47,0.033%
439,Silvally-Fighting,0.00005%,23,0.013%,15,0.011%
440,Delcatty,0.00005%,69,0.038%,54,0.038%
441,Shellos,0.00004%,8,0.004%,5,0.004%
442,Rattata,0.00004%,61,0.034%,41,0.029%
443,Kirlia,0.00004%,18,0.010%,11,0.008%
444,Castform,0.00004%,63,0.035%,56,0.039%
445,Cherrim,0.00004%,62,0.034%,40,0.028%
446,Ekans,0.00004%,37,0.021%,31,0.022%
447,Ralts,0.00003%,30,0.017%,14,0.010%
448,Machop,0.00003%,14,0.008%,5,0.004%
449,Gorebyss,0.00003%,107,0.059%,86,0.061%
450,Brionne,0.00003%,18,0.010%,15,0.011%
451,Flaaffy,0.00003%,8,0.004%,7,0.005%
452,Bidoof,0.00003%,30,0.017%,19,0.013%
453,Tirtouga,0.00003%,16,0.009%,13,0.009%
454,Fraxure,0.00003%,24,0.013%,21,0.015%
455,Onix,0.00003%,60,0.033%,41,0.029%
456,Carnivine,0.00003%,10,0.006%,7,0.005%
457,Dartrix,0.00002%,40,0.022%,26,0.018%
458,Minun,0.00002%,25,0.014%,23,0.016%
459,Jigglypuff,0.00002%,24,0.013%,19,0.013%
460,Bronzor,0.00002%,20,0.011%,19,0.013%
461,Zubat,0.00002%,11,0.006%,9,0.006%
462,Grovyle,0.00002%,10,0.006%,7,0.005%
463,Gothorita,0.00002%,44,0.024%,38,0.027%
464,Shelgon,0.00002%,34,0.019%,27,0.019%
465,Duskull,0.00001%,10,0.006%,3,0.002%
466,Kabuto,0.00001%,6,0.003%,4,0.003%
467,Tyrunt,0.00001%,6,0.003%,3,0.002%
468,Torchic,0.00001%,6,0.003%,3,0.002%
469,Corsola,0.00001%,49,0.027%,39,0.027%
470,Prinplup,0.00001%,14,0.008%,13,0.009%
471,Pidgeot,0.00001%,91,0.051%,61,0.043%
472,Stantler,0.00001%,10,0.006%,8,0.006%
473,Silvally-Bug,0.00001%,31,0.017%,23,0.016%
474,Ponyta,0.00001%,4,0.002%,4,0.003%
475,Porygon,0.00001%,11,0.006%,11,0.008%
476,Squirtle,0.00001%,41,0.023%,39,0.027%
477,Charmander,0.00001%,20,0.011%,16,0.011%
478,Pidove,0.00001%,2,0.001%,2,0.001%
479,Torracat,0.00001%,27,0.015%,24,0.017%
480,Rufflet,0.00001%,5,0.003%,4,0.003%
481,Oricorio,0.00001%,13,0.007%,11,0.008%
482,Cyndaquil,0.00001%,2,0.001%,1,0.001%
483,Wynaut,0.00001%,4,0.002%,3,0.002%
484,Rowlet,0.00001%,52,0.029%,44,0.031%
485,Cosmoem,0.00001%,15,0.008%,11,0.008%
486,Bayleef,0.00000%,13,0.007%,9,0.006%
