Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Mimikyu,51.22403,70500,28.756,27366,26.629
2,Salamence-Mega,39.63842,46211,18.849,19497,18.972
3,Greninja,29.02642,48409,19.746,22425,21.821
4,Porygon2,28.74827,29066,11.856,11179,10.878
5,Hippowdon,25.90174,31324,12.777,13060,12.708
6,Tapu-Koko,23.48472,43234,17.635,18469,17.972
7,Landorus-Therian,20.85296,52151,21.272,25043,24.369
8,Celesteela,20.77979,26217,10.694,10820,10.529
9,Metagross-Mega,20.53654,31609,12.893,13356,12.996
10,Aegislash,19.93908,31289,12.763,11956,11.634
11,Tapu-Lele,19.89902,30724,12.532,13113,12.760
12,Tapu-Fini,14.28508,28916,11.795,12364,12.031
13,Gengar-Mega,13.30190,29663,12.099,12239,11.910
14,Kartana,13.27855,19054,7.772,7672,7.465
15,Thundurus-Therian,12.51613,16891,6.890,6437,6.264
16,Charizard-Mega-X,11.51898,18991,7.746,8079,7.862
17,Naganadel,8.74051,18563,7.572,8109,7.891
18,Volcarona,8.41717,20489,8.357,7531,7.328
19,Breloom,8.15232,18441,7.522,7767,7.558
20,Blaziken,8.03025,13649,5.567,6825,6.641
21,Charizard-Mega-Y,6.95649,17884,7.295,7834,7.623
22,Snorlax,6.80947,12564,5.125,5244,5.103
23,Garchomp,6.72107,15758,6.428,6755,6.573
24,Gliscor,6.71037,17740,7.236,6237,6.069
25,Skarmory,5.78035,8562,3.492,4166,4.054
26,Kommo-o,5.60848,11709,4.776,4503,4.382
27,Kangaskhan-Mega,5.54677,15567,6.350,7359,7.161
28,Toxapex,5.39680,12759,5.204,4993,4.859
29,Heatran,5.05456,18293,7.462,7636,7.430
30,Ferrothorn,4.99904,18898,7.708,8765,8.529
31,Tyranitar,4.76638,11056,4.510,4663,4.537
32,Zapdos,4.73318,10628,4.335,4470,4.350
33,Porygon-Z,4.68542,7926,3.233,3246,3.159
34,Glalie,4.66971,5254,2.143,2121,2.064
35,Blaziken-Mega,4.52818,18469,7.533,8423,8.196
36,Lopunny-Mega,4.48629,9673,3.946,5680,5.527
37,Gyarados,3.87682,7113,2.901,3299,3.210
38,Amoonguss,3.66712,6381,2.603,2098,2.042
39,Gyarados-Mega,3.54688,15436,6.296,6440,6.267
40,Cresselia,3.40032,7454,3.040,2884,2.806
41,Mawile-Mega,3.30279,10190,4.156,4992,4.858
