Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Incineroar,41.81763,123028,29.023,59338,31.194
2,Landorus-Therian,40.45573,78050,18.413,37368,19.645
3,Regieleki,40.06388,89044,21.006,35562,18.695
4,Rillaboom,32.85922,103809,24.489,44170,23.220
5,Urshifu-Rapid-Strike,31.12110,65667,15.491,33372,17.544
6,Togekiss,27.12881,48291,11.392,20769,10.918
7,Urshifu,22.61388,63063,14.877,32322,16.992
8,Glastrier,16.32775,36224,8.545,18610,9.783
9,Torkoal,15.89830,52068,12.283,27313,14.359
10,Dragapult,15.70452,67007,15.807,26940,14.162
11,Porygon2,15.53242,40644,9.588,18876,9.923
12,Venusaur,14.73462,47569,11.222,20817,10.944
13,Celesteela,13.83749,35795,8.444,17524,9.212
14,Grimmsnarl,13.41483,57179,13.489,21422,11.262
15,Tapu-Fini,11.60645,60324,14.231,28779,15.129
16,Coalossal,11.41420,34921,8.238,14698,7.727
17,Dusclops,10.31829,30881,7.285,13521,7.108
18,Thundurus,10.31285,35144,8.291,13550,7.123
19,Moltres-Galar,8.60414,40720,9.606,16545,8.698
20,Stakataka,8.17482,17401,4.105,8168,4.294
21,Spectrier,8.10213,32012,7.552,13200,6.939
22,Registeel,7.84494,12815,3.023,6663,3.503
23,Indeedee-F,7.73019,46226,10.905,20512,10.783
24,Whimsicott,7.50708,52081,12.286,19970,10.498
25,Porygon-Z,7.24610,12468,2.941,5497,2.890
26,Blastoise,6.96082,20394,4.811,8669,4.557
27,Amoonguss,6.94983,31724,7.484,13195,6.937
28,Clefairy,6.65114,27736,6.543,13657,7.180
29,Kartana,6.60558,33246,7.843,15507,8.152
30,Metagross,6.46274,41210,9.722,19955,10.490
31,Zapdos,5.53640,22103,5.214,9300,4.889
32,Garchomp,5.40228,18699,4.411,8579,4.510
33,Mamoswine,5.39349,17182,4.053,8413,4.423
34,Cinderace,5.23527,20934,4.938,10604,5.575
35,Entei,4.20323,12986,3.063,6243,3.282
36,Mimikyu,4.14541,10195,2.405,4673,2.457
37,Rotom-Heat,4.11173,19022,4.487,8411,4.422
38,Heatran,4.08079,13179,3.109,6161,3.239
39,Hatterene,3.79132,19680,4.643,9055,4.760
