Rank,Pokemon,Usage %,Raw,%,Real,%
105,Tangrowth,0.07486%,626,0.472%,431,0.419%
106,Zoroark,0.07409%,2175,1.640%,831,0.807%
107,Durant,0.07148%,464,0.350%,337,0.327%
108,Sableye,0.06826%,1429,1.078%,1212,1.178%
109,Rotom-Heat,0.06522%,1011,0.762%,832,0.808%
110,Heracross,0.06459%,1277,0.963%,972,0.944%
111,Swampert,0.06207%,2302,1.736%,1898,1.844%
112,Scrafty,0.06061%,2071,1.562%,1603,1.558%
113,Clefable,0.06039%,609,0.459%,464,0.451%
114,Volbeat,0.05750%,200,0.151%,191,0.186%
115,Charizard,0.05679%,1556,1.173%,1149,1.116%
116,Snorlax,0.05379%,2036,1.535%,1592,1.547%
117,Sigilyph,0.05181%,2104,1.587%,1635,1.589%
118,Magneton,0.05065%,357,0.269%,263,0.256%
119,Lickilicky,0.04946%,93,0.070%,73,0.071%
120,Bisharp,0.04827%,2313,1.744%,1774,1.724%
121,Rotom-Mow,0.04639%,813,0.613%,693,0.673%
122,Togekiss,0.04601%,3183,2.400%,2371,2.304%
123,Krookodile,0.04556%,2255,1.701%,1712,1.663%
124,Whimsicott,0.04045%,1639,1.236%,1327,1.289%
125,Umbreon,0.04029%,1497,1.129%,1147,1.114%
126,Linoone,0.03960%,344,0.259%,228,0.222%
127,Aron,0.03489%,471,0.355%,271,0.263%
128,Medicham,0.03416%,455,0.343%,345,0.335%
129,Meloetta,0.03404%,747,0.563%,501,0.487%
130,Parasect,0.03345%,78,0.059%,68,0.066%
131,Eelektross,0.03119%,1749,1.319%,1343,1.305%
132,Nidoking,0.03108%,1115,0.841%,858,0.834%
133,Mandibuzz,0.02898%,816,0.615%,599,0.582%
134,Scolipede,0.02793%,339,0.256%,272,0.264%
135,Virizion,0.02787%,526,0.397%,401,0.390%
136,Dusclops,0.02747%,1172,0.884%,930,0.904%
137,Rotom,0.02539%,132,0.100%,103,0.100%
138,Houndoom,0.02419%,493,0.372%,372,0.361%
139,Archeops,0.02275%,1161,0.876%,865,0.840%
140,Torkoal,0.02271%,411,0.310%,312,0.303%
141,Altaria,0.02135%,393,0.296%,308,0.299%
142,Crobat,0.02110%,1646,1.241%,1337,1.299%
143,Riolu,0.02057%,939,0.708%,711,0.691%
144,Claydol,0.02017%,903,0.681%,726,0.705%
145,Yanmega,0.02004%,534,0.403%,376,0.365%
146,Cinccino,0.01909%,767,0.578%,587,0.570%
147,Rhyperior,0.01887%,566,0.427%,390,0.379%
148,Audino,0.01878%,145,0.109%,108,0.105%
149,Stoutland,0.01827%,334,0.252%,266,0.258%
150,Blastoise,0.01733%,1137,0.857%,869,0.844%
151,Ludicolo,0.01712%,1144,0.863%,937,0.910%
152,Registeel,0.01631%,234,0.176%,189,0.184%
153,Marowak,0.01514%,352,0.265%,244,0.237%
154,Glaceon,0.01466%,233,0.176%,184,0.179%
155,Ursaring,0.01430%,307,0.232%,229,0.223%
156,Venusaur,0.01415%,1631,1.230%,1171,1.138%
157,Hitmonchan,0.01405%,165,0.124%,122,0.119%
158,Suicune,0.01269%,524,0.395%,414,0.402%
159,Dusknoir,0.01262%,498,0.376%,404,0.393%
160,Druddigon,0.01251%,419,0.316%,329,0.320%
161,Machamp,0.01202%,1735,1.308%,1466,1.424%
162,Spiritomb,0.01186%,575,0.434%,452,0.439%
163,Gorebyss,0.01142%,84,0.063%,72,0.070%
164,Aggron,0.01051%,868,0.655%,668,0.649%
165,Kingler,0.01021%,85,0.064%,57,0.055%
166,Omastar,0.00954%,308,0.232%,234,0.227%
167,Ambipom,0.00921%,1225,0.924%,1031,1.002%
168,Wartortle,0.00916%,34,0.026%,22,0.021%
169,Gallade,0.00895%,731,0.551%,549,0.533%
170,Mesprit,0.00845%,103,0.078%,77,0.075%
171,Drapion,0.00796%,553,0.417%,410,0.398%
172,Rampardos,0.00734%,313,0.236%,221,0.215%
173,Exeggutor,0.00725%,396,0.299%,272,0.264%
174,Flygon,0.00711%,664,0.501%,518,0.503%
175,Shuckle,0.00666%,529,0.399%,436,0.424%
176,Jynx,0.00644%,157,0.118%,89,0.086%
177,Floatzel,0.00643%,586,0.442%,489,0.475%
178,Cacturne,0.00636%,120,0.090%,94,0.091%
179,Probopass,0.00586%,151,0.114%,122,0.119%
180,Hariyama,0.00559%,176,0.133%,125,0.121%
181,Sceptile,0.00552%,1537,1.159%,1038,1.009%
182,Scyther,0.00517%,95,0.072%,76,0.074%
183,Accelgor,0.00497%,422,0.318%,297,0.289%
184,Zangoose,0.00489%,582,0.439%,454,0.441%
185,Serperior,0.00471%,1295,0.977%,973,0.945%
186,Crawdaunt,0.00464%,188,0.142%,134,0.130%
187,Electivire,0.00458%,1020,0.769%,821,0.798%
188,Hitmonlee,0.00455%,518,0.391%,399,0.388%
189,Gigalith,0.00431%,532,0.401%,424,0.412%
190,Skuntank,0.00415%,81,0.061%,60,0.058%
191,Clamperl,0.00403%,67,0.051%,49,0.048%
192,Spinda,0.00358%,66,0.050%,51,0.050%
193,Typhlosion,0.00355%,510,0.385%,385,0.374%
194,Samurott,0.00349%,1340,1.011%,1007,0.978%
195,Mismagius,0.00337%,512,0.386%,427,0.415%
196,Venomoth,0.00315%,185,0.140%,157,0.153%
197,Braviary,0.00310%,682,0.514%,493,0.479%
198,Armaldo,0.00271%,154,0.116%,106,0.103%
199,Entei,0.00265%,126,0.095%,94,0.091%
200,Steelix,0.00260%,431,0.325%,338,0.328%
201,Slaking,0.00243%,345,0.260%,236,0.229%
202,Pikachu,0.00221%,600,0.452%,485,0.471%
203,Leafeon,0.00209%,287,0.216%,225,0.219%
204,Drifblim,0.00208%,343,0.259%,271,0.263%
205,Poliwrath,0.00203%,158,0.119%,122,0.119%
206,Torterra,0.00176%,530,0.400%,412,0.400%
207,Carnivine,0.00164%,55,0.041%,44,0.043%
208,Rhydon,0.00161%,165,0.124%,124,0.120%
209,Pelipper,0.00156%,152,0.115%,130,0.126%
210,Maractus,0.00153%,101,0.076%,74,0.072%
211,Primeape,0.00153%,106,0.080%,80,0.078%
212,Tauros,0.00147%,201,0.152%,158,0.154%
213,Musharna,0.00146%,173,0.130%,138,0.134%
214,Regice,0.00142%,361,0.272%,280,0.272%
215,Wobbuffet,0.00128%,190,0.143%,154,0.150%
216,Bastiodon,0.00126%,92,0.069%,77,0.075%
217,Escavalier,0.00112%,252,0.190%,192,0.187%
218,Crustle,0.00106%,515,0.388%,399,0.388%
219,Gardevoir,0.00104%,472,0.356%,368,0.358%
220,Beheeyem,0.00101%,114,0.086%,81,0.079%
221,Raticate,0.00096%,64,0.048%,41,0.040%
222,Fearow,0.00096%,28,0.021%,23,0.022%
223,Kabutops,0.00092%,433,0.327%,301,0.292%
224,Ferroseed,0.00092%,44,0.033%,37,0.036%
225,Murkrow,0.00092%,79,0.060%,57,0.055%
226,Zebstrika,0.00091%,407,0.307%,311,0.302%
227,Emboar,0.00089%,956,0.721%,741,0.720%
228,Garbodor,0.00087%,215,0.162%,183,0.178%
229,Regigigas,0.00087%,101,0.076%,74,0.072%
230,Dugtrio,0.00084%,287,0.216%,215,0.209%
231,Leavanny,0.00081%,259,0.195%,188,0.183%
232,Cryogonal,0.00079%,391,0.295%,263,0.256%
233,Cradily,0.00078%,380,0.287%,311,0.302%
234,Gligar,0.00073%,96,0.072%,75,0.073%
235,Tangela,0.00072%,201,0.152%,150,0.146%
236,Wigglytuff,0.00066%,34,0.026%,28,0.027%
237,Absol,0.00062%,253,0.191%,192,0.187%
238,Magnemite,0.00062%,113,0.085%,72,0.070%
239,Electabuzz,0.00048%,150,0.113%,135,0.131%
240,Hippopotas,0.00046%,160,0.121%,148,0.144%
241,Abra,0.00042%,37,0.028%,27,0.026%
242,Sunflora,0.00041%,56,0.042%,39,0.038%
243,Manectric,0.00039%,181,0.137%,136,0.132%
244,Vileplume,0.00039%,107,0.081%,72,0.070%
245,Galvantula,0.00039%,557,0.420%,411,0.399%
246,Emolga,0.00038%,239,0.180%,206,0.200%
247,Omanyte,0.00037%,39,0.029%,36,0.035%
248,Camerupt,0.00034%,98,0.074%,81,0.079%
249,Shedinja,0.00034%,376,0.284%,245,0.238%
250,Swoobat,0.00033%,208,0.157%,154,0.150%
251,Magmortar,0.00033%,253,0.191%,204,0.198%
252,Sawsbuck,0.00032%,203,0.153%,137,0.133%
253,Rotom-Frost,0.00031%,170,0.128%,126,0.122%
254,Golduck,0.00024%,104,0.078%,84,0.082%
255,Ampharos,0.00023%,466,0.351%,343,0.333%
256,Weezing,0.00023%,156,0.118%,127,0.123%
257,Bouffalant,0.00022%,271,0.204%,178,0.173%
258,Golem,0.00022%,284,0.214%,238,0.231%
259,Kangaskhan,0.00022%,164,0.124%,126,0.122%
260,Swellow,0.00021%,369,0.278%,234,0.227%
261,Victreebel,0.00021%,56,0.042%,41,0.040%
262,Pineco,0.00020%,287,0.216%,266,0.258%
263,Shiftry,0.00020%,75,0.057%,52,0.051%
264,Muk,0.00020%,51,0.038%,48,0.047%
265,Combusken,0.00018%,65,0.049%,47,0.046%
266,Flareon,0.00018%,180,0.136%,141,0.137%
267,Luxray,0.00018%,387,0.292%,288,0.280%
268,Carracosta,0.00017%,298,0.225%,238,0.231%
269,Pidgeot,0.00015%,116,0.087%,91,0.088%
270,Glalie,0.00014%,60,0.045%,50,0.049%
271,Tropius,0.00014%,113,0.085%,77,0.075%
272,Buizel,0.00013%,85,0.064%,58,0.056%
273,Lumineon,0.00013%,13,0.010%,10,0.010%
274,Bellossom,0.00012%,27,0.020%,24,0.023%
275,Chimecho,0.00012%,4,0.003%,3,0.003%
276,Stantler,0.00012%,3,0.002%,2,0.002%
277,Raichu,0.00009%,209,0.158%,154,0.150%
278,Stunfisk,0.00009%,83,0.063%,55,0.053%
279,Grumpig,0.00009%,21,0.016%,15,0.015%
280,Mr. Mime,0.00008%,93,0.070%,81,0.079%
281,Meganium,0.00008%,133,0.100%,97,0.094%
282,Cubone,0.00007%,2,0.002%,2,0.002%
283,Miltank,0.00006%,266,0.201%,196,0.190%
284,Simisear,0.00006%,74,0.056%,62,0.060%
285,Mantine,0.00006%,39,0.029%,33,0.032%
286,Gothitelle,0.00006%,169,0.127%,125,0.121%
287,Dunsparce,0.00006%,135,0.102%,119,0.116%
288,Simisage,0.00005%,140,0.106%,109,0.106%
289,Beautifly,0.00005%,30,0.023%,24,0.023%
290,Unfezant,0.00005%,254,0.192%,200,0.194%
291,Gurdurr,0.00005%,69,0.052%,53,0.051%
292,Dodrio,0.00005%,58,0.044%,47,0.046%
293,Swanna,0.00004%,99,0.075%,82,0.080%
294,Bibarel,0.00004%,54,0.041%,45,0.044%
295,Vanilluxe,0.00004%,104,0.078%,75,0.073%
296,Corsola,0.00004%,17,0.013%,13,0.013%
297,Sudowoodo,0.00003%,21,0.016%,17,0.017%
298,Pinsir,0.00003%,81,0.061%,62,0.060%
299,Butterfree,0.00003%,50,0.038%,29,0.028%
300,Piloswine,0.00003%,15,0.011%,13,0.013%
301,Dewgong,0.00003%,43,0.032%,37,0.036%
302,Klinklang,0.00002%,107,0.081%,79,0.077%
303,Cottonee,0.00002%,527,0.397%,343,0.333%
304,Roselia,0.00002%,99,0.075%,64,0.062%
305,Shelgon,0.00002%,27,0.020%,21,0.020%
306,Stunky,0.00001%,1,0.001%,1,0.001%
307,Cranidos,0.00001%,1,0.001%,1,0.001%
308,Simipour,0.00001%,86,0.065%,67,0.065%
309,Dustox,0.00001%,22,0.017%,10,0.010%
310,Regirock,0.00001%,68,0.051%,50,0.049%
311,Krokorok,0.00001%,11,0.008%,8,0.008%
312,Exploud,0.00001%,74,0.056%,53,0.051%
313,Magcargo,0.00001%,64,0.048%,59,0.057%
314,Clefairy,0.00001%,19,0.014%,12,0.012%
315,Articuno,0.00001%,186,0.140%,152,0.148%
316,Growlithe,0.00001%,11,0.008%,10,0.010%
317,Sawk,0.00001%,283,0.213%,151,0.147%
318,Dewott,0.00000%,27,0.020%,26,0.025%
319,Yamask,0.00000%,6,0.005%,6,0.006%
320,Togetic,0.00000%,14,0.011%,9,0.009%
321,Combee,0.00000%,5,0.004%,3,0.003%
322,Kricketune,0.00000%,5,0.004%,2,0.002%
323,Basculin,0.00000%,51,0.038%,40,0.039%
324,Beartic,0.00000%,115,0.087%,95,0.092%
325,Mienfoo,0.00000%,6,0.005%,5,0.005%
326,Axew,0.00000%,24,0.018%,17,0.017%
327,Gothorita,0.00000%,2,0.002%,1,0.001%
328,Vanillish,0.00000%,4,0.003%,3,0.003%
329,Tirtouga,0.00000%,8,0.006%,7,0.007%
330,Swadloon,0.00000%,2,0.002%,2,0.002%
331,Nosepass,0.00000%,208,0.157%,140,0.136%
332,Palpitoad,0.00000%,36,0.027%,25,0.024%
333,Farfetch'd,0.00000%,40,0.030%,32,0.031%
334,Masquerain,0.00000%,30,0.023%,25,0.024%
335,Eelektrik,0.00000%,22,0.017%,21,0.020%
336,Kecleon,0.00000%,17,0.013%,15,0.015%
337,Pignite,0.00000%,85,0.064%,66,0.064%
338,Jumpluff,0.00000%,53,0.040%,43,0.042%
339,Hypno,0.00000%,34,0.026%,28,0.027%
340,Aipom,0.00000%,12,0.009%,10,0.010%
341,Relicanth,0.00000%,49,0.037%,39,0.038%
342,Wailord,0.00000%,174,0.131%,133,0.129%
343,Ariados,0.00000%,35,0.026%,29,0.028%
344,Rapidash,0.00000%,172,0.130%,143,0.139%
345,Rotom-Fan,0.00000%,63,0.048%,52,0.051%
346,Qwilfish,0.00000%,72,0.054%,60,0.058%
347,Mawile,0.00000%,85,0.064%,67,0.065%
348,Exeggcute,0.00000%,3,0.002%,3,0.003%
349,Delibird,0.00000%,8,0.006%,5,0.005%
350,Noctowl,0.00000%,51,0.038%,37,0.036%
351,Mothim,0.00000%,5,0.004%,4,0.004%
352,Furret,0.00000%,120,0.090%,108,0.105%
353,Lairon,0.00000%,16,0.012%,8,0.008%
354,Vibrava,0.00000%,11,0.008%,7,0.007%
355,Squirtle,0.00000%,9,0.007%,8,0.008%
356,Bulbasaur,0.00000%,4,0.003%,4,0.004%
357,Eevee,0.00000%,32,0.024%,25,0.024%
358,Snivy,0.00000%,73,0.055%,54,0.052%
359,Whiscash,0.00000%,72,0.054%,49,0.048%
360,Oshawott,0.00000%,85,0.064%,61,0.059%
361,Panpour,0.00000%,27,0.020%,24,0.023%
362,Pichu,0.00000%,9,0.007%,6,0.006%
363,Persian,0.00000%,76,0.057%,44,0.043%
364,Delcatty,0.00000%,93,0.070%,78,0.076%
365,Magikarp,0.00000%,44,0.033%,34,0.033%
366,Seaking,0.00000%,24,0.018%,19,0.018%
367,Mightyena,0.00000%,81,0.061%,59,0.057%
368,Frillish,0.00000%,22,0.017%,14,0.014%
369,Arbok,0.00000%,122,0.092%,102,0.099%
370,Onix,0.00000%,41,0.031%,34,0.033%
371,Haunter,0.00000%,24,0.018%,19,0.018%
372,Wormadam-Sandy,0.00000%,6,0.005%,5,0.005%
373,Watchog,0.00000%,65,0.049%,48,0.047%
374,Lunatone,0.00000%,38,0.029%,35,0.034%
375,Banette,0.00000%,114,0.086%,97,0.094%
376,Numel,0.00000%,11,0.008%,11,0.011%
377,Vespiquen,0.00000%,49,0.037%,31,0.030%
378,Gabite,0.00000%,30,0.023%,24,0.023%
379,Vigoroth,0.00000%,20,0.015%,17,0.017%
380,Zorua,0.00000%,11,0.008%,7,0.007%
381,Girafarig,0.00000%,23,0.017%,20,0.019%
382,Monferno,0.00000%,29,0.022%,25,0.024%
383,Phione,0.00000%,16,0.012%,12,0.012%
384,Klink,0.00000%,2,0.002%,0,0.000%
385,Castform,0.00000%,28,0.021%,19,0.018%
386,Ledian,0.00000%,9,0.007%,7,0.007%
387,Solrock,0.00000%,19,0.014%,13,0.013%
388,Magmar,0.00000%,43,0.032%,30,0.029%
389,Buneary,0.00000%,60,0.045%,54,0.052%
390,Boldore,0.00000%,45,0.034%,37,0.036%
391,Wooper,0.00000%,29,0.022%,21,0.020%
392,Cleffa,0.00000%,4,0.003%,4,0.004%
393,Jigglypuff,0.00000%,3,0.002%,3,0.003%
394,Corphish,0.00000%,15,0.011%,11,0.011%
395,Glameow,0.00000%,1,0.001%,0,0.000%
396,Cherrim,0.00000%,20,0.015%,7,0.007%
397,Misdreavus,0.00000%,40,0.030%,34,0.033%
398,Tepig,0.00000%,8,0.006%,6,0.006%
399,Venipede,0.00000%,4,0.003%,3,0.003%
400,Heatmor,0.00000%,20,0.015%,14,0.014%
401,Totodile,0.00000%,10,0.008%,7,0.007%
402,Staravia,0.00000%,28,0.021%,19,0.018%
403,Octillery,0.00000%,13,0.010%,12,0.012%
404,Dragonair,0.00000%,35,0.026%,28,0.027%
405,Purugly,0.00000%,53,0.040%,30,0.029%
406,Lickitung,0.00000%,43,0.032%,30,0.029%
407,Turtwig,0.00000%,3,0.002%,2,0.002%
408,Lillipup,0.00000%,8,0.006%,8,0.008%
409,Pansage,0.00000%,17,0.013%,16,0.016%
410,Rufflet,0.00000%,1,0.001%,1,0.001%
411,Herdier,0.00000%,18,0.014%,16,0.016%
412,Graveler,0.00000%,4,0.003%,4,0.004%
413,Rhyhorn,0.00000%,1,0.001%,0,0.000%
414,Bayleef,0.00000%,17,0.013%,16,0.016%
415,Cyndaquil,0.00000%,2,0.002%,1,0.001%
416,Golbat,0.00000%,46,0.035%,30,0.029%
417,Minun,0.00000%,3,0.002%,3,0.003%
418,Pachirisu,0.00000%,26,0.020%,18,0.017%
419,Plusle,0.00000%,8,0.006%,7,0.007%
420,Pidove,0.00000%,12,0.009%,9,0.009%
421,Ivysaur,0.00000%,4,0.003%,3,0.003%
422,Poliwag,0.00000%,4,0.003%,0,0.000%
423,Scraggy,0.00000%,10,0.008%,8,0.008%
424,Croagunk,0.00000%,8,0.006%,5,0.005%
425,Servine,0.00000%,13,0.010%,12,0.012%
426,Duosion,0.00000%,7,0.005%,7,0.007%
427,Roggenrola,0.00000%,4,0.003%,2,0.002%
428,Seviper,0.00000%,12,0.009%,6,0.006%
429,Mankey,0.00000%,2,0.002%,1,0.001%
430,Mantyke,0.00000%,5,0.004%,4,0.004%
431,Houndour,0.00000%,1,0.001%,1,0.001%
432,Huntail,0.00000%,29,0.022%,24,0.023%
433,Pansear,0.00000%,3,0.002%,2,0.002%
434,Doduo,0.00000%,5,0.004%,3,0.003%
435,Ducklett,0.00000%,1,0.001%,1,0.001%
436,Whirlipede,0.00000%,11,0.008%,9,0.009%
437,Deino,0.00000%,4,0.003%,4,0.004%
438,Archen,0.00000%,2,0.002%,2,0.002%
439,Mime Jr.,0.00000%,1,0.001%,1,0.001%
440,Klang,0.00000%,4,0.003%,4,0.004%
441,Minccino,0.00000%,2,0.002%,2,0.002%
442,Seel,0.00000%,2,0.002%,1,0.001%
443,Zweilous,0.00000%,1,0.001%,0,0.000%
444,Yanma,0.00000%,1,0.001%,1,0.001%
445,Kirlia,0.00000%,3,0.002%,2,0.002%
446,Metang,0.00000%,6,0.005%,6,0.006%
447,Shuppet,0.00000%,90,0.068%,37,0.036%
448,Togepi,0.00000%,2,0.002%,1,0.001%
449,Larvesta,0.00000%,7,0.005%,5,0.005%
450,Woobat,0.00000%,3,0.002%,3,0.003%
451,Sealeo,0.00000%,4,0.003%,3,0.003%
452,Treecko,0.00000%,8,0.006%,2,0.002%
453,Phanpy,0.00000%,6,0.005%,5,0.005%
454,Prinplup,0.00000%,2,0.002%,0,0.000%
455,Purrloin,0.00000%,11,0.008%,4,0.004%
456,Tympole,0.00000%,1,0.001%,1,0.001%
457,Grotle,0.00000%,3,0.002%,3,0.003%
458,Psyduck,0.00000%,6,0.005%,5,0.005%
459,Luxio,0.00000%,4,0.003%,1,0.001%
460,Marill,0.00000%,1,0.001%,1,0.001%
461,Piplup,0.00000%,3,0.002%,2,0.002%
462,Ralts,0.00000%,11,0.008%,9,0.009%
463,Marshtomp,0.00000%,1,0.001%,1,0.001%
464,Throh,0.00000%,35,0.026%,24,0.023%
465,Pawniard,0.00000%,3,0.002%,3,0.003%
466,Rattata,0.00000%,35,0.026%,27,0.026%
467,Granbull,0.00000%,14,0.011%,9,0.009%
468,Vulpix,0.00000%,2,0.002%,2,0.002%
469,Spearow,0.00000%,4,0.003%,3,0.003%
470,Chikorita,0.00000%,2,0.002%,2,0.002%
471,Sewaddle,0.00000%,2,0.002%,2,0.002%
472,Luvdisc,0.00000%,1,0.001%,0,0.000%
473,Metapod,0.00000%,1,0.001%,1,0.001%
474,Ponyta,0.00000%,1,0.001%,1,0.001%
475,Quilava,0.00000%,22,0.017%,15,0.015%
476,Taillow,0.00000%,242,0.183%,85,0.083%
477,Shroomish,0.00000%,5,0.004%,4,0.004%
478,Blitzle,0.00000%,3,0.002%,2,0.002%
479,Carvanha,0.00000%,1,0.001%,1,0.001%
480,Elgyem,0.00000%,4,0.003%,4,0.004%
481,Magby,0.00000%,11,0.008%,7,0.007%
482,Illumise,0.00000%,53,0.040%,44,0.043%
483,Staryu,0.00000%,2,0.002%,1,0.001%
484,Lombre,0.00000%,1,0.001%,1,0.001%
485,Beedrill,0.00000%,40,0.030%,23,0.022%
486,Lampent,0.00000%,4,0.003%,3,0.003%
487,Sunkern,0.00000%,1,0.001%,1,0.001%
488,Koffing,0.00000%,1,0.001%,1,0.001%
489,Meditite,0.00000%,1,0.001%,1,0.001%
490,Dratini,0.00000%,1,0.001%,0,0.000%
491,Starly,0.00000%,16,0.012%,14,0.014%
492,Geodude,0.00000%,29,0.022%,22,0.021%
493,Chimchar,0.00000%,1,0.001%,1,0.001%
494,Sandile,0.00000%,4,0.003%,4,0.004%
495,Gible,0.00000%,18,0.014%,15,0.015%
