Rank,Pokemon,Usage %,Raw,%,Real,%
61,Crawdaunt,1.01709%,493,6.319%,356,5.751%
62,Cradily,0.96162%,31,0.397%,24,0.388%
63,Kangaskhan,0.93591%,23,0.295%,19,0.307%
64,Klinklang,0.90506%,287,3.679%,222,3.586%
65,Whimsicott,0.87961%,278,3.563%,231,3.731%
66,Natu,0.86623%,96,1.230%,77,1.244%
67,Cacturne,0.86514%,44,0.564%,37,0.598%
68,Miltank,0.85404%,53,0.679%,45,0.727%
69,Regirock,0.83568%,49,0.628%,40,0.646%
70,Regice,0.79105%,19,0.244%,15,0.242%
71,Hitmonchan,0.77809%,250,3.204%,198,3.198%
72,Tangrowth,0.76376%,539,6.908%,383,6.187%
73,Magmortar,0.64979%,450,5.768%,325,5.250%
74,Kecleon,0.64792%,15,0.192%,14,0.226%
75,Crustle,0.60162%,458,5.870%,414,6.687%
76,Jynx,0.59102%,170,2.179%,130,2.100%
77,Skuntank,0.55456%,68,0.872%,55,0.888%
78,Samurott,0.49376%,80,1.025%,68,1.098%
79,Smeargle,0.46689%,93,1.192%,84,1.357%
80,Misdreavus,0.46467%,113,1.448%,95,1.535%
81,Meganium,0.45621%,20,0.256%,16,0.258%
82,Haunter,0.43586%,166,2.128%,122,1.971%
83,Primeape,0.42018%,20,0.256%,18,0.291%
84,Togetic,0.38867%,24,0.308%,20,0.323%
85,Kadabra,0.38372%,45,0.577%,41,0.662%
86,Slaking,0.34014%,31,0.397%,26,0.420%
87,Wartortle,0.33991%,37,0.474%,31,0.501%
88,Hariyama,0.31486%,384,4.922%,288,4.652%
89,Eelektross,0.29577%,229,2.935%,183,2.956%
90,Galvantula,0.27218%,367,4.704%,296,4.781%
91,Grumpig,0.26231%,8,0.103%,3,0.048%
92,Camerupt,0.23342%,46,0.590%,37,0.598%
93,Armaldo,0.20230%,65,0.833%,53,0.856%
94,Probopass,0.18416%,59,0.756%,55,0.888%
95,Victreebel,0.17854%,104,1.333%,81,1.308%
96,Roselia,0.17821%,117,1.500%,93,1.502%
97,Altaria,0.17674%,154,1.974%,119,1.922%
98,Audino,0.17223%,138,1.769%,105,1.696%
99,Flareon,0.15052%,14,0.179%,11,0.178%
100,Sawsbuck,0.14280%,98,1.256%,72,1.163%
101,Rotom-Fan,0.13925%,30,0.385%,19,0.307%
102,Ditto,0.10788%,61,0.782%,49,0.792%
103,Baltoy,0.10781%,2,0.026%,2,0.032%
104,Musharna,0.09918%,40,0.513%,28,0.452%
105,Charizard,0.08945%,102,1.307%,81,1.308%
106,Ludicolo,0.07413%,109,1.397%,84,1.357%
107,Quagsire,0.06987%,275,3.525%,209,3.376%
108,Ursaring,0.06774%,68,0.872%,51,0.824%
109,Drifblim,0.06705%,73,0.936%,61,0.985%
110,Weezing,0.06081%,22,0.282%,18,0.291%
111,Clamperl,0.05755%,30,0.385%,21,0.339%
112,Lampent,0.05484%,14,0.179%,10,0.162%
113,Yanma,0.05484%,8,0.103%,5,0.081%
114,Dewgong,0.05484%,8,0.103%,4,0.065%
115,Rampardos,0.04076%,123,1.577%,100,1.615%
116,Dragonair,0.03974%,11,0.141%,11,0.178%
117,Torkoal,0.03741%,67,0.859%,49,0.792%
118,Volbeat,0.02646%,21,0.269%,17,0.275%
119,Arbok,0.02389%,16,0.205%,14,0.226%
120,Ninjask,0.02127%,50,0.641%,46,0.743%
121,Exeggutor,0.02098%,34,0.436%,30,0.485%
122,Mightyena,0.01791%,27,0.346%,25,0.404%
123,Marowak,0.01483%,44,0.564%,35,0.565%
124,Illumise,0.01424%,18,0.231%,12,0.194%
125,Rapidash,0.01327%,27,0.346%,24,0.388%
126,Raticate,0.01222%,11,0.141%,8,0.129%
127,Golem,0.01222%,15,0.192%,12,0.194%
128,Electrode,0.01222%,28,0.359%,28,0.452%
129,Shiftry,0.01189%,28,0.359%,20,0.323%
130,Jumpluff,0.01126%,12,0.154%,8,0.129%
131,Golbat,0.01037%,46,0.590%,38,0.614%
132,Serperior,0.00978%,39,0.500%,32,0.517%
133,Simisear,0.00618%,23,0.295%,20,0.323%
134,Leafeon,0.00504%,11,0.141%,9,0.145%
135,Unfezant,0.00387%,6,0.077%,6,0.097%
136,Plusle,0.00373%,4,0.051%,4,0.065%
137,Gardevoir,0.00327%,58,0.743%,48,0.775%
138,Ampharos,0.00302%,34,0.436%,30,0.485%
139,Mawile,0.00254%,38,0.487%,34,0.549%
140,Gigalith,0.00209%,27,0.346%,24,0.388%
141,Wailord,0.00209%,27,0.346%,27,0.436%
142,Rotom-Frost,0.00209%,20,0.256%,18,0.291%
143,Liepard,0.00156%,39,0.500%,35,0.565%
144,Linoone,0.00105%,38,0.487%,28,0.452%
145,Simipour,0.00105%,11,0.141%,10,0.162%
146,Gorebyss,0.00063%,79,1.013%,54,0.872%
147,Carracosta,0.00057%,14,0.179%,14,0.226%
148,Lapras,0.00057%,16,0.205%,15,0.242%
149,Combusken,0.00052%,13,0.167%,8,0.129%
150,Pupitar,0.00040%,12,0.154%,10,0.162%
151,Clefairy,0.00028%,15,0.192%,14,0.226%
152,Leavanny,0.00022%,2,0.026%,2,0.032%
153,Lairon,0.00019%,15,0.192%,11,0.178%
154,Luxray,0.00017%,16,0.205%,13,0.210%
155,Sneasel,0.00011%,31,0.397%,22,0.355%
156,Maractus,0.00005%,58,0.743%,41,0.662%
157,Scraggy,0.00002%,18,0.231%,15,0.242%
158,Phione,0.00002%,4,0.051%,3,0.048%
159,Vespiquen,0.00002%,3,0.038%,3,0.048%
160,Furret,0.00002%,3,0.038%,2,0.032%
161,Stoutland,0.00001%,12,0.154%,10,0.162%
162,Lickilicky,0.00001%,18,0.231%,13,0.210%
163,Shuckle,0.00001%,13,0.167%,13,0.210%
164,Zweilous,0.00001%,62,0.795%,55,0.888%
165,Hypno,0.00000%,7,0.090%,4,0.065%
166,Raichu,0.00000%,10,0.128%,9,0.145%
167,Pachirisu,0.00000%,2,0.026%,2,0.032%
168,Whiscash,0.00000%,13,0.167%,8,0.129%
169,Huntail,0.00000%,26,0.333%,15,0.242%
170,Duosion,0.00000%,5,0.064%,5,0.081%
171,Jigglypuff,0.00000%,2,0.026%,2,0.032%
172,Beartic,0.00000%,4,0.051%,3,0.048%
173,Floatzel,0.00000%,41,0.526%,33,0.533%
174,Unown,0.00000%,2,0.026%,2,0.032%
175,Swoobat,0.00000%,14,0.179%,9,0.145%
176,Frillish,0.00000%,1,0.013%,1,0.016%
177,Purrloin,0.00000%,2,0.026%,2,0.032%
178,Aron,0.00000%,4,0.051%,4,0.065%
179,Emolga,0.00000%,4,0.051%,4,0.065%
180,Tangela,0.00000%,7,0.090%,7,0.113%
181,Rattata,0.00000%,1,0.013%,1,0.016%
182,Parasect,0.00000%,4,0.051%,3,0.048%
183,Tentacool,0.00000%,4,0.051%,4,0.065%
184,Magnemite,0.00000%,1,0.013%,1,0.016%
185,Zangoose,0.00000%,51,0.654%,42,0.678%
186,Pineco,0.00000%,5,0.064%,5,0.081%
187,Houndour,0.00000%,1,0.013%,1,0.016%
188,Surskit,0.00000%,2,0.026%,2,0.032%
189,Purugly,0.00000%,4,0.051%,4,0.065%
190,Noctowl,0.00000%,2,0.026%,1,0.016%
191,Walrein,0.00000%,1,0.013%,0,0.000%
192,Basculin,0.00000%,9,0.115%,7,0.113%
193,Articuno,0.00000%,8,0.103%,7,0.113%
194,Fearow,0.00000%,3,0.038%,3,0.048%
195,Shelgon,0.00000%,1,0.013%,0,0.000%
196,Yamask,0.00000%,1,0.013%,0,0.000%
197,Squirtle,0.00000%,3,0.038%,3,0.048%
198,Throh,0.00000%,2,0.026%,1,0.016%
199,Vulpix,0.00000%,4,0.051%,3,0.048%
200,Pignite,0.00000%,2,0.026%,2,0.032%
201,Graveler,0.00000%,1,0.013%,1,0.016%
202,Hippopotas,0.00000%,1,0.013%,1,0.016%
203,Geodude,0.00000%,1,0.013%,0,0.000%
204,Bellossom,0.00000%,1,0.013%,1,0.016%
205,Pidgeotto,0.00000%,3,0.038%,3,0.048%
206,Bibarel,0.00000%,1,0.013%,1,0.016%
207,Girafarig,0.00000%,3,0.038%,3,0.048%
208,Darumaka,0.00000%,1,0.013%,1,0.016%
209,Granbull,0.00000%,1,0.013%,1,0.016%
210,Gabite,0.00000%,1,0.013%,1,0.016%
211,Relicanth,0.00000%,1,0.013%,0,0.000%
212,Exploud,0.00000%,3,0.038%,3,0.048%
213,Skiploom,0.00000%,4,0.051%,1,0.016%
214,Butterfree,0.00000%,6,0.077%,4,0.065%
215,Pidgeot,0.00000%,2,0.026%,2,0.032%
216,Ivysaur,0.00000%,3,0.038%,3,0.048%
217,Nosepass,0.00000%,1,0.013%,1,0.016%
218,Golduck,0.00000%,1,0.013%,1,0.016%
219,Aipom,0.00000%,1,0.013%,0,0.000%
220,Monferno,0.00000%,4,0.051%,4,0.065%
221,Mr. Mime,0.00000%,8,0.103%,7,0.113%
222,Vigoroth,0.00000%,2,0.026%,2,0.032%
223,Masquerain,0.00000%,2,0.026%,2,0.032%
224,Oshawott,0.00000%,1,0.013%,1,0.016%
225,Dewott,0.00000%,1,0.013%,1,0.016%
226,Kingler,0.00000%,11,0.141%,11,0.178%
227,Stunfisk,0.00000%,3,0.038%,3,0.048%
228,Swadloon,0.00000%,4,0.051%,4,0.065%
229,Shelmet,0.00000%,1,0.013%,1,0.016%
230,Watchog,0.00000%,6,0.077%,6,0.097%
231,Magcargo,0.00000%,3,0.038%,3,0.048%
232,Onix,0.00000%,3,0.038%,3,0.048%
233,Krokorok,0.00000%,1,0.013%,1,0.016%
234,Goldeen,0.00000%,2,0.026%,2,0.032%
235,Lopunny,0.00000%,2,0.026%,2,0.032%
236,Porygon,0.00000%,1,0.013%,1,0.016%
237,Vanilluxe,0.00000%,3,0.038%,3,0.048%
238,Eevee,0.00000%,1,0.013%,1,0.016%
239,Castform,0.00000%,1,0.013%,1,0.016%
240,Metang,0.00000%,9,0.115%,9,0.145%
241,Regigigas,0.00000%,8,0.103%,7,0.113%
242,Bastiodon,0.00000%,5,0.064%,3,0.048%
243,Sawk,0.00000%,15,0.192%,11,0.178%
244,Lunatone,0.00000%,5,0.064%,4,0.065%
245,Glalie,0.00000%,4,0.051%,4,0.065%
246,Dustox,0.00000%,5,0.064%,3,0.048%
247,Bronzor,0.00000%,4,0.051%,4,0.065%
248,Murkrow,0.00000%,7,0.090%,7,0.113%
249,Dodrio,0.00000%,2,0.026%,2,0.032%
250,Zebstrika,0.00000%,8,0.103%,7,0.113%
251,Kabuto,0.00000%,2,0.026%,2,0.032%
252,Carnivine,0.00000%,2,0.026%,2,0.032%
253,Stantler,0.00000%,1,0.013%,1,0.016%
254,Munchlax,0.00000%,2,0.026%,2,0.032%
255,Delibird,0.00000%,2,0.026%,2,0.032%
256,Octillery,0.00000%,1,0.013%,0,0.000%
257,Electabuzz,0.00000%,5,0.064%,5,0.081%
258,Pikachu,0.00000%,12,0.154%,9,0.145%
259,Tropius,0.00000%,4,0.051%,4,0.065%
260,Seaking,0.00000%,2,0.026%,0,0.000%
261,Muk,0.00000%,5,0.064%,5,0.081%
262,Solrock,0.00000%,1,0.013%,1,0.016%
263,Cottonee,0.00000%,3,0.038%,2,0.032%
264,Snover,0.00000%,2,0.026%,2,0.032%
265,Sudowoodo,0.00000%,1,0.013%,1,0.016%
266,Staravia,0.00000%,1,0.013%,1,0.016%
267,Glaceon,0.00000%,13,0.167%,11,0.178%
268,Chatot,0.00000%,2,0.026%,1,0.016%
269,Beheeyem,0.00000%,1,0.013%,1,0.016%
270,Dunsparce,0.00000%,1,0.013%,1,0.016%
271,Drowzee,0.00000%,1,0.013%,1,0.016%
272,Vileplume,0.00000%,11,0.141%,10,0.162%
273,Riolu,0.00000%,9,0.115%,9,0.145%
274,Servine,0.00000%,1,0.013%,1,0.016%
275,Bidoof,0.00000%,5,0.064%,5,0.081%
276,Treecko,0.00000%,1,0.013%,0,0.000%
277,Lumineon,0.00000%,1,0.013%,1,0.016%
278,Shedinja,0.00000%,4,0.051%,3,0.048%
279,Simisage,0.00000%,4,0.051%,4,0.065%
280,Cherrim,0.00000%,2,0.026%,2,0.032%
281,Staryu,0.00000%,1,0.013%,1,0.016%
