Rank,Pokemon,Usage %,Raw,%,Real,%
41,Scizor,0.55581%,814,4.881%,674,4.768%
42,Aerodactyl,0.54286%,399,2.393%,331,2.342%
43,Primeape,0.53942%,195,1.169%,136,0.962%
44,Ursaring,0.49193%,89,0.534%,67,0.474%
45,Nidoqueen,0.47924%,104,0.624%,91,0.644%
46,Electrode,0.45988%,175,1.049%,165,1.167%
47,Sandslash,0.45106%,150,0.899%,125,0.884%
48,Quagsire,0.32159%,450,2.698%,379,2.681%
49,Politoed,0.29690%,58,0.348%,47,0.332%
50,Victreebel,0.21838%,56,0.336%,50,0.354%
51,Clefable,0.19315%,93,0.558%,76,0.538%
52,Shuckle,0.18681%,169,1.013%,142,1.005%
53,Slowbro,0.18475%,115,0.690%,92,0.651%
54,Magmar,0.16831%,138,0.828%,111,0.785%
55,Golduck,0.16630%,104,0.624%,95,0.672%
56,Hitmonlee,0.16369%,113,0.678%,90,0.637%
57,Blastoise,0.15367%,421,2.525%,353,2.497%
58,Mr. Mime,0.15121%,63,0.378%,52,0.368%
59,Poliwrath,0.08014%,85,0.510%,69,0.488%
60,Weezing,0.07976%,51,0.306%,46,0.325%
61,Electabuzz,0.06306%,201,1.205%,155,1.097%
62,Tauros,0.06281%,310,1.859%,250,1.769%
63,Lanturn,0.05044%,195,1.169%,173,1.224%
64,Typhlosion,0.04958%,570,3.418%,475,3.360%
65,Gligar,0.04832%,79,0.474%,58,0.410%
66,Qwilfish,0.04654%,87,0.522%,77,0.545%
67,Voltorb,0.04401%,9,0.054%,6,0.042%
68,Donphan,0.04172%,171,1.025%,143,1.012%
69,Chansey,0.04143%,115,0.690%,98,0.693%
70,Arcanine,0.03206%,215,1.289%,183,1.295%
71,Muk,0.02852%,159,0.953%,132,0.934%
72,Gyarados,0.02692%,129,0.774%,104,0.736%
73,Ampharos,0.02275%,304,1.823%,255,1.804%
74,Scyther,0.02026%,143,0.858%,115,0.814%
75,Kabutops,0.01583%,64,0.384%,42,0.297%
76,Articuno,0.01203%,66,0.396%,54,0.382%
77,Parasect,0.01203%,13,0.078%,11,0.078%
78,Pikachu,0.01113%,213,1.277%,190,1.344%
79,Girafarig,0.00655%,104,0.624%,79,0.559%
80,Dodrio,0.00542%,63,0.378%,50,0.354%
81,Bellossom,0.00508%,68,0.408%,54,0.382%
82,Lapras,0.00401%,189,1.133%,146,1.033%
83,Sudowoodo,0.00330%,30,0.180%,25,0.177%
84,Raticate,0.00271%,27,0.162%,24,0.170%
85,Raichu,0.00259%,106,0.636%,92,0.651%
86,Feraligatr,0.00180%,308,1.847%,270,1.910%
87,Crobat,0.00123%,185,1.109%,137,0.969%
88,Granbull,0.00100%,27,0.162%,20,0.141%
89,Vileplume,0.00087%,43,0.258%,35,0.248%
90,Jumpluff,0.00082%,143,0.858%,123,0.870%
91,Togetic,0.00054%,57,0.342%,42,0.297%
92,Tangela,0.00038%,20,0.120%,20,0.141%
93,Delibird,0.00031%,28,0.168%,27,0.191%
94,Flareon,0.00024%,71,0.426%,54,0.382%
95,Hitmonchan,0.00021%,33,0.198%,23,0.163%
96,Furret,0.00017%,34,0.204%,29,0.205%
97,Ditto,0.00016%,38,0.228%,29,0.205%
98,Arbok,0.00012%,41,0.246%,35,0.248%
99,Xatu,0.00009%,39,0.234%,35,0.248%
100,Ninetales,0.00009%,28,0.168%,26,0.184%
101,Wobbuffet,0.00008%,33,0.198%,26,0.184%
102,Slowking,0.00008%,98,0.588%,78,0.552%
103,Pidgeot,0.00005%,66,0.396%,45,0.318%
104,Haunter,0.00003%,51,0.306%,46,0.325%
105,Sneasel,0.00001%,67,0.402%,48,0.340%
106,Kingler,0.00001%,19,0.114%,10,0.071%
107,Rattata,0.00001%,12,0.072%,7,0.050%
108,Noctowl,0.00001%,100,0.600%,84,0.594%
109,Octillery,0.00001%,17,0.102%,17,0.120%
110,Ariados,0.00001%,40,0.240%,34,0.241%
111,Venomoth,0.00000%,25,0.150%,24,0.170%
112,Aipom,0.00000%,20,0.120%,15,0.106%
113,Wartortle,0.00000%,13,0.078%,9,0.064%
114,Farfetch'd,0.00000%,44,0.264%,36,0.255%
115,Butterfree,0.00000%,23,0.138%,16,0.113%
116,Mankey,0.00000%,2,0.012%,1,0.007%
117,Omastar,0.00000%,30,0.180%,23,0.163%
118,Ledian,0.00000%,23,0.138%,18,0.127%
119,Totodile,0.00000%,33,0.198%,30,0.212%
120,Croconaw,0.00000%,4,0.024%,4,0.028%
121,Hoothoot,0.00000%,4,0.024%,4,0.028%
122,Sentret,0.00000%,3,0.018%,3,0.021%
123,Spinarak,0.00000%,3,0.018%,3,0.021%
124,Wigglytuff,0.00000%,9,0.054%,9,0.064%
125,Chinchou,0.00000%,5,0.030%,5,0.035%
126,Flaaffy,0.00000%,4,0.024%,4,0.028%
127,Hitmontop,0.00000%,38,0.228%,28,0.198%
128,Dunsparce,0.00000%,23,0.138%,20,0.141%
129,Persian,0.00000%,21,0.126%,15,0.106%
130,Lickitung,0.00000%,18,0.108%,17,0.120%
131,Ledyba,0.00000%,1,0.006%,1,0.007%
132,Dugtrio,0.00000%,35,0.210%,29,0.205%
133,Slowpoke,0.00000%,1,0.006%,0,0.000%
134,Teddiursa,0.00000%,1,0.006%,0,0.000%
135,Magcargo,0.00000%,53,0.318%,40,0.283%
136,Rapidash,0.00000%,20,0.120%,18,0.127%
137,Fearow,0.00000%,15,0.090%,12,0.085%
138,Pichu,0.00000%,5,0.030%,4,0.028%
139,Togepi,0.00000%,3,0.018%,2,0.014%
140,Cleffa,0.00000%,2,0.012%,1,0.007%
141,Igglybuff,0.00000%,2,0.012%,2,0.014%
142,Sunflora,0.00000%,34,0.204%,27,0.191%
143,Porygon,0.00000%,3,0.018%,3,0.021%
144,Dragonair,0.00000%,22,0.132%,18,0.127%
145,Marill,0.00000%,2,0.012%,2,0.014%
146,Hoppip,0.00000%,3,0.018%,3,0.021%
147,Azumarill,0.00000%,27,0.162%,19,0.134%
148,Sunkern,0.00000%,2,0.012%,2,0.014%
149,Skiploom,0.00000%,2,0.012%,2,0.014%
150,Yanma,0.00000%,9,0.054%,8,0.057%
151,Squirtle,0.00000%,9,0.054%,9,0.064%
152,Tentacool,0.00000%,1,0.006%,1,0.007%
153,Mantine,0.00000%,18,0.108%,14,0.099%
154,Unown,0.00000%,5,0.030%,2,0.014%
155,Mareep,0.00000%,2,0.012%,2,0.014%
156,Magikarp,0.00000%,1,0.006%,1,0.007%
157,Corsola,0.00000%,25,0.150%,23,0.163%
158,Caterpie,0.00000%,2,0.012%,1,0.007%
159,Paras,0.00000%,1,0.006%,1,0.007%
160,Kadabra,0.00000%,12,0.072%,10,0.071%
161,Growlithe,0.00000%,1,0.006%,0,0.000%
162,Magnemite,0.00000%,1,0.006%,1,0.007%
163,Quilava,0.00000%,35,0.210%,31,0.219%
164,Houndour,0.00000%,2,0.012%,2,0.014%
165,Dratini,0.00000%,8,0.048%,8,0.057%
166,Pineco,0.00000%,1,0.006%,1,0.007%
167,Charmeleon,0.00000%,2,0.012%,1,0.007%
168,Psyduck,0.00000%,1,0.006%,1,0.007%
169,Pinsir,0.00000%,12,0.072%,11,0.078%
170,Beedrill,0.00000%,20,0.120%,18,0.127%
171,Bulbasaur,0.00000%,12,0.072%,11,0.078%
172,Abra,0.00000%,3,0.018%,2,0.014%
173,Graveler,0.00000%,27,0.162%,26,0.184%
174,Pidgeotto,0.00000%,5,0.030%,5,0.035%
175,Slugma,0.00000%,1,0.006%,0,0.000%
176,Vulpix,0.00000%,1,0.006%,1,0.007%
177,Remoraid,0.00000%,2,0.012%,2,0.014%
178,Swinub,0.00000%,1,0.006%,1,0.007%
179,Meowth,0.00000%,2,0.012%,2,0.014%
180,Chikorita,0.00000%,8,0.048%,8,0.057%
181,Wooper,0.00000%,7,0.042%,6,0.042%
182,Bayleef,0.00000%,41,0.246%,38,0.269%
183,Ponyta,0.00000%,3,0.018%,2,0.014%
184,Ivysaur,0.00000%,3,0.018%,1,0.007%
185,Gastly,0.00000%,3,0.018%,3,0.021%
186,Drowzee,0.00000%,1,0.006%,1,0.007%
187,Elekid,0.00000%,4,0.024%,3,0.021%
188,Hypno,0.00000%,27,0.162%,26,0.184%
189,Machoke,0.00000%,5,0.030%,4,0.028%
190,Eevee,0.00000%,6,0.036%,4,0.028%
191,Sandshrew,0.00000%,1,0.006%,1,0.007%
192,Larvitar,0.00000%,3,0.018%,3,0.021%
193,Nidorina,0.00000%,1,0.006%,1,0.007%
194,Exeggcute,0.00000%,2,0.012%,1,0.007%
195,Weepinbell,0.00000%,2,0.012%,2,0.014%
196,Golbat,0.00000%,3,0.018%,3,0.021%
197,Krabby,0.00000%,1,0.006%,1,0.007%
198,Seadra,0.00000%,8,0.048%,6,0.042%
199,Jigglypuff,0.00000%,1,0.006%,1,0.007%
200,NidoranF,0.00000%,1,0.006%,1,0.007%
201,Zubat,0.00000%,2,0.012%,2,0.014%
202,Charmander,0.00000%,10,0.060%,9,0.064%
203,NidoranM,0.00000%,3,0.018%,3,0.021%
204,Gloom,0.00000%,5,0.030%,5,0.035%
205,Natu,0.00000%,1,0.006%,1,0.007%
206,Stantler,0.00000%,14,0.084%,12,0.085%
207,Diglett,0.00000%,1,0.006%,1,0.007%
208,Pupitar,0.00000%,7,0.042%,5,0.035%
209,Poliwhirl,0.00000%,2,0.012%,2,0.014%
210,Weedle,0.00000%,3,0.018%,2,0.014%
211,Kakuna,0.00000%,1,0.006%,1,0.007%
212,Horsea,0.00000%,1,0.006%,1,0.007%
213,Seaking,0.00000%,1,0.006%,1,0.007%
214,Dewgong,0.00000%,5,0.030%,4,0.028%
215,Cyndaquil,0.00000%,20,0.120%,20,0.141%
216,Rhyhorn,0.00000%,3,0.018%,3,0.021%
217,Phanpy,0.00000%,6,0.036%,5,0.035%
218,Cubone,0.00000%,3,0.018%,3,0.021%
219,Venonat,0.00000%,1,0.006%,1,0.007%
220,Onix,0.00000%,11,0.066%,10,0.071%
221,Clefairy,0.00000%,1,0.006%,1,0.007%
222,Murkrow,0.00000%,28,0.168%,19,0.134%
223,Magneton,0.00000%,54,0.324%,52,0.368%
224,Seel,0.00000%,2,0.012%,2,0.014%
