Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Greninja,19.98527,9296,8.086,6669,7.866
2,Celesteela,15.54431,5697,4.955,4268,5.034
3,Toxapex,13.88138,6982,6.073,5506,6.494
4,Swampert-Mega,13.82683,5631,4.898,4437,5.233
5,Tapu-Koko,12.82730,6473,5.630,5293,6.243
6,Pelipper,12.75466,5855,5.093,5220,6.157
7,Dragonite,12.24505,6654,5.788,4589,5.412
8,Charizard-Mega-Y,11.46089,7191,6.255,5287,6.236
9,Tapu-Lele,10.83888,5321,4.628,3762,4.437
10,Zapdos,10.20616,4442,3.864,3239,3.820
11,Thundurus-Therian,10.13313,4575,3.979,3193,3.766
12,Urshifu-Rapid-Strike,10.03904,4140,3.601,2983,3.518
13,Landorus,9.60072,3108,2.703,2183,2.575
14,Slowbro,9.56755,2831,2.462,2074,2.446
15,Diancie-Mega,9.30597,4785,4.162,3645,4.299
16,Excadrill,9.11401,7556,6.572,5303,6.255
17,Azumarill,8.53898,4962,4.316,3632,4.284
18,Urshifu,7.93987,2954,2.569,2177,2.568
19,Muk-Alola,7.83964,4274,3.717,3241,3.823
20,Landorus-Therian,7.59112,3880,3.375,3048,3.595
21,Jirachi,7.33015,3553,3.090,2662,3.140
22,Rotom-Wash,7.15835,5107,4.442,4102,4.838
23,Mandibuzz,6.90713,3783,3.290,2775,3.273
24,Tyranitar,6.83076,3664,3.187,2713,3.200
25,Klefki,6.79602,3425,2.979,2910,3.432
26,Sableye-Mega,6.72164,4778,4.156,3973,4.686
27,Ditto,6.51053,4903,4.265,3521,4.153
28,Lopunny-Mega,6.32568,7305,6.354,5931,6.995
29,Victini,6.01504,5679,4.940,4040,4.765
30,Kommo-o,5.91595,7029,6.114,5343,6.302
31,Hippowdon,5.81850,3297,2.868,2940,3.468
32,Zapdos-Galar,5.78877,4225,3.675,2915,3.438
33,Zeraora,5.68285,2743,2.386,1883,2.221
34,Garchomp-Mega,5.59898,3013,2.621,2084,2.458
35,Heatran,5.53073,7808,6.791,5703,6.726
36,Staraptor,5.39945,6039,5.253,4483,5.287
37,Chansey,5.22391,2727,2.372,2092,2.467
38,Garchomp,5.12144,4553,3.960,3451,4.070
39,Gallade-Mega,4.60553,6103,5.308,4173,4.922
40,Scizor-Mega,4.56632,7731,6.724,5314,6.268
41,Latias,4.39929,2205,1.918,1516,1.788
42,Volcarona,4.38479,12084,10.511,7961,9.390
43,Ferrothorn,4.36030,6077,5.286,4968,5.859
44,Diggersby,4.32792,2955,2.570,2208,2.604
45,Mimikyu,4.28389,5121,4.454,3687,4.349
46,Tapu-Bulu,4.21373,2165,1.883,1460,1.722
47,Mamoswine,3.99013,3277,2.850,2359,2.782
48,Bewear,3.97885,1618,1.407,1234,1.455
49,Porygon-Z,3.97570,3883,3.377,2765,3.261
50,Volcanion,3.94937,3113,2.708,2263,2.669
51,Gliscor,3.88842,5961,5.185,4374,5.159
52,Tapu-Fini,3.73860,2636,2.293,1865,2.200
53,Nihilego,3.39156,3667,3.190,2695,3.179
54,Nidoking,3.34654,3781,3.289,2735,3.226
55,Togekiss,3.32013,3859,3.357,2785,3.285
56,Regieleki,3.29253,2352,2.046,1784,2.104
57,Kyurem,3.25384,3565,3.101,2366,2.791
58,Deoxys-Speed,3.24829,915,0.796,821,0.968
59,Aegislash,3.23307,4886,4.250,3459,4.080
60,Latios,3.17680,1904,1.656,1225,1.445
61,Blacephalon,3.13909,4514,3.926,3181,3.752
62,Honchkrow,3.09631,1861,1.619,1359,1.603
63,Slowking-Galar,3.02158,2139,1.860,1570,1.852
64,Porygon2,3.01854,3611,3.141,2789,3.289
65,Magnezone,3.00896,3178,2.764,2226,2.625
66,Seismitoad,2.96848,985,0.857,720,0.849
67,Hydreigon,2.95393,5723,4.978,3830,4.517
68,Shuckle,2.93481,4795,4.171,4282,5.050
69,Gastrodon,2.93304,2435,2.118,1752,2.066
70,Moltres-Galar,2.92545,1745,1.518,1228,1.448
71,Aerodactyl,2.88470,1201,1.045,989,1.166
72,Terrakion,2.84723,2447,2.128,1744,2.057
73,Aerodactyl-Mega,2.80620,3480,3.027,2368,2.793
74,Weezing-Galar,2.76025,2105,1.831,1689,1.992
75,Blissey,2.70958,3296,2.867,2437,2.874
76,Slowking,2.69712,831,0.723,602,0.710
77,Kingdra,2.67393,2125,1.848,1442,1.701
78,Venusaur-Mega,2.62747,4503,3.917,3290,3.880
