Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Mewtwo-Mega-Y,71.63205,5481,21.482,3134,21.005
2,Mewtwo-Mega-X,56.35777,6101,23.912,3575,23.960
3,Chansey,38.87126,4261,16.701,2659,17.821
4,Regigigas,31.33253,2388,9.360,1473,9.872
5,Kyogre-Primal,30.73780,3381,13.252,2159,14.470
6,Arceus,24.78321,1788,7.008,1118,7.493
7,Giratina,22.73211,3190,12.503,2081,13.947
8,Zygarde-Complete,22.59104,3582,14.039,2230,14.946
9,Rayquaza,21.27808,1350,5.291,832,5.576
10,Gengar-Mega,20.74128,5058,19.824,3258,21.836
11,Diancie-Mega,16.83371,2432,9.532,1465,9.819
12,Shedinja,15.84100,5673,22.235,3663,24.550
13,Xerneas,14.24313,1472,5.769,887,5.945
14,Dialga,11.34507,1101,4.315,799,5.355
15,Shuckle,10.97781,2712,10.629,1793,12.017
16,Ho-Oh,10.14889,596,2.336,441,2.956
17,Tyranitar-Mega,8.93757,718,2.814,464,3.110
18,Kyurem-White,8.67989,1068,4.186,593,3.974
19,Deoxys-Speed,8.63329,3504,13.734,2571,17.231
20,Registeel,8.36313,724,2.838,493,3.304
21,Yveltal,7.03363,1335,5.232,829,5.556
22,Aegislash,6.60893,1762,6.906,1235,8.277
23,Deoxys-Attack,6.56550,2454,9.618,1207,8.090
24,Groudon-Primal,6.19764,670,2.626,495,3.318
25,Kyurem-Black,5.89522,1039,4.072,612,4.102
26,Arceus-Psychic,5.82098,907,3.555,608,4.075
27,Beedrill-Mega,5.40589,885,3.469,601,4.028
28,Blissey,5.06100,2128,8.341,1444,9.678
29,Magearna,4.77890,549,2.152,405,2.714
30,Greninja-Ash,4.37472,2669,10.461,1789,11.990
31,Audino-Mega,4.25655,697,2.732,488,3.271
32,Charizard-Mega-Y,4.14612,1576,6.177,975,6.535
33,Celesteela,4.07489,360,1.411,244,1.635
34,Arceus-Water,4.03721,188,0.737,129,0.865
35,Aerodactyl-Mega,3.57054,473,1.854,248,1.662
36,Kartana,2.71825,596,2.336,315,2.111
37,Thundurus-Therian,2.29006,310,1.215,166,1.113
38,Scizor-Mega,2.26572,967,3.790,662,4.437
39,Slowbro-Mega,2.07215,377,1.478,252,1.689
40,Necrozma-Dusk-Mane,2.00264,443,1.736,285,1.910
41,Solgaleo,1.94998,197,0.772,149,0.999
42,Toxapex,1.88246,972,3.810,594,3.981
43,Arceus-Ghost,1.85296,399,1.564,264,1.769
44,Slaking,1.85193,1270,4.978,785,5.261
45,Sableye-Mega,1.81549,486,1.905,386,2.587
46,Lugia,1.78809,1089,4.268,709,4.752
47,Gyarados-Mega,1.64644,478,1.873,322,2.158
48,Cresselia,1.63479,209,0.819,111,0.744
49,Ferrothorn,1.54569,608,2.383,426,2.855
50,Steelix-Mega,1.43761,373,1.462,242,1.622
51,Groudon,1.29997,417,1.634,215,1.441
52,Necrozma-Ultra,1.23675,1382,5.417,764,5.120
53,Heracross-Mega,1.22615,854,3.347,458,3.070
54,Giratina-Origin,1.18185,553,2.167,374,2.507
55,Lucario-Mega,1.17670,1455,5.703,1027,6.883
56,Garchomp-Mega,1.16205,1241,4.864,698,4.678
57,Alakazam-Mega,1.12532,839,3.288,523,3.505
58,Sceptile-Mega,1.08107,1219,4.778,726,4.866
59,Darkrai,0.99789,1284,5.033,815,5.462
60,Suicune,0.99179,86,0.337,69,0.462
61,Deoxys-Defense,0.98717,1238,4.852,825,5.529
62,Banette-Mega,0.94809,521,2.042,272,1.823
63,Blaziken-Mega,0.92515,1368,5.362,864,5.791
64,Regice,0.83711,299,1.172,165,1.106
65,Gallade-Mega,0.78431,438,1.717,245,1.642
66,Palkia,0.78249,270,1.058,194,1.300
67,Pidgeot-Mega,0.77473,208,0.815,125,0.838
68,Metagross-Mega,0.76604,941,3.688,584,3.914
69,Swampert-Mega,0.76107,821,3.218,490,3.284
70,Zekrom,0.76061,433,1.697,266,1.783
71,Ampharos-Mega,0.71364,131,0.513,82,0.550
72,Marshadow,0.69118,1302,5.103,777,5.208
73,Kangaskhan-Mega,0.68969,412,1.615,259,1.736
74,Zeraora,0.68872,520,2.038,353,2.366
75,Aggron-Mega,0.66278,896,3.512,583,3.907
76,Darmanitan-Zen,0.57562,828,3.245,548,3.673
77,Heatran,0.57525,136,0.533,90,0.603
78,Ferroseed,0.56303,660,2.587,544,3.646
79,Eevee,0.55113,2147,8.415,1812,12.144
80,Lopunny-Mega,0.55021,535,2.097,356,2.386
81,Pheromosa,0.54159,427,1.674,281,1.883
82,Golisopod,0.51582,638,2.501,289,1.937
83,Gardevoir-Mega,0.47129,657,2.575,423,2.835
84,Kyogre,0.37677,179,0.702,113,0.757
85,Wobbuffet,0.34722,329,1.289,164,1.099
86,Wishiwashi-School,0.32214,28,0.110,17,0.114
87,Snorlax,0.31340,428,1.678,282,1.890
88,Hoopa-Unbound,0.24301,459,1.799,268,1.796
89,Arceus-Dark,0.21414,130,0.510,76,0.509
90,Ninjask,0.21151,305,1.195,225,1.508
91,Dusclops,0.20997,192,0.753,147,0.985
92,Camerupt-Mega,0.20126,351,1.376,175,1.173
93,Salamence-Mega,0.20084,552,2.164,321,2.151
94,Manectric-Mega,0.19556,238,0.933,137,0.918
95,Swampert,0.19345,111,0.435,77,0.516
96,Pikachu,0.18688,397,1.556,294,1.970
97,Yanmega,0.17502,61,0.239,36,0.241
98,Marowak-Alola,0.17036,248,0.972,115,0.771
99,Arceus-Dragon,0.16204,128,0.502,89,0.596
100,Abomasnow-Mega,0.15767,106,0.415,62,0.416
101,Venusaur-Mega,0.14950,346,1.356,216,1.448
102,Xurkitree,0.13758,333,1.305,159,1.066
103,Doublade,0.13578,62,0.243,44,0.295
104,Tapu-Fini,0.13193,56,0.219,41,0.275
105,Buzzwole,0.12511,261,1.023,173,1.159
106,Drapion,0.12252,128,0.502,80,0.536
107,Probopass,0.11928,34,0.133,27,0.181
108,Blacephalon,0.10387,161,0.631,104,0.697
109,Type:-Null,0.09711,197,0.772,135,0.905
110,Landorus-Therian,0.09078,62,0.243,44,0.295
111,Deoxys,0.09066,101,0.396,84,0.563
112,Rhydon,0.08802,23,0.090,17,0.114
113,Arceus-Fairy,0.08703,234,0.917,148,0.992
114,Diancie,0.08428,31,0.122,30,0.201
115,Necrozma-Dawn-Wings,0.08242,193,0.756,127,0.851
116,Garchomp,0.08124,259,1.015,181,1.213
117,Mewtwo,0.07878,250,0.980,147,0.985
118,Charizard-Mega-X,0.07644,1017,3.986,682,4.571
119,Weavile,0.07530,127,0.498,92,0.617
120,Reshiram,0.07450,266,1.043,166,1.113
121,Minior,0.07115,14,0.055,12,0.080
122,Joltik,0.07071,38,0.149,24,0.161
123,Tynamo,0.07071,8,0.031,4,0.027
124,Stakataka,0.06993,259,1.015,155,1.039
125,Breloom,0.06764,111,0.435,72,0.483
126,Ditto,0.06656,423,1.658,239,1.602
127,Pinsir-Mega,0.06465,75,0.294,49,0.328
