Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Weezing,33.72559,16841,14.569,14450,15.661
2,Gigalith,25.56920,13822,11.957,12257,13.284
3,Charizard,24.39429,23928,20.700,18844,20.423
4,Passimian,22.62337,17380,15.035,14006,15.180
5,Tsareena,19.22156,16158,13.978,12972,14.059
6,Scrafty,17.26876,14396,12.454,11212,12.152
7,Togedemaru,17.20789,10308,8.917,8661,9.387
8,Silvally-Steel,16.86879,10218,8.839,8546,9.262
9,Whimsicott,16.74799,16558,14.324,13566,14.703
10,Quagsire,16.68512,15316,13.250,12404,13.444
11,Regirock,15.59753,9026,7.808,7594,8.230
12,Mesprit,15.06261,10824,9.364,8682,9.410
13,Articuno-Galar,14.15887,18280,15.814,14072,15.251
14,Lanturn,13.82666,15609,13.503,12569,13.622
15,Aromatisse,10.84530,10563,9.138,8282,8.976
16,Ribombee,10.73877,11826,10.230,9448,10.240
17,Sandaconda,9.68807,8535,7.383,7105,7.700
18,Stunfisk-Galar,9.44810,2146,1.856,1923,2.084
19,Archeops,9.37511,10066,8.708,8015,8.687
20,Aggron,7.96423,10945,9.468,8976,9.728
21,Audino,7.57447,3610,3.123,2903,3.146
22,Palossand,6.78865,7871,6.809,6461,7.002
23,Poliwrath,6.51830,2851,2.466,2207,2.392
24,Silvally-Ghost,6.28788,3573,3.091,2855,3.094
25,Altaria,5.86989,3154,2.728,2428,2.631
26,Druddigon,5.84412,12474,10.791,10718,11.616
27,Tangela,5.62092,2042,1.766,1698,1.840
28,Ferroseed,5.60917,2404,2.080,2139,2.318
29,Silvally-Fairy,5.54006,5653,4.890,4397,4.766
30,Miltank,5.41088,2579,2.231,2065,2.238
31,Gourgeist-Small,5.35503,1196,1.035,1008,1.092
32,Hitmontop,5.24664,12436,10.758,10106,10.953
33,Drampa,5.12329,4070,3.521,3287,3.562
34,Cofagrigus,5.08720,3289,2.845,2713,2.940
35,Sandslash-Alola,5.06441,1860,1.609,1527,1.655
36,Jellicent,4.93577,5198,4.497,4302,4.663
37,Scyther,4.89392,12698,10.985,9755,10.573
38,Froslass,4.79883,9813,8.489,8181,8.867
39,Thwackey,4.77882,2464,2.132,2103,2.279
40,Articuno,4.71049,3992,3.453,3292,3.568
41,Sandslash,4.40196,6257,5.413,5190,5.625
42,Absol,4.29866,10300,8.910,7625,8.264
43,Rotom,4.11859,1630,1.410,1360,1.474
44,Hitmonlee,4.07590,8715,7.539,6422,6.960
45,Lunatone,3.98048,1040,0.900,819,0.888
46,Lycanroc,3.95791,7908,6.841,6016,6.520
47,Gallade,3.50879,3248,2.810,2551,2.765
48,Gourgeist-Super,3.42239,1561,1.350,1313,1.423
49,Vikavolt,3.41142,4192,3.626,3490,3.782
50,Trevenant,3.40106,2629,2.274,2154,2.335
51,Galvantula,3.38002,14343,12.408,12246,13.272
52,Wishiwashi,3.35130,1656,1.433,1359,1.473
53,Eldegoss,3.34840,2484,2.149,2005,2.173
54,Qwilfish,3.27142,3233,2.797,2825,3.062
55,Claydol,3.22995,11605,10.039,9648,10.457
56,Drifblim,3.08885,3138,2.715,2326,2.521
57,Arctozolt,3.07298,3246,2.808,2497,2.706
58,Perrserker,2.94928,2605,2.254,2183,2.366
59,Crustle,2.93463,2030,1.756,1615,1.750
60,Jolteon,2.64278,11053,9.562,8441,9.148
61,Sneasel,2.57316,1832,1.585,1416,1.535
62,Sableye,2.37194,2032,1.758,1754,1.901
63,Basculin,2.21441,3023,2.615,2419,2.622
64,Morpeko,2.15618,2307,1.996,1802,1.953
65,Corsola-Galar,2.07018,2146,1.856,1718,1.862
66,Kabutops,2.05121,2789,2.413,2158,2.339
67,Avalugg,1.98031,1586,1.372,1186,1.285
68,Uxie,1.85270,4101,3.548,3505,3.799
69,Cryogonal,1.84885,2140,1.851,1683,1.824
70,Arctovish,1.84233,2151,1.861,1594,1.728
71,Skuntank,1.83565,2360,2.042,1910,2.070
72,Ditto,1.82982,2515,2.176,1808,1.960
73,Magneton,1.78449,2667,2.307,2276,2.467
74,Duosion,1.76073,559,0.484,437,0.474
75,Silvally-Water,1.54039,751,0.650,628,0.681
76,Silvally-Ground,1.40567,466,0.403,361,0.391
77,Centiskorch,1.39519,4239,3.667,3386,3.670
78,Alcremie,1.37458,1816,1.571,1377,1.492
79,Lurantis,1.36669,1869,1.617,1433,1.553
80,Rhydon,1.36071,1107,0.958,923,1.000
81,Clefairy,1.29550,1124,0.972,865,0.937
82,Turtonator,1.29247,1389,1.202,1064,1.153
83,Pyukumuku,1.29081,1557,1.347,1272,1.379
84,Hattrem,1.28157,1208,1.045,1005,1.089
85,Liepard,1.27766,2796,2.419,2202,2.387
86,Piloswine,1.26210,887,0.767,763,0.827
87,Ludicolo,1.24093,2098,1.815,1685,1.826
88,Cinccino,1.21989,6325,5.472,5018,5.439
89,Pincurchin,1.21375,1665,1.440,1476,1.600
90,Silvally-Poison,1.19952,1248,1.080,1013,1.098
91,Magmortar,1.17454,4499,3.892,3632,3.936
92,Shuckle,1.15013,3057,2.645,2743,2.973
93,Sawk,1.09740,1135,0.982,832,0.902
94,Runerigus,1.07371,1932,1.671,1741,1.887
95,Carbink,1.04807,1187,1.027,1019,1.104
96,Coalossal,1.01267,2007,1.736,1710,1.853
97,Frosmoth,1.00013,2765,2.392,2044,2.215
98,Guzzlord,0.99277,144,0.125,116,0.126
99,Haunter,0.97807,2074,1.794,1617,1.753
100,Swoobat,0.97401,2752,2.381,2028,2.198
101,Manectric,0.94826,1108,0.959,883,0.957
102,Shiftry,0.93071,1649,1.427,1311,1.421
103,Flapple,0.91178,1829,1.582,1389,1.505
104,Thievul,0.87372,1434,1.241,1079,1.169
105,Marowak,0.76116,1843,1.594,1530,1.658
106,Golbat,0.72591,969,0.838,815,0.883
107,Gourgeist,0.71358,281,0.243,238,0.258
108,Malamar,0.71197,2587,2.238,2068,2.241
109,Exeggutor,0.67455,1659,1.435,1302,1.411
110,Accelgor,0.62166,3630,3.140,2994,3.245
111,Regigigas,0.62163,1527,1.321,1194,1.294
112,Cradily,0.61685,3061,2.648,2374,2.573
113,Spiritomb,0.61105,995,0.861,803,0.870
114,Lickilicky,0.56858,1154,0.998,915,0.992
115,Persian-Alola,0.55411,1464,1.266,1236,1.340
116,Metang,0.49703,449,0.388,405,0.439
117,Gurdurr,0.49347,1279,1.106,1009,1.094
