Rank,Pokemon,Usage %,Raw,%,Real,%
55,Moltres,0.74640%,927,0.612%,735,0.600%
56,Rotom-Frost,0.61627%,1283,0.847%,1018,0.831%
57,Feraligatr,0.60587%,1386,0.915%,1122,0.916%
58,Kabutops,0.58292%,1454,0.960%,1111,0.907%
59,Cresselia,0.57806%,2599,1.716%,2055,1.678%
60,Togekiss,0.56187%,6212,4.101%,4689,3.829%
61,Camerupt,0.51063%,540,0.357%,455,0.372%
62,Gallade,0.46653%,2124,1.402%,1715,1.401%
63,Rhyperior,0.40616%,2050,1.353%,1625,1.327%
64,Electivire,0.40532%,6271,4.140%,4698,3.837%
65,Heracross,0.40313%,2987,1.972%,2336,1.908%
66,Venomoth,0.38376%,202,0.133%,188,0.154%
67,Crobat,0.38224%,2621,1.730%,2243,1.832%
68,Honchkrow,0.33649%,2932,1.936%,2192,1.790%
69,Registeel,0.28406%,1129,0.745%,962,0.786%
70,Smeargle,0.27930%,1475,0.974%,1335,1.090%
71,Venusaur,0.26755%,2387,1.576%,1908,1.558%
72,Claydol,0.26289%,1521,1.004%,1282,1.047%
73,Weezing,0.23738%,719,0.475%,590,0.482%
74,Jolteon,0.23051%,5203,3.435%,3909,3.192%
75,Cloyster,0.21643%,938,0.619%,806,0.658%
76,Regirock,0.21048%,1558,1.029%,1142,0.933%
77,Rotom-Fan,0.19924%,688,0.454%,562,0.459%
78,Lanturn,0.16996%,1209,0.798%,951,0.777%
79,Spiritomb,0.15476%,2288,1.511%,1906,1.557%
80,Clamperl,0.15442%,442,0.292%,378,0.309%
81,Dusknoir,0.15118%,3812,2.517%,3106,2.537%
82,Porygon-Z,0.14817%,2303,1.521%,1656,1.352%
83,Ambipom,0.13831%,1436,0.948%,1301,1.063%
84,Walrein,0.13701%,1517,1.002%,1154,0.942%
85,Ninjask,0.13143%,848,0.560%,744,0.608%
86,Jynx,0.12678%,193,0.127%,153,0.125%
87,Azumarill,0.12080%,778,0.514%,617,0.504%
88,Mesprit,0.12037%,606,0.400%,536,0.438%
89,Staraptor,0.11911%,4006,2.645%,3163,2.583%
90,Slowking,0.11391%,615,0.406%,413,0.337%
91,Hitmontop,0.11276%,1705,1.126%,1381,1.128%
92,Hariyama,0.10237%,867,0.572%,745,0.608%
93,Sceptile,0.09528%,1258,0.831%,948,0.774%
94,Blastoise,0.09482%,1596,1.054%,1309,1.069%
95,Charizard,0.09091%,2225,1.469%,1872,1.529%
96,Golem,0.07955%,376,0.248%,292,0.238%
97,Absol,0.07692%,928,0.613%,711,0.581%
98,Hitmonchan,0.05693%,258,0.170%,194,0.158%
99,Houndoom,0.04870%,1513,0.999%,1182,0.965%
100,Aggron,0.04726%,1428,0.943%,1137,0.929%
101,Lickilicky,0.04656%,153,0.101%,129,0.105%
102,Alakazam,0.03433%,3049,2.013%,2185,1.784%
103,Rampardos,0.03228%,650,0.429%,511,0.417%
104,Typhlosion,0.03156%,1930,1.274%,1518,1.240%
105,Torterra,0.03078%,3065,2.024%,2472,2.019%
106,Blaziken,0.02975%,1512,0.998%,1171,0.956%
107,Gastrodon,0.02909%,896,0.592%,731,0.597%
108,Mismagius,0.02657%,1441,0.951%,1131,0.924%
109,Lopunny,0.02576%,375,0.248%,288,0.235%
110,Sharpedo,0.02495%,117,0.077%,97,0.079%
111,Porygon2,0.02331%,354,0.234%,265,0.216%
112,Floatzel,0.02218%,752,0.496%,586,0.479%
113,Primeape,0.01770%,313,0.207%,238,0.194%
114,Cradily,0.01754%,626,0.413%,494,0.403%
115,Probopass,0.01750%,170,0.112%,126,0.103%
116,Pikachu,0.01585%,1016,0.671%,803,0.656%
117,Exeggutor,0.01582%,1011,0.667%,796,0.650%
118,Hitmonlee,0.01508%,267,0.176%,208,0.170%
119,Glaceon,0.01464%,883,0.583%,562,0.459%
120,Arcanine,0.01360%,1972,1.302%,1598,1.305%
121,Hypno,0.01311%,87,0.057%,67,0.055%
122,Umbreon,0.01250%,3399,2.244%,2572,2.101%
123,Magneton,0.01162%,195,0.129%,159,0.130%
124,Armaldo,0.01055%,214,0.141%,166,0.136%
125,Medicham,0.00922%,799,0.528%,535,0.437%
126,Meganium,0.00905%,375,0.248%,311,0.254%
127,Swellow,0.00764%,722,0.477%,517,0.422%
128,Phione,0.00747%,24,0.016%,19,0.016%
129,Drapion,0.00739%,1708,1.128%,1384,1.130%
130,Magmortar,0.00668%,879,0.580%,691,0.564%
131,Linoone,0.00653%,529,0.349%,391,0.319%
132,Shuckle,0.00598%,493,0.325%,396,0.323%
133,Lapras,0.00560%,939,0.620%,751,0.613%
134,Gardevoir,0.00481%,689,0.455%,541,0.442%
135,Ursaring,0.00444%,671,0.443%,533,0.435%
136,Raichu,0.00429%,342,0.226%,250,0.204%
137,Tangrowth,0.00388%,635,0.419%,467,0.381%
138,Chansey,0.00387%,259,0.171%,164,0.134%
139,Manectric,0.00386%,209,0.138%,170,0.139%
140,Torkoal,0.00386%,397,0.262%,332,0.271%
141,Raticate,0.00384%,167,0.110%,133,0.109%
142,Dusclops,0.00377%,382,0.252%,331,0.270%
143,Onix,0.00376%,42,0.028%,37,0.030%
144,Nidoking,0.00374%,781,0.516%,607,0.496%
145,Geodude,0.00373%,9,0.006%,8,0.007%
146,Entei,0.00353%,515,0.340%,362,0.296%
147,Golbat,0.00348%,41,0.027%,37,0.030%
148,Toxicroak,0.00339%,1117,0.737%,902,0.737%
149,Electrode,0.00330%,447,0.295%,401,0.327%
150,Luxray,0.00308%,1199,0.792%,948,0.774%
151,Steelix,0.00278%,1226,0.809%,1050,0.858%
152,Haunter,0.00266%,108,0.071%,81,0.066%
153,Relicanth,0.00237%,62,0.041%,33,0.027%
154,Muk,0.00200%,219,0.145%,163,0.133%
155,Shedinja,0.00191%,425,0.281%,272,0.222%
156,Poliwrath,0.00188%,372,0.246%,302,0.247%
157,Shiftry,0.00184%,266,0.176%,205,0.167%
158,Rotom,0.00182%,129,0.085%,100,0.082%
159,Zangoose,0.00172%,99,0.065%,72,0.059%
160,Swinub,0.00162%,26,0.017%,22,0.018%
161,Regice,0.00153%,311,0.205%,224,0.183%
162,Espeon,0.00149%,749,0.495%,554,0.452%
163,Leafeon,0.00147%,432,0.285%,330,0.270%
164,Glalie,0.00145%,112,0.074%,79,0.065%
165,Cleffa,0.00125%,12,0.008%,12,0.010%
166,Hippopotas,0.00114%,43,0.028%,42,0.034%
167,Bastiodon,0.00112%,185,0.122%,159,0.130%
168,Ninetales,0.00111%,497,0.328%,329,0.269%
169,Marowak,0.00108%,207,0.137%,161,0.131%
170,Banette,0.00107%,210,0.139%,194,0.158%
171,Tauros,0.00104%,286,0.189%,203,0.166%
172,Regigigas,0.00088%,330,0.218%,259,0.212%
173,Xatu,0.00079%,37,0.024%,31,0.025%
174,Miltank,0.00078%,457,0.302%,356,0.291%
175,Gorebyss,0.00072%,65,0.043%,51,0.042%
176,Huntail,0.00072%,4,0.003%,3,0.002%
177,Sableye,0.00071%,83,0.055%,66,0.054%
178,Kingler,0.00069%,152,0.100%,105,0.086%
179,Octillery,0.00068%,166,0.110%,139,0.114%
180,Lumineon,0.00061%,38,0.025%,35,0.029%
181,Cherrim,0.00059%,39,0.026%,35,0.029%
182,Whiscash,0.00058%,155,0.102%,123,0.100%
183,Bibarel,0.00057%,116,0.077%,102,0.083%
184,Dustox,0.00056%,45,0.030%,36,0.029%
185,Drifblim,0.00052%,433,0.286%,321,0.262%
186,Slaking,0.00044%,487,0.322%,409,0.334%
187,Rattata,0.00040%,151,0.100%,130,0.106%
188,Rhydon,0.00037%,122,0.081%,104,0.085%
189,Ampharos,0.00028%,543,0.359%,421,0.344%
190,Electabuzz,0.00027%,102,0.067%,90,0.074%
191,Wartortle,0.00027%,19,0.013%,18,0.015%
192,Golduck,0.00024%,113,0.075%,90,0.074%
193,Sneasel,0.00024%,70,0.046%,59,0.048%
194,Kangaskhan,0.00022%,156,0.103%,125,0.102%
195,Purugly,0.00021%,251,0.166%,226,0.185%
196,Mantine,0.00021%,192,0.127%,146,0.119%
197,Pachirisu,0.00020%,122,0.081%,102,0.083%
198,Altaria,0.00019%,456,0.301%,354,0.289%
199,Pinsir,0.00018%,118,0.078%,81,0.066%
200,Jumpluff,0.00014%,207,0.137%,181,0.148%
201,Tropius,0.00013%,69,0.046%,54,0.044%
202,Dunsparce,0.00013%,165,0.109%,133,0.109%
203,Articuno,0.00012%,284,0.188%,221,0.180%
204,Rapidash,0.00012%,196,0.129%,150,0.123%
205,Kecleon,0.00010%,12,0.008%,12,0.010%
206,Ditto,0.00009%,98,0.065%,75,0.061%
207,Bellossom,0.00009%,65,0.043%,44,0.036%
208,Masquerain,0.00008%,17,0.011%,13,0.011%
209,Cranidos,0.00005%,19,0.013%,18,0.015%
210,Beedrill,0.00004%,38,0.025%,33,0.027%
211,Flareon,0.00003%,471,0.311%,312,0.255%
212,Skuntank,0.00003%,57,0.038%,40,0.033%
213,Wailord,0.00003%,123,0.081%,105,0.086%
214,Scyther,0.00003%,464,0.306%,349,0.285%
215,Exploud,0.00003%,10,0.007%,9,0.007%
216,Mightyena,0.00003%,75,0.050%,70,0.057%
217,Gastly,0.00003%,21,0.014%,18,0.015%
218,Sunflora,0.00002%,181,0.120%,134,0.109%
219,Persian,0.00002%,130,0.086%,109,0.089%
220,Dewgong,0.00002%,53,0.035%,45,0.037%
221,Kricketune,0.00002%,40,0.026%,32,0.026%
222,Mr. Mime,0.00002%,52,0.034%,42,0.034%
223,Bidoof,0.00002%,22,0.015%,20,0.016%
224,Starly,0.00002%,57,0.038%,31,0.025%
225,Vespiquen,0.00001%,99,0.065%,74,0.060%
226,Beautifly,0.00001%,15,0.010%,8,0.007%
227,Chatot,0.00001%,77,0.051%,50,0.041%
228,Buizel,0.00001%,239,0.158%,171,0.140%
229,Noctowl,0.00001%,155,0.102%,109,0.089%
230,Parasect,0.00001%,46,0.030%,26,0.021%
231,Ariados,0.00001%,138,0.091%,92,0.075%
232,Girafarig,0.00001%,70,0.046%,53,0.043%
233,Victreebel,0.00001%,315,0.208%,247,0.202%
234,Farfetch'd,0.00001%,37,0.024%,30,0.025%
235,Carnivine,0.00001%,58,0.038%,45,0.037%
236,Vileplume,0.00001%,137,0.090%,108,0.088%
237,Sudowoodo,0.00001%,167,0.110%,124,0.101%
238,Crawdaunt,0.00000%,62,0.041%,56,0.046%
239,Lunatone,0.00000%,69,0.046%,62,0.051%
240,Solrock,0.00000%,33,0.022%,23,0.019%
241,Vigoroth,0.00000%,34,0.022%,22,0.018%
242,Machoke,0.00000%,31,0.020%,26,0.021%
243,Shuppet,0.00000%,12,0.008%,8,0.007%
244,Seviper,0.00000%,21,0.014%,14,0.011%
245,Staryu,0.00000%,6,0.004%,2,0.002%
246,Magcargo,0.00000%,104,0.069%,81,0.066%
247,Pidgeot,0.00000%,135,0.089%,110,0.090%
248,Dodrio,0.00000%,101,0.067%,72,0.059%
249,Arbok,0.00000%,51,0.034%,33,0.027%
250,Ivysaur,0.00000%,15,0.010%,14,0.011%
251,Charmeleon,0.00000%,12,0.008%,10,0.008%
252,Castform,0.00000%,22,0.015%,20,0.016%
253,Magby,0.00000%,31,0.020%,13,0.011%
254,Dragonair,0.00000%,55,0.036%,46,0.038%
255,Turtwig,0.00000%,12,0.008%,11,0.009%
256,Monferno,0.00000%,29,0.019%,25,0.020%
257,Magikarp,0.00000%,13,0.009%,7,0.006%
258,Zigzagoon,0.00000%,9,0.006%,3,0.002%
259,Croconaw,0.00000%,5,0.003%,3,0.002%
260,Pineco,0.00000%,37,0.024%,33,0.027%
261,Snover,0.00000%,19,0.013%,19,0.016%
262,Bonsly,0.00000%,3,0.002%,3,0.002%
263,Murkrow,0.00000%,18,0.012%,8,0.007%
264,Corphish,0.00000%,19,0.013%,13,0.011%
265,Eevee,0.00000%,44,0.029%,40,0.033%
266,Clefairy,0.00000%,10,0.007%,8,0.007%
267,Togetic,0.00000%,18,0.012%,16,0.013%
268,Piloswine,0.00000%,14,0.009%,11,0.009%
269,Minun,0.00000%,11,0.007%,9,0.007%
270,Pelipper,0.00000%,30,0.020%,27,0.022%
271,Aron,0.00000%,57,0.038%,36,0.029%
272,Treecko,0.00000%,35,0.023%,14,0.011%
273,Doduo,0.00000%,13,0.009%,4,0.003%
274,Taillow,0.00000%,22,0.015%,14,0.011%
275,Buneary,0.00000%,57,0.038%,34,0.028%
276,Quilava,0.00000%,28,0.018%,19,0.016%
277,Piplup,0.00000%,38,0.025%,37,0.030%
278,Gligar,0.00000%,44,0.029%,39,0.032%
279,Magmar,0.00000%,34,0.022%,26,0.021%
280,Luvdisc,0.00000%,4,0.003%,1,0.001%
281,Seaking,0.00000%,91,0.060%,80,0.065%
282,Zubat,0.00000%,20,0.013%,18,0.015%
283,Mawile,0.00000%,40,0.026%,37,0.030%
284,Wooper,0.00000%,19,0.013%,18,0.015%
285,Koffing,0.00000%,4,0.003%,4,0.003%
286,Plusle,0.00000%,5,0.003%,5,0.004%
287,Makuhita,0.00000%,12,0.008%,10,0.008%
288,Grovyle,0.00000%,23,0.015%,18,0.015%
289,Shinx,0.00000%,4,0.003%,2,0.002%
290,Butterfree,0.00000%,193,0.127%,170,0.139%
291,Lairon,0.00000%,12,0.008%,10,0.008%
292,Spinda,0.00000%,20,0.013%,12,0.010%
293,Wigglytuff,0.00000%,10,0.007%,8,0.007%
294,Poliwhirl,0.00000%,4,0.003%,1,0.001%
295,Furret,0.00000%,53,0.035%,30,0.025%
296,Chimecho,0.00000%,26,0.017%,22,0.018%
297,Stantler,0.00000%,12,0.008%,9,0.007%
298,Corsola,0.00000%,30,0.020%,28,0.023%
299,Budew,0.00000%,3,0.002%,2,0.002%
300,Staravia,0.00000%,29,0.019%,22,0.018%
301,Squirtle,0.00000%,26,0.017%,18,0.015%
302,Bulbasaur,0.00000%,19,0.013%,19,0.016%
303,Feebas,0.00000%,31,0.020%,10,0.008%
304,Munchlax,0.00000%,9,0.006%,8,0.007%
305,Kadabra,0.00000%,26,0.017%,19,0.016%
306,Combusken,0.00000%,1,0.001%,1,0.001%
307,Marshtomp,0.00000%,4,0.003%,4,0.003%
308,Cubone,0.00000%,4,0.003%,4,0.003%
309,Swalot,0.00000%,20,0.013%,19,0.016%
310,Tangela,0.00000%,9,0.006%,9,0.007%
311,Magnemite,0.00000%,5,0.003%,1,0.001%
312,Mankey,0.00000%,2,0.001%,2,0.002%
313,Psyduck,0.00000%,1,0.001%,1,0.001%
314,Ledian,0.00000%,26,0.017%,23,0.019%
315,Mime Jr.,0.00000%,3,0.002%,2,0.002%
316,Totodile,0.00000%,4,0.003%,4,0.003%
317,Seel,0.00000%,1,0.001%,1,0.001%
318,Lickitung,0.00000%,3,0.002%,2,0.002%
319,Aipom,0.00000%,7,0.005%,5,0.004%
320,Drowzee,0.00000%,1,0.001%,0,0.000%
321,Elekid,0.00000%,25,0.017%,20,0.016%
322,Metang,0.00000%,1,0.001%,1,0.001%
323,Togepi,0.00000%,5,0.003%,4,0.003%
324,Sealeo,0.00000%,1,0.001%,1,0.001%
325,Numel,0.00000%,1,0.001%,1,0.001%
326,Baltoy,0.00000%,1,0.001%,1,0.001%
327,Phanpy,0.00000%,1,0.001%,1,0.001%
328,Wingull,0.00000%,1,0.001%,1,0.001%
329,Wormadam-Sandy,0.00000%,11,0.007%,6,0.005%
330,Mareep,0.00000%,2,0.001%,2,0.002%
331,Paras,0.00000%,1,0.001%,1,0.001%
332,Grotle,0.00000%,3,0.002%,3,0.002%
333,Slowpoke,0.00000%,4,0.003%,2,0.002%
334,Delibird,0.00000%,28,0.018%,17,0.014%
335,Mudkip,0.00000%,17,0.011%,13,0.011%
336,Luxio,0.00000%,20,0.013%,16,0.013%
337,Metapod,0.00000%,1,0.001%,1,0.001%
338,Fearow,0.00000%,70,0.046%,54,0.044%
339,Jigglypuff,0.00000%,2,0.001%,2,0.002%
340,Cascoon,0.00000%,1,0.001%,1,0.001%
341,Abra,0.00000%,2,0.001%,2,0.002%
342,Ralts,0.00000%,12,0.008%,8,0.007%
343,Pidgeotto,0.00000%,1,0.001%,0,0.000%
344,Granbull,0.00000%,26,0.017%,17,0.014%
345,Vulpix,0.00000%,1,0.001%,1,0.001%
346,Bellsprout,0.00000%,1,0.001%,0,0.000%
347,Nosepass,0.00000%,19,0.013%,5,0.004%
348,Chikorita,0.00000%,7,0.005%,7,0.006%
349,Trapinch,0.00000%,5,0.003%,5,0.004%
350,Bayleef,0.00000%,11,0.007%,9,0.007%
351,Ponyta,0.00000%,4,0.003%,2,0.002%
352,Beldum,0.00000%,1,0.001%,0,0.000%
353,Carvanha,0.00000%,1,0.001%,0,0.000%
354,Shroomish,0.00000%,8,0.005%,8,0.007%
355,Larvitar,0.00000%,2,0.001%,1,0.001%
356,Pichu,0.00000%,13,0.009%,11,0.009%
357,Kakuna,0.00000%,6,0.004%,5,0.004%
358,Cyndaquil,0.00000%,3,0.002%,3,0.002%
359,Prinplup,0.00000%,3,0.002%,3,0.002%
360,Lombre,0.00000%,2,0.001%,1,0.001%
361,Sunkern,0.00000%,1,0.001%,1,0.001%
362,Dratini,0.00000%,3,0.002%,3,0.002%
363,Shellos,0.00000%,19,0.013%,8,0.007%
364,Igglybuff,0.00000%,1,0.001%,1,0.001%
365,Roselia,0.00000%,14,0.009%,12,0.010%
366,Shelgon,0.00000%,40,0.026%,30,0.025%
367,Slugma,0.00000%,4,0.003%,4,0.003%
368,Croagunk,0.00000%,11,0.007%,10,0.008%
369,Hoothoot,0.00000%,1,0.001%,1,0.001%
370,Tyrogue,0.00000%,1,0.001%,1,0.001%
371,Ekans,0.00000%,1,0.001%,1,0.001%
372,Flaaffy,0.00000%,5,0.003%,3,0.002%
373,Voltorb,0.00000%,3,0.002%,1,0.001%
374,Remoraid,0.00000%,12,0.008%,0,0.000%
375,Lileep,0.00000%,2,0.001%,2,0.002%
376,Mothim,0.00000%,10,0.007%,10,0.008%
377,Teddiursa,0.00000%,2,0.001%,1,0.001%
378,Porygon,0.00000%,8,0.005%,8,0.007%
379,Chimchar,0.00000%,20,0.013%,17,0.014%
380,Bronzor,0.00000%,4,0.003%,3,0.002%
381,Charmander,0.00000%,2,0.001%,0,0.000%
382,Grumpig,0.00000%,7,0.005%,6,0.005%
383,Horsea,0.00000%,2,0.001%,2,0.002%
384,Lotad,0.00000%,1,0.001%,1,0.001%
385,Grimer,0.00000%,1,0.001%,1,0.001%
386,Bagon,0.00000%,1,0.001%,0,0.000%
387,Volbeat,0.00000%,4,0.003%,2,0.002%
388,Unown,0.00000%,1,0.001%,1,0.001%
389,Delcatty,0.00000%,15,0.010%,12,0.010%
390,Caterpie,0.00000%,4,0.003%,4,0.003%
391,Wurmple,0.00000%,2,0.001%,1,0.001%
392,Tentacool,0.00000%,5,0.003%,3,0.002%
393,Wailmer,0.00000%,6,0.004%,5,0.004%
394,Shieldon,0.00000%,22,0.015%,16,0.013%
395,Vibrava,0.00000%,2,0.001%,2,0.002%
396,Meditite,0.00000%,8,0.005%,5,0.004%
397,Graveler,0.00000%,11,0.007%,11,0.009%
398,Happiny,0.00000%,3,0.002%,3,0.002%
399,Politoed,0.00000%,109,0.072%,75,0.061%
400,Misdreavus,0.00000%,30,0.020%,23,0.019%
401,Wormadam,0.00000%,4,0.003%,3,0.002%
402,Pidgey,0.00000%,1,0.001%,0,0.000%
403,Anorith,0.00000%,11,0.007%,4,0.003%
404,Combee,0.00000%,16,0.011%,16,0.013%
405,Riolu,0.00000%,18,0.012%,12,0.010%
406,Krabby,0.00000%,18,0.012%,14,0.011%
407,Seadra,0.00000%,1,0.001%,1,0.001%
408,Wormadam-Trash,0.00000%,8,0.005%,8,0.007%
409,Hoppip,0.00000%,2,0.001%,2,0.002%
410,Gloom,0.00000%,3,0.002%,3,0.002%
411,Pupitar,0.00000%,5,0.003%,4,0.003%
412,Weedle,0.00000%,3,0.002%,3,0.002%
413,Machop,0.00000%,2,0.001%,2,0.002%
414,Spinarak,0.00000%,3,0.002%,2,0.002%
415,Rhyhorn,0.00000%,8,0.005%,4,0.003%
