Rank,Pokemon,Usage %,Raw,%,Real,%
100,Thundurus-Therian,0.17886%,1330,0.407%,924,0.404%
101,Zapdos,0.17690%,4431,1.355%,3133,1.370%
102,Urshifu-Rapid-Strike,0.17682%,7509,2.297%,5027,2.199%
103,Rotom-Wash,0.17593%,3289,1.006%,2455,1.074%
104,Scizor,0.17378%,7638,2.336%,5458,2.387%
105,Jirachi,0.17116%,5855,1.791%,4482,1.960%
106,Blaziken,0.16286%,9821,3.004%,7117,3.113%
107,Tapu Fini,0.16277%,3974,1.215%,2969,1.298%
108,Necrozma-Dawn-Wings,0.15718%,3608,1.104%,2388,1.044%
109,Hydreigon,0.15259%,4353,1.331%,2976,1.302%
110,Mamoswine,0.15146%,2438,0.746%,1900,0.831%
111,Audino,0.15065%,305,0.093%,219,0.096%
112,Zeraora,0.14656%,8153,2.494%,5780,2.528%
113,Salazzle,0.14401%,2681,0.820%,1906,0.834%
114,Kingdra,0.13647%,1029,0.315%,720,0.315%
115,Volcanion,0.13386%,2213,0.677%,1632,0.714%
116,Tapu Koko,0.13341%,6352,1.943%,4684,2.049%
117,Mandibuzz,0.13296%,1758,0.538%,1218,0.533%
118,Celesteela,0.12808%,3408,1.042%,2516,1.100%
119,Amoonguss,0.12384%,3053,0.934%,2270,0.993%
120,Araquanid,0.12362%,1168,0.357%,1016,0.444%
121,Diancie,0.11880%,1084,0.332%,859,0.376%
122,Bisharp,0.11216%,5743,1.757%,4265,1.865%
123,Victini,0.11052%,4415,1.350%,3125,1.367%
124,Gourgeist-Super,0.10738%,200,0.061%,139,0.061%
125,Snorlax,0.10668%,6459,1.976%,4859,2.125%
126,Slowking-Galar,0.09851%,2313,0.707%,1611,0.705%
127,Stakataka,0.09541%,2499,0.764%,2001,0.875%
128,Slowking,0.09458%,1718,0.525%,1288,0.563%
129,Regice,0.09318%,908,0.278%,609,0.266%
130,Zapdos-Galar,0.08947%,2794,0.855%,1678,0.734%
131,Kabutops,0.08830%,299,0.091%,219,0.096%
132,Togekiss,0.08773%,7294,2.231%,5039,2.204%
133,Swampert,0.08255%,7216,2.207%,5663,2.477%
134,Aron,0.08175%,3191,0.976%,2174,0.951%
135,Blacephalon,0.08146%,3002,0.918%,2036,0.890%
136,Gengar,0.08065%,10701,3.273%,7607,3.327%
137,Azumarill,0.07951%,4338,1.327%,3349,1.465%
138,Hawlucha,0.07410%,4304,1.316%,2872,1.256%
139,Conkeldurr,0.07362%,2665,0.815%,1818,0.795%
140,Polteageist,0.07362%,4153,1.270%,3028,1.324%
141,Ninetales-Alola,0.07282%,3371,1.031%,2688,1.176%
142,Zoroark,0.07014%,4902,1.499%,1905,0.833%
143,Jynx,0.06622%,186,0.057%,133,0.058%
144,Cottonee,0.06390%,4212,1.288%,2944,1.288%
145,Avalugg,0.06326%,614,0.188%,446,0.195%
146,Kyurem,0.06277%,1400,0.428%,918,0.401%
147,Krookodile,0.06188%,3320,1.015%,2497,1.092%
148,Milotic,0.06040%,2538,0.776%,1797,0.786%
149,Celebi,0.05906%,823,0.252%,583,0.255%
150,Accelgor,0.05890%,1482,0.453%,1287,0.563%
151,Gyarados,0.05777%,4365,1.335%,3198,1.399%
152,Lapras,0.05642%,2326,0.711%,1722,0.753%
153,Abomasnow,0.05624%,870,0.266%,704,0.308%
154,Indeedee,0.05282%,823,0.252%,535,0.234%
155,Blastoise,0.04862%,3096,0.947%,2105,0.921%
156,Metagross,0.04853%,5479,1.676%,4040,1.767%
157,Lucario,0.04697%,6447,1.972%,4556,1.993%
158,Venusaur,0.04620%,5130,1.569%,3619,1.583%
159,Goodra,0.04604%,1919,0.587%,1234,0.540%
160,Sceptile,0.04584%,3079,0.942%,2112,0.924%
161,Charizard,0.04546%,6098,1.865%,4518,1.976%
162,Slowbro-Galar,0.04381%,2816,0.861%,2011,0.880%
163,Moltres-Galar,0.04336%,2315,0.708%,1579,0.691%
164,Kommo-o,0.04329%,4752,1.453%,3473,1.519%
165,Uxie,0.04222%,2041,0.624%,1847,0.808%
166,Suicune,0.04211%,1420,0.434%,1045,0.457%
167,Darmanitan,0.04196%,2304,0.705%,1619,0.708%
168,Gardevoir,0.04104%,4174,1.277%,2946,1.288%
169,Eiscue,0.04043%,3187,0.975%,2196,0.960%
170,Vaporeon,0.03924%,1213,0.371%,798,0.349%
171,Salamence,0.03851%,4501,1.377%,3012,1.317%
172,Durant,0.03804%,1396,0.427%,1100,0.481%
173,Solosis,0.03779%,186,0.057%,117,0.051%
174,Registeel,0.03723%,1207,0.369%,920,0.402%
175,Decidueye,0.03692%,1663,0.509%,1214,0.531%
176,Zygarde-10%,0.03602%,2073,0.634%,1362,0.596%
177,Glalie,0.03551%,2497,0.764%,1725,0.754%
178,Marowak-Alola,0.03509%,1531,0.468%,1070,0.468%
179,Lycanroc-Dusk,0.03331%,1910,0.584%,1381,0.604%
180,Jolteon,0.03252%,3068,0.938%,2439,1.067%
181,Steelix,0.03116%,1964,0.601%,1397,0.611%
182,Xurkitree,0.03098%,1405,0.430%,961,0.420%
183,Tentacruel,0.03017%,1584,0.484%,1226,0.536%
184,Raikou,0.02989%,596,0.182%,429,0.188%
185,Dunsparce,0.02950%,1034,0.316%,737,0.322%
186,Gigalith,0.02906%,1469,0.449%,1261,0.551%
187,Hitmonlee,0.02845%,1809,0.553%,1263,0.552%
188,Regigigas,0.02750%,1059,0.324%,767,0.335%
189,Palossand,0.02739%,386,0.118%,289,0.126%
190,Haxorus,0.02705%,1695,0.518%,1164,0.509%
191,Centiskorch,0.02669%,606,0.185%,427,0.187%
192,Latias,0.02634%,802,0.245%,579,0.253%
193,Porygon-Z,0.02612%,1445,0.442%,1002,0.438%
194,Thundurus,0.02592%,730,0.223%,527,0.230%
195,Sylveon,0.02581%,2853,0.873%,1894,0.828%
196,Heracross,0.02571%,1587,0.485%,1155,0.505%
197,Regidrago,0.02516%,1717,0.525%,1205,0.527%
198,Meowstic,0.02422%,731,0.224%,622,0.272%
199,Reuniclus,0.02397%,2775,0.849%,1856,0.812%
200,Jellicent,0.02394%,552,0.169%,402,0.176%
201,Moltres,0.02385%,875,0.268%,632,0.276%
202,Torkoal,0.02373%,2346,0.718%,1992,0.871%
203,Inteleon,0.02353%,3232,0.989%,2408,1.053%
204,Nidoking,0.02332%,2371,0.725%,1793,0.784%
205,Nihilego,0.02303%,2281,0.698%,1728,0.756%
206,Latios,0.02276%,1412,0.432%,1017,0.445%
207,Obstagoon,0.02260%,1617,0.495%,1117,0.489%
208,Espeon,0.02252%,3068,0.938%,2227,0.974%
209,Malamar,0.02095%,2271,0.695%,1590,0.695%
210,Cinccino,0.02062%,1298,0.397%,898,0.393%
211,Diggersby,0.02060%,860,0.263%,636,0.278%
212,Tapu Bulu,0.02059%,1167,0.357%,819,0.358%
213,Tornadus-Therian,0.02052%,853,0.261%,568,0.248%
214,Golisopod,0.02039%,1277,0.391%,972,0.425%
215,Toxicroak,0.02001%,1348,0.412%,940,0.411%
216,Rotom-Heat,0.01919%,1442,0.441%,1109,0.485%
217,Chandelure,0.01899%,2376,0.727%,1639,0.717%
218,Pikachu,0.01896%,3080,0.942%,2348,1.027%
219,Regirock,0.01890%,853,0.261%,640,0.280%
220,Linoone,0.01884%,1207,0.369%,902,0.394%
221,Azelf,0.01854%,787,0.241%,653,0.286%
222,Alakazam,0.01825%,3478,1.064%,2411,1.054%
223,Togetic,0.01776%,152,0.046%,117,0.051%
224,Sableye,0.01750%,1496,0.458%,1225,0.536%
225,Swirlix,0.01690%,712,0.218%,676,0.296%
226,Absol,0.01662%,855,0.262%,624,0.273%
227,Toxtricity,0.01632%,3192,0.976%,2254,0.986%
228,Mantine,0.01628%,408,0.125%,307,0.134%
229,Machamp,0.01601%,1463,0.447%,1119,0.489%
230,Glastrier,0.01594%,354,0.108%,228,0.100%
231,Drapion,0.01580%,2053,0.628%,1529,0.669%
232,Exploud,0.01525%,843,0.258%,585,0.256%
233,Trevenant,0.01524%,553,0.169%,376,0.164%
234,Gallade,0.01476%,1282,0.392%,818,0.358%
235,Drifblim,0.01457%,552,0.169%,409,0.179%
236,Roserade,0.01429%,1380,0.422%,1053,0.461%
237,Mienshao,0.01426%,947,0.290%,625,0.273%
238,Ninetales,0.01405%,1085,0.332%,835,0.365%
239,Talonflame,0.01401%,1587,0.485%,1136,0.497%
240,Flygon,0.01387%,1232,0.377%,817,0.357%
241,Golurk,0.01255%,833,0.255%,610,0.267%
242,Weezing-Galar,0.01228%,1595,0.488%,1213,0.531%
243,Emolga,0.01191%,421,0.129%,309,0.135%
244,Cofagrigus,0.01182%,981,0.300%,740,0.324%
245,Dubwool,0.01172%,1005,0.307%,740,0.324%
246,Wigglytuff,0.01162%,168,0.051%,120,0.052%
247,Heliolisk,0.01146%,791,0.242%,569,0.249%
248,Tsareena,0.01144%,294,0.090%,209,0.091%
249,Coalossal,0.01135%,751,0.230%,592,0.259%
250,Raichu-Alola,0.01135%,1190,0.364%,920,0.402%
251,Sirfetch'd,0.01124%,1923,0.588%,1324,0.579%
252,Vikavolt,0.01112%,547,0.167%,391,0.171%
253,Comfey,0.01078%,652,0.199%,457,0.200%
254,Magneton,0.01051%,144,0.044%,108,0.047%
255,Magnemite,0.01049%,2401,0.734%,1459,0.638%
256,Arcanine,0.01034%,1946,0.595%,1438,0.629%
257,Mudsdale,0.01014%,564,0.173%,446,0.195%
258,Rotom-Frost,0.00999%,211,0.065%,159,0.070%
259,Glaceon,0.00984%,638,0.195%,433,0.189%
260,Liepard,0.00971%,778,0.238%,605,0.265%
261,Maractus,0.00963%,417,0.128%,273,0.119%
262,Starmie,0.00954%,706,0.216%,487,0.213%
263,Keldeo,0.00922%,803,0.246%,565,0.247%
264,Rhyperior,0.00920%,1188,0.363%,906,0.396%
265,Snom,0.00911%,75,0.023%,35,0.015%
266,Necrozma,0.00905%,1422,0.435%,957,0.419%
267,Pincurchin,0.00875%,952,0.291%,755,0.330%
268,Electivire,0.00856%,1307,0.400%,953,0.417%
269,Crobat,0.00843%,1774,0.543%,1284,0.562%
270,Noivern,0.00830%,1111,0.340%,780,0.341%
271,Persian-Alola,0.00824%,357,0.109%,286,0.125%
272,Raichu,0.00823%,640,0.196%,480,0.210%
273,Articuno-Galar,0.00805%,778,0.238%,524,0.229%
274,Sharpedo,0.00800%,857,0.262%,619,0.271%
275,Aggron,0.00779%,1580,0.483%,1199,0.524%
276,Cobalion,0.00774%,462,0.141%,302,0.132%
277,Shiinotic,0.00763%,319,0.098%,204,0.089%
278,Butterfree,0.00732%,1035,0.317%,770,0.337%
279,Exeggutor-Alola,0.00732%,625,0.191%,434,0.190%
280,Wooper,0.00721%,1108,0.339%,866,0.379%
281,Lopunny,0.00710%,475,0.145%,375,0.164%
282,Escavalier,0.00692%,573,0.175%,419,0.183%
283,Rotom-Fan,0.00689%,695,0.213%,484,0.212%
284,Delibird,0.00677%,85,0.026%,69,0.030%
285,Silvally-Rock,0.00669%,23,0.007%,17,0.007%
286,Octillery,0.00669%,1260,0.385%,943,0.412%
287,Dhelmise,0.00667%,273,0.084%,194,0.085%
288,Ninjask,0.00665%,1307,0.400%,935,0.409%
289,Cramorant,0.00662%,369,0.113%,275,0.120%
290,Bronzong,0.00657%,889,0.272%,735,0.321%
291,Skuntank,0.00645%,252,0.077%,170,0.074%
292,Greedent,0.00644%,189,0.058%,145,0.063%
293,Bulbasaur,0.00639%,326,0.100%,269,0.118%
294,Carracosta,0.00632%,607,0.186%,432,0.189%
295,Primarina,0.00626%,1244,0.380%,897,0.392%
296,Rotom-Mow,0.00619%,511,0.156%,325,0.142%
297,Omastar,0.00591%,743,0.227%,558,0.244%
298,Tornadus,0.00573%,314,0.096%,227,0.099%
299,Bewear,0.00565%,420,0.128%,297,0.130%
300,Doublade,0.00530%,398,0.122%,289,0.126%
301,Spiritomb,0.00524%,876,0.268%,693,0.303%
302,Scrafty,0.00523%,1412,0.432%,1052,0.460%
303,Drampa,0.00515%,856,0.262%,563,0.246%
304,Guzzlord,0.00503%,627,0.192%,454,0.199%
305,Morpeko,0.00501%,852,0.261%,653,0.286%
306,Aromatisse,0.00500%,129,0.039%,96,0.042%
307,Entei,0.00498%,508,0.155%,367,0.161%
308,Wobbuffet,0.00469%,1012,0.310%,710,0.311%
309,Drednaw,0.00469%,340,0.104%,251,0.110%
310,Riolu,0.00452%,762,0.233%,489,0.214%
311,Druddigon,0.00441%,471,0.144%,360,0.157%
312,Eevee,0.00436%,248,0.076%,200,0.087%
313,Cursola,0.00434%,346,0.106%,257,0.112%
314,Qwilfish,0.00434%,267,0.082%,206,0.090%
315,Dusclops,0.00416%,1130,0.346%,844,0.369%
316,Ludicolo,0.00401%,987,0.302%,717,0.314%
317,Archen,0.00389%,174,0.053%,116,0.051%
318,Aurorus,0.00389%,474,0.145%,380,0.166%
319,Runerigus,0.00386%,756,0.231%,649,0.284%
320,Copperajah,0.00383%,493,0.151%,350,0.153%
321,Sudowoodo,0.00380%,267,0.082%,210,0.092%
322,Sawk,0.00377%,1089,0.333%,699,0.306%
323,Walrein,0.00374%,354,0.108%,259,0.113%
324,Clefairy,0.00371%,258,0.079%,174,0.076%
325,Frosmoth,0.00370%,442,0.135%,281,0.123%
326,Bunnelby,0.00367%,114,0.035%,89,0.039%
327,Marowak,0.00362%,352,0.108%,261,0.114%
328,Grapploct,0.00349%,317,0.097%,247,0.108%
329,Lurantis,0.00348%,808,0.247%,537,0.235%
330,Swoobat,0.00347%,778,0.238%,553,0.242%
331,Sigilyph,0.00346%,760,0.232%,529,0.231%
332,Vanilluxe,0.00342%,867,0.265%,728,0.318%
333,Luxray,0.00340%,913,0.279%,657,0.287%
334,Bouffalant,0.00338%,225,0.069%,173,0.076%
335,Scyther,0.00325%,587,0.180%,377,0.165%
336,Sandslash-Alola,0.00322%,546,0.167%,414,0.181%
337,Flapple,0.00321%,366,0.112%,236,0.103%
338,Sandslash,0.00318%,651,0.199%,491,0.215%
339,Nidoqueen,0.00308%,553,0.169%,451,0.197%
340,Raboot,0.00307%,186,0.057%,130,0.057%
341,Hitmontop,0.00304%,686,0.210%,532,0.233%
342,Shiftry,0.00297%,285,0.087%,219,0.096%
343,Tyrantrum,0.00296%,553,0.169%,395,0.173%
344,Litten,0.00291%,17,0.005%,16,0.007%
345,Arctozolt,0.00285%,547,0.167%,401,0.175%
346,Falinks,0.00279%,756,0.231%,488,0.213%
347,Weezing,0.00277%,498,0.152%,438,0.192%
348,Cradily,0.00276%,958,0.293%,753,0.329%
349,Mudkip,0.00268%,51,0.016%,40,0.017%
350,Silvally-Ice,0.00267%,39,0.012%,31,0.014%
351,Magmortar,0.00264%,326,0.100%,243,0.106%
352,Poliwrath,0.00261%,537,0.164%,393,0.172%
353,Virizion,0.00258%,230,0.070%,149,0.065%
354,Zigzagoon,0.00247%,27,0.008%,20,0.009%
355,Thievul,0.00244%,111,0.034%,87,0.038%
356,Gurdurr,0.00243%,64,0.020%,50,0.022%
357,Hippopotas,0.00242%,214,0.065%,182,0.080%
358,Stunfisk-Galar,0.00241%,145,0.044%,118,0.052%
359,Munchlax,0.00239%,78,0.024%,60,0.026%
360,Crustle,0.00234%,757,0.232%,591,0.258%
361,Rapidash-Galar,0.00233%,542,0.166%,383,0.168%
362,Dwebble,0.00224%,81,0.025%,63,0.028%
363,Cryogonal,0.00223%,313,0.096%,213,0.093%
364,Mesprit,0.00221%,222,0.068%,145,0.063%
365,Gloom,0.00219%,80,0.024%,64,0.028%
366,Lanturn,0.00218%,399,0.122%,280,0.122%
367,Lycanroc-Midnight,0.00207%,754,0.231%,569,0.249%
368,Duosion,0.00207%,64,0.020%,35,0.015%
369,Mr. Rime,0.00206%,250,0.076%,159,0.070%
370,Wynaut,0.00205%,557,0.170%,384,0.168%
371,Kangaskhan,0.00201%,526,0.161%,369,0.161%
372,Silvally-Fire,0.00201%,62,0.019%,42,0.018%
373,Duraludon,0.00199%,667,0.204%,507,0.222%
374,Beartic,0.00198%,114,0.035%,81,0.035%
375,Miltank,0.00195%,401,0.123%,322,0.141%
376,Buneary,0.00193%,170,0.052%,110,0.048%
377,Dragalge,0.00192%,1147,0.351%,667,0.292%
378,Wishiwashi,0.00191%,230,0.070%,147,0.064%
379,Turtonator,0.00188%,314,0.096%,234,0.102%
380,Bellossom,0.00187%,405,0.124%,251,0.110%
381,Clawitzer,0.00182%,331,0.101%,232,0.101%
382,Rhydon,0.00176%,219,0.067%,177,0.077%
383,Politoed,0.00161%,675,0.206%,503,0.220%
384,Articuno,0.00160%,652,0.199%,460,0.201%
385,Purrloin,0.00160%,182,0.056%,127,0.056%
386,Garbodor,0.00157%,509,0.156%,414,0.181%
387,Hattrem,0.00156%,46,0.014%,41,0.018%
388,Manectric,0.00155%,417,0.128%,263,0.115%
389,Alcremie,0.00153%,379,0.116%,284,0.124%
390,Silvally-Ghost,0.00153%,74,0.023%,45,0.020%
391,Trapinch,0.00143%,69,0.021%,56,0.024%
392,Barbaracle,0.00142%,542,0.166%,305,0.133%
393,Boldore,0.00142%,62,0.019%,61,0.027%
394,Boltund,0.00141%,484,0.148%,348,0.152%
395,Gothitelle,0.00138%,379,0.116%,251,0.110%
396,Exeggutor,0.00135%,526,0.161%,410,0.179%
397,Golduck,0.00135%,389,0.119%,278,0.122%
398,Dusknoir,0.00133%,651,0.199%,465,0.203%
399,Persian,0.00130%,281,0.086%,232,0.101%
400,Venipede,0.00128%,106,0.032%,94,0.041%
401,Vileplume,0.00127%,737,0.225%,569,0.249%
402,Oranguru,0.00125%,182,0.056%,146,0.064%
403,Orbeetle,0.00122%,380,0.116%,317,0.139%
404,Roselia,0.00122%,102,0.031%,84,0.037%
405,Leafeon,0.00117%,535,0.164%,389,0.170%
406,Type: Null,0.00115%,151,0.046%,114,0.050%
407,Pawniard,0.00110%,8,0.002%,8,0.003%
408,Appletun,0.00107%,553,0.169%,372,0.163%
409,Klinklang,0.00105%,194,0.059%,147,0.064%
410,Eldegoss,0.00104%,434,0.133%,303,0.133%
411,Dugtrio-Alola,0.00102%,229,0.070%,163,0.071%
412,Altaria,0.00102%,403,0.123%,299,0.131%
413,Mawile,0.00101%,205,0.063%,140,0.061%
414,Cutiefly,0.00098%,31,0.009%,24,0.010%
415,Mr. Mime,0.00095%,183,0.056%,147,0.064%
416,Unfezant,0.00093%,265,0.081%,193,0.084%
417,Marill,0.00090%,617,0.189%,600,0.262%
418,Braviary,0.00089%,636,0.195%,438,0.192%
419,Beheeyem,0.00086%,61,0.019%,45,0.020%
420,Drakloak,0.00077%,54,0.017%,43,0.019%
421,Whiscash,0.00072%,168,0.051%,122,0.053%
422,Dedenne,0.00071%,389,0.119%,298,0.130%
423,Wailord,0.00070%,350,0.107%,266,0.116%
424,Yamask,0.00070%,79,0.024%,61,0.027%
425,Omanyte,0.00069%,213,0.065%,197,0.086%
426,Magikarp,0.00067%,356,0.109%,259,0.113%
427,Magmar,0.00066%,65,0.020%,59,0.026%
428,Ivysaur,0.00064%,95,0.029%,66,0.029%
429,Mr. Mime-Galar,0.00064%,155,0.047%,94,0.041%
430,Pinsir,0.00062%,115,0.035%,86,0.038%
431,Passimian,0.00061%,198,0.061%,133,0.058%
432,Jangmo-o,0.00057%,19,0.006%,17,0.007%
433,Lilligant,0.00056%,432,0.132%,286,0.125%
434,Golbat,0.00054%,80,0.024%,63,0.028%
435,Tirtouga,0.00051%,83,0.025%,62,0.027%
436,Zweilous,0.00049%,17,0.005%,15,0.007%
437,Lunatone,0.00048%,68,0.021%,47,0.021%
438,Kingler,0.00048%,166,0.051%,117,0.051%
439,Claydol,0.00047%,327,0.100%,264,0.115%
440,Treecko,0.00047%,256,0.078%,170,0.074%
441,Hitmonchan,0.00046%,251,0.077%,178,0.078%
442,Arctovish,0.00045%,248,0.076%,170,0.074%
443,Tauros,0.00043%,640,0.196%,446,0.195%
444,Cubone,0.00042%,89,0.027%,76,0.033%
445,Blipbug,0.00042%,55,0.017%,51,0.022%
446,Piloswine,0.00041%,51,0.016%,37,0.016%
447,Archeops,0.00041%,418,0.128%,306,0.134%
448,Stoutland,0.00040%,197,0.060%,135,0.059%
449,Perrserker,0.00040%,169,0.052%,133,0.058%
450,Mantyke,0.00039%,29,0.009%,22,0.010%
451,Pangoro,0.00038%,362,0.111%,267,0.117%
452,Wartortle,0.00037%,180,0.055%,128,0.056%
453,Marshtomp,0.00034%,97,0.030%,78,0.034%
454,Gourgeist,0.00033%,56,0.017%,45,0.020%
455,Frillish,0.00033%,27,0.008%,22,0.010%
456,Carbink,0.00032%,315,0.096%,234,0.102%
457,Carkol,0.00031%,21,0.006%,20,0.009%
458,Musharna,0.00030%,116,0.035%,93,0.041%
459,Carvanha,0.00029%,71,0.022%,53,0.023%
460,Larvesta,0.00029%,10,0.003%,6,0.003%
461,Lickitung,0.00029%,12,0.004%,9,0.004%
462,Silvally-Electric,0.00029%,64,0.020%,50,0.022%
463,Combusken,0.00029%,51,0.016%,44,0.019%
464,Electabuzz,0.00028%,59,0.018%,39,0.017%
465,Kadabra,0.00027%,53,0.016%,38,0.017%
466,Indeedee-F,0.00027%,394,0.121%,243,0.106%
467,Axew,0.00026%,40,0.012%,27,0.012%
468,Dottler,0.00026%,20,0.006%,17,0.007%
469,Onix,0.00026%,178,0.054%,156,0.068%
470,Rotom,0.00025%,149,0.046%,116,0.051%
471,Ferroseed,0.00024%,46,0.014%,36,0.016%
472,Tangela,0.00024%,180,0.055%,121,0.053%
473,Krokorok,0.00022%,61,0.019%,47,0.021%
474,Farfetch'd-Galar,0.00022%,127,0.039%,90,0.039%
475,Natu,0.00022%,52,0.016%,42,0.018%
476,Kirlia,0.00020%,32,0.010%,24,0.010%
477,Stunfisk,0.00020%,136,0.042%,109,0.048%
