Rank,Pokemon,Usage %,Raw,%,Real,%
66,Slurpuff,1.99620%,5087,3.446%,3974,3.383%
67,Mantine,1.98535%,2043,1.384%,1682,1.432%
68,Ditto,1.98319%,1635,1.108%,1168,0.994%
69,Doublade,1.95908%,6809,4.613%,5499,4.682%
70,Comfey,1.89648%,1717,1.163%,1314,1.119%
71,Tornadus,1.81475%,6188,4.192%,4740,4.036%
72,Articuno,1.75811%,804,0.545%,610,0.519%
73,Espeon,1.59763%,5174,3.505%,4000,3.406%
74,Arctovish,1.51528%,1444,0.978%,1150,0.979%
75,Shiftry,1.50879%,1668,1.130%,1356,1.155%
76,Talonflame,1.47019%,1811,1.227%,1465,1.247%
77,Cresselia,1.46228%,2997,2.030%,2334,1.987%
78,Archeops,1.43447%,474,0.321%,393,0.335%
79,Pangoro,1.37764%,2494,1.689%,1937,1.649%
80,Barbaracle,1.35339%,1402,0.950%,1023,0.871%
81,Charizard,1.30199%,2294,1.554%,1778,1.514%
82,Porygon-Z,1.23069%,3913,2.651%,2944,2.507%
83,Aerodactyl,1.22880%,2940,1.992%,2543,2.165%
84,Aurorus,1.21074%,711,0.482%,649,0.553%
85,Rotom-Mow,1.14917%,3048,2.065%,2552,2.173%
86,Dragalge,1.14044%,1579,1.070%,1225,1.043%
87,Sigilyph,1.08582%,2501,1.694%,1881,1.601%
88,Blastoise,0.97669%,2190,1.484%,1722,1.466%
89,Indeedee-F,0.97272%,855,0.579%,675,0.575%
90,Sylveon,0.96268%,3647,2.471%,2818,2.399%
91,Audino,0.95785%,524,0.355%,447,0.381%
92,Kingdra,0.92375%,2330,1.578%,1741,1.482%
93,Drapion,0.82001%,1550,1.050%,1289,1.097%
94,Tangela,0.80623%,463,0.314%,397,0.338%
95,Tyrantrum,0.80401%,1541,1.044%,1165,0.992%
96,Thwackey,0.77987%,417,0.282%,367,0.312%
97,Lycanroc,0.77682%,747,0.506%,625,0.532%
98,Hitmontop,0.76719%,1373,0.930%,1119,0.953%
99,Salazzle,0.75156%,2227,1.509%,1719,1.464%
100,Uxie,0.74692%,836,0.566%,756,0.644%
101,Glastrier,0.74423%,1462,0.990%,1072,0.913%
102,Pyukumuku,0.71739%,724,0.490%,610,0.519%
103,Zarude,0.67257%,339,0.230%,279,0.238%
104,Sceptile,0.65131%,1656,1.122%,1228,1.046%
105,Goodra,0.64533%,3336,2.260%,2589,2.204%
106,Linoone,0.62260%,2864,1.940%,2104,1.791%
107,Absol,0.57775%,657,0.445%,515,0.438%
108,Zoroark,0.57712%,2484,1.683%,1031,0.878%
109,Pincurchin,0.57131%,1148,0.778%,1019,0.868%
110,Virizion,0.56627%,1120,0.759%,828,0.705%
111,Tsareena,0.55433%,1356,0.919%,1110,0.945%
112,Togedemaru,0.49473%,881,0.597%,727,0.619%
113,Braviary,0.49391%,974,0.660%,715,0.609%
114,Sirfetch'd,0.43501%,1273,0.862%,1018,0.867%
115,Galvantula,0.43490%,3463,2.346%,3121,2.657%
116,Bewear,0.42420%,2074,1.405%,1588,1.352%
117,Omastar,0.41392%,876,0.593%,680,0.579%
118,Araquanid,0.40817%,2253,1.526%,1928,1.642%
119,Jellicent,0.39926%,628,0.425%,523,0.445%
120,Shuckle,0.39318%,2289,1.551%,2134,1.817%
121,Runerigus,0.37546%,827,0.560%,721,0.614%
122,Arcanine,0.36821%,2293,1.553%,1864,1.587%
123,Ninjask,0.33115%,908,0.615%,720,0.613%
124,Slowpoke,0.32266%,47,0.032%,42,0.036%
125,Tauros,0.32186%,796,0.539%,592,0.504%
126,Spiritomb,0.32052%,351,0.238%,285,0.243%
127,Gigalith,0.31954%,1117,0.757%,1015,0.864%
128,Whimsicott,0.31084%,1953,1.323%,1586,1.350%
129,Kabutops,0.29109%,504,0.341%,415,0.353%
130,Druddigon,0.28118%,1309,0.887%,1151,0.980%
131,Silvally,0.27984%,142,0.096%,116,0.099%
132,Mudsdale,0.26638%,1115,0.755%,942,0.802%
133,Ferroseed,0.25236%,525,0.356%,468,0.398%
134,Jolteon,0.24811%,2005,1.358%,1637,1.394%
135,Cursola,0.23798%,455,0.308%,372,0.317%
136,Altaria,0.21766%,217,0.147%,171,0.146%
137,Ludicolo,0.19321%,770,0.522%,576,0.490%
138,Silvally-Ghost,0.18904%,159,0.108%,120,0.102%
139,Poliwrath,0.18881%,1348,0.913%,1030,0.877%
140,Inteleon,0.17466%,1521,1.030%,1124,0.957%
141,Guzzlord,0.16753%,557,0.377%,414,0.352%
142,Vanilluxe,0.16289%,754,0.511%,666,0.567%
143,Eldegoss,0.16102%,486,0.329%,385,0.328%
144,Escavalier,0.15349%,1331,0.902%,1144,0.974%
145,Garbodor,0.15149%,517,0.350%,438,0.373%
146,Claydol,0.14910%,1651,1.118%,1374,1.170%
147,Leafeon,0.13398%,769,0.521%,624,0.531%
148,Magneton,0.13119%,560,0.379%,466,0.397%
149,Qwilfish,0.12549%,477,0.323%,405,0.345%
150,Ninetales,0.12061%,1584,1.073%,1365,1.162%
151,Aggron,0.11841%,563,0.381%,469,0.399%
152,Copperajah,0.11805%,663,0.449%,541,0.461%
153,Hitmonlee,0.11689%,1417,0.960%,1028,0.875%
154,Stunfisk-Galar,0.11360%,173,0.117%,162,0.138%
155,Vikavolt,0.11078%,866,0.587%,743,0.633%
156,Lanturn,0.11025%,753,0.510%,626,0.533%
157,Silvally-Ground,0.11012%,111,0.075%,90,0.077%
158,Rhyperior,0.10196%,161,0.109%,138,0.117%
159,Articuno-Galar,0.09533%,693,0.469%,541,0.461%
160,Carbink,0.09319%,160,0.108%,145,0.123%
161,Raichu-Alola,0.08239%,1028,0.696%,812,0.691%
162,Scrafty,0.08197%,965,0.654%,794,0.676%
163,Klinklang,0.08174%,130,0.088%,100,0.085%
164,Liepard,0.08095%,535,0.362%,433,0.369%
165,Cryogonal,0.07512%,713,0.483%,545,0.464%
166,Machamp,0.07081%,958,0.649%,739,0.629%
167,Exploud,0.06972%,650,0.440%,494,0.421%
168,Clawitzer,0.06776%,457,0.310%,359,0.306%
169,Armaldo,0.06723%,284,0.192%,242,0.206%
170,Avalugg,0.06658%,627,0.425%,484,0.412%
171,Mr. Mime-Galar,0.06517%,122,0.083%,78,0.066%
172,Sandslash-Alola,0.06500%,993,0.673%,763,0.650%
173,Gurdurr,0.06424%,127,0.086%,106,0.090%
174,Silvally-Fairy,0.06275%,252,0.171%,200,0.170%
175,Dugtrio,0.05942%,196,0.133%,182,0.155%
176,Kingler,0.05896%,267,0.181%,197,0.168%
177,Coalossal,0.05853%,775,0.525%,671,0.571%
178,Accelgor,0.05576%,752,0.509%,639,0.544%
179,Throh,0.05450%,65,0.044%,51,0.043%
180,Centiskorch,0.05445%,436,0.295%,346,0.295%
181,Dugtrio-Alola,0.05405%,202,0.137%,166,0.141%
182,Turtonator,0.05271%,443,0.300%,337,0.287%
183,Crustle,0.05142%,218,0.148%,162,0.138%
184,Carracosta,0.04921%,184,0.125%,143,0.122%
185,Drednaw,0.04871%,323,0.219%,239,0.203%
186,Beartic,0.04775%,280,0.190%,207,0.176%
187,Corsola-Galar,0.04723%,563,0.381%,475,0.404%
188,Gourgeist,0.04627%,47,0.032%,36,0.031%
189,Duraludon,0.04457%,456,0.309%,393,0.335%
190,Boltund,0.04424%,376,0.255%,280,0.238%
191,Sawk,0.04383%,241,0.163%,201,0.171%
192,Regirock,0.04353%,514,0.348%,408,0.347%
193,Exeggutor,0.04262%,395,0.268%,295,0.251%
194,Cradily,0.04125%,509,0.345%,418,0.356%
195,Morpeko,0.04056%,590,0.400%,469,0.399%
196,Pikachu,0.04042%,523,0.354%,408,0.347%
197,Morgrem,0.03870%,526,0.356%,494,0.421%
198,Aromatisse,0.03752%,619,0.419%,472,0.402%
199,Lapras,0.03723%,321,0.217%,251,0.214%
200,Wigglytuff,0.03567%,55,0.037%,41,0.035%
201,Malamar,0.03563%,655,0.444%,523,0.445%
202,Emolga,0.03528%,186,0.126%,162,0.138%
203,Frosmoth,0.03327%,632,0.428%,461,0.392%
204,Abomasnow,0.03303%,499,0.338%,442,0.376%
205,Cofagrigus,0.03253%,374,0.253%,312,0.266%
206,Eiscue,0.03167%,411,0.278%,297,0.253%
207,Rotom-Frost,0.03141%,196,0.133%,158,0.135%
208,Scyther,0.02976%,693,0.469%,528,0.450%
209,Drifblim,0.02962%,463,0.314%,381,0.324%
210,Regigigas,0.02908%,231,0.156%,193,0.164%
211,Rapidash-Galar,0.02747%,201,0.136%,134,0.114%
212,Meowstic,0.02716%,445,0.301%,344,0.293%
213,Flapple,0.02647%,231,0.156%,161,0.137%
214,Cinccino,0.02498%,1158,0.784%,920,0.783%
215,Sandslash,0.02419%,317,0.215%,273,0.232%
216,Luxray,0.02382%,372,0.252%,287,0.244%
217,Bellossom,0.02369%,201,0.136%,153,0.130%
218,Noctowl,0.02358%,64,0.043%,58,0.049%
219,Rhydon,0.02337%,435,0.295%,363,0.309%
220,Butterfree,0.02325%,284,0.192%,221,0.188%
221,Exeggutor-Alola,0.02309%,603,0.408%,462,0.393%
222,Flareon,0.02290%,569,0.385%,456,0.388%
223,Sableye,0.02285%,681,0.461%,541,0.461%
224,Sandaconda,0.02277%,553,0.375%,471,0.401%
225,Golbat,0.02209%,127,0.086%,107,0.091%
226,Skuntank,0.02194%,134,0.091%,109,0.093%
227,Bouffalant,0.02090%,126,0.085%,96,0.082%
228,Hitmonchan,0.02059%,254,0.172%,182,0.155%
229,Silvally-Dark,0.02010%,71,0.048%,55,0.047%
230,Electivire,0.01960%,539,0.365%,398,0.339%
231,Gallade,0.01927%,326,0.221%,228,0.194%
232,Glaceon,0.01802%,237,0.161%,184,0.157%
233,Rotom-Fan,0.01678%,161,0.109%,130,0.111%
234,Raichu,0.01655%,197,0.133%,156,0.133%
235,Wishiwashi,0.01643%,105,0.071%,84,0.072%
236,Appletun,0.01489%,197,0.133%,148,0.126%
237,Cramorant,0.01447%,289,0.196%,241,0.205%
238,Hattrem,0.01436%,72,0.049%,67,0.057%
239,Cottonee,0.01436%,237,0.161%,171,0.146%
240,Grapploct,0.01292%,141,0.096%,105,0.089%
241,Passimian,0.01276%,462,0.313%,369,0.314%
242,Regice,0.01245%,370,0.251%,297,0.253%
243,Miltank,0.01241%,327,0.222%,272,0.232%
244,Piloswine,0.01149%,228,0.154%,195,0.166%
245,Dusclops,0.01094%,383,0.259%,316,0.269%
246,Lurantis,0.01077%,430,0.291%,332,0.283%
247,Palossand,0.01042%,224,0.152%,177,0.151%
248,Swoobat,0.01020%,403,0.273%,296,0.252%
249,Stunfisk,0.00959%,96,0.065%,75,0.064%
250,Thievul,0.00870%,288,0.195%,208,0.177%
251,Silvally-Electric,0.00861%,11,0.007%,11,0.009%
252,Lopunny,0.00860%,368,0.249%,326,0.278%
253,Lilligant,0.00829%,243,0.165%,187,0.159%
254,Glalie,0.00808%,38,0.026%,24,0.020%
255,Alcremie,0.00798%,252,0.171%,159,0.135%
256,Raboot,0.00793%,191,0.129%,143,0.122%
257,Silvally-Grass,0.00788%,108,0.073%,71,0.060%
258,Trevenant,0.00778%,562,0.381%,416,0.354%
259,Silvally-Fighting,0.00777%,29,0.020%,21,0.018%
260,Pawniard,0.00745%,10,0.007%,7,0.006%
261,Basculin,0.00726%,51,0.035%,37,0.032%
262,Magmortar,0.00725%,147,0.100%,111,0.095%
263,Rapidash,0.00700%,170,0.115%,121,0.103%
264,Maractus,0.00652%,172,0.117%,128,0.109%
265,Solrock,0.00652%,32,0.022%,26,0.022%
266,Orbeetle,0.00646%,152,0.103%,120,0.102%
267,Gabite,0.00603%,24,0.016%,17,0.014%
268,Marowak,0.00566%,164,0.111%,128,0.109%
269,Combusken,0.00528%,114,0.077%,78,0.066%
270,Perrserker,0.00502%,95,0.064%,73,0.062%
271,Stoutland,0.00486%,132,0.089%,108,0.092%
272,Dusknoir,0.00464%,386,0.261%,317,0.270%
273,Clefairy,0.00440%,63,0.043%,55,0.047%
274,Dedenne,0.00421%,78,0.053%,53,0.045%
275,Lickilicky,0.00411%,332,0.225%,274,0.233%
276,Silvally-Steel,0.00393%,189,0.128%,158,0.135%
277,Gourgeist-Super,0.00393%,157,0.106%,123,0.105%
278,Walrein,0.00389%,76,0.051%,59,0.050%
279,Falinks,0.00385%,200,0.135%,151,0.129%
280,Rotom,0.00344%,120,0.081%,97,0.083%
281,Drampa,0.00341%,232,0.157%,172,0.146%
282,Mr. Rime,0.00326%,172,0.117%,128,0.109%
283,Kadabra,0.00315%,94,0.064%,70,0.060%
284,Krokorok,0.00309%,29,0.020%,26,0.022%
285,Mareanie,0.00302%,50,0.034%,35,0.030%
286,Lunatone,0.00288%,48,0.033%,40,0.034%
287,Farfetch'd,0.00269%,41,0.028%,32,0.027%
288,Pichu,0.00265%,36,0.024%,29,0.025%
289,Ivysaur,0.00262%,95,0.064%,80,0.068%
290,Mesprit,0.00233%,168,0.114%,140,0.119%
291,Manectric,0.00226%,220,0.149%,180,0.153%
292,Aron,0.00219%,131,0.089%,99,0.084%
293,Dubwool,0.00179%,181,0.123%,131,0.112%
294,Persian-Alola,0.00178%,134,0.091%,105,0.089%
295,Silvally-Poison,0.00167%,97,0.066%,78,0.066%
296,Persian,0.00165%,257,0.174%,242,0.206%
297,Stonjourner,0.00162%,61,0.041%,54,0.046%
298,Vullaby,0.00153%,92,0.062%,66,0.056%
299,Musharna,0.00153%,82,0.056%,59,0.050%
300,Onix,0.00151%,73,0.049%,65,0.055%
301,Cherrim,0.00127%,64,0.043%,47,0.040%
302,Togetic,0.00123%,99,0.067%,81,0.069%
303,Silvally-Water,0.00121%,28,0.019%,25,0.021%
304,Sneasel,0.00119%,251,0.170%,200,0.170%
305,Jynx,0.00118%,71,0.048%,47,0.040%
306,Kangaskhan,0.00108%,69,0.047%,57,0.049%
307,Wailord,0.00101%,132,0.089%,105,0.089%
308,Pinsir,0.00098%,137,0.093%,112,0.095%
309,Haunter,0.00095%,130,0.088%,90,0.077%
310,Unfezant,0.00089%,75,0.051%,48,0.041%
311,Gothitelle,0.00083%,62,0.042%,53,0.045%
312,Hakamo-o,0.00081%,6,0.004%,5,0.004%
313,Vespiquen,0.00080%,78,0.053%,63,0.054%
314,Bonsly,0.00076%,6,0.004%,6,0.005%
315,Wartortle,0.00072%,43,0.029%,38,0.032%
316,Shiinotic,0.00068%,149,0.101%,122,0.104%
317,Silvally-Dragon,0.00067%,13,0.009%,12,0.010%
318,Beheeyem,0.00063%,94,0.064%,74,0.063%
319,Larvitar,0.00057%,3,0.002%,3,0.003%
320,Lycanroc-Midnight,0.00054%,251,0.170%,179,0.152%
321,Dwebble,0.00038%,86,0.058%,74,0.063%
322,Carkol,0.00031%,49,0.033%,43,0.037%
323,Dragonair,0.00025%,116,0.079%,82,0.070%
324,Grovyle,0.00024%,3,0.002%,2,0.002%
325,Golduck,0.00017%,86,0.058%,61,0.052%
326,Roselia,0.00016%,17,0.012%,16,0.014%
327,Fraxure,0.00015%,45,0.030%,30,0.026%
328,Dartrix,0.00014%,13,0.009%,9,0.008%
329,Heatmor,0.00011%,50,0.034%,38,0.032%
330,Oranguru,0.00009%,30,0.020%,25,0.021%
331,Hippopotas,0.00009%,61,0.041%,51,0.043%
332,Swirlix,0.00007%,115,0.078%,96,0.082%
333,Duosion,0.00007%,46,0.031%,38,0.032%
334,Dunsparce,0.00005%,171,0.116%,149,0.127%
335,Seaking,0.00005%,28,0.019%,19,0.016%
336,Wobbuffet,0.00004%,53,0.036%,42,0.036%
337,Shelgon,0.00004%,40,0.027%,28,0.024%
338,Mr. Mime,0.00004%,81,0.055%,65,0.055%
339,Treecko,0.00004%,11,0.007%,9,0.008%
340,Marill,0.00003%,53,0.036%,45,0.038%
341,Greedent,0.00003%,89,0.060%,64,0.054%
342,Magmar,0.00003%,25,0.017%,22,0.019%
343,Wooper,0.00003%,21,0.014%,17,0.014%
344,Whiscash,0.00002%,32,0.022%,18,0.015%
345,Torchic,0.00002%,18,0.012%,15,0.013%
346,Omanyte,0.00002%,23,0.016%,17,0.014%
347,Trapinch,0.00002%,21,0.014%,19,0.016%
348,Bunnelby,0.00002%,29,0.020%,17,0.014%
349,Azurill,0.00002%,18,0.012%,12,0.010%
350,Togepi,0.00002%,14,0.009%,11,0.009%
351,Munchlax,0.00002%,19,0.013%,19,0.016%
352,Relicanth,0.00001%,71,0.048%,59,0.050%
353,Electabuzz,0.00001%,62,0.042%,58,0.049%
354,Porygon,0.00001%,31,0.021%,26,0.022%
355,Magnemite,0.00001%,54,0.037%,41,0.035%
356,Delibird,0.00001%,59,0.040%,51,0.043%
357,Poliwhirl,0.00001%,4,0.003%,3,0.003%
358,Palpitoad,0.00001%,9,0.006%,8,0.007%
359,Squirtle,0.00001%,9,0.006%,7,0.006%
360,Bulbasaur,0.00001%,11,0.007%,8,0.007%
361,Marshtomp,0.00001%,29,0.020%,23,0.020%
362,Tentacool,0.00001%,24,0.016%,12,0.010%
363,Sudowoodo,0.00000%,35,0.024%,26,0.022%
364,Seadra,0.00000%,19,0.013%,17,0.014%
365,Mawile,0.00000%,38,0.026%,31,0.026%
366,Silvally-Ice,0.00000%,12,0.008%,9,0.008%
367,Whirlipede,0.00000%,40,0.027%,34,0.029%
368,Larvesta,0.00000%,9,0.006%,9,0.008%
369,Metang,0.00000%,17,0.012%,12,0.010%
370,Rufflet,0.00000%,18,0.012%,10,0.009%
371,Silvally-Flying,0.00000%,2,0.001%,2,0.002%
372,Shellder,0.00000%,18,0.012%,10,0.009%
373,Minccino,0.00000%,4,0.003%,3,0.003%
374,Corvisquire,0.00000%,29,0.020%,24,0.020%
375,Shellos,0.00000%,10,0.007%,9,0.008%
376,Octillery,0.00000%,33,0.022%,26,0.022%
377,Gourgeist-Small,0.00000%,11,0.007%,7,0.006%
378,Gothorita,0.00000%,5,0.003%,4,0.003%
379,Charjabug,0.00000%,27,0.018%,27,0.023%
380,Type: Null,0.00000%,37,0.025%,31,0.026%
381,Klang,0.00000%,7,0.005%,5,0.004%
382,Lairon,0.00000%,22,0.015%,21,0.018%
383,Meowth-Galar,0.00000%,6,0.004%,6,0.005%
384,Feebas,0.00000%,6,0.004%,4,0.003%
385,Torracat,0.00000%,14,0.009%,12,0.010%
386,Grookey,0.00000%,3,0.002%,3,0.003%
387,Purrloin,0.00000%,10,0.007%,7,0.006%
388,Slowpoke-Galar,0.00000%,6,0.004%,5,0.004%
389,Corsola,0.00000%,93,0.063%,89,0.076%
390,Zweilous,0.00000%,32,0.022%,23,0.020%
391,Meowth,0.00000%,6,0.004%,4,0.003%
392,Poliwag,0.00000%,5,0.003%,4,0.003%
393,Magikarp,0.00000%,16,0.011%,13,0.011%
394,Darumaka,0.00000%,4,0.003%,2,0.002%
395,Kirlia,0.00000%,4,0.003%,4,0.003%
396,Remoraid,0.00000%,13,0.009%,9,0.008%
397,Riolu,0.00000%,24,0.016%,17,0.014%
398,Dottler,0.00000%,8,0.005%,6,0.005%
399,Drakloak,0.00000%,23,0.016%,18,0.015%
400,Sliggoo,0.00000%,5,0.003%,5,0.004%
401,Fletchinder,0.00000%,3,0.002%,3,0.003%
402,Buneary,0.00000%,4,0.003%,4,0.003%
403,Eevee,0.00000%,29,0.020%,27,0.023%
404,Roggenrola,0.00000%,5,0.003%,4,0.003%
405,Cufant,0.00000%,1,0.001%,1,0.001%
406,Silicobra,0.00000%,4,0.003%,1,0.001%
407,Cleffa,0.00000%,1,0.001%,1,0.001%
408,Vulpix-Alola,0.00000%,3,0.002%,0,0.000%
409,Psyduck,0.00000%,1,0.001%,1,0.001%
410,Zorua,0.00000%,5,0.003%,3,0.003%
411,Applin,0.00000%,3,0.002%,3,0.003%
412,Popplio,0.00000%,1,0.001%,1,0.001%
413,Deino,0.00000%,4,0.003%,3,0.003%
414,Archen,0.00000%,1,0.001%,1,0.001%
415,Goldeen,0.00000%,1,0.001%,0,0.000%
416,Gloom,0.00000%,21,0.014%,18,0.015%
417,Nidorina,0.00000%,3,0.002%,2,0.002%
418,Diglett-Alola,0.00000%,6,0.004%,4,0.003%
419,Cutiefly,0.00000%,3,0.002%,3,0.003%
420,Salandit,0.00000%,13,0.009%,12,0.010%
421,Scraggy,0.00000%,1,0.001%,1,0.001%
422,Mudbray,0.00000%,5,0.003%,5,0.004%
423,Poipole,0.00000%,5,0.003%,5,0.004%
424,Staryu,0.00000%,6,0.004%,5,0.004%
425,Clauncher,0.00000%,4,0.003%,3,0.003%
426,Barboach,0.00000%,1,0.001%,1,0.001%
427,Grubbin,0.00000%,4,0.003%,1,0.001%
428,Mudkip,0.00000%,1,0.001%,0,0.000%
429,Mantyke,0.00000%,5,0.003%,3,0.003%
430,Jigglypuff,0.00000%,21,0.014%,14,0.012%
431,Abra,0.00000%,8,0.005%,8,0.007%
432,Ralts,0.00000%,2,0.001%,0,0.000%
433,Boldore,0.00000%,4,0.003%,3,0.003%
434,Corphish,0.00000%,3,0.002%,3,0.003%
435,Vulpix,0.00000%,10,0.007%,10,0.009%
436,Duskull,0.00000%,2,0.001%,1,0.001%
437,Phantump,0.00000%,7,0.005%,7,0.006%
438,Axew,0.00000%,1,0.001%,1,0.001%
439,Beldum,0.00000%,1,0.001%,1,0.001%
440,Sandshrew,0.00000%,1,0.001%,1,0.001%
441,Silvally-Psychic,0.00000%,3,0.002%,3,0.003%
442,Magby,0.00000%,2,0.001%,2,0.002%
443,Brionne,0.00000%,1,0.001%,0,0.000%
444,Foongus,0.00000%,1,0.001%,1,0.001%
445,Silvally-Bug,0.00000%,1,0.001%,1,0.001%
446,Frillish,0.00000%,1,0.001%,1,0.001%
447,Lampent,0.00000%,16,0.011%,15,0.013%
448,Koffing,0.00000%,1,0.001%,1,0.001%
449,Drizzile,0.00000%,4,0.003%,3,0.003%
450,Dratini,0.00000%,1,0.001%,1,0.001%
451,Toxel,0.00000%,7,0.005%,4,0.003%
452,Trubbish,0.00000%,7,0.005%,7,0.006%
453,Cosmoem,0.00000%,3,0.002%,3,0.003%
454,Croagunk,0.00000%,6,0.004%,6,0.005%
455,Kubfu,0.00000%,4,0.003%,2,0.002%
456,Tyrogue,0.00000%,1,0.001%,1,0.001%
457,Swablu,0.00000%,1,0.001%,1,0.001%
458,Gible,0.00000%,5,0.003%,3,0.003%
459,Snom,0.00000%,12,0.008%,10,0.009%
460,Gastly,0.00000%,10,0.007%,9,0.008%
461,Ponyta-Galar,0.00000%,5,0.003%,5,0.004%
462,Machoke,0.00000%,3,0.002%,2,0.002%
463,Drifloon,0.00000%,2,0.001%,2,0.002%
464,Wooloo,0.00000%,9,0.006%,5,0.004%
465,Timburr,0.00000%,6,0.004%,5,0.004%
466,Bronzor,0.00000%,3,0.002%,3,0.003%
467,Zubat,0.00000%,2,0.001%,2,0.002%
468,Charmander,0.00000%,9,0.006%,7,0.006%
469,Rockruff,0.00000%,5,0.003%,5,0.004%
470,Helioptile,0.00000%,2,0.001%,2,0.002%
471,Arrokuda,0.00000%,3,0.002%,1,0.001%
472,Honedge,0.00000%,2,0.001%,1,0.001%
473,Snover,0.00000%,4,0.003%,3,0.003%
474,Zigzagoon,0.00000%,6,0.004%,5,0.004%
475,Bagon,0.00000%,1,0.001%,1,0.001%
476,Oddish,0.00000%,3,0.002%,3,0.003%
477,Growlithe,0.00000%,21,0.014%,19,0.016%
478,Wynaut,0.00000%,4,0.003%,4,0.003%
479,Charmeleon,0.00000%,3,0.002%,1,0.001%
480,Shelmet,0.00000%,1,0.001%,1,0.001%
481,Gourgeist-Large,0.00000%,6,0.004%,6,0.005%
482,Vibrava,0.00000%,3,0.002%,2,0.002%
483,Yamask,0.00000%,7,0.005%,7,0.006%
484,Lickitung,0.00000%,5,0.003%,4,0.003%
485,Calyrex,0.00000%,12,0.008%,10,0.009%
486,Silvally-Fire,0.00000%,10,0.007%,9,0.008%
487,Litwick,0.00000%,6,0.004%,5,0.004%
