Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Mimikyu,46.96584,63279,31.987,23027,27.550
2,Salamence-Mega,36.34567,37731,19.073,17324,20.727
3,Greninja,30.73284,40744,20.596,16810,20.112
4,Hippowdon,29.48108,28479,14.396,12140,14.525
5,Tapu-Fini,28.06488,37475,18.943,17062,20.414
6,Landorus-Therian,26.84159,47923,24.225,23588,28.222
7,Aegislash,21.77601,33828,17.100,13321,15.938
8,Metagross-Mega,21.77356,26098,13.192,11352,13.582
9,Porygon2,21.34934,22618,11.433,8873,10.616
10,Celesteela,18.14683,21682,10.960,9857,11.793
11,Gliscor,14.81073,15980,8.078,6324,7.566
12,Tapu-Koko,14.57386,29196,14.758,12311,14.729
13,Gengar-Mega,13.88474,26002,13.144,11013,13.176
14,Heatran,12.66069,17260,8.725,7073,8.462
15,Tapu-Lele,12.42283,22591,11.420,9632,11.524
16,Chansey,11.80981,6736,3.405,3183,3.808
17,Thundurus-Therian,10.93236,17168,8.678,7007,8.383
18,Snorlax,10.27642,14777,7.470,6069,7.261
19,Kartana,9.85354,16425,8.303,6168,7.380
20,Skarmory,9.55004,10332,5.223,4816,5.762
21,Zapdos,9.34804,10156,5.134,4278,5.118
22,Ferrothorn,7.90220,17786,8.991,8338,9.976
23,Charizard-Mega-Y,7.38750,16304,8.242,7329,8.769
24,Volcarona,7.21614,14450,7.304,5443,6.512
25,Charizard-Mega-X,7.06280,14594,7.377,6246,7.473
26,Breloom,7.01507,14425,7.292,6049,7.237
27,Toxapex,6.85640,11661,5.895,4455,5.330
28,Lopunny-Mega,6.76806,8198,4.144,4323,5.172
29,Garchomp,6.49884,11679,5.904,5727,6.852
30,Kangaskhan-Mega,6.42824,11106,5.614,5521,6.606
31,Naganadel,6.19171,16373,8.276,6665,7.974
32,Blaziken-Mega,5.75317,12820,6.480,6514,7.794
33,Gyarados-Mega,4.46661,13708,6.929,5773,6.907
34,Hydreigon,4.33155,5324,2.691,2079,2.487
35,Glalie,4.15925,4628,2.339,2232,2.670
36,Diggersby,4.07344,3262,1.649,1538,1.840
37,Chandelure,3.55341,4423,2.236,1738,2.079
38,Kommo-o,3.43254,6598,3.335,2434,2.912
39,Lucario-Mega,2.94060,8497,4.295,3491,4.177
40,Quagsire,2.66815,3645,1.843,1414,1.692
41,Tyranitar,2.64304,8591,4.343,3552,4.250
42,Cresselia,2.64087,6590,3.331,2432,2.910
43,Amoonguss,2.62320,5484,2.772,2036,2.436
44,Mawile-Mega,2.56497,8455,4.274,3832,4.585
45,Rotom-Heat,2.45298,7039,3.558,3191,3.818
46,Blaziken,2.40924,8404,4.248,4526,5.415
47,Serperior,2.32722,7216,3.648,3028,3.623
48,Magnezone,2.28549,4509,2.279,1572,1.881
49,Scizor-Mega,2.26996,8891,4.494,3498,4.185
50,Xurkitree,2.16446,5482,2.771,2062,2.467
51,Suicune,2.14601,4324,2.186,1827,2.186
52,Dragonite,2.14073,6132,3.100,2607,3.119
53,Mamoswine,2.03386,8986,4.542,4508,5.394
