Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Tapu-Lele,47.95571,776,11.990,438,11.918
2,Heatran,31.22191,721,11.140,439,11.946
3,Gastrodon,30.06983,577,8.915,363,9.878
4,Cresselia,26.17460,381,5.887,226,6.150
5,Camerupt-Mega,22.92987,351,5.423,220,5.986
6,Landorus-Therian,22.55614,440,6.799,252,6.857
7,Pheromosa,20.52324,269,4.156,166,4.517
8,Oricorio-Sensu,20.08971,256,3.956,115,3.129
9,Alakazam-Mega,17.83107,211,3.260,120,3.265
10,Zygarde,17.41332,133,2.055,58,1.578
11,Smeargle,17.15441,474,7.324,282,7.673
12,Whimsicott,15.42575,388,5.995,242,6.585
13,Ampharos,14.24342,142,2.194,92,2.503
14,Incineroar,9.82600,272,4.203,168,4.571
15,Meowstic,9.71323,312,4.821,199,5.415
16,Kyurem-Black,9.69489,530,8.189,344,9.361
17,Porygon2,9.30736,176,2.719,92,2.503
18,Jellicent,9.03820,133,2.055,69,1.878
19,Lucario-Mega,8.84588,343,5.300,153,4.163
20,Hoopa-Unbound,8.33182,108,1.669,63,1.714
21,Manectric-Mega,8.10744,256,3.956,127,3.456
22,Clefable,7.69375,501,7.741,302,8.218
23,Zeraora,7.28094,548,8.467,305,8.299
24,Thundurus,6.98915,495,7.648,225,6.122
25,Salamence-Mega,6.86917,782,12.083,468,12.735
26,Diancie,6.86774,89,1.375,55,1.497
27,Tapu-Fini,5.51250,105,1.622,59,1.605
28,Kommo-o,5.39431,200,3.090,119,3.238
29,Clefairy,5.34635,137,2.117,81,2.204
30,Stakataka,5.12218,163,2.519,107,2.912
31,Marowak-Alola,4.64010,109,1.684,58,1.578
32,Thundurus-Therian,4.60440,216,3.337,155,4.218
33,Gothitelle,4.37486,164,2.534,86,2.340
34,Greninja,4.29260,910,14.061,544,14.803
35,Pelipper,4.07769,227,3.507,119,3.238
36,Genesect,3.88770,232,3.585,146,3.973
37,Charizard-Mega-Y,3.73824,151,2.333,77,2.095
38,Ludicolo,3.72453,114,1.761,84,2.286
39,Venusaur,3.70360,115,1.777,69,1.878
40,Milotic,3.60972,296,4.574,179,4.871
41,Metagross-Mega,3.50033,336,5.192,188,5.116
42,Venomoth,3.48153,51,0.788,14,0.381
43,Swampert-Mega,3.47828,183,2.828,132,3.592
44,Serperior,3.43371,1050,16.224,571,15.537
45,Diancie-Mega,3.04005,319,4.929,207,5.633
46,Rampardos,2.68745,68,1.051,42,1.143
47,Tapu-Bulu,2.55447,138,2.132,66,1.796
48,Volcarona,2.37625,542,8.375,325,8.844
49,Celesteela,2.31048,215,3.322,132,3.592
50,Dragonite,2.28199,245,3.786,142,3.864
51,Bouffalant,2.26714,50,0.773,33,0.898
52,Latias-Mega,2.14940,77,1.190,45,1.224
53,Kecleon,2.03458,422,6.520,180,4.898
54,Amoonguss,2.02997,172,2.658,107,2.912
55,Breloom,2.00810,270,4.172,164,4.463
56,Xurkitree,1.98494,252,3.894,130,3.537
57,Garchomp,1.97542,152,2.349,91,2.476
58,Kartana,1.94657,200,3.090,119,3.238
59,Crawdaunt,1.81438,89,1.375,55,1.497
60,Sharpedo,1.77990,124,1.916,74,2.014
61,Tapu-Koko,1.76665,220,3.399,130,3.537
62,Comfey,1.72896,142,2.194,109,2.966
63,Beedrill-Mega,1.71864,148,2.287,100,2.721
64,Blastoise-Mega,1.70077,66,1.020,41,1.116
65,Crabominable,1.69506,82,1.267,40,1.088
66,Blaziken,1.69069,201,3.106,116,3.156
67,Victini,1.62946,588,9.085,329,8.952
68,Cinccino,1.53902,93,1.437,49,1.333
69,Noivern,1.52335,419,6.474,210,5.714
70,Vikavolt,1.50546,31,0.479,17,0.463
