Rank,Pokemon,Usage %,Raw,%,Real,%
67,Ditto,2.43154%,1664,0.591%,1233,0.551%
68,Tangela,2.37916%,2285,0.812%,1847,0.825%
69,Rotom-Mow,2.35437%,13273,4.716%,10897,4.866%
70,Jolteon,2.22604%,25558,9.081%,20332,9.079%
71,Slurpuff,2.21217%,7760,2.757%,5615,2.507%
72,Mismagius,2.14119%,4842,1.720%,3757,1.678%
73,Pangoro,2.03583%,2839,1.009%,2271,1.014%
74,Banette-Mega,2.02600%,20014,7.111%,15246,6.808%
75,Passimian,1.91830%,2423,0.861%,1844,0.823%
76,Vaporeon,1.88635%,3708,1.317%,2904,1.297%
77,Electrode,1.88095%,1716,0.610%,1512,0.675%
78,Aerodactyl,1.71711%,3524,1.252%,3062,1.367%
79,Audino-Mega,1.58635%,1972,0.701%,1524,0.680%
80,Sigilyph,1.57442%,3304,1.174%,2490,1.112%
81,Lycanroc,1.52507%,868,0.308%,758,0.338%
82,Abomasnow-Mega,1.48752%,2328,0.827%,1828,0.816%
83,Comfey,1.48639%,4210,1.496%,3227,1.441%
84,Seismitoad,1.37665%,2699,0.959%,2412,1.077%
85,Xatu,1.34149%,3999,1.421%,3283,1.466%
86,Cofagrigus,1.33635%,6433,2.286%,5242,2.341%
87,Vanilluxe,1.23118%,2152,0.765%,1758,0.785%
88,Pyukumuku,1.13276%,1349,0.479%,1084,0.484%
89,Glalie-Mega,1.11273%,3727,1.324%,2732,1.220%
90,Gastrodon,0.99770%,2033,0.722%,1740,0.777%
91,Froslass,0.96780%,2095,0.744%,1875,0.837%
92,Medicham,0.94360%,2010,0.714%,1552,0.693%
93,Leafeon,0.92832%,2572,0.914%,1986,0.887%
94,Camerupt-Mega,0.92145%,6083,2.161%,4847,2.164%
95,Incineroar,0.89475%,5249,1.865%,4509,2.013%
96,Dhelmise,0.87961%,3090,1.098%,2541,1.135%
97,Qwilfish,0.85534%,1401,0.498%,1226,0.547%
98,Emboar,0.81099%,5868,2.085%,4501,2.010%
99,Bruxish,0.80672%,4023,1.429%,2874,1.283%
100,Golem-Alola,0.78545%,1351,0.480%,1111,0.496%
101,Delphox,0.77228%,2572,0.914%,2045,0.913%
102,Victreebel,0.74405%,1359,0.483%,1045,0.467%
103,Hitmonlee,0.72895%,3616,1.285%,2707,1.209%
104,Whimsicott,0.68340%,3511,1.247%,2782,1.242%
105,Slowking,0.65469%,1785,0.634%,1413,0.631%
106,Stoutland,0.64685%,2332,0.829%,1822,0.814%
107,Sneasel,0.60274%,1416,0.503%,1040,0.464%
108,Garbodor,0.57317%,517,0.184%,428,0.191%
109,Kingdra,0.56921%,5667,2.013%,4277,1.910%
110,Vikavolt,0.56759%,2228,0.792%,1828,0.816%
111,Golbat,0.55701%,1811,0.643%,1506,0.672%
112,Druddigon,0.54033%,2396,0.851%,2149,0.960%
113,Weezing,0.53683%,1934,0.687%,1634,0.730%
114,Piloswine,0.53525%,1230,0.437%,1022,0.456%
115,Mesprit,0.49269%,1039,0.369%,891,0.398%
116,Palossand,0.47422%,1367,0.486%,1194,0.533%
117,Braviary,0.45259%,1792,0.637%,1389,0.620%
118,Typhlosion,0.42411%,2453,0.872%,1879,0.839%
119,Decidueye,0.42050%,1899,0.675%,1500,0.670%
120,Vileplume,0.41412%,2890,1.027%,2337,1.044%
121,Jellicent,0.41346%,1220,0.433%,967,0.432%
122,Exploud,0.38562%,3550,1.261%,2691,1.202%
123,Ambipom,0.38499%,4199,1.492%,3535,1.578%
124,Sawk,0.34935%,704,0.250%,559,0.250%
125,Gallade,0.32208%,1240,0.441%,967,0.432%
126,Archeops,0.31349%,1060,0.377%,870,0.388%
127,Omastar,0.31134%,765,0.272%,609,0.272%
128,Malamar,0.27419%,2935,1.043%,2287,1.021%
129,Silvally-Steel,0.27085%,818,0.291%,691,0.309%
130,Torterra,0.25165%,1571,0.558%,1236,0.552%
131,Meowstic,0.24853%,1106,0.393%,902,0.403%
132,Marill,0.24523%,110,0.039%,93,0.042%
133,Persian-Alola,0.24385%,1496,0.532%,1291,0.576%
134,Magcargo,0.24034%,266,0.095%,217,0.097%
135,Togedemaru,0.23639%,1289,0.458%,1052,0.470%
136,Hitmonchan,0.23612%,1412,0.502%,1132,0.505%
137,Zangoose,0.23429%,998,0.355%,729,0.326%
138,Sableye,0.23285%,1343,0.477%,1119,0.500%
139,Klinklang,0.23272%,997,0.354%,798,0.356%
140,Kingler,0.22568%,1004,0.357%,720,0.321%
141,Aromatisse,0.22470%,1145,0.407%,876,0.391%
142,Ferroseed,0.22013%,881,0.313%,772,0.345%
143,Dusknoir,0.20779%,604,0.215%,502,0.224%
144,Gourgeist-Super,0.20301%,296,0.105%,252,0.113%
145,Mudsdale,0.19555%,1128,0.401%,956,0.427%
146,Lapras,0.19519%,823,0.292%,630,0.281%
147,Shuckle,0.19494%,2671,0.949%,2350,1.049%
148,Hitmontop,0.19308%,2033,0.722%,1677,0.749%
149,Scrafty,0.18231%,2784,0.989%,2178,0.973%
150,Pikachu,0.18163%,1043,0.371%,804,0.359%
151,Heliolisk,0.17554%,2596,0.922%,1946,0.869%
152,Minior,0.17369%,2074,0.737%,1592,0.711%
153,Gurdurr,0.16423%,187,0.066%,157,0.070%
154,Scyther,0.15723%,1067,0.379%,851,0.380%
155,Manectric,0.15465%,663,0.236%,522,0.233%
156,Exeggutor-Alola,0.15155%,1259,0.447%,933,0.417%
157,Poliwrath,0.14394%,734,0.261%,592,0.264%
158,Musharna,0.14338%,260,0.092%,177,0.079%
159,Ursaring,0.14321%,1045,0.371%,802,0.358%
160,Audino,0.14171%,769,0.273%,592,0.264%
161,Accelgor,0.14001%,1507,0.535%,1224,0.547%
162,Rampardos,0.13861%,1021,0.363%,778,0.347%
163,Corsola,0.12597%,128,0.045%,108,0.048%
164,Clawitzer,0.12442%,885,0.314%,701,0.313%
165,Carbink,0.12055%,199,0.071%,169,0.075%
166,Silvally-Fairy,0.11928%,244,0.087%,187,0.083%
167,Cinccino,0.11595%,2071,0.736%,1613,0.720%
168,Feraligatr,0.11282%,511,0.182%,368,0.164%
169,Komala,0.11131%,1052,0.374%,861,0.384%
170,Vivillon,0.10941%,1178,0.419%,918,0.410%
171,Slaking,0.10817%,2012,0.715%,1512,0.675%
172,Rotom,0.10664%,629,0.223%,514,0.230%
173,Granbull,0.10438%,504,0.179%,400,0.179%
174,Sandslash-Alola,0.10234%,772,0.274%,636,0.284%
175,Blastoise,0.10210%,1467,0.521%,1150,0.513%
176,Sandslash,0.10073%,722,0.257%,575,0.257%
177,Primeape,0.09797%,742,0.264%,543,0.242%
178,Silvally,0.09219%,338,0.120%,277,0.124%
179,Raichu-Alola,0.08999%,842,0.299%,644,0.288%
180,Lickilicky,0.08679%,307,0.109%,224,0.100%
181,Miltank,0.08549%,1126,0.400%,922,0.412%
182,Marowak-Alola-Totem,0.08436%,238,0.085%,193,0.086%
183,Clefairy,0.08357%,281,0.100%,225,0.100%
184,Kabutops,0.08167%,1160,0.412%,910,0.406%
185,Skuntank,0.07980%,382,0.136%,311,0.139%
186,Gumshoos,0.07977%,237,0.084%,186,0.083%
187,Vikavolt-Totem,0.07557%,200,0.071%,177,0.079%
188,Lilligant,0.07476%,767,0.273%,564,0.252%
189,Dugtrio-Alola,0.07348%,594,0.211%,485,0.217%
190,Wartortle,0.07107%,162,0.058%,134,0.060%
191,Liepard,0.06804%,995,0.354%,769,0.343%
192,Smeargle,0.06260%,1233,0.438%,1107,0.494%
193,Eelektross,0.06226%,1438,0.511%,1153,0.515%
194,Aggron,0.05882%,1608,0.571%,1333,0.595%
195,Araquanid-Totem,0.05876%,140,0.050%,121,0.054%
196,Magmortar,0.05805%,877,0.312%,655,0.292%
197,Rotom-Frost,0.05673%,428,0.152%,357,0.159%
198,Spiritomb,0.05416%,804,0.286%,606,0.271%
199,Crabominable,0.05241%,468,0.166%,357,0.159%
200,Shiinotic,0.05217%,532,0.189%,394,0.176%
201,Volbeat,0.05169%,682,0.242%,542,0.242%
202,Rhydon,0.05164%,1071,0.381%,873,0.390%
203,Ludicolo,0.05088%,1077,0.383%,827,0.369%
204,Absol,0.05013%,666,0.237%,520,0.232%
205,Exeggutor,0.04472%,854,0.303%,597,0.267%
206,Tropius,0.04469%,832,0.296%,657,0.293%
207,Lopunny,0.03904%,420,0.149%,320,0.143%
208,Wishiwashi,0.03856%,269,0.096%,184,0.082%
209,Golem,0.03837%,511,0.182%,439,0.196%
210,Chatot,0.03704%,345,0.123%,281,0.125%
211,Dusclops,0.03616%,1143,0.406%,949,0.424%
212,Golurk,0.03610%,577,0.205%,457,0.204%
213,Leavanny,0.03587%,525,0.187%,463,0.207%
214,Sceptile,0.03532%,1083,0.385%,789,0.352%
215,Sawsbuck,0.03457%,804,0.286%,595,0.266%
216,Tauros,0.03335%,717,0.255%,568,0.254%
217,Cryogonal,0.03207%,728,0.259%,558,0.249%
218,Lanturn,0.03092%,867,0.308%,685,0.306%
219,Stunfisk,0.03014%,162,0.058%,137,0.061%
220,Type: Null,0.02965%,401,0.142%,330,0.147%
221,Trevenant,0.02735%,1730,0.615%,1392,0.622%
222,Altaria,0.02729%,297,0.106%,220,0.098%
223,Claydol,0.02659%,963,0.342%,839,0.375%
224,Pinsir,0.02630%,326,0.116%,222,0.099%
225,Avalugg,0.02600%,544,0.193%,398,0.178%
226,Cradily,0.02587%,748,0.266%,548,0.245%
227,Turtonator,0.02477%,724,0.257%,566,0.253%
228,Lurantis,0.02431%,899,0.319%,720,0.321%
229,Togetic,0.02368%,328,0.117%,248,0.111%
230,Regirock,0.02348%,885,0.314%,717,0.320%
231,Mawile,0.02322%,304,0.108%,251,0.112%
232,Unfezant,0.02299%,195,0.069%,154,0.069%
233,Frogadier,0.02284%,109,0.039%,69,0.031%
234,Pignite,0.02152%,21,0.007%,17,0.008%
235,Shedinja,0.02135%,657,0.233%,485,0.217%
236,Oshawott,0.02054%,13,0.005%,12,0.005%
237,Aurorus,0.02028%,759,0.270%,595,0.266%
238,Probopass,0.01981%,647,0.230%,564,0.252%
239,Quilladin,0.01957%,58,0.021%,41,0.018%
240,Murkrow,0.01898%,402,0.143%,303,0.135%
241,Glaceon,0.01819%,727,0.258%,556,0.248%
242,Hakamo-o,0.01817%,42,0.015%,34,0.015%
243,Rotom-Fan,0.01775%,151,0.054%,134,0.060%
244,Illumise,0.01708%,148,0.053%,109,0.049%
245,Electivire,0.01665%,1320,0.469%,1057,0.472%
246,Drampa,0.01610%,876,0.311%,659,0.294%
247,Flareon,0.01494%,1694,0.602%,1325,0.592%
248,Ninjask,0.01473%,725,0.258%,577,0.258%
249,Abomasnow,0.01451%,175,0.062%,120,0.054%
250,Krokorok,0.01422%,109,0.039%,76,0.034%
251,Pyroar,0.01422%,547,0.194%,442,0.197%
252,Taillow,0.01395%,104,0.037%,79,0.035%
253,Dodrio,0.01381%,622,0.221%,475,0.212%
254,Drifblim,0.01343%,384,0.136%,289,0.129%
255,Haunter,0.01324%,441,0.157%,338,0.151%
256,Carracosta,0.01290%,612,0.217%,436,0.195%
257,Simisear,0.01283%,132,0.047%,105,0.047%
258,Sunflora,0.01262%,90,0.032%,58,0.026%
259,Delcatty,0.01229%,415,0.147%,326,0.146%
260,Duosion,0.01213%,104,0.037%,83,0.037%
261,Regice,0.01180%,870,0.309%,676,0.302%
262,Jynx,0.01129%,560,0.199%,408,0.182%
263,Swoobat,0.01123%,543,0.193%,395,0.176%
264,Oricorio-Sensu,0.01107%,156,0.055%,115,0.051%
265,Kadabra,0.01106%,346,0.123%,235,0.105%
266,Politoed,0.01105%,265,0.094%,219,0.098%
267,Guzzlord,0.01070%,368,0.131%,287,0.128%
268,Riolu,0.01052%,95,0.034%,70,0.031%
269,Silvally-Ground,0.01051%,153,0.054%,124,0.055%
270,Parasect,0.01022%,111,0.039%,89,0.040%
271,Regigigas,0.01018%,786,0.279%,630,0.281%
272,Kecleon,0.01010%,589,0.209%,505,0.225%
273,Bellossom,0.01010%,297,0.106%,223,0.100%
274,Silvally-Dragon,0.00974%,118,0.042%,104,0.046%
275,Aron,0.00942%,226,0.080%,174,0.078%
276,Muk,0.00816%,573,0.204%,452,0.202%
277,Fletchinder,0.00784%,84,0.030%,69,0.031%
278,Purugly,0.00771%,305,0.108%,231,0.103%
279,Beartic,0.00713%,560,0.199%,412,0.184%
280,Silvally-Electric,0.00694%,49,0.017%,34,0.015%
281,Cacturne,0.00687%,512,0.182%,415,0.185%
282,Gogoat,0.00666%,190,0.068%,153,0.068%
283,Luxray,0.00662%,554,0.197%,447,0.200%
284,Ariados,0.00640%,496,0.176%,450,0.201%
285,Scraggy,0.00638%,8,0.003%,7,0.003%
286,Silvally-Fire,0.00614%,190,0.068%,172,0.077%
287,Salazzle-Totem,0.00605%,72,0.026%,48,0.021%
288,Croconaw,0.00604%,48,0.017%,39,0.017%
289,Samurott,0.00601%,473,0.168%,372,0.166%
290,Beheeyem,0.00599%,440,0.156%,334,0.149%
291,Dragonair,0.00594%,247,0.088%,182,0.081%
292,Solosis,0.00587%,45,0.016%,32,0.014%
293,Combusken,0.00558%,165,0.059%,132,0.059%
294,Gourgeist-Large,0.00558%,17,0.006%,14,0.006%
295,Fearow,0.00548%,272,0.097%,194,0.087%
296,Nosepass,0.00546%,86,0.031%,78,0.035%
297,Marshtomp,0.00534%,19,0.007%,14,0.006%
298,Silvally-Ghost,0.00529%,249,0.088%,192,0.086%
299,Oricorio-Pom-Pom,0.00522%,98,0.035%,72,0.032%
300,Grumpig,0.00493%,161,0.057%,129,0.058%
301,Crustle,0.00493%,287,0.102%,225,0.100%
302,Cottonee,0.00484%,113,0.040%,83,0.037%
303,Monferno,0.00467%,87,0.031%,76,0.034%
304,Mr. Mime,0.00455%,400,0.142%,314,0.140%
305,Golduck,0.00445%,367,0.130%,305,0.136%
306,Rattata,0.00441%,89,0.032%,65,0.029%
307,Marowak,0.00433%,613,0.218%,503,0.225%
308,Arbok,0.00405%,247,0.088%,202,0.090%
309,Clamperl,0.00404%,110,0.039%,79,0.035%
310,Raticate,0.00399%,185,0.066%,135,0.060%
311,Meganium,0.00393%,418,0.149%,321,0.143%
312,Throh,0.00388%,84,0.030%,72,0.032%
313,Swalot,0.00388%,124,0.044%,95,0.042%
314,Gloom,0.00387%,95,0.034%,70,0.031%
315,Servine,0.00386%,212,0.075%,164,0.073%
316,Crabrawler,0.00381%,8,0.003%,6,0.003%
317,Whiscash,0.00367%,271,0.096%,201,0.090%
318,Wigglytuff,0.00364%,186,0.066%,150,0.067%
319,Floatzel,0.00355%,421,0.150%,305,0.136%
320,Silvally-Water,0.00355%,156,0.055%,127,0.057%
321,Vespiquen,0.00354%,164,0.058%,117,0.052%
322,Walrein,0.00349%,258,0.092%,169,0.075%
323,Masquerain,0.00308%,382,0.136%,331,0.148%
324,Gorebyss,0.00299%,153,0.054%,104,0.046%
325,Maractus,0.00296%,125,0.044%,98,0.044%
326,Bibarel,0.00275%,285,0.101%,239,0.107%
327,Hypno,0.00265%,178,0.063%,140,0.063%
328,Lycanroc-Midnight,0.00262%,387,0.138%,312,0.139%
329,Noctowl,0.00261%,215,0.076%,181,0.081%
330,Bouffalant,0.00246%,314,0.112%,219,0.098%
331,Chimecho,0.00246%,153,0.054%,127,0.057%
332,Bastiodon,0.00230%,368,0.131%,308,0.138%
333,Pineco,0.00229%,81,0.029%,74,0.033%
334,Hippopotas,0.00227%,63,0.022%,50,0.022%
335,Grotle,0.00224%,76,0.027%,60,0.027%
336,Gourgeist,0.00221%,95,0.034%,80,0.036%
337,Silvally-Dark,0.00216%,293,0.104%,261,0.117%
338,Seviper,0.00212%,216,0.077%,162,0.072%
339,Silvally-Flying,0.00212%,79,0.028%,67,0.030%
340,Dugtrio,0.00211%,269,0.096%,227,0.101%
341,Poliwhirl,0.00209%,12,0.004%,10,0.004%
342,Delibird,0.00201%,62,0.022%,56,0.025%
343,Kricketune,0.00196%,129,0.046%,112,0.050%
344,Girafarig,0.00190%,106,0.038%,84,0.038%
345,Zebstrika,0.00179%,247,0.088%,186,0.083%
346,Gothitelle,0.00176%,148,0.053%,108,0.048%
347,Armaldo,0.00171%,240,0.085%,203,0.091%
348,Basculin,0.00170%,198,0.070%,168,0.075%
349,Omanyte,0.00164%,7,0.002%,6,0.003%
350,Rapidash,0.00162%,615,0.219%,470,0.210%
351,Mareanie,0.00159%,58,0.021%,51,0.023%
352,Mightyena,0.00154%,195,0.069%,137,0.061%
353,Whirlipede,0.00147%,84,0.030%,74,0.033%
354,Wailord,0.00146%,111,0.039%,78,0.035%
355,Butterfree,0.00144%,231,0.082%,179,0.080%
356,Dunsparce,0.00142%,112,0.040%,91,0.041%
357,Jumpluff,0.00139%,342,0.122%,281,0.125%
358,Carnivine,0.00133%,101,0.036%,87,0.039%
359,Wobbuffet,0.00129%,116,0.041%,102,0.046%
360,Raichu,0.00125%,292,0.104%,246,0.110%
361,Weepinbell,0.00119%,15,0.005%,10,0.004%
362,Toucannon,0.00119%,386,0.137%,304,0.136%
363,Lumineon,0.00117%,57,0.020%,47,0.021%
364,Persian,0.00116%,319,0.113%,292,0.130%
365,Roselia,0.00114%,81,0.029%,68,0.030%
366,Swanna,0.00106%,126,0.045%,98,0.044%
367,Seaking,0.00102%,121,0.043%,96,0.043%
368,Heatmor,0.00097%,163,0.058%,126,0.056%
369,Vigoroth,0.00086%,43,0.015%,33,0.015%
370,Ampharos,0.00082%,147,0.052%,109,0.049%
371,Gabite,0.00078%,32,0.011%,24,0.011%
372,Pidgeot,0.00074%,118,0.042%,89,0.040%
373,Zweilous,0.00074%,40,0.014%,29,0.013%
374,Magmar,0.00067%,35,0.012%,27,0.012%
375,Dedenne,0.00066%,203,0.072%,155,0.069%
376,Shroomish,0.00065%,17,0.006%,11,0.005%
377,Staryu,0.00065%,12,0.004%,7,0.003%
378,Swadloon,0.00064%,29,0.010%,27,0.012%
379,Kangaskhan,0.00062%,168,0.060%,126,0.056%
380,Castform,0.00060%,107,0.038%,85,0.038%
381,Lampent,0.00059%,27,0.010%,19,0.008%
382,Sudowoodo,0.00058%,140,0.050%,114,0.051%
383,Spinda,0.00054%,113,0.040%,91,0.041%
384,Relicanth,0.00052%,130,0.046%,109,0.049%
385,Emolga,0.00049%,229,0.081%,197,0.088%
386,Stantler,0.00048%,101,0.036%,76,0.034%
387,Octillery,0.00047%,275,0.098%,221,0.099%
388,Silvally-Grass,0.00046%,52,0.018%,41,0.018%
389,Dartrix,0.00046%,52,0.018%,44,0.020%
390,Raticate-Alola,0.00045%,73,0.026%,58,0.026%
391,Phione,0.00041%,32,0.011%,29,0.013%
392,Bayleef,0.00039%,58,0.021%,45,0.020%
393,Camerupt,0.00039%,124,0.044%,92,0.041%
394,Floette,0.00037%,29,0.010%,23,0.010%
395,Honedge,0.00037%,15,0.005%,13,0.006%
396,Misdreavus,0.00035%,89,0.032%,74,0.033%
397,Cherrim,0.00035%,214,0.076%,153,0.068%
398,Onix,0.00034%,59,0.021%,52,0.023%
399,Mothim,0.00034%,79,0.028%,69,0.031%
400,Shelgon,0.00032%,35,0.012%,27,0.012%
401,Solrock,0.00032%,46,0.016%,39,0.017%
402,Furfrou,0.00030%,82,0.029%,57,0.025%
403,Pawniard,0.00030%,29,0.010%,22,0.010%
404,Oricorio,0.00029%,128,0.045%,109,0.049%
405,Cherubi,0.00028%,9,0.003%,8,0.004%
406,Dewpider,0.00027%,23,0.008%,20,0.009%
407,Brionne,0.00026%,10,0.004%,7,0.003%
408,Furret,0.00024%,190,0.068%,149,0.067%
409,Gourgeist-Small,0.00023%,25,0.009%,24,0.011%
410,Zigzagoon,0.00021%,37,0.013%,32,0.014%
411,Silvally-Poison,0.00020%,74,0.026%,54,0.024%
412,Spinarak,0.00020%,9,0.003%,9,0.004%
413,Joltik,0.00020%,5,0.002%,4,0.002%
414,Ledian,0.00020%,31,0.011%,22,0.010%
415,Swirlix,0.00019%,23,0.008%,20,0.009%
416,Magnemite,0.00019%,73,0.026%,55,0.025%
417,Banette,0.00018%,68,0.024%,45,0.020%
418,Corphish,0.00018%,59,0.021%,50,0.022%
419,Huntail,0.00018%,90,0.032%,69,0.031%
420,Simipour,0.00017%,166,0.059%,117,0.052%
421,Glalie,0.00015%,62,0.022%,53,0.024%
422,Minun,0.00015%,89,0.032%,74,0.033%
423,Munchlax,0.00015%,148,0.053%,121,0.054%
424,Watchog,0.00015%,34,0.012%,28,0.013%
425,Meowth,0.00014%,26,0.009%,23,0.010%
426,Shellder,0.00013%,12,0.004%,9,0.004%
427,Litwick,0.00012%,2,0.001%,2,0.001%
428,Mantyke,0.00012%,10,0.004%,9,0.004%
429,Poipole,0.00012%,37,0.013%,30,0.013%
430,Eevee,0.00011%,202,0.072%,140,0.063%
431,Vulpix,0.00011%,21,0.007%,18,0.008%
432,Lunatone,0.00010%,43,0.015%,32,0.014%
433,Pachirisu,0.00010%,63,0.022%,50,0.022%
434,Axew,0.00010%,37,0.013%,29,0.013%
435,Bulbasaur,0.00010%,74,0.026%,64,0.029%
436,Vullaby,0.00010%,8,0.003%,7,0.003%
437,Rattata-Alola,0.00009%,4,0.001%,2,0.001%
438,Quilava,0.00009%,10,0.004%,10,0.004%
439,Dustox,0.00009%,159,0.056%,129,0.058%
440,Grovyle,0.00009%,65,0.023%,52,0.023%
441,Ralts,0.00009%,50,0.018%,28,0.013%
442,Metapod,0.00008%,10,0.004%,7,0.003%
443,Dewgong,0.00008%,96,0.034%,70,0.031%
444,Zorua,0.00008%,11,0.004%,8,0.004%
445,Pikachu-Original,0.00006%,5,0.002%,5,0.002%
446,Mienfoo,0.00006%,16,0.006%,15,0.007%
447,Oranguru,0.00006%,66,0.023%,48,0.021%
448,Ivysaur,0.00006%,48,0.017%,42,0.019%
449,Seadra,0.00006%,31,0.011%,27,0.012%
450,Poliwag,0.00005%,14,0.005%,12,0.005%
451,Foongus,0.00004%,30,0.011%,23,0.010%
452,Skitty,0.00004%,17,0.006%,15,0.007%
453,Lombre,0.00004%,22,0.008%,9,0.004%
454,Farfetch'd,0.00004%,174,0.062%,142,0.063%
455,Charjabug,0.00003%,25,0.009%,20,0.009%
456,Lickitung,0.00003%,22,0.008%,12,0.005%
457,Braixen,0.00003%,8,0.003%,7,0.003%
458,Metang,0.00003%,45,0.016%,41,0.018%
459,Beautifly,0.00002%,71,0.025%,51,0.023%
460,Porygon,0.00002%,24,0.009%,16,0.007%
461,Kirlia,0.00002%,26,0.009%,18,0.008%
462,Salandit,0.00002%,11,0.004%,10,0.004%
463,Magikarp,0.00002%,16,0.006%,13,0.006%
464,Bidoof,0.00002%,20,0.007%,18,0.008%
465,Meditite,0.00002%,4,0.001%,2,0.001%
466,Simisage,0.00001%,90,0.032%,76,0.034%
467,Luvdisc,0.00001%,31,0.011%,20,0.009%
468,Unown,0.00001%,24,0.009%,18,0.008%
469,Grubbin,0.00001%,6,0.002%,5,0.002%
470,Spoink,0.00001%,1,0.000%,0,0.000%
471,Ribombee-Totem,0.00001%,1,0.000%,1,0.000%
472,Electabuzz,0.00001%,47,0.017%,30,0.013%
473,Voltorb,0.00001%,6,0.002%,6,0.003%
474,Snover,0.00001%,39,0.014%,33,0.015%
475,Loudred,0.00001%,12,0.004%,9,0.004%
476,Wormadam-Sandy,0.00001%,74,0.026%,61,0.027%
477,Plusle,0.00001%,11,0.004%,8,0.004%
478,Petilil,0.00001%,21,0.007%,16,0.007%
479,Klang,0.00001%,16,0.006%,13,0.006%
480,Oricorio-Pa'u,0.00001%,32,0.011%,29,0.013%
481,Machoke,0.00001%,33,0.012%,22,0.010%
482,Anorith,0.00001%,7,0.002%,5,0.002%
483,Numel,0.00001%,36,0.013%,27,0.012%
484,Bronzor,0.00000%,10,0.004%,8,0.004%
