Rank,Pokemon,Usage %,Raw,%,Real,%
43,Tapu Lele,1.93006%,15621,2.184%,11319,2.208%
44,Celesteela,1.84941%,12840,1.795%,9506,1.854%
45,Shaymin-Sky,1.77807%,24901,3.481%,17333,3.381%
46,Kangaskhan-Mega,1.77706%,23255,3.251%,17899,3.491%
47,Mewtwo,1.71257%,16438,2.298%,11146,2.174%
48,Blaziken-Mega,1.70833%,50488,7.058%,35027,6.832%
49,Zekrom,1.58094%,18164,2.539%,12049,2.350%
50,Aegislash,1.55783%,69363,9.697%,48638,9.487%
51,Skarmory,1.53797%,12877,1.800%,10560,2.060%
52,Toxapex,1.47345%,19581,2.738%,14791,2.885%
53,Arceus-Dragon,1.45694%,4442,0.621%,3261,0.636%
54,Dugtrio,1.41196%,7441,1.040%,5398,1.053%
55,Palkia,1.38700%,18016,2.519%,12518,2.442%
56,Roserade,1.37334%,4174,0.584%,3269,0.638%
57,Necrozma-Dawn-Wings,1.32066%,23255,3.251%,15493,3.022%
58,Shuckle,1.28514%,17675,2.471%,15201,2.965%
59,Arceus-Ghost,1.25879%,9030,1.262%,6300,1.229%
60,Gothitelle,1.23910%,4103,0.574%,2784,0.543%
61,Klefki,1.23051%,6225,0.870%,4992,0.974%
62,Darkrai,1.22826%,46456,6.495%,32242,6.289%
63,Groudon,1.22355%,6797,0.950%,5233,1.021%
64,Arceus-Steel,1.21580%,13152,1.839%,9061,1.767%
65,Arceus-Electric,1.20370%,5479,0.766%,3800,0.741%
66,Tyranitar,1.19040%,15929,2.227%,11375,2.219%
67,Latias-Mega,1.03305%,2866,0.401%,2151,0.420%
68,Dialga,0.96131%,26665,3.728%,19004,3.707%
69,Blacephalon,0.95610%,7972,1.115%,5305,1.035%
70,Lopunny-Mega,0.95001%,8785,1.228%,6332,1.235%
71,Tapu Koko,0.94635%,19009,2.658%,13627,2.658%
72,Arceus-Poison,0.93995%,4885,0.683%,3357,0.655%
73,Metagross-Mega,0.93657%,27334,3.821%,19229,3.751%
74,Scolipede,0.89995%,5602,0.783%,4285,0.836%
75,Landorus,0.88508%,12820,1.792%,9660,1.884%
76,Arceus-Grass,0.79564%,3492,0.488%,2432,0.474%
77,Landorus-Therian,0.79542%,20128,2.814%,16114,3.143%
78,Blaziken,0.70254%,24603,3.440%,17054,3.326%
79,Stakataka,0.68160%,4717,0.659%,3628,0.708%
80,Genesect,0.64275%,17868,2.498%,13221,2.579%
81,Magnemite,0.61871%,2040,0.285%,1226,0.239%
82,Cresselia,0.61319%,3668,0.513%,2711,0.529%
83,Muk-Alola,0.61142%,4970,0.695%,3575,0.697%
84,Greninja-Ash,0.59248%,38421,5.371%,28135,5.488%
85,Greninja,0.56310%,23396,3.271%,16707,3.259%
86,Shedinja,0.55453%,6854,0.958%,4681,0.913%
87,Deoxys-Defense,0.53114%,14182,1.983%,11131,2.171%
88,Umbreon,0.52398%,8606,1.203%,5980,1.166%
89,Tentacruel,0.50066%,3201,0.448%,2415,0.471%
90,Solgaleo,0.47192%,12318,1.722%,8278,1.615%
91,Kartana,0.44056%,21379,2.989%,14432,2.815%
92,Gyarados-Mega,0.43524%,6932,0.969%,5105,0.996%
93,Hawlucha,0.42336%,5637,0.788%,3810,0.743%
94,Slurpuff,0.37931%,3550,0.496%,2814,0.549%
95,Slowbro-Mega,0.37559%,1744,0.244%,1311,0.256%
96,Arceus-Rock,0.34987%,1648,0.230%,1178,0.230%
97,Ribombee,0.34756%,4428,0.619%,3907,0.762%
98,Clefable,0.32746%,8261,1.155%,5768,1.125%
99,Arceus-Ice,0.32104%,2373,0.332%,1603,0.313%
100,Venusaur-Mega,0.32027%,8832,1.235%,6116,1.193%
101,Wobbuffet,0.31207%,5435,0.760%,4154,0.810%
102,Reshiram,0.27795%,8887,1.242%,5875,1.146%
103,Rotom-Wash,0.26491%,7736,1.082%,5688,1.109%
104,Jirachi,0.26466%,6859,0.959%,4670,0.911%
105,Mimikyu,0.25998%,22038,3.081%,16083,3.137%
106,Heliolisk,0.25914%,1612,0.225%,1084,0.211%
107,Galvantula,0.25494%,8145,1.139%,7186,1.402%
108,Glalie-Mega,0.25403%,1002,0.140%,731,0.143%
109,Serperior,0.25012%,17578,2.457%,12025,2.345%
110,Tapu Bulu,0.24517%,4207,0.588%,2854,0.557%
111,Beedrill-Mega,0.23379%,6461,0.903%,4523,0.882%
112,Thundurus,0.23296%,2525,0.353%,1889,0.368%
113,Omastar,0.23008%,1536,0.215%,1149,0.224%
114,Gliscor,0.22097%,20790,2.907%,15457,3.015%
115,Medicham-Mega,0.21275%,3363,0.470%,2447,0.477%
116,Forretress,0.19906%,8100,1.132%,7155,1.396%
117,Nihilego,0.18865%,4343,0.607%,3347,0.653%
118,Heatran,0.18053%,8598,1.202%,6334,1.235%
119,Diancie,0.16283%,736,0.103%,576,0.112%
120,Latias,0.15418%,1898,0.265%,1234,0.241%
121,Togedemaru,0.15290%,2453,0.343%,1900,0.371%
122,Swellow,0.14791%,2274,0.318%,1643,0.320%
123,Garchomp,0.14597%,24131,3.374%,17537,3.421%
124,Sableye,0.14481%,2937,0.411%,2349,0.458%
125,Scizor,0.14345%,5874,0.821%,4168,0.813%
126,Tapu Fini,0.14335%,5573,0.779%,4080,0.796%
127,Swampert-Mega,0.13978%,10020,1.401%,7674,1.497%
128,Buzzwole,0.13805%,3354,0.469%,2229,0.435%
129,Carbink,0.13639%,1149,0.161%,1010,0.197%
130,Pyukumuku,0.13362%,2525,0.353%,1773,0.346%
131,Uxie,0.12917%,705,0.099%,587,0.114%
132,Pinsir-Mega,0.12500%,2646,0.370%,1770,0.345%
133,Golem,0.12409%,1473,0.206%,1268,0.247%
134,Arceus-Fire,0.12177%,2530,0.354%,1768,0.345%
135,Lycanroc,0.12128%,972,0.136%,740,0.144%
136,Krookodile,0.10691%,5077,0.710%,3773,0.736%
137,Xurkitree,0.10333%,5414,0.757%,3705,0.723%
138,Mawile-Mega,0.09973%,6597,0.922%,4669,0.911%
139,Slowbro,0.09912%,1328,0.186%,943,0.184%
140,Charizard-Mega-X,0.09788%,18000,2.516%,13113,2.558%
141,Banette-Mega,0.09654%,2144,0.300%,1567,0.306%
142,Salamence,0.09414%,7335,1.025%,5030,0.981%
143,Victini,0.09137%,5564,0.778%,3748,0.731%
144,Flygon,0.09044%,3479,0.486%,2658,0.518%
145,Manaphy,0.08791%,2560,0.358%,1684,0.328%
146,Kommo-o,0.08786%,7265,1.016%,5048,0.985%
147,Breloom,0.08618%,8943,1.250%,6497,1.267%
148,Rhyperior,0.08477%,1654,0.231%,1213,0.237%
149,Kyurem-Black,0.07366%,7109,0.994%,4675,0.912%
150,Bisharp,0.07251%,4309,0.602%,3067,0.598%
151,Mew,0.07231%,7521,1.051%,5535,1.080%
152,Comfey,0.07108%,1451,0.203%,968,0.189%
153,Volcarona,0.07105%,15934,2.228%,10649,2.077%
154,Aerodactyl-Mega,0.07068%,3468,0.485%,2381,0.464%
155,Dragonite,0.07001%,15431,2.157%,10809,2.108%
156,Thundurus-Therian,0.06892%,2772,0.388%,1891,0.369%
157,Aerodactyl,0.06685%,2274,0.318%,1843,0.359%
158,Bronzong,0.06597%,1935,0.271%,1515,0.295%
159,Alomomola,0.06535%,784,0.110%,572,0.112%
160,Latios-Mega,0.06514%,1770,0.247%,1220,0.238%
161,Accelgor,0.06334%,2192,0.306%,1602,0.312%
162,Gastrodon,0.06310%,4166,0.582%,2884,0.563%
163,Skuntank,0.06130%,249,0.035%,180,0.035%
164,Alakazam,0.06035%,4423,0.618%,3000,0.585%
165,Araquanid,0.05889%,2429,0.340%,1907,0.372%
166,Mamoswine,0.05869%,3533,0.494%,2601,0.507%
167,Gothorita,0.05831%,1000,0.140%,588,0.115%
168,Zeraora,0.05810%,12885,1.801%,9135,1.782%
169,Sharpedo-Mega,0.05347%,1552,0.217%,1104,0.215%
170,Golduck,0.05316%,3286,0.459%,2350,0.458%
171,Togekiss,0.05250%,8273,1.157%,5870,1.145%
172,Crabominable,0.05036%,699,0.098%,474,0.092%
173,Infernape,0.04628%,9650,1.349%,7106,1.386%
174,Gyarados,0.04531%,6141,0.859%,4559,0.889%
175,Weavile,0.04416%,9282,1.298%,6719,1.311%
176,Snorlax,0.04353%,12333,1.724%,8615,1.680%
177,Barbaracle,0.04186%,472,0.066%,353,0.069%
178,Golisopod,0.04090%,2715,0.380%,2030,0.396%
179,Whimsicott,0.04085%,4962,0.694%,3574,0.697%
180,Milotic,0.03924%,5272,0.737%,3782,0.738%
181,Ninetales-Alola,0.03891%,7035,0.984%,5060,0.987%
182,Charizard-Mega-Y,0.03881%,11923,1.667%,8573,1.672%
183,Froslass,0.03845%,2176,0.304%,1655,0.323%
184,Ursaring,0.03761%,796,0.111%,596,0.116%
185,Alakazam-Mega,0.03631%,7436,1.040%,4948,0.965%
186,Nidoking,0.03624%,4695,0.656%,3476,0.678%
187,Staraptor,0.03581%,6247,0.873%,4361,0.851%
188,Tornadus-Therian,0.03443%,1943,0.272%,1355,0.264%
189,Abomasnow-Mega,0.03418%,1385,0.194%,984,0.192%
190,Chandelure,0.03361%,4989,0.697%,3399,0.663%
191,Pikachu,0.03314%,4925,0.689%,3698,0.721%
192,Latios,0.03312%,3274,0.458%,2078,0.405%
193,Zapdos,0.03302%,7283,1.018%,5150,1.005%
194,Hydreigon,0.03285%,7778,1.087%,5453,1.064%
195,Durant,0.03285%,3944,0.551%,3210,0.626%
196,Azumarill,0.03227%,8243,1.152%,6062,1.182%
197,Altaria-Mega,0.03196%,2462,0.344%,1668,0.325%
198,Gengar,0.02957%,10946,1.530%,7574,1.477%
199,Espeon,0.02713%,6862,0.959%,5022,0.980%
200,Seismitoad,0.02661%,1362,0.190%,1055,0.206%
201,Cottonee,0.02648%,3143,0.439%,2002,0.390%
202,Garchomp-Mega,0.02515%,7895,1.104%,5737,1.119%
203,Rhydon,0.02506%,862,0.121%,655,0.128%
204,Magnezone,0.02480%,6154,0.860%,4330,0.845%
205,Hoopa-Unbound,0.02463%,4247,0.594%,2893,0.564%
206,Sylveon,0.02434%,5398,0.755%,3674,0.717%
207,Keldeo,0.02413%,2845,0.398%,1910,0.373%
208,Darmanitan,0.02268%,2435,0.340%,1684,0.328%
209,Drapion,0.02256%,3557,0.497%,2691,0.525%
210,Zoroark,0.02204%,5160,0.721%,2560,0.499%
211,Incineroar,0.02165%,8454,1.182%,6257,1.220%
212,Quagsire,0.02101%,1908,0.267%,1408,0.275%
213,Gardevoir,0.02026%,8127,1.136%,5313,1.036%
214,Porygon2,0.02022%,2558,0.358%,1854,0.362%
215,Aron,0.02001%,3700,0.517%,2237,0.436%
216,Deoxys,0.01947%,1663,0.232%,1243,0.242%
217,Marowak-Alola,0.01946%,2820,0.394%,2021,0.394%
218,Terrakion,0.01944%,1071,0.150%,738,0.144%
219,Azelf,0.01929%,1255,0.175%,1067,0.208%
220,Donphan,0.01890%,1741,0.243%,1292,0.252%
221,Metagross,0.01883%,6159,0.861%,4288,0.836%
222,Pelipper,0.01843%,4103,0.574%,3391,0.661%
223,Conkeldurr,0.01834%,2622,0.367%,1785,0.348%
224,Tangrowth,0.01788%,2484,0.347%,1676,0.327%
225,Blastoise-Mega,0.01760%,3454,0.483%,2416,0.471%
226,Liepard,0.01758%,2056,0.287%,1545,0.301%
227,Togetic,0.01748%,416,0.058%,327,0.064%
228,Murkrow,0.01724%,879,0.123%,615,0.120%
229,Gardevoir-Mega,0.01707%,8217,1.149%,5521,1.077%
230,Wynaut,0.01701%,235,0.033%,189,0.037%
231,Linoone,0.01677%,3057,0.427%,2220,0.433%
232,Malamar,0.01653%,2567,0.359%,1827,0.356%
233,Arceus-Bug,0.01652%,661,0.092%,479,0.093%
234,Ludicolo,0.01597%,2636,0.369%,1906,0.372%
235,Salazzle,0.01557%,3337,0.467%,2375,0.463%
236,Mienshao,0.01538%,1362,0.190%,967,0.189%
237,Talonflame,0.01529%,5640,0.788%,4039,0.788%
238,Frogadier,0.01509%,180,0.025%,141,0.028%
239,Houndoom-Mega,0.01504%,1904,0.266%,1278,0.249%
240,Arceus-Psychic,0.01465%,927,0.130%,627,0.122%
241,Jolteon,0.01404%,5859,0.819%,4013,0.783%
242,Amoonguss,0.01365%,2817,0.394%,1910,0.373%
243,Charizard,0.01345%,3822,0.534%,2871,0.560%
244,Mandibuzz,0.01344%,1325,0.185%,996,0.194%
245,Suicune,0.01343%,3484,0.487%,2432,0.474%
246,Slaking,0.01331%,2281,0.319%,1677,0.327%
247,Porygon-Z,0.01315%,3774,0.528%,2648,0.516%
248,Empoleon,0.01303%,3706,0.518%,2826,0.551%
249,Ambipom,0.01299%,2164,0.303%,1689,0.329%
250,Heracross-Mega,0.01289%,3716,0.520%,2465,0.481%
251,Lycanroc-Dusk,0.01244%,3820,0.534%,2776,0.541%
252,Crobat,0.01238%,6259,0.875%,4537,0.885%
253,Aggron-Mega,0.01225%,2803,0.392%,2080,0.406%
254,Hippowdon,0.01202%,2330,0.326%,1957,0.382%
255,Tyrantrum,0.01196%,2780,0.389%,1911,0.373%
256,Meloetta,0.01195%,2111,0.295%,1481,0.289%
257,Registeel,0.01188%,1285,0.180%,1007,0.196%
258,Pineco,0.01172%,3528,0.493%,2884,0.563%
259,Cofagrigus,0.01153%,1911,0.267%,1407,0.274%
260,Gallade-Mega,0.01152%,5338,0.746%,3594,0.701%
261,Typhlosion,0.01079%,3237,0.453%,2302,0.449%
262,Volcanion,0.01078%,3633,0.508%,2576,0.502%
263,Venusaur,0.01048%,5397,0.755%,3647,0.711%
264,Spiritomb,0.01041%,1802,0.252%,1371,0.267%
265,Probopass,0.01039%,857,0.120%,694,0.135%
266,Arceus-Fighting,0.01033%,1217,0.170%,808,0.158%
267,Ariados,0.01026%,1180,0.165%,1036,0.202%
268,Sceptile-Mega,0.01005%,7387,1.033%,5099,0.995%
269,Arbok,0.00998%,379,0.053%,288,0.056%
270,Solrock,0.00986%,366,0.051%,265,0.052%
271,Swampert,0.00985%,4651,0.650%,3617,0.705%
272,Camerupt-Mega,0.00966%,1090,0.152%,774,0.151%
273,Kingdra,0.00966%,2857,0.399%,1982,0.387%
274,Absol-Mega,0.00965%,2701,0.378%,2038,0.398%
275,Rattata,0.00957%,2607,0.364%,1957,0.382%
276,Aggron,0.00956%,3121,0.436%,2384,0.465%
277,Weezing,0.00949%,1063,0.149%,885,0.173%
278,Manectric-Mega,0.00905%,2274,0.318%,1601,0.312%
279,Arcanine,0.00884%,5042,0.705%,3589,0.700%
280,Goodra,0.00878%,4181,0.585%,2867,0.559%
281,Exeggutor,0.00866%,873,0.122%,576,0.112%
282,Masquerain,0.00865%,581,0.081%,469,0.091%
283,Dusclops,0.00857%,1661,0.232%,1177,0.230%
284,Vivillon,0.00844%,1626,0.227%,1172,0.229%
285,Zygarde-10%,0.00831%,1152,0.161%,764,0.149%
286,Heracross,0.00814%,2775,0.388%,1954,0.381%
287,Hitmonlee,0.00800%,2012,0.281%,1469,0.287%
288,Sigilyph,0.00786%,2114,0.296%,1459,0.285%
289,Rotom-Heat,0.00776%,1705,0.238%,1230,0.240%
290,Primeape,0.00759%,543,0.076%,403,0.079%
291,Minior,0.00745%,2353,0.329%,1720,0.335%
292,Crawdaunt,0.00717%,1441,0.201%,1036,0.202%
293,Feraligatr,0.00704%,4002,0.559%,2899,0.565%
294,Starmie,0.00700%,2692,0.376%,1847,0.360%
295,Haxorus,0.00696%,4333,0.606%,3004,0.586%
296,Xatu,0.00687%,1559,0.218%,1210,0.236%
297,Taillow,0.00682%,2106,0.294%,1071,0.209%
298,Swirlix,0.00639%,113,0.016%,94,0.018%
299,Persian-Alola,0.00625%,1099,0.154%,917,0.179%
300,Honchkrow,0.00618%,1759,0.246%,1268,0.247%
301,Dodrio,0.00607%,779,0.109%,566,0.110%
302,Electrode,0.00602%,943,0.132%,786,0.153%
303,Lucario,0.00592%,5467,0.764%,3877,0.756%
304,Raichu-Alola,0.00590%,2768,0.387%,1981,0.386%
305,Celebi,0.00588%,2269,0.317%,1601,0.312%
306,Decidueye,0.00583%,5707,0.798%,4024,0.785%
307,Sharpedo,0.00580%,1449,0.203%,1084,0.211%
308,Shaymin,0.00574%,466,0.065%,296,0.058%
309,Electivire,0.00566%,4693,0.656%,3338,0.651%
310,Florges,0.00566%,1947,0.272%,1336,0.261%
311,Pidgeot-Mega,0.00564%,2560,0.358%,1783,0.348%
312,Vaporeon,0.00561%,2831,0.396%,2021,0.394%
313,Tornadus,0.00560%,305,0.043%,202,0.039%
314,Blastoise,0.00556%,2788,0.390%,2094,0.408%
315,Lickilicky,0.00553%,361,0.050%,277,0.054%
316,Meganium,0.00552%,678,0.095%,498,0.097%
317,Sceptile,0.00550%,3980,0.556%,2696,0.526%
318,Primarina,0.00542%,3058,0.428%,2303,0.449%
319,Nosepass,0.00524%,2358,0.330%,1608,0.314%
320,Machamp,0.00517%,2565,0.359%,1849,0.361%
321,Cinccino,0.00514%,1854,0.259%,1314,0.256%
322,Regirock,0.00487%,1006,0.141%,804,0.157%
323,Steelix-Mega,0.00474%,2391,0.334%,1791,0.349%
324,Archeops,0.00470%,1227,0.172%,954,0.186%
325,Vikavolt,0.00461%,1607,0.225%,1063,0.207%
326,Ferroseed,0.00451%,144,0.020%,121,0.024%
327,Gallade,0.00449%,1757,0.246%,1248,0.243%
328,Venomoth,0.00446%,568,0.079%,390,0.076%
329,Reuniclus,0.00439%,2068,0.289%,1443,0.281%
330,Hitmontop,0.00409%,831,0.116%,637,0.124%
331,Noivern,0.00397%,3681,0.515%,2657,0.518%
332,Steelix,0.00394%,1459,0.204%,1108,0.216%
333,Audino-Mega,0.00385%,749,0.105%,531,0.104%
334,Braviary,0.00385%,1260,0.176%,880,0.172%
335,Cacturne,0.00372%,577,0.081%,420,0.082%
336,Necrozma,0.00370%,1227,0.172%,849,0.166%
337,Entei,0.00369%,1275,0.178%,888,0.173%
338,Politoed,0.00368%,1416,0.198%,1075,0.210%
339,Komala,0.00365%,509,0.071%,344,0.067%
340,Doublade,0.00364%,1171,0.164%,860,0.168%
341,Raikou,0.00363%,1672,0.234%,1187,0.232%
342,Jumpluff,0.00361%,514,0.072%,338,0.066%
343,Rampardos,0.00357%,972,0.136%,667,0.130%
344,Claydol,0.00352%,1116,0.156%,903,0.176%
345,Trevenant,0.00347%,1883,0.263%,1330,0.259%
346,Kecleon,0.00347%,542,0.076%,407,0.079%
347,Solosis,0.00345%,893,0.125%,407,0.079%
348,Lairon,0.00344%,188,0.026%,131,0.026%
349,Wigglytuff,0.00343%,215,0.030%,169,0.033%
350,Raticate,0.00343%,789,0.110%,547,0.107%
351,Slowking,0.00335%,785,0.110%,557,0.109%
352,Ninetales,0.00335%,2387,0.334%,1734,0.338%
353,Hariyama,0.00320%,757,0.106%,543,0.106%
354,Meowstic,0.00318%,1578,0.221%,1288,0.251%
355,Bastiodon,0.00312%,749,0.105%,635,0.124%
356,Eelektross,0.00312%,2875,0.402%,2130,0.415%
357,Lapras,0.00311%,3191,0.446%,2336,0.456%
358,Tangela,0.00304%,484,0.068%,368,0.072%
359,Mimikyu-Totem,0.00303%,35,0.005%,30,0.006%
360,Volbeat,0.00299%,250,0.035%,182,0.035%
361,Ampharos-Mega,0.00299%,1694,0.237%,1198,0.234%
362,Ampharos,0.00294%,1089,0.152%,798,0.156%
363,Absol,0.00293%,946,0.132%,662,0.129%
364,Toxicroak,0.00293%,1784,0.249%,1291,0.252%
365,Avalugg,0.00289%,700,0.098%,504,0.098%
366,Pyroar,0.00282%,1028,0.144%,733,0.143%
367,Ninjask,0.00272%,1268,0.177%,952,0.186%
368,Dusknoir,0.00268%,1731,0.242%,1324,0.258%
369,Wishiwashi,0.00258%,713,0.100%,546,0.106%
370,Scrafty,0.00258%,2049,0.286%,1436,0.280%
371,Raichu,0.00247%,1832,0.256%,1330,0.259%
372,Emboar,0.00247%,1588,0.222%,1170,0.228%
373,Mesprit,0.00243%,348,0.049%,267,0.052%
374,Mudsdale,0.00241%,1225,0.171%,1000,0.195%
375,Cradily,0.00239%,1350,0.189%,970,0.189%
376,Jellicent,0.00238%,1711,0.239%,1236,0.241%
377,Hoopa,0.00237%,296,0.041%,204,0.040%
378,Guzzlord,0.00233%,1552,0.217%,1149,0.224%
379,Pangoro,0.00229%,939,0.131%,688,0.134%
380,Passimian,0.00228%,287,0.040%,213,0.042%
381,Doduo,0.00225%,203,0.028%,125,0.024%
382,Kyurem,0.00225%,821,0.115%,563,0.110%
383,Regigigas,0.00223%,1307,0.183%,1036,0.202%
384,Zangoose,0.00214%,1164,0.163%,829,0.162%
385,Exploud,0.00213%,763,0.107%,547,0.107%
386,Garbodor,0.00207%,724,0.101%,554,0.108%
387,Cobalion,0.00206%,869,0.121%,579,0.113%
388,Zebstrika,0.00205%,561,0.078%,402,0.078%
389,Luxray,0.00200%,2843,0.397%,2059,0.402%
390,Type: Null,0.00198%,293,0.041%,192,0.037%
391,Lurantis,0.00195%,1267,0.177%,892,0.174%
392,Riolu,0.00190%,1414,0.198%,975,0.190%
393,Qwilfish,0.00189%,379,0.053%,316,0.062%
394,Escavalier,0.00188%,800,0.112%,547,0.107%
395,Gigalith,0.00186%,1054,0.147%,845,0.165%
396,Armaldo,0.00184%,914,0.128%,629,0.123%
397,Kangaskhan,0.00184%,458,0.064%,332,0.065%
398,Dhelmise,0.00183%,612,0.086%,451,0.088%
399,Muk,0.00181%,623,0.087%,461,0.090%
400,Turtonator,0.00178%,780,0.109%,565,0.110%
401,Diggersby,0.00177%,1035,0.145%,770,0.150%
402,Mantine,0.00175%,753,0.105%,580,0.113%
403,Gourgeist-Super,0.00175%,375,0.052%,279,0.054%
404,Golbat,0.00174%,302,0.042%,230,0.045%
405,Chesnaught,0.00171%,1650,0.231%,1132,0.221%
406,Trapinch,0.00170%,380,0.053%,292,0.057%
407,Torterra,0.00170%,2199,0.307%,1603,0.313%
408,Articuno,0.00168%,2127,0.297%,1517,0.296%
409,Rotom-Frost,0.00165%,360,0.050%,260,0.051%
410,Delphox,0.00162%,1710,0.239%,1158,0.226%
411,Dragalge,0.00161%,1161,0.162%,849,0.166%
412,Sawk,0.00161%,843,0.118%,572,0.112%
413,Drampa,0.00161%,716,0.100%,489,0.095%
414,Lilligant,0.00157%,1259,0.176%,824,0.161%
415,Dugtrio-Alola,0.00155%,440,0.062%,342,0.067%
416,Yanmega,0.00155%,1170,0.164%,838,0.163%
417,Silvally,0.00155%,380,0.053%,298,0.058%
418,Sandslash-Alola,0.00150%,927,0.130%,694,0.135%
419,Medicham,0.00149%,472,0.066%,338,0.066%
420,Sawsbuck,0.00146%,734,0.103%,478,0.093%
421,Combee,0.00145%,74,0.010%,66,0.013%
422,Klinklang,0.00143%,715,0.100%,536,0.105%
423,Vanilluxe,0.00142%,873,0.122%,634,0.124%
424,Zubat,0.00140%,199,0.028%,151,0.029%
425,Bibarel,0.00137%,644,0.090%,427,0.083%
426,Rotom-Mow,0.00136%,567,0.079%,398,0.078%
427,Leavanny,0.00136%,907,0.127%,705,0.138%
428,Crustle,0.00134%,590,0.082%,430,0.084%
429,Emolga,0.00134%,817,0.114%,640,0.125%
430,Poliwrath,0.00132%,1382,0.193%,1035,0.202%
431,Butterfree,0.00132%,1254,0.175%,957,0.187%
432,Torkoal,0.00132%,1090,0.152%,834,0.163%
433,Jynx,0.00131%,391,0.055%,282,0.055%
434,Wurmple,0.00130%,78,0.011%,62,0.012%
435,Mightyena,0.00128%,552,0.077%,412,0.080%
436,Palossand,0.00125%,913,0.128%,661,0.129%
437,Lopunny,0.00124%,504,0.070%,373,0.073%
438,Aurorus,0.00124%,865,0.121%,597,0.116%
439,Eevee,0.00124%,614,0.086%,447,0.087%
440,Diglett,0.00120%,154,0.022%,114,0.022%
441,Golurk,0.00120%,1122,0.157%,862,0.168%
442,Granbull,0.00119%,555,0.078%,422,0.082%
443,Lycanroc-Midnight,0.00119%,1858,0.260%,1356,0.264%
444,Flareon,0.00117%,1018,0.142%,727,0.142%
445,Hitmonchan,0.00116%,855,0.120%,638,0.124%
446,Carracosta,0.00110%,1230,0.172%,947,0.185%
447,Leafeon,0.00110%,1002,0.140%,670,0.131%
448,Lanturn,0.00110%,939,0.131%,683,0.133%
449,Misdreavus,0.00108%,80,0.011%,60,0.012%
450,Golem-Alola,0.00107%,847,0.118%,670,0.131%
451,Swoobat,0.00104%,671,0.094%,400,0.078%
452,Glaceon,0.00103%,1062,0.148%,705,0.138%
453,Haunter,0.00103%,408,0.057%,318,0.062%
454,Virizion,0.00102%,667,0.093%,484,0.094%
455,Psyduck,0.00102%,113,0.016%,89,0.017%
456,Vileplume,0.00102%,1113,0.156%,809,0.158%
457,Wormadam-Trash,0.00099%,98,0.014%,84,0.016%
458,Pidgeot,0.00098%,735,0.103%,549,0.107%
459,Regice,0.00098%,903,0.126%,622,0.121%
460,Scyther,0.00097%,1241,0.173%,803,0.157%
461,Silvally-Fairy,0.00096%,364,0.051%,252,0.049%
462,Natu,0.00095%,282,0.039%,196,0.038%
463,Samurott,0.00094%,1483,0.207%,1115,0.217%
