Rank,Pokemon,Usage %,Raw,Raw %,Real,Real %
1,Snorlax,77.10225,43,12.798,32,12.363
2,Chansey,74.19233,58,17.262,43,16.613
3,Suicune,71.10536,67,19.940,49,18.931
4,Magearna,70.50022,113,33.631,90,34.771
5,Tapu-Fini,67.60629,35,10.417,26,10.045
6,Regirock,65.90502,6,1.786,4,1.545
7,Celesteela,17.06179,102,30.357,81,31.294
8,Xurkitree,16.39499,38,11.310,31,11.977
9,Garchomp,15.92516,68,20.238,56,21.636
10,Keldeo,14.65618,68,20.238,44,16.999
11,Swampert-Mega,14.06480,35,10.417,27,10.431
12,Escavalier,13.54248,9,2.679,9,3.477
13,Muk-Alola,11.61288,57,16.964,46,17.772
14,Buzzwole,8.31375,34,10.119,24,9.272
15,Doublade,7.80716,13,3.869,11,4.250
16,Jellicent,7.80714,1,0.298,0,0.000
17,Landorus-Therian,3.94150,81,24.107,63,24.340
18,Tapu-Koko,3.43407,67,19.940,53,20.476
19,Gardevoir-Mega,2.75114,32,9.524,27,10.431
20,Heatran,2.41503,23,6.845,19,7.341
21,Marowak-Alola,2.36860,14,4.167,10,3.863
22,Chandelure,2.16683,45,13.393,33,12.750
23,Alakazam-Mega,2.10837,31,9.226,22,8.500
24,Terrakion,2.05987,61,18.155,44,16.999
25,Zeraora,2.05556,40,11.905,31,11.977
26,Gengar,2.02675,39,11.607,30,11.590
27,Pinsir-Mega,1.75054,27,8.036,20,7.727
28,Ferrothorn,1.71519,16,4.762,13,5.023
29,Swampert,1.61664,13,3.869,12,4.636
30,Venusaur-Mega,1.56691,4,1.190,3,1.159
31,Nihilego,1.55985,5,1.488,3,1.159
32,Scolipede,1.55936,1,0.298,1,0.386
33,Crobat,1.55936,10,2.976,6,2.318
34,Hoopa,0.75452,12,3.571,8,3.091
35,Salamence,0.75451,4,1.190,2,0.773
36,Metagross,0.69011,6,1.786,5,1.932
37,Raikou,0.67535,3,0.893,3,1.159
38,Aerodactyl,0.56338,20,5.952,17,6.568
39,Garchomp-Mega,0.55571,18,5.357,16,6.182
40,Azelf,0.54017,19,5.655,11,4.250
41,Zapdos,0.51675,30,8.929,23,8.886
42,Pidgeot-Mega,0.48367,37,11.012,23,8.886
43,Thundurus-Therian,0.47837,23,6.845,17,6.568
44,Greninja,0.44127,18,5.357,12,4.636
45,Tapu-Bulu,0.41517,21,6.250,17,6.568
46,Toxapex,0.40024,12,3.571,11,4.250
47,Stakataka,0.37276,9,2.679,5,1.932
48,Weavile,0.36484,6,1.786,4,1.545
49,Ambipom,0.35797,1,0.298,1,0.386
50,Excadrill,0.18453,14,4.167,10,3.863
51,Ninjask,0.17764,3,0.893,3,1.159
52,Porygon-Z,0.13285,6,1.786,2,0.773
53,Durant,0.07814,6,1.786,5,1.932
54,Tornadus-Therian,0.07804,5,1.488,4,1.545
55,Piloswine,0.07804,2,0.595,2,0.773
56,Altaria-Mega,0.07804,2,0.595,2,0.773
57,Glalie-Mega,0.06004,31,9.226,22,8.500
58,Scizor,0.05895,5,1.488,5,1.932
59,Archeops,0.05355,11,3.274,7,2.704
60,Salazzle,0.04220,6,1.786,5,1.932
61,Marowak,0.03951,22,6.548,21,8.113
62,Roserade,0.03026,6,1.786,5,1.932
63,Volcanion,0.02987,6,1.786,5,1.932
