Rank,Pokemon,Usage %,Raw,%,Real,%
37,Aerodactyl-Mega,5.27811%,300,0.916%,256,0.990%
38,Hippowdon,5.09063%,921,2.811%,810,3.132%
39,Gardevoir-Mega,5.06113%,1815,5.539%,1400,5.414%
40,Klefki,4.52034%,758,2.313%,675,2.610%
41,Chandelure,4.50130%,751,2.292%,602,2.328%
42,Suicune,4.46472%,715,2.182%,551,2.131%
43,Venusaur-Mega,4.35196%,2009,6.131%,1637,6.330%
44,Chansey,4.34736%,2078,6.342%,1599,6.183%
45,Dragonite,4.34458%,2945,8.988%,2147,8.302%
46,Salamence,4.30309%,1517,4.630%,1164,4.501%
47,Metagross,4.06243%,1634,4.987%,1302,5.035%
48,Blastoise-Mega,4.03866%,956,2.918%,788,3.047%
49,Hydreigon,3.80407%,1163,3.549%,916,3.542%
50,Medicham-Mega,3.79368%,772,2.356%,643,2.486%
51,Mew,3.71962%,1166,3.559%,992,3.836%
52,Alakazam-Mega,3.70325%,882,2.692%,621,2.401%
53,Charizard-Mega-X,3.59596%,2092,6.385%,1672,6.465%
54,Manectric-Mega,3.53470%,1026,3.131%,846,3.271%
55,Charizard-Mega-Y,3.52249%,2187,6.675%,1800,6.960%
56,Tyranitar-Mega,3.40374%,876,2.674%,695,2.687%
57,Jellicent,3.38350%,669,2.042%,527,2.038%
58,Slowbro-Mega,3.22725%,470,1.434%,378,1.462%
59,Altaria-Mega,2.84042%,481,1.468%,356,1.377%
60,Seismitoad,2.66710%,368,1.123%,307,1.187%
61,Latias,2.66399%,1201,3.665%,873,3.376%
62,Victini,2.41673%,691,2.109%,586,2.266%
63,Scizor,2.20641%,1370,4.181%,1058,4.091%
64,Kyurem-Black,2.04191%,1002,3.058%,736,2.846%
65,Pinsir-Mega,1.98025%,744,2.271%,536,2.073%
66,Reuniclus,1.93865%,427,1.303%,330,1.276%
67,Gyarados-Mega,1.89459%,536,1.636%,398,1.539%
68,Latias-Mega,1.85658%,443,1.352%,328,1.268%
69,Azelf,1.77913%,826,2.521%,747,2.889%
70,Terrakion,1.61828%,397,1.212%,299,1.156%
71,Politoed,1.53331%,816,2.490%,757,2.927%
72,Swampert-Mega,1.49611%,648,1.978%,558,2.158%
73,Heracross-Mega,1.42850%,594,1.813%,438,1.694%
74,Slowking,1.37309%,307,0.937%,248,0.959%
75,Toxicroak,1.34725%,215,0.656%,156,0.603%
76,Alomomola,1.29000%,279,0.851%,215,0.831%
77,Ludicolo,1.24863%,229,0.699%,171,0.661%
78,Ditto,1.15965%,629,1.920%,452,1.748%
79,Shuckle,1.13517%,324,0.989%,297,1.148%
80,Mamoswine,1.07132%,375,1.144%,315,1.218%
81,Togekiss,1.05835%,1095,3.342%,876,3.387%
82,Crawdaunt,1.03491%,382,1.166%,288,1.114%
83,Gastrodon,1.02090%,303,0.925%,250,0.967%
84,Alakazam,1.01718%,788,2.405%,561,2.169%
85,Lucario,0.89160%,639,1.950%,467,1.806%
86,Conkeldurr,0.83952%,685,2.091%,546,2.111%
87,Kyurem,0.80657%,106,0.324%,85,0.329%
88,Empoleon,0.75302%,526,1.605%,432,1.670%
89,Nidoking,0.75099%,531,1.621%,393,1.520%
90,Mandibuzz,0.73699%,332,1.013%,274,1.060%
91,Zygarde,0.70487%,314,0.958%,240,0.928%
92,Chesnaught,0.69055%,301,0.919%,226,0.874%
93,Garchomp-Mega,0.68865%,606,1.849%,455,1.759%
94,Vaporeon,0.68827%,737,2.249%,585,2.262%
95,Umbreon,0.65612%,1176,3.589%,882,3.411%
96,Raikou,0.63318%,807,2.463%,603,2.332%
97,Quagsire,0.61825%,284,0.867%,212,0.820%
98,Cofagrigus,0.59493%,241,0.736%,198,0.766%
99,Tentacruel,0.56024%,683,2.084%,564,2.181%
100,Scolipede,0.53157%,217,0.662%,175,0.677%
101,Ambipom,0.48346%,127,0.388%,107,0.414%
102,Blastoise,0.48322%,305,0.931%,224,0.866%
103,Galvantula,0.44645%,616,1.880%,565,2.185%
104,Rotom-Heat,0.41357%,379,1.157%,340,1.315%
105,Thundurus-Therian,0.40280%,341,1.041%,278,1.075%
106,Bronzong,0.39770%,181,0.552%,168,0.650%
107,Sylveon,0.39375%,754,2.301%,585,2.262%
108,Hoopa,0.34682%,162,0.494%,123,0.476%
109,Heracross,0.34660%,338,1.032%,255,0.986%
110,Durant,0.34008%,67,0.204%,56,0.217%
111,Infernape,0.33622%,1213,3.702%,1005,3.886%
112,Jolteon,0.33414%,500,1.526%,378,1.462%
113,Forretress,0.32892%,492,1.502%,392,1.516%
114,Hawlucha,0.32730%,472,1.441%,354,1.369%
115,Milotic,0.26522%,1116,3.406%,904,3.496%
116,Kingdra,0.26018%,535,1.633%,405,1.566%
117,Arcanine,0.22481%,544,1.660%,416,1.609%
118,Gyarados,0.22221%,547,1.669%,447,1.728%
119,Gallade-Mega,0.21925%,490,1.495%,362,1.400%
120,Magneton,0.21920%,98,0.299%,81,0.313%
121,Whimsicott,0.21737%,289,0.882%,230,0.889%
122,Noivern,0.21334%,153,0.467%,130,0.503%
123,Cresselia,0.19784%,751,2.292%,543,2.100%
124,Exploud,0.19343%,94,0.287%,72,0.278%
125,Celebi,0.18646%,135,0.412%,96,0.371%
126,Beedrill-Mega,0.18417%,275,0.839%,213,0.824%
127,Nidoqueen,0.18335%,146,0.446%,132,0.510%
128,Zangoose,0.17845%,116,0.354%,84,0.325%
129,Sceptile-Mega,0.17450%,1113,3.397%,881,3.407%
130,Haxorus,0.16827%,307,0.937%,227,0.878%
131,Doublade,0.16057%,112,0.342%,84,0.325%
132,Porygon2,0.14994%,414,1.264%,331,1.280%
133,Gardevoir,0.14005%,419,1.279%,318,1.230%
134,Dragalge,0.13783%,176,0.537%,145,0.561%
135,Mesprit,0.13541%,33,0.101%,29,0.112%
136,Cloyster,0.13533%,620,1.892%,491,1.899%
137,Venomoth,0.13357%,56,0.171%,45,0.174%
138,Espeon,0.12083%,501,1.529%,391,1.512%
139,Rotom-Mow,0.10887%,114,0.348%,95,0.367%
140,Snorlax,0.10337%,880,2.686%,713,2.757%
141,Zweilous,0.10204%,12,0.037%,7,0.027%
142,Latios-Mega,0.09516%,305,0.931%,192,0.742%
143,Entei,0.09497%,185,0.565%,148,0.572%
144,Registeel,0.08491%,75,0.229%,65,0.251%
145,Aggron-Mega,0.08425%,353,1.077%,315,1.218%
146,Glalie-Mega,0.07895%,61,0.186%,43,0.166%
147,Mienshao,0.07679%,239,0.729%,217,0.839%
148,Sigilyph,0.07509%,139,0.424%,97,0.375%
149,Crobat,0.07267%,482,1.471%,392,1.516%
150,Sableye,0.06529%,277,0.845%,222,0.858%
151,Donphan,0.06495%,382,1.166%,346,1.338%
152,Krookodile,0.06321%,417,1.273%,332,1.284%
153,Staraptor,0.06049%,690,2.106%,530,2.049%
154,Absol-Mega,0.05499%,266,0.812%,197,0.762%
155,Uxie,0.05462%,211,0.644%,178,0.688%
156,Machamp,0.05439%,361,1.102%,293,1.133%
157,Sharpedo-Mega,0.05384%,43,0.131%,31,0.120%
158,Pidgeot-Mega,0.05349%,159,0.485%,118,0.456%
159,Blissey,0.05291%,853,2.603%,688,2.660%
160,Kabutops,0.05097%,288,0.879%,185,0.715%
161,Roserade,0.05064%,253,0.772%,188,0.727%
162,Froslass,0.04934%,81,0.247%,67,0.259%
163,Darmanitan,0.04761%,214,0.653%,173,0.669%
164,Aerodactyl,0.04624%,83,0.253%,74,0.286%
165,Avalugg,0.04574%,276,0.842%,202,0.781%
166,Swampert,0.04347%,303,0.925%,257,0.994%
167,Ampharos-Mega,0.04066%,117,0.357%,91,0.352%
168,Lanturn,0.03954%,320,0.977%,244,0.944%
169,Dugtrio,0.03837%,103,0.314%,82,0.317%
170,Monferno,0.03592%,3,0.009%,2,0.008%
171,Houndoom-Mega,0.03553%,99,0.302%,74,0.286%
172,Hitmonchan,0.03496%,84,0.256%,66,0.255%
173,Xatu,0.03434%,126,0.385%,99,0.383%
174,Cobalion,0.03400%,85,0.259%,65,0.251%
175,Linoone,0.03330%,66,0.201%,41,0.159%
176,Torterra,0.03235%,225,0.687%,192,0.742%
177,Victreebel,0.02945%,112,0.342%,84,0.325%
178,Goodra,0.02935%,440,1.343%,348,1.346%
179,Raichu,0.02787%,169,0.516%,137,0.530%
180,Virizion,0.02724%,82,0.250%,60,0.232%
181,Smeargle,0.02559%,201,0.613%,185,0.715%
182,Steelix,0.02451%,62,0.189%,53,0.205%
183,Florges,0.02427%,383,1.169%,302,1.168%
184,Dusclops,0.02416%,220,0.671%,184,0.712%
185,Venusaur,0.02347%,430,1.312%,317,1.226%
186,Stoutland,0.02285%,87,0.266%,67,0.259%
187,Honchkrow,0.02243%,126,0.385%,91,0.352%
188,Absol,0.02201%,66,0.201%,52,0.201%
189,Ampharos,0.02187%,79,0.241%,60,0.232%
190,Feraligatr,0.02112%,314,0.958%,264,1.021%
191,Diancie,0.02096%,121,0.369%,93,0.360%
192,Houndoom,0.02071%,78,0.238%,66,0.255%
193,Ninetales,0.01988%,338,1.032%,280,1.083%
194,Heliolisk,0.01836%,206,0.629%,162,0.626%
195,Rhyperior,0.01793%,169,0.516%,146,0.565%
196,Duosion,0.01777%,2,0.006%,2,0.008%
197,Mantine,0.01746%,59,0.180%,48,0.186%
198,Drapion,0.01699%,180,0.549%,146,0.565%
199,Bastiodon,0.01694%,42,0.128%,36,0.139%
200,Tyrantrum,0.01672%,169,0.516%,132,0.510%
201,Pangoro,0.01658%,145,0.443%,114,0.441%
202,Lopunny,0.01658%,97,0.296%,72,0.278%
203,Octillery,0.01585%,9,0.027%,6,0.023%
204,Spiritomb,0.01573%,85,0.259%,69,0.267%
205,Scrafty,0.01531%,314,0.958%,251,0.971%
206,Regirock,0.01476%,64,0.195%,46,0.178%
207,Meowstic,0.01424%,138,0.421%,128,0.495%
208,Rotom-Fan,0.01394%,12,0.037%,5,0.019%
209,Masquerain,0.01359%,11,0.034%,10,0.039%
210,Banette-Mega,0.01354%,100,0.305%,73,0.282%
211,Malamar,0.01223%,98,0.299%,80,0.309%
212,Shiftry,0.00983%,59,0.180%,46,0.178%
213,Slaking,0.00977%,98,0.299%,82,0.317%
214,Murkrow,0.00952%,95,0.290%,52,0.201%
215,Typhlosion,0.00938%,171,0.522%,134,0.518%
216,Zoroark,0.00861%,321,0.980%,141,0.545%
217,Porygon-Z,0.00841%,333,1.016%,270,1.044%
218,Electrode,0.00834%,79,0.241%,68,0.263%
219,Muk,0.00814%,61,0.186%,41,0.159%
220,Shelmet,0.00801%,2,0.006%,2,0.008%
221,Carracosta,0.00794%,88,0.269%,72,0.278%
222,Weezing,0.00792%,114,0.348%,98,0.379%
223,Hitmontop,0.00788%,76,0.232%,61,0.236%
224,Cottonee,0.00757%,46,0.140%,38,0.147%
225,Poliwrath,0.00730%,26,0.079%,26,0.101%
226,Pikachu,0.00695%,343,1.047%,284,1.098%
227,Vivillon,0.00690%,65,0.198%,54,0.209%
228,Shaymin,0.00684%,24,0.073%,13,0.050%
229,Golbat,0.00683%,14,0.043%,12,0.046%
230,Hariyama,0.00592%,130,0.397%,112,0.433%
231,Meloetta,0.00570%,47,0.143%,35,0.135%
232,Electivire,0.00570%,518,1.581%,386,1.493%
233,Miltank,0.00566%,84,0.256%,65,0.251%
234,Rotom-Frost,0.00553%,23,0.070%,19,0.073%
235,Sceptile,0.00543%,181,0.552%,132,0.510%
236,Floatzel,0.00538%,58,0.177%,50,0.193%
237,Scyther,0.00533%,47,0.143%,38,0.147%
238,Delphox,0.00533%,147,0.449%,101,0.391%
239,Manectric,0.00499%,65,0.198%,51,0.197%
240,Golduck,0.00472%,32,0.098%,27,0.104%
241,Eelektross,0.00438%,146,0.446%,123,0.476%
242,Quilava,0.00432%,45,0.137%,37,0.143%
243,Wobbuffet,0.00427%,32,0.098%,28,0.108%
244,Leavanny,0.00416%,127,0.388%,118,0.456%
245,Cradily,0.00413%,59,0.180%,48,0.186%
246,Golurk,0.00407%,112,0.342%,86,0.333%
247,Archeops,0.00374%,79,0.241%,66,0.255%
248,Gigalith,0.00360%,117,0.357%,100,0.387%
249,Accelgor,0.00358%,58,0.177%,41,0.159%
250,Nosepass,0.00341%,4,0.012%,2,0.008%
251,Aggron,0.00331%,140,0.427%,117,0.452%
252,Liepard,0.00306%,41,0.125%,32,0.124%
253,Trevenant,0.00293%,144,0.439%,123,0.476%
254,Beartic,0.00291%,26,0.079%,17,0.066%
255,Hypno,0.00286%,5,0.015%,5,0.019%
256,Electabuzz,0.00274%,47,0.143%,30,0.116%
257,Flygon,0.00271%,157,0.479%,121,0.468%
258,Heatmor,0.00269%,43,0.131%,28,0.108%
259,Camerupt-Mega,0.00268%,99,0.302%,84,0.325%
260,Exeggutor,0.00256%,67,0.204%,58,0.224%
261,Drifblim,0.00244%,75,0.229%,60,0.232%
262,Gligar,0.00242%,44,0.134%,36,0.139%
263,Lapras,0.00232%,227,0.693%,180,0.696%
264,Braviary,0.00198%,69,0.211%,47,0.182%
265,Ninjask,0.00197%,71,0.217%,58,0.224%
266,Raticate,0.00186%,46,0.140%,32,0.124%
267,Steelix-Mega,0.00172%,106,0.324%,91,0.352%
268,Escavalier,0.00169%,65,0.198%,58,0.224%
269,Magmortar,0.00162%,88,0.269%,65,0.251%
270,Clawitzer,0.00154%,203,0.620%,163,0.630%
271,Shedinja,0.00151%,110,0.336%,72,0.278%
272,Ursaring,0.00150%,65,0.198%,52,0.201%
273,Slurpuff,0.00147%,139,0.424%,106,0.410%
274,Dusknoir,0.00134%,101,0.308%,75,0.290%
275,Rhydon,0.00129%,91,0.278%,72,0.278%
276,Abomasnow,0.00128%,113,0.345%,80,0.309%
277,Aron,0.00124%,43,0.131%,25,0.097%
278,Claydol,0.00109%,36,0.110%,27,0.104%
279,Kecleon,0.00109%,40,0.122%,31,0.120%
280,Carbink,0.00101%,25,0.076%,23,0.089%
281,Hitmonlee,0.00100%,72,0.220%,59,0.228%
282,Tornadus,0.00098%,68,0.208%,56,0.217%
283,Sharpedo,0.00096%,69,0.211%,63,0.244%
284,Crustle,0.00094%,10,0.031%,8,0.031%
285,Granbull,0.00090%,26,0.079%,22,0.085%
286,Cinccino,0.00076%,49,0.150%,43,0.166%
287,Emolga,0.00075%,43,0.131%,35,0.135%
288,Luxray,0.00073%,167,0.510%,128,0.495%
289,Pyroar,0.00069%,75,0.229%,59,0.228%
290,Primeape,0.00068%,21,0.064%,16,0.062%
291,Rampardos,0.00065%,62,0.189%,46,0.178%
292,Rattata,0.00063%,65,0.198%,52,0.201%
293,Probopass,0.00062%,15,0.046%,13,0.050%
294,Cryogonal,0.00061%,11,0.034%,11,0.043%
295,Seaking,0.00059%,4,0.012%,4,0.015%
296,Moltres,0.00059%,45,0.137%,35,0.135%
297,Gourgeist-Small,0.00057%,6,0.018%,6,0.023%
298,Bibarel,0.00057%,18,0.055%,12,0.046%
299,Omastar,0.00052%,58,0.177%,40,0.155%
300,Charizard,0.00051%,218,0.665%,178,0.688%
301,Pelipper,0.00048%,25,0.076%,20,0.077%
302,Swellow,0.00048%,119,0.363%,86,0.333%
303,Rhyhorn,0.00044%,4,0.012%,4,0.015%
304,Vileplume,0.00042%,68,0.208%,50,0.193%
305,Torkoal,0.00042%,51,0.156%,41,0.159%
306,Skuntank,0.00041%,14,0.043%,9,0.035%
307,Palpitoad,0.00040%,12,0.037%,11,0.043%
308,Squirtle,0.00038%,34,0.104%,30,0.116%
309,Kingler,0.00037%,17,0.052%,14,0.054%
310,Regigigas,0.00030%,285,0.870%,217,0.839%
311,Leafeon,0.00029%,118,0.360%,93,0.360%
312,Mawile,0.00025%,67,0.204%,53,0.205%
313,Magby,0.00023%,25,0.076%,22,0.085%
314,Chatot,0.00020%,48,0.146%,36,0.139%
315,Flareon,0.00019%,94,0.287%,67,0.259%
316,Swoobat,0.00018%,11,0.034%,6,0.023%
317,Marowak,0.00017%,14,0.043%,12,0.046%
318,Sawsbuck,0.00016%,12,0.037%,10,0.039%
319,Gallade,0.00015%,95,0.290%,67,0.259%
320,Altaria,0.00015%,56,0.171%,42,0.162%
321,Dewgong,0.00015%,16,0.049%,13,0.050%
322,Gorebyss,0.00014%,14,0.043%,11,0.043%
323,Lunatone,0.00014%,16,0.049%,12,0.046%
324,Articuno,0.00012%,51,0.156%,45,0.174%
325,Emboar,0.00011%,85,0.259%,69,0.267%
326,Mismagius,0.00010%,60,0.183%,43,0.166%
327,Solrock,0.00009%,1,0.003%,1,0.004%
328,Cacturne,0.00009%,54,0.165%,37,0.143%
329,Abomasnow-Mega,0.00009%,107,0.327%,89,0.344%
330,Wartortle,0.00009%,15,0.046%,12,0.046%
331,Sawk,0.00008%,69,0.211%,52,0.201%
332,Tangela,0.00008%,10,0.031%,8,0.031%
333,Whiscash,0.00007%,8,0.024%,7,0.027%
334,Machoke,0.00007%,5,0.015%,3,0.012%
335,Golem,0.00007%,62,0.189%,50,0.193%
336,Maractus,0.00007%,5,0.015%,5,0.019%
337,Spinarak,0.00007%,9,0.027%,8,0.031%
338,Snubbull,0.00007%,5,0.015%,2,0.008%
339,Regice,0.00006%,24,0.073%,22,0.085%
340,Bouffalant,0.00006%,19,0.058%,15,0.058%
341,Kadabra,0.00006%,7,0.021%,7,0.027%
342,Druddigon,0.00005%,70,0.214%,53,0.205%
343,Vanilluxe,0.00005%,10,0.031%,6,0.023%
344,Sandslash,0.00005%,32,0.098%,29,0.112%
345,Furret,0.00005%,19,0.058%,17,0.066%
346,Jumpluff,0.00005%,37,0.113%,34,0.131%
347,Ariados,0.00005%,25,0.076%,16,0.062%
348,Tyrunt,0.00004%,13,0.040%,13,0.050%
349,Marshtomp,0.00004%,6,0.018%,6,0.023%
350,Wailord,0.00004%,26,0.079%,23,0.089%
351,Glalie,0.00003%,12,0.037%,7,0.027%
352,Yanmega,0.00003%,51,0.156%,39,0.151%
353,Totodile,0.00003%,17,0.052%,12,0.046%
354,Simipour,0.00003%,13,0.040%,10,0.039%
355,Butterfree,0.00003%,33,0.101%,23,0.089%
356,Boldore,0.00003%,5,0.015%,5,0.019%
357,Walrein,0.00003%,11,0.034%,8,0.031%
358,Beautifly,0.00002%,10,0.031%,8,0.031%
359,Meganium,0.00002%,22,0.067%,17,0.066%
360,Samurott,0.00002%,78,0.238%,71,0.275%
361,Bulbasaur,0.00002%,34,0.104%,19,0.073%
362,Rapidash,0.00002%,28,0.085%,23,0.089%
363,Dedenne,0.00002%,25,0.076%,20,0.077%
364,Gothitelle,0.00002%,16,0.049%,8,0.031%
365,Zebstrika,0.00002%,43,0.131%,29,0.112%
366,Bellossom,0.00002%,28,0.085%,23,0.089%
367,Rotom,0.00002%,32,0.098%,27,0.104%
368,Qwilfish,0.00002%,14,0.043%,10,0.039%
369,Glaceon,0.00002%,52,0.159%,41,0.159%
370,Tauros,0.00001%,30,0.092%,30,0.116%
371,Medicham,0.00001%,23,0.070%,16,0.062%
372,Buizel,0.00001%,11,0.034%,9,0.035%
373,Parasect,0.00001%,16,0.049%,12,0.046%
374,Aurorus,0.00001%,40,0.122%,32,0.124%
375,Audino-Mega,0.00001%,76,0.232%,48,0.186%
376,Magnemite,0.00001%,5,0.015%,3,0.012%
377,Vulpix,0.00001%,5,0.015%,3,0.012%
378,Zubat,0.00001%,6,0.018%,5,0.019%
379,Phione,0.00001%,4,0.012%,4,0.015%
380,Haunter,0.00001%,19,0.058%,17,0.066%
381,Buneary,0.00001%,7,0.021%,7,0.027%
382,Volbeat,0.00001%,4,0.012%,4,0.015%
383,Eevee,0.00001%,29,0.089%,25,0.097%
384,Pignite,0.00001%,15,0.046%,14,0.054%
385,Pidgeot,0.00001%,48,0.146%,37,0.143%
386,Pachirisu,0.00001%,12,0.037%,12,0.046%
387,Lickilicky,0.00001%,13,0.040%,11,0.043%
388,Solosis,0.00001%,4,0.012%,4,0.015%
389,Dustox,0.00001%,2,0.006%,1,0.004%
390,Gogoat,0.00001%,53,0.162%,42,0.162%
391,Audino,0.00001%,34,0.104%,18,0.070%
392,Minun,0.00001%,2,0.006%,2,0.008%
393,Banette,0.00001%,8,0.024%,8,0.031%
394,Tropius,0.00001%,22,0.067%,14,0.054%
395,Meowth,0.00001%,7,0.021%,5,0.019%
396,Clamperl,0.00000%,3,0.009%,1,0.004%
397,Frogadier,0.00000%,18,0.055%,15,0.058%
398,Spewpa,0.00000%,9,0.027%,4,0.015%
399,Aromatisse,0.00000%,22,0.067%,17,0.066%
400,Unfezant,0.00000%,22,0.067%,18,0.070%
401,Togepi,0.00000%,5,0.015%,3,0.012%
402,Bayleef,0.00000%,17,0.052%,14,0.054%
403,Dragonair,0.00000%,16,0.049%,15,0.058%
404,Croconaw,0.00000%,11,0.034%,8,0.031%
405,Deino,0.00000%,9,0.027%,9,0.035%
406,Braixen,0.00000%,16,0.049%,12,0.046%
407,Dodrio,0.00000%,44,0.134%,33,0.128%
408,Furfrou,0.00000%,16,0.049%,10,0.039%
409,Seviper,0.00000%,16,0.049%,10,0.039%
410,Fletchling,0.00000%,3,0.009%,3,0.012%
411,Elekid,0.00000%,7,0.021%,6,0.023%
412,Skrelp,0.00000%,2,0.006%,2,0.008%
413,Skitty,0.00000%,1,0.003%,1,0.004%
414,Delcatty,0.00000%,11,0.034%,9,0.035%
415,Armaldo,0.00000%,19,0.058%,16,0.062%
416,Gourgeist,0.00000%,12,0.037%,9,0.035%
417,Musharna,0.00000%,7,0.021%,4,0.015%
418,Vespiquen,0.00000%,13,0.040%,7,0.027%
419,Duskull,0.00000%,5,0.015%,5,0.019%
420,Gourgeist-Large,0.00000%,8,0.024%,7,0.027%
421,Pidgeotto,0.00000%,10,0.031%,9,0.035%
422,Snivy,0.00000%,20,0.061%,17,0.066%
423,Wigglytuff,0.00000%,10,0.031%,6,0.023%
424,Inkay,0.00000%,7,0.021%,4,0.015%
425,Relicanth,0.00000%,2,0.006%,2,0.008%
426,Lilligant,0.00000%,22,0.067%,18,0.070%
427,Taillow,0.00000%,5,0.015%,3,0.012%
428,Mr. Mime,0.00000%,26,0.079%,21,0.081%
429,Noctowl,0.00000%,9,0.027%,7,0.027%
430,Charmander,0.00000%,11,0.034%,7,0.027%
431,Shieldon,0.00000%,1,0.003%,1,0.004%
432,Geodude,0.00000%,3,0.009%,3,0.012%
433,Riolu,0.00000%,8,0.024%,8,0.031%
434,Barbaracle,0.00000%,27,0.082%,19,0.073%
435,Plusle,0.00000%,3,0.009%,3,0.012%
436,Azurill,0.00000%,1,0.003%,1,0.004%
437,Axew,0.00000%,1,0.003%,1,0.004%
438,Gastly,0.00000%,21,0.064%,16,0.062%
439,Marill,0.00000%,19,0.058%,16,0.062%
440,Persian,0.00000%,11,0.034%,9,0.035%
441,Zorua,0.00000%,4,0.012%,1,0.004%
442,Graveler,0.00000%,1,0.003%,0,0.000%
443,Stunfisk,0.00000%,12,0.037%,7,0.027%
444,Cyndaquil,0.00000%,3,0.009%,3,0.012%
445,Drowzee,0.00000%,2,0.006%,2,0.008%
446,Combee,0.00000%,1,0.003%,1,0.004%
447,Gurdurr,0.00000%,11,0.034%,10,0.039%
448,Helioptile,0.00000%,3,0.009%,3,0.012%
449,Skiploom,0.00000%,1,0.003%,0,0.000%
450,Snorunt,0.00000%,1,0.003%,0,0.000%
451,Meditite,0.00000%,2,0.006%,1,0.004%
452,Magcargo,0.00000%,7,0.021%,6,0.023%
453,Pawniard,0.00000%,4,0.012%,3,0.012%
454,Porygon,0.00000%,3,0.009%,3,0.012%
455,Klinklang,0.00000%,24,0.073%,18,0.070%
456,Kangaskhan,0.00000%,25,0.076%,22,0.085%
457,Girafarig,0.00000%,6,0.018%,4,0.015%
458,Magikarp,0.00000%,28,0.085%,22,0.085%
459,Ivysaur,0.00000%,1,0.003%,1,0.004%
460,Gourgeist-Super,0.00000%,21,0.064%,18,0.070%
461,Corphish,0.00000%,11,0.034%,8,0.031%
462,Piloswine,0.00000%,6,0.018%,5,0.019%
463,Togetic,0.00000%,3,0.009%,3,0.012%
464,Beedrill,0.00000%,6,0.018%,6,0.023%
465,Swalot,0.00000%,9,0.027%,7,0.027%
466,Corsola,0.00000%,9,0.027%,6,0.023%
467,Jynx,0.00000%,21,0.064%,15,0.058%
468,Yamask,0.00000%,1,0.003%,1,0.004%
469,Fletchinder,0.00000%,1,0.003%,1,0.004%
470,Mankey,0.00000%,2,0.006%,1,0.004%
471,Houndour,0.00000%,2,0.006%,2,0.008%
472,Slakoth,0.00000%,1,0.003%,1,0.004%
473,Ledian,0.00000%,4,0.012%,3,0.012%
474,Basculin,0.00000%,1,0.003%,1,0.004%
475,Swanna,0.00000%,24,0.073%,17,0.066%
476,NidoranF,0.00000%,3,0.009%,2,0.008%
477,Archen,0.00000%,1,0.003%,0,0.000%
478,Mime Jr.,0.00000%,1,0.003%,0,0.000%
479,Wooper,0.00000%,1,0.003%,1,0.004%
480,Minccino,0.00000%,1,0.003%,0,0.000%
481,Cherrim,0.00000%,12,0.037%,7,0.027%
482,Seel,0.00000%,2,0.006%,2,0.008%
483,Aipom,0.00000%,2,0.006%,2,0.008%
484,Fennekin,0.00000%,2,0.006%,2,0.008%
485,Kirlia,0.00000%,2,0.006%,2,0.008%
486,Espurr,0.00000%,1,0.003%,1,0.004%
487,Metang,0.00000%,1,0.003%,1,0.004%
488,Nidorino,0.00000%,2,0.006%,1,0.004%
489,Weepinbell,0.00000%,1,0.003%,0,0.000%
490,Woobat,0.00000%,1,0.003%,1,0.004%
491,Sealeo,0.00000%,1,0.003%,1,0.004%
492,Clefairy,0.00000%,4,0.012%,4,0.015%
