Rank,Pokemon,Usage %,Raw,%,Real,%
234,Gardevoir,0.02211%,45260,1.014%,31031,0.898%
235,Shaymin,0.02176%,6383,0.143%,4682,0.135%
236,Mienshao,0.02110%,16318,0.366%,12314,0.356%
237,Poliwrath,0.02100%,8552,0.192%,6419,0.186%
238,Togedemaru,0.02084%,10081,0.226%,7966,0.230%
239,Toxicroak,0.02083%,20054,0.449%,14600,0.422%
240,Klinklang,0.02021%,5711,0.128%,4089,0.118%
241,Zangoose,0.01916%,8855,0.198%,6273,0.181%
242,Persian-Alola,0.01915%,15439,0.346%,12802,0.370%
243,Magneton,0.01874%,7520,0.168%,5997,0.174%
244,Decidueye,0.01761%,18153,0.407%,13345,0.386%
245,Comfey,0.01760%,10194,0.228%,7152,0.207%
246,Ambipom,0.01732%,19659,0.440%,15278,0.442%
247,Sylveon,0.01718%,39199,0.878%,27022,0.782%
248,Komala,0.01713%,7228,0.162%,5295,0.153%
249,Charizard,0.01685%,14143,0.317%,10446,0.302%
250,Scrafty,0.01680%,17275,0.387%,12603,0.365%
251,Machamp,0.01658%,23012,0.515%,17441,0.505%
252,Gligar,0.01623%,4955,0.111%,4000,0.116%
253,Doublade,0.01587%,19605,0.439%,14833,0.429%
254,Swoobat,0.01571%,6703,0.150%,4581,0.133%
255,Heliolisk,0.01507%,14536,0.326%,10185,0.295%
256,Meowstic,0.01483%,13939,0.312%,11730,0.339%
257,Claydol,0.01479%,10210,0.229%,8527,0.247%
258,Flygon,0.01479%,21364,0.479%,15889,0.460%
259,Venomoth,0.01464%,6403,0.143%,4398,0.127%
260,Jellicent,0.01460%,11462,0.257%,8649,0.250%
261,Primeape,0.01458%,4646,0.104%,3252,0.094%
262,Steelix,0.01450%,8875,0.199%,7159,0.207%
263,Medicham,0.01445%,4861,0.109%,3547,0.103%
264,Sceptile,0.01438%,23364,0.523%,16227,0.469%
265,Bibarel,0.01417%,4135,0.093%,3048,0.088%
266,Wailord,0.01376%,2880,0.065%,2098,0.061%
267,Sableye,0.01370%,11089,0.248%,8617,0.249%
268,Haxorus,0.01367%,30336,0.680%,20599,0.596%
269,Florges,0.01320%,19315,0.433%,13751,0.398%
270,Onix,0.01292%,1128,0.025%,977,0.028%
271,Audino,0.01289%,6888,0.154%,5089,0.147%
272,Noctowl,0.01265%,2535,0.057%,1939,0.056%
273,Swellow,0.01235%,17705,0.397%,12694,0.367%
274,Qwilfish,0.01226%,3499,0.078%,2775,0.080%
275,Escavalier,0.01202%,6020,0.135%,4486,0.130%
276,Typhlosion,0.01200%,21465,0.481%,16013,0.463%
277,Cobalion,0.01186%,9378,0.210%,7465,0.216%
278,Shiftry,0.01180%,4460,0.100%,3136,0.091%
279,Eelektross,0.01169%,18057,0.404%,13999,0.405%
280,Dhelmise,0.01169%,10777,0.241%,8060,0.233%
281,Jolteon,0.01168%,44838,1.004%,34201,0.989%
282,Dusclops,0.01157%,14085,0.316%,10873,0.315%
283,Accelgor,0.01141%,11773,0.264%,9356,0.271%
284,Magmortar,0.01123%,7907,0.177%,5909,0.171%
285,Crabominable,0.01112%,4030,0.090%,2825,0.082%
286,Wishiwashi,0.01108%,3567,0.080%,2648,0.077%
287,Glaceon,0.01081%,6543,0.147%,4771,0.138%
288,Omastar,0.01068%,10395,0.233%,8038,0.233%
289,Exploud,0.01045%,6237,0.140%,4535,0.131%
290,Kecleon,0.01025%,6259,0.140%,4774,0.138%
291,Abomasnow,0.01015%,3672,0.082%,2828,0.082%
292,Hitmonlee,0.01008%,14781,0.331%,10446,0.302%
293,Torterra,0.01007%,12787,0.286%,9943,0.288%
294,Trevenant,0.00986%,13795,0.309%,10381,0.300%
295,Vikavolt,0.00985%,13335,0.299%,9767,0.283%
296,Lurantis,0.00983%,7728,0.173%,5722,0.166%
297,Dragalge,0.00974%,9541,0.214%,7152,0.207%
298,Sandslash-Alola,0.00960%,11069,0.248%,8289,0.240%
299,Blastoise,0.00941%,17066,0.382%,13067,0.378%
300,Articuno,0.00939%,7035,0.158%,5166,0.149%
301,Toucannon,0.00917%,5257,0.118%,3674,0.106%
302,Braviary,0.00910%,8482,0.190%,6218,0.180%
303,Palossand,0.00909%,5214,0.117%,4057,0.117%
304,Mismagius,0.00897%,9179,0.206%,6499,0.188%
305,Silvally,0.00885%,5057,0.113%,4212,0.122%
306,Spiritomb,0.00877%,8604,0.193%,6453,0.187%
307,Bewear,0.00863%,9110,0.204%,6636,0.192%
308,Miltank,0.00815%,8374,0.188%,6198,0.179%
309,Nidorina,0.00802%,244,0.005%,217,0.006%
310,Aron,0.00781%,5250,0.118%,3919,0.113%
311,Carbink,0.00739%,3911,0.088%,3463,0.100%
312,Crustle,0.00706%,4361,0.098%,3262,0.094%
313,Regirock,0.00668%,4923,0.110%,3869,0.112%
314,Bellossom,0.00637%,3387,0.076%,2338,0.068%
315,Archeops,0.00633%,6452,0.145%,5006,0.145%
316,Drapion,0.00577%,16769,0.376%,12652,0.366%
317,Sharpedo,0.00553%,10331,0.231%,7287,0.211%
318,Lilligant,0.00546%,6976,0.156%,4802,0.139%
319,Malamar,0.00516%,17095,0.383%,12600,0.365%
320,Beartic,0.00511%,4766,0.107%,3400,0.098%
321,Sawk,0.00491%,4075,0.091%,2803,0.081%
322,Stoutland,0.00488%,7204,0.161%,5291,0.153%
323,Gumshoos,0.00487%,1574,0.035%,1139,0.033%
324,Emboar,0.00486%,7860,0.176%,5955,0.172%
325,Gogoat,0.00484%,2652,0.059%,1753,0.051%
326,Pikachu-Sinnoh,0.00480%,107,0.002%,82,0.002%
327,Dusknoir,0.00464%,18058,0.405%,13788,0.399%
328,Tangela,0.00454%,2887,0.065%,2140,0.062%
329,Electivire,0.00448%,24331,0.545%,18099,0.524%
330,Rhydon,0.00448%,7428,0.166%,5867,0.170%
331,Hitmontop,0.00445%,8109,0.182%,6390,0.185%
332,Tauros,0.00437%,7235,0.162%,5232,0.151%
333,Mesprit,0.00424%,2518,0.056%,2121,0.061%
334,Hitmonchan,0.00418%,5505,0.123%,4202,0.122%
335,Banette,0.00417%,997,0.022%,769,0.022%
336,Passimian,0.00414%,3114,0.070%,2368,0.069%
337,Basculin,0.00411%,1010,0.023%,799,0.023%
338,Pangoro,0.00402%,5520,0.124%,4068,0.118%
339,Delphox,0.00398%,11383,0.255%,8471,0.245%
340,Exeggutor,0.00396%,8858,0.198%,6357,0.184%
341,Durant,0.00375%,8000,0.179%,5981,0.173%
342,Vivillon,0.00363%,9250,0.207%,6981,0.202%
343,Octillery,0.00356%,1355,0.030%,1020,0.030%
344,Weezing,0.00355%,13648,0.306%,11023,0.319%
345,Floatzel,0.00353%,6755,0.151%,4873,0.141%
346,Lapras,0.00353%,15045,0.337%,11232,0.325%
347,Cacturne,0.00348%,4947,0.111%,3591,0.104%
348,Masquerain,0.00323%,5074,0.114%,4253,0.123%
349,Bruxish,0.00317%,3018,0.068%,2143,0.062%
350,Simisage,0.00310%,864,0.019%,621,0.018%
351,Armaldo,0.00308%,6220,0.139%,4620,0.134%
352,Mudsdale,0.00303%,8094,0.181%,6398,0.185%
353,Gallade,0.00297%,8071,0.181%,5661,0.164%
354,Rotom,0.00296%,2539,0.057%,1988,0.058%
355,Clamperl,0.00292%,1474,0.033%,1067,0.031%
356,Shiinotic,0.00287%,4314,0.097%,3149,0.091%
357,Pachirisu,0.00284%,2156,0.048%,1669,0.048%
358,Dodrio,0.00284%,4101,0.092%,2961,0.086%
359,Vanilluxe,0.00278%,4934,0.111%,3744,0.108%
360,Luxray,0.00272%,11988,0.269%,8938,0.259%
361,Marshtomp,0.00268%,447,0.010%,389,0.011%
362,Aromatisse,0.00267%,1961,0.044%,1339,0.039%
363,Lickilicky,0.00258%,3614,0.081%,2690,0.078%
364,Rotom-Frost,0.00252%,3002,0.067%,2285,0.066%
365,Vileplume,0.00248%,7437,0.167%,5395,0.156%
366,Corsola,0.00243%,1691,0.038%,1274,0.037%
367,Kingler,0.00240%,4447,0.100%,3284,0.095%
368,Golem,0.00238%,6441,0.144%,5384,0.156%
369,Jumpluff,0.00226%,2813,0.063%,2142,0.062%
370,Unfezant,0.00224%,2137,0.048%,1600,0.046%
371,Stunfisk,0.00219%,3676,0.082%,3015,0.087%
372,Flareon,0.00218%,7173,0.161%,5404,0.156%
373,Hariyama,0.00214%,4484,0.100%,3339,0.097%
374,Liepard,0.00204%,7739,0.173%,5924,0.171%
375,Cryogonal,0.00203%,6354,0.142%,4727,0.137%
376,Drampa,0.00196%,6233,0.140%,4534,0.131%
377,Dugtrio,0.00191%,4050,0.091%,3071,0.089%
378,Dewgong,0.00189%,1265,0.028%,976,0.028%
379,Sawsbuck,0.00188%,7062,0.158%,5025,0.145%
380,Cottonee,0.00185%,2216,0.050%,1485,0.043%
381,Cinccino,0.00183%,10929,0.245%,7523,0.218%
382,Volbeat,0.00183%,1421,0.032%,1134,0.033%
383,Golduck,0.00180%,3140,0.070%,2356,0.068%
384,Murkrow,0.00173%,4657,0.104%,3345,0.097%
385,Meganium,0.00172%,4190,0.094%,3136,0.091%
386,Seviper,0.00171%,2036,0.046%,1515,0.044%
387,Gourgeist-Super,0.00171%,3286,0.074%,2527,0.073%
388,Regice,0.00171%,5412,0.121%,4023,0.116%
389,Jynx,0.00168%,5176,0.116%,3815,0.110%
390,Clawitzer,0.00166%,5291,0.119%,3974,0.115%
391,Altaria,0.00161%,2357,0.053%,1632,0.047%
392,Silvally-Steel,0.00160%,1817,0.041%,1373,0.040%
393,Duosion,0.00158%,541,0.012%,413,0.012%
394,Heatmor,0.00157%,1654,0.037%,1294,0.037%
395,Chimecho,0.00155%,1619,0.036%,1211,0.035%
396,Wigglytuff,0.00154%,3345,0.075%,2509,0.073%
397,Scyther,0.00150%,6432,0.144%,4360,0.126%
398,Regigigas,0.00150%,3884,0.087%,2950,0.085%
399,Lunatone,0.00149%,1072,0.024%,832,0.024%
400,Seaking,0.00148%,1784,0.040%,1317,0.038%
401,Samurott,0.00147%,5382,0.121%,4097,0.119%
402,Frogadier,0.00146%,303,0.007%,234,0.007%
403,Lycanroc-Midnight,0.00140%,5694,0.128%,4039,0.117%
404,Monferno,0.00139%,309,0.007%,257,0.007%
405,Venipede,0.00137%,34,0.001%,32,0.001%
406,Aurorus,0.00133%,5408,0.121%,4263,0.123%
407,Furfrou,0.00133%,2104,0.047%,1428,0.041%
408,Leafeon,0.00132%,9419,0.211%,6793,0.197%
409,Swinub,0.00122%,536,0.012%,484,0.014%
410,Raticate,0.00122%,2542,0.057%,1789,0.052%
411,Drifblim,0.00121%,6073,0.136%,4419,0.128%
412,Beheeyem,0.00118%,2130,0.048%,1457,0.042%
413,Ampharos,0.00118%,5111,0.114%,3744,0.108%
414,Ninjask,0.00117%,6754,0.151%,4897,0.142%
415,Carracosta,0.00111%,5532,0.124%,4169,0.121%
416,Dugtrio-Alola,0.00110%,3377,0.076%,2589,0.075%
417,Taillow,0.00106%,1228,0.028%,837,0.024%
418,Houndoom,0.00103%,5455,0.122%,3962,0.115%
419,Golurk,0.00102%,7464,0.167%,5858,0.169%
420,Silvally-Fairy,0.00101%,1103,0.025%,818,0.024%
421,Leavanny,0.00100%,4152,0.093%,3191,0.092%
422,Turtonator,0.00100%,5165,0.116%,3777,0.109%
423,Shelmet,0.00097%,198,0.004%,159,0.005%
424,Gourgeist,0.00097%,705,0.016%,501,0.014%
425,Lopunny,0.00095%,2551,0.057%,2043,0.059%
426,Mawile,0.00094%,1854,0.042%,1493,0.043%
427,Walrein,0.00093%,3855,0.086%,2874,0.083%
428,Granbull,0.00088%,3640,0.082%,2683,0.078%
429,Sunflora,0.00088%,907,0.020%,638,0.018%
430,Manectric,0.00086%,3682,0.082%,2787,0.081%
431,Magcargo,0.00085%,3106,0.070%,2384,0.069%
432,Zebstrika,0.00083%,3644,0.082%,2710,0.078%
433,Sudowoodo,0.00082%,1800,0.040%,1363,0.039%
434,Musharna,0.00081%,1965,0.044%,1402,0.041%
435,Skuntank,0.00077%,2604,0.058%,1887,0.055%
436,Purugly,0.00077%,1748,0.039%,1287,0.037%
437,Combusken,0.00077%,2123,0.048%,1567,0.045%
438,Chatot,0.00075%,4218,0.094%,3172,0.092%
439,Arbok,0.00074%,3683,0.083%,2732,0.079%
440,Phanpy,0.00074%,78,0.002%,67,0.002%
441,Tropius,0.00074%,2932,0.066%,2160,0.062%
442,Swirlix,0.00071%,310,0.007%,278,0.008%
443,Pyroar,0.00071%,5387,0.121%,4054,0.117%
444,Bouffalant,0.00071%,3887,0.087%,2839,0.082%
445,Ariados,0.00070%,4128,0.092%,3593,0.104%
446,Muk,0.00070%,2368,0.053%,1777,0.051%
447,Solrock,0.00069%,765,0.017%,608,0.018%
448,Psyduck,0.00066%,322,0.007%,241,0.007%
449,Type: Null,0.00066%,2596,0.058%,2012,0.058%
450,Camerupt,0.00065%,1759,0.039%,1367,0.040%
451,Vibrava,0.00063%,72,0.002%,56,0.002%
452,Raichu,0.00062%,9971,0.223%,7354,0.213%
453,Ferroseed,0.00062%,827,0.019%,677,0.020%
454,Zweilous,0.00058%,309,0.007%,209,0.006%
455,Dunsparce,0.00058%,1880,0.042%,1450,0.042%
456,Silvally-Ground,0.00057%,946,0.021%,745,0.022%
457,Mr. Mime,0.00056%,4351,0.097%,3236,0.094%
458,Shelgon,0.00054%,312,0.007%,251,0.007%
459,Kommo-o-Totem,0.00053%,830,0.019%,518,0.015%
460,Furret,0.00053%,2469,0.055%,1853,0.054%
